#SysTm EventTmStmp La:x La:y La:z
312591715500179 1379577099335257083 -0.1886105 -0.63274586 -0.7365627 
312591727464165 1379577099398520022 0.3114726 -0.57125187 0.5032587 
312591756122794 1379577099589560061 0.12524897 -0.48962557 0.6044197 
312591819269445 1379577099652731448 -0.19781613 -0.46256638 0.74090195 
312591880767994 1379577099716665774 0.04569912 -0.19141018 -0.0020971298 
312591945074419 1379577099779837161 0.2500378 -0.38830614 -0.58081913 
312592008617835 1379577099843832522 -0.102469325 -0.6850909 1.422514 
312592070635231 1379577099907003909 -0.3690728 -0.54531896 -1.0748062 
312592134514371 1379577099970938235 -0.010106802 -0.622975 0.034576416 
312592198881835 1379577100034140139 -0.6244348 -0.7240517 -0.0075731277 
312592262333689 1379577100098104983 -1.3766012 -0.87682366 -0.016069412 
312592326975839 1379577100161245852 -0.76783633 0.119344234 -0.18798733 
312592388321787 1379577100225363284 -1.5973884 -0.706877 0.68674755 
312592452048324 1379577100288382083 -2.1659644 -0.8386042 0.5100517 
312592515286535 1379577100352620333 -1.7250243 -0.9072908 0.009098053 
312592578250064 1379577100415669650 -0.92397463 -0.9753412 0.106446266 
312592642739610 1379577100479634493 -0.1771608 -1.1133693 0.33166313 
312592706221985 1379577100542897433 -0.112366974 -0.69262695 -1.284977 
312592769277074 1379577100606801241 0.8388032 -0.3723774 0.31440258 
312592832667888 1379577100670003146 0.8579486 -0.6530311 0.3004856 
312592897279516 1379577100733906954 0.5788028 -0.81148624 0.4844265 
312592960670330 1379577100797078341 1.430898 -0.3171419 0.55125904 
312593025068315 1379577100861165255 1.660274 0.17211449 -0.42604637 
312593086933110 1379577100924184054 1.3639237 -0.27120125 0.92509556 
312593151819422 1379577100988118380 0.92430097 -0.4112687 0.081837654 
312593215698561 1379577101051442355 1.035788 -0.040698647 -0.5673466 
312593277776998 1379577101115315646 0.90831316 0.0014270544 -0.29325867 
312593341350933 1379577101178593176 0.7179296 0.22727549 -0.07481861 
312593406634010 1379577101242741126 0.38638836 0.15463054 -0.23003769 
312593468376724 1379577101305698889 0.34069258 0.09607124 -0.0034971237 
312593532622107 1379577101369816321 -0.007307172 0.1444881 -0.10237408 
312593595494074 1379577101432865637 0.94765687 0.8212557 -0.3841076 
312593659708938 1379577101496983069 0.11530024 -0.9232228 1.4377289 
312593724564728 1379577101559971350 -0.08524293 -0.52132463 -0.78943825 
312593786887329 1379577101623946463 0.082770586 -0.85126567 -0.10203171 
312593850705428 1379577101687209402 -0.27698535 -0.905584 -0.25743103 
312593914523526 1379577101751113211 0.1780132 -0.8297248 0.69802475 
312593977792260 1379577101814376151 0.08110362 -0.8639332 0.98279476 
312594041183072 1379577101878371512 -0.056213975 -0.4504149 -0.3519163 
312594105642098 1379577101941420828 0.46587747 0.2411797 -0.569026 
312594169368635 1379577102005507742 0.15614294 0.14974082 -0.32334328 
312594232026959 1379577102068557059 0.04073365 0.2021215 0.31835175 
312594295173611 1379577102132643973 -0.082769334 0.25178766 0.29371452 
312594360151483 1379577102195693289 0.3722402 0.5365938 0.092066765 
312594424671550 1379577102259627615 -0.15443197 0.15389085 -0.22834778 
312594508511012 1379577102322890555 0.14373872 0.7189506 -0.17319775 
312594566072436 1379577102387038504 0.22584689 -0.10056925 1.3112316 
312594631233431 1379577102450148856 -0.41107517 -1.0013602 0.0357399 
312594696852231 1379577102514342554 -0.3212943 -0.5685898 -0.13645267 
312594766225036 1379577102577361353 0.13069874 -0.5587071 -0.6973877 
312594827265781 1379577102641387232 0.18706739 -1.0096543 -0.21043873 
312594866667582 1379577102704283960 0.8283824 -0.6593137 -0.19984627 
312594931370773 1379577102768248804 0.16440392 -1.1311016 0.116620064 
312594995402513 1379577102831511744 0.3248026 -0.27235126 -0.6555147 
312595071337199 1379577102895385035 0.51041853 -0.009312987 -0.4291706 
312595128746019 1379577102956633814 0.7555839 0.125597 -0.09415913 
312595193693373 1379577103022704371 0.43681115 -0.053296566 0.05831051 
312595265782491 1379577103085723169 0.38283417 0.15987635 -0.35616398 
312595323038710 1379577103149810084 0.6856913 0.58748424 -0.29565144 
312595393418688 1379577103212859400 0.2971156 0.7976799 -0.2433815 
312595454276311 1379577103276946314 0.16712199 0.72425485 0.5978794 
312595509640266 1379577103340087183 0.069492176 0.7358253 0.019489288 
312595573794090 1379577103403960474 0.87276727 1.1295253 0.31817532 
312595637520627 1379577103467406519 0.29137456 -0.8827735 1.900219 
312595699690625 1379577103531432398 -0.2276524 -0.6711054 -0.18513107 
312595765797751 1379577103594481714 0.46931505 -0.22159564 -0.25062275 
312595829951574 1379577103658538111 -0.18579507 -0.8589988 -0.27650166 
312595895021009 1379577103721587427 0.07618651 -0.6856997 -0.13011456 
312595956977364 1379577103785826929 -0.15101889 -0.29999185 -0.4240675 
312596019116843 1379577103848784693 0.2555761 0.2738042 -0.6610689 
312596112631264 1379577103912749537 0.5748517 0.6512054 -0.28665352 
312596138451498 1379577103975737818 -0.0185678 0.32742655 -0.24482918 
312596204680707 1379577104039885767 -0.05110556 0.56435645 -0.86488056 
312596266698103 1379577104102935084 -0.08235642 0.6032822 -0.6399069 
312596329173306 1379577104165738476 -0.15555942 0.81771874 0.34509945 
312596411273108 1379577104230191601 0.4123053 1.1121229 0.07560825 
312596475457451 1379577104294431103 0.8399359 0.8582865 0.97054577 
312596526487512 1379577104357419384 0.739182 0.25700963 1.0708122 
312596586124320 1379577104422177685 0.21039931 -0.89452994 1.3698521 
312596647073503 1379577104484311474 -0.010848716 -0.70995295 -0.52179146 
312596714767689 1379577104548276318 0.66625714 -0.3803382 -1.5405531 
312596785117148 1379577104611600292 1.1706185 -0.7995186 1.157978 
312596855924412 1379577104675565136 -0.13995029 -0.7298502 -0.9263706 
312596925968667 1379577104738889111 0.30136076 -0.08043063 -0.8127222 
312596990824458 1379577104802853955 0.28195843 0.17598164 -0.7727289 
312597047165065 1379577104866025341 0.23978904 0.52853596 -0.49539948 
312597113150109 1379577104930112255 0.08865863 0.7839744 -0.35695744 
312597174068773 1379577104993176695 0.50993466 0.8734226 1.9303789 
312597235628363 1379577105057172056 0.14092633 0.87306714 1.101347 
312597300453635 1379577105120404478 0.5154375 -0.5840858 1.5181961 
312597368330942 1379577105184369321 -1.6847012 -1.506339 -0.48588085 
312597426655375 1379577105247540708 -0.37024283 -0.025460482 -1.0938578 
312597498073045 1379577105311505552 -0.35533077 -0.95023644 0.1854372 
312597552551910 1379577105373852964 -0.5595076 -0.3015548 -0.5704994 
312597620764941 1379577105438489195 -0.75185764 0.025225997 -1.4454203 
312597680157587 1379577105501721616 -0.32379138 0.2797308 -0.07236767 
312597749774557 1379577105566357847 -0.08348781 0.6632253 -0.9137955 
312597808892518 1379577105628888364 0.08792952 0.62283874 1.0035839 
312597872100209 1379577105692883726 -0.5516003 0.03804779 0.39607906 
312597937596928 1379577105756360288 0.8985201 -0.03822124 2.4390087 
312598005504755 1379577105820080991 -0.57271975 -1.386157 1.9397316 
312598069109212 1379577105883221861 0.60837275 -0.14764565 -2.4380598 
312598109243501 1379577105946881529 1.297259 -0.26266193 -0.40872002 
