#SysTm EventTmStmp Rot:x Rot:y Rot:z
312591716782035 1379577099335257083 0.086808495 -0.027713893 -0.66353524 
312591757465690 1379577099589560061 0.09091789 -0.019570004 -0.6372291 
312591824396867 1379577099652731448 0.09070505 -0.012130948 -0.62752116 
312591884216796 1379577099716665774 0.09408751 -0.0043454263 -0.6111839 
312591946264713 1379577099779837161 0.10054074 0.0012418268 -0.5867653 
312592009655528 1379577099843832522 0.10037794 0.005357412 -0.5567273 
312592073198942 1379577099907003909 0.10095342 0.011559629 -0.524482 
312592135796226 1379577099970938235 0.10676795 0.018267402 -0.4912609 
312592200133171 1379577100034140139 0.11105785 0.024910266 -0.46322227 
312592263462943 1379577100098104983 0.11206305 0.032456044 -0.44174284 
312592328074572 1379577100161245852 0.11013701 0.03311658 -0.42005962 
312592389359479 1379577100225363284 0.1035856 0.026999371 -0.40060368 
312592453147058 1379577100288382083 0.0973815 0.025546975 -0.3811865 
312592516385268 1379577100352620333 0.0975124 0.028783156 -0.34849855 
312592579348798 1379577100415669650 0.103874885 0.025864266 -0.30421174 
312592643838344 1379577100479634493 0.110712916 0.019439736 -0.25563288 
312592707290198 1379577100542897433 0.118014924 0.014374303 -0.20988397 
312592770375808 1379577100606801241 0.12055985 0.0115165245 -0.16598812 
312592833766621 1379577100670003146 0.11498475 0.012529599 -0.12947394 
312592898408770 1379577100733906954 0.10705006 0.019924795 -0.09785681 
312592962013226 1379577100797078341 0.10015727 0.026636802 -0.06219935 
312593026228089 1379577100861165255 0.099066935 0.030660434 -0.020981034 
312593088031843 1379577100924184054 0.09657888 0.03222714 0.015582695 
312593152979197 1379577100988118380 0.0911324 0.032528754 0.047422685 
312593216827815 1379577101051442355 0.090317845 0.035283566 0.0825066 
312593278906252 1379577101115315646 0.092132054 0.0370109 0.11907774 
312593343090594 1379577101178593176 0.0949173 0.03700408 0.1499563 
312593407671703 1379577101242741126 0.09790364 0.039834656 0.17532738 
312593469475458 1379577101305698889 0.10125914 0.045239545 0.19740117 
312593533751361 1379577101369816321 0.10436919 0.053554125 0.21885298 
312593596592807 1379577101432865637 0.10672479 0.06154352 0.24119037 
312593661204436 1379577101496983069 0.09877569 0.06295272 0.2571317 
312593725602421 1379577101559971350 0.083819784 0.06491339 0.26617414 
312593787925022 1379577101623946463 0.07235358 0.06732035 0.27855623 
312593851895722 1379577101687209402 0.067655325 0.063279994 0.29337934 
312593915622259 1379577101751113211 0.06233751 0.055881295 0.3111235 
312593978860473 1379577101814376151 0.055668324 0.0482491 0.3283181 
312594043075335 1379577101878371512 0.04832017 0.043512836 0.34475362 
312594106710311 1379577101941420828 0.045847226 0.040959112 0.36278275 
312594170589450 1379577102005507742 0.054572333 0.03511023 0.37808663 
312594233095172 1379577102068557059 0.06554889 0.029188951 0.38794577 
312594296211304 1379577102132643973 0.072024256 0.027689189 0.3962088 
312594361250217 1379577102195693289 0.080386795 0.026694141 0.40396124 
312594425709242 1379577102259627615 0.08976472 0.025866458 0.40899128 
312594512265018 1379577102322890555 0.09822196 0.024737598 0.41134197 
312594568758229 1379577102387038504 0.10536128 0.020342452 0.41084787 
312594634071826 1379577102450148856 0.10544779 0.016394077 0.40565825 
312594699446462 1379577102514342554 0.101985924 0.015266928 0.4029206 
312594768880309 1379577102577361353 0.103608645 0.016225377 0.40596485 
312594832515285 1379577102641387232 0.10723048 0.017353391 0.40952322 
312594867400071 1379577102704283960 0.10917456 0.019034687 0.4127532 
