#SysTm EventTmStmp Light
95970346579277 1379325660106825510 71.0 
95970466554860 1379325660233931222 72.0 
95971229777811 1379325660997108745 73.0 
95971484104074 1379325661251472759 75.0 
95971611282466 1379325661377937603 72.0 
95971738277735 1379325661505653667 74.0 
95971865364566 1379325661632789898 72.0 
95971992329315 1379325661759848193 73.0 
95972246777658 1379325662014120654 74.0 
95972373956050 1379325662141348437 72.0 
95972501409126 1379325662268606738 73.0 
95972755399664 1379325662522696094 75.0 
95972882700136 1379325662649954394 76.0 
95973645770486 1379325663413101367 74.0 
95973917768045 1379325663667129687 72.0 
95974154667175 1379325663921493701 73.0 
95974409329162 1379325664176237914 74.0 
95974535714024 1379325664303007934 75.0 
95974918653136 1379325664684569213 73.0 
95975179510758 1379325664938658569 74.0 
95975308001526 1379325665065642211 75.0 
95975445282161 1379325665192992065 78.0 
95975692100412 1379325665447081420 79.0 
95975827793987 1379325665574156616 78.0 
95975963792766 1379325665701475952 79.0 
95976072201129 1379325665828824220 78.0 
95976442413247 1379325666210080324 79.0 
95976697197313 1379325666464566408 80.0 
95977080624752 1379325666845989753 81.0 
95977333119792 1379325667100353767 80.0 
95977459901418 1379325667227276374 79.0 
95977841680755 1379325667608898688 80.0 
95977968737066 1379325667735821296 82.0 
95978096007019 1379325667862957526 81.0 
95978222727605 1379325667990124274 82.0 
95978350272242 1379325668117413093 81.0 
95978731532732 1379325668498876994 79.0 
95979494816724 1379325669261708332 78.0 
95979752317105 1379325669516408039 77.0 
95980003804974 1379325669770283772 76.0 
95980137758889 1379325669898335529 75.0 
95980258772165 1379325670024708820 71.0 
95980511541889 1379325670278798176 70.0 
95980638689760 1379325670406086994 69.0 
95980765715549 1379325670533192707 68.0 
95980893138104 1379325670660145832 67.0 
95981020133372 1379325670787460772 66.0 
95981147159162 1379325670914688555 63.0 
95981274337554 1379325671041794268 60.0 
95981401485425 1379325671168930498 56.0 
95981528602776 1379325671296066729 54.0 
95981659077367 1379325671423172441 52.0 
95981783661527 1379325671551175379 53.0 
95982037072180 1379325671804593347 57.0 
95982164525254 1379325671931790613 61.0 
95982291428962 1379325672058896326 63.0 
95982418912557 1379325672186185144 64.0 
95982545755226 1379325672313229822 66.0 
95982673055698 1379325672440305017 67.0 
95982800783456 1379325672567593836 68.0 
95983054621393 1379325672821927332 67.0 
95983435851364 1379325673203333934 68.0 
95983692710818 1379325673458338817 69.0 
95983817996947 1379325673584956249 70.0 
95983946426673 1379325673712397655 72.0 
95984073940790 1379325673839686473 74.0 
95984199226918 1379325673966776233 75.0 
95984589307796 1379325674348306995 74.0 
95984982318631 1379325674729807239 75.0 
95985089963984 1379325674856455188 76.0 
95985217111855 1379325674983377796 77.0 
95985349600791 1379325675111215931 78.0 
95985598463907 1379325675364878040 77.0 
95985727809246 1379325675491739612 76.0 
95986245160078 1379325676001163482 78.0 
95986489170455 1379325676255374908 80.0 
95986871804362 1379325676636828389 79.0 
95987260878071 1379325677018664327 78.0 
95987759336791 1379325677526629414 77.0 
95987889658781 1379325677653735127 75.0 
95988026115366 1379325677781268086 72.0 
95988141970700 1379325677907977071 68.0 
95988270400426 1379325678035050305 65.0 
95988398280787 1379325678162033947 64.0 
95988675619408 1379325678416336926 66.0 
95988775817791 1379325678543351086 67.0 
95988903240346 1379325678670731457 69.0 
95989030571340 1379325678797776135 68.0 
95989157566608 1379325678924927070 67.0 
95989284653439 1379325679052093818 66.0 
95989538491376 1379325679305766133 67.0 
95989666097053 1379325679433573751 68.0 
95989793214405 1379325679560648946 70.0 
95989920575917 1379325679687968282 71.0 
95990049005644 1379325679815165547 72.0 
95990175085302 1379325679942301778 73.0 
95990556467874 1379325680323786163 72.0 
95990810824658 1379325680577845001 70.0 
95991319294062 1379325681086603546 71.0 
95991446136729 1379325681213526154 70.0 
