#SysTm EventTmStmp Rot:x Rot:y Rot:z
30151543483810 30150313442000 0.105772 0.17702396 0.7261798 
30151557247238 30150344692000 0.1067712 0.1782956 0.7269085 
30151574337082 30150375911000 0.10804278 0.17946379 0.727534 
30151593929367 30150407131000 0.10945508 0.1804565 0.72802085 
30151748287277 30150430751000 0.110783905 0.18123886 0.7283523 
30151763332443 30150454189000 0.112012066 0.18178105 0.7284429 
30151776302414 30150471340000 0.11307639 0.18216941 0.7284774 
30151792324142 30150487087000 0.11398792 0.18241373 0.7284377 
30151804561691 30150503139000 0.114713885 0.1825279 0.72842824 
30151830440597 30150527156000 0.11516349 0.18238105 0.72844446 
30151843349533 30150551296000 0.1153733 0.18200016 0.72845924 
30151859401779 30150567623000 0.115460254 0.18155606 0.7285292 
30151880672531 30150592830000 0.115356125 0.18085663 0.7286318 
30151895046310 30150607814000 0.11519615 0.18012132 0.7288037 
30151912441330 30150625698000 0.11499781 0.17924832 0.7289921 
30151924526291 30150648067000 0.11474772 0.17809163 0.72926676 
30151942226486 30150670375000 0.11448126 0.17667611 0.7295964 
30152004634933 30150686184000 0.11421757 0.1752335 0.7299796 
30152021907882 30150701778000 0.11397668 0.17375079 0.7303494 
30152038173751 30150719051000 0.113748245 0.17218272 0.7307372 
30152052272873 30150742611000 0.11349796 0.17030703 0.7312067 
30152071071701 30150760952000 0.1132354 0.16836329 0.7316744 
30152086605148 30150776119000 0.11295343 0.16643843 0.73214585 
30152102382736 30150791683000 0.112654164 0.16450152 0.7325618 
30152117397385 30150807308000 0.11231179 0.16256076 0.7329999 
30152135799484 30150823452000 0.11194194 0.16058993 0.7333796 
30152153102951 30150838985000 0.11154141 0.15861852 0.7337445 
30152167110519 30150854274000 0.111102894 0.15666553 0.734153 
30152247219162 30150870143000 0.11065329 0.15470326 0.7345055 
30152271877365 30150885524000 0.11018034 0.15277089 0.7349046 
30152303371505 30150937130000 0.10914595 0.1488014 0.73566633 
30152329189377 30150957729000 0.108221374 0.1453694 0.7364443 
30152376796799 30150982082000 0.10745863 0.14242482 0.73701024 
30152393611984 30150995388000 0.106787175 0.13986552 0.7375212 
30152473903732 30151025325000 0.10627102 0.13780586 0.7377041 
30152490261154 30151047054000 0.105863184 0.13615015 0.73772746 
30152505245285 30151071437000 0.10559802 0.13487443 0.73745334 
30152522670822 30151094142000 0.10541922 0.13395719 0.7371791 
30152540493088 30151114437000 0.10533402 0.13330202 0.7368329 
30152552120285 30151133113000 0.105324686 0.1328476 0.73645204 
30152575527267 30151197475000 0.10603421 0.1331791 0.735507 
30152594234543 30151220028000 0.106650755 0.13348599 0.73499686 
30152614009933 30151243892000 0.10729279 0.13367519 0.73467207 
30152632656173 30151275020000 0.10815023 0.13364647 0.73433524 
30153159206467 30151339229000 0.11015464 0.13325897 0.733929 
30153174282150 30151368679000 0.11180581 0.13306409 0.73375964 
30153198757248 30151444423000 0.113470316 0.13364781 0.7332147 
30153213893967 30151463741000 0.1147448 0.13414656 0.7328584 
30153231288986 30151479641000 0.11572195 0.13453549 0.73253393 
30153247341232 30151503231000 0.11620857 0.13472387 0.7322447 
30153260891037 30151522731000 0.11638077 0.13476402 0.7319906 
30153274166184 30151537624000 0.11636976 0.13473085 0.73184913 
30153291591720 30151561763000 0.116017796 0.13446875 0.73166454 
30153349056320 30151585323000 0.115393 0.13407983 0.7316288 
30153363918380 30151618007000 0.11433271 0.13351005 0.7316889 
30153379940109 30151649410000 0.11301173 0.13297884 0.7318806 
30153397090988 30151679348000 0.1115557 0.13261376 0.73214006 
30153485286789 30151705135000 0.11010431 0.13241473 0.7323698 
30153505489425 30151765102000 0.10760655 0.13255279 0.73276186 
30153522335128 30151788753000 0.10557572 0.13255066 0.7328909 
30153534969406 30151811367000 0.1039698 0.13234797 0.7329166 
30153646389083 30151828090000 0.10268087 0.13202687 0.7329403 
30153668544845 30151850032000 0.10182742 0.13144496 0.7328509 
30153682033615 30151865444000 0.10119526 0.13080533 0.73286116 
30153696834640 30151882808000 0.10083333 0.13006659 0.7328058 
30153714748459 30151906154000 0.10080111 0.1291805 0.73277956 
30153727596359 30151929897000 0.10098779 0.12825146 0.73274636 
30153751094894 30151997524000 0.10148368 0.1267532 0.7329311 
30153767025070 30152015438000 0.10173885 0.12556128 0.73318523 
30153779659347 30152040950000 0.101383194 0.12482703 0.7333673 
30153838863449 30152061184000 0.10063111 0.12442205 0.73346907 
30153854793625 30152077602000 0.09964101 0.12424905 0.7335236 
30153866634445 30152100460000 0.098130636 0.124469884 0.7334812 
30153881984787 30152115322000 0.09653246 0.12482625 0.733429 
30153895046310 30152131679000 0.09483229 0.12533043 0.7333238 
30153907650070 30152148464000 0.09305242 0.12597533 0.7332098 
30153923885422 30152171047000 0.09107493 0.12686977 0.7330168 
30153937343673 30152245327000 0.08591747 0.13069455 0.73245853 
30153986232833 30152276485000 0.082133 0.13380972 0.73208976 
30154015621261 30152307064000 0.07976854 0.13631931 0.73173785 
30154144222335 30152337429000 0.07868547 0.13831693 0.7313186 
30154174953536 30152365047000 0.0785471 0.13988449 0.730797 
30154210170821 30152387874000 0.07896232 0.14111808 0.73028463 
30154225765304 30152425228000 0.080728725 0.1418968 0.72962457 
30154245540695 30152492824000 0.08630924 0.14187706 0.72878844 
30154262050704 30152514675000 0.09107869 0.14180073 0.72839427 
30154295131759 30152537929000 0.09531425 0.14160214 0.7280912 
30154318843917 30152564327000 0.09917062 0.1412459 0.7278482 
30154330745773 30152586696000 0.10256754 0.14081994 0.72774583 
30154345638351 30152607509000 0.10551713 0.14034885 0.727718 
30154400661544 30152624263000 0.10805733 0.13988145 0.72774965 
30154423152999 30152716640000 0.111141786 0.13852437 0.72860175 
30154772945480 30152834590000 0.11129399 0.1390211 0.72955054 
30154786953048 30152851986000 0.111449525 0.13935645 0.72955054 
30154800685958 30152875606000 0.11119647 0.13974647 0.7294393 
30154870876388 30152898983000 0.11055871 0.1401978 0.7292242 
