#SysTm EventTmStmp La:x La:y La:z
30151541957931 30150313442000 0.07941592 0.19002724 0.060228348 
30151554225997 30150344692000 0.075041056 0.013160944 0.08108139 
30151572780685 30150375911000 0.06631303 -0.011594772 -0.049814224 
30151592281417 30150407131000 0.054590344 -0.035825968 0.12453842 
30151703609543 30150430751000 0.04271114 -0.057096243 0.14227152 
30151759121017 30150454189000 0.031116605 -0.22816944 0.30927038 
30151774623947 30150471340000 0.020518899 -0.24293828 0.013429165 
30151790737228 30150487087000 0.010967553 -0.254807 0.02112627 
30151802974777 30150503139000 0.15568891 -0.2636912 -0.12733936 
30151826961593 30150527156000 0.1481606 -0.26743078 -0.12767601 
30151841304855 30150551296000 0.29470783 -0.11306858 0.17461252 
30151856441574 30150567623000 0.5951425 -0.41632223 0.7824321 
30151874904708 30150592830000 0.5888029 -0.4079566 0.77487946 
30151893489914 30150607814000 0.27597666 -0.2453134 0.30729818 
30151910915451 30150625698000 0.26858526 -0.23392892 0.29809952 
30151921566085 30150648067000 0.10525194 -0.2190218 0.13265753 
30151940609054 30150670375000 0.39884374 -0.50777936 0.4240389 
30152001461105 30150686184000 0.38536283 -0.48994756 0.40848255 
30152020382003 30150701778000 0.21799666 -0.6252198 0.54564095 
30152035274582 30150719051000 0.2026959 -0.606601 0.5284958 
30152050472336 30150742611000 0.18403977 -0.58472896 0.5076494 
30152068325119 30150760952000 0.3180386 -0.40882492 0.33258915 
30152084865646 30150776119000 0.29920402 -0.38614368 0.31070614 
30152098110275 30150791683000 0.28072035 -0.36309314 0.44173336 
30152113674240 30150807308000 0.26261124 -0.3395455 0.41915703 
30152134212570 30150823452000 0.39803308 -0.46853805 0.3960495 
30152151546554 30150838985000 0.38065496 -0.44392943 0.37268925 
30152163631515 30150854274000 0.21047932 -0.2658801 0.04276085 
30152240627365 30150870143000 0.1938093 -0.24074483 0.019105911 
30152270229416 30150885524000 0.17748037 -0.21562672 0.14886379 
30152300808029 30150937130000 -0.008379012 -0.16244674 0.101950645 
30152324428634 30150957729000 -0.036956906 -0.26909518 0.21464539 
30152369167404 30150982082000 -0.06155269 -0.22889209 0.0277071 
30152392055588 30150995388000 0.07021429 -0.1936276 -0.0013608932 
30152469814377 30151025325000 0.053572953 0.29512239 -0.022461891 
30152484096603 30151047054000 0.0405989 0.31891346 -0.03820896 
30152503749923 30151071437000 0.031219795 -0.12236357 0.104584694 
30152520534591 30151094142000 0.024622008 -0.10886884 -0.0550375 
30152536220627 30151114437000 0.1732145 0.053821564 -0.058657646 
30152550411300 30151133113000 0.16994426 0.060074806 -0.0603323 
30152573940353 30151197475000 0.16824855 0.049850464 0.10268879 
30152592311935 30151220028000 0.16558358 0.19378042 -0.19543839 
30152612270431 30151243892000 0.0071930736 0.18527532 -0.49511337 
30152630977707 30151275020000 -0.0032831728 0.023588419 -0.48930168 
30153155544357 30151339229000 -0.033173397 0.009137154 0.13932991 
30153172756271 30151368679000 -0.05714356 -0.0030612946 0.15652466 
30153193721847 30151444423000 0.08232415 -0.017021656 0.35307884 
30153212246017 30151463741000 0.07216883 -0.028065681 0.38695335 
30153228267746 30151479641000 0.06475232 -0.036780357 0.41224957 
30153245845871 30151503231000 0.061638847 -0.042007685 0.115712166 
30153256557540 30151522731000 0.060987283 -0.04491663 0.11533642 
30153272579269 30151537624000 -0.24498 -0.19971848 -0.04378891 
30153290004807 30151561763000 -0.24219242 -0.19854331 -0.062921524 
30153302913742 30151585323000 -0.39102843 -0.04196787 -0.090639114 
30153360286789 30151618007000 -0.38314378 -0.034814358 0.17587185 
30153377620773 30151649410000 -0.21860984 -0.025467396 0.28701496 
30153395626144 30151679348000 -0.0506076 -0.3217101 0.24863243 
30153483516769 30151705135000 -0.033817455 -0.46486926 -0.09016609 
30153503780441 30151765102000 0.46010923 0.1680634 0.1872015 
30153517849045 30151788753000 0.48760706 0.18647647 0.16454124 
30153533321457 30151811367000 0.20095949 0.05104685 0.14725876 
