#SysTm EventTmStmp Gyro:x Gyro:y Gyro:z
527171528205305 1379854335668660867 0.01402 -0.04276 0.23395 
527171544777869 1379854335731923806 -0.15474 -0.08762 0.07053 
527171578411318 1379854335922933328 -0.00307 0.03735 -0.01706 
527171643877516 1379854335986043679 -0.08852 -0.04703 -0.13989 
527171698539503 1379854336050039040 -0.10667 0.02026 -0.23602 
527171762968009 1379854336113210427 -0.10988 0.14096 -0.32468 
527171826389343 1379854336177297341 -0.01588 0.23282 -0.24136 
527171890268482 1379854336240346658 -0.03297 0.17728 -0.16339 
527171953323572 1379854336304385997 -0.02657 0.07367 -0.08755 
527172017446874 1379854336367496348 0.045 0.0929 -0.06085 
527172080593525 1379854336431552745 -0.05968 -0.00964 -0.13455 
527172143923296 1379854336494632579 0.14433 0.12494 -0.22961 
527172210549270 1379854336558658457 -0.14619 -0.01498 0.0011 
527172270613362 1379854336621768809 -0.18251 0.27127 -0.11105 
527172335469154 1379854336685764170 0.16783 0.05765 0.19443 
527172397944356 1379854336748905039 0.11763 -0.1517 0.1517 
527172461640372 1379854336812900401 0.13472 0.02026 -0.00317 
527172525397431 1379854336876041270 0.18706 -0.02887 -0.03308 
527172589642814 1379854336940036631 0.10909 -0.20404 -0.09824 
527172652240098 1379854337003177500 0.20628 -0.36533 -0.05978 
527172716027677 1379854337067172862 0.17958 -0.16132 -0.13776 
527172779174326 1379854337130313731 0.18172 -0.30124 -0.12387 
527172843572313 1379854337194309092 -0.51897 -0.09937 -0.51907 
527172906200116 1379854337257449961 0.18172 0.17941 -0.24457 
527172970353939 1379854337321445323 0.30348 0.05017 -0.1463 
527173034965567 1379854337384586192 0.14113 0.07367 -0.42828 
527173097379728 1379854337448581553 0.0952 0.29263 -0.22427 
527173161777715 1379854337511722422 0.24474 -0.08868 0.06412 
527173224802283 1379854337575717784 -0.03938 0.06833 -0.15805 
527173288437259 1379854337638858653 -0.12376 0.11853 -0.15698 
527173354391784 1379854337702854014 -0.12697 0.11639 0.16238 
527173415371488 1379854337765994883 -0.68559 0.61093 -0.05551 
527173478945424 1379854337829990245 -0.63219 0.75085 -0.22214 
527173542305717 1379854337893131114 0.36009 -0.43262 0.33649 
527173606032254 1379854337957369324 0.15395 -0.46359 0.28522 
527173669148384 1379854338020510193 0.32912 0.08115 0.28308 
527173733180127 1379854338084505555 0.33339 -0.14529 0.40164 
527173796357296 1379854338147646424 0.30028 -0.32901 0.44223 
527173861121527 1379854338211672303 0.09947 -0.28735 0.17841 
527173923474647 1379854338274782654 0.20094 -0.70285 0.0545 
527173987506388 1379854338338778015 -0.01268 -0.5672 -0.01279 
527174050683560 1379854338401918885 -0.35127 -0.03528 0.08121 
527174115966636 1379854338465914246 -0.55742 -0.15063 -0.1933 
527174178228195 1379854338529055115 0.00975 0.24884 0.05878 
527174242534619 1379854338593050476 0.14433 -0.01392 0.04916 
527174304918260 1379854338656191346 0.00761 0.16125 -0.08542 
527174374107946 1379854338720491883 0.05995 0.27448 -0.01706 
527174438109166 1379854338783647546 0.00441 0.19971 0.11966 
527174496342036 1379854338847276697 0.0215 -0.03955 0.22006 
527174570750704 1379854338910661707 0.01723 0.0961 0.13034 
527174630326470 1379854338974748621 -0.25407 0.3877 0.07693 
527174699119390 1379854339037797937 -0.16756 0.31293 -0.12708 
527174765592761 1379854339102190027 0.13899 -0.16879 0.19763 
527174841161203 1379854339165514001 0.25862 -0.39417 0.43262 
527174881448094 1379854339229112634 -0.23592 -0.52554 0.29483 
527174944960989 1379854339291826257 0.10374 -0.09937 0.27988 
527175005177683 1379854339355821619 0.15181 -0.01605 0.26279 
527175068385375 1379854339418993005 -0.00841 0.13028 0.1015 
527175137117253 1379854339482988367 0.00868 -0.08441 -0.00211 
527175221933369 1379854339546129236 -0.16649 0.32361 -0.1965 
527175268202253 1379854339610124597 -0.30855 0.15271 -0.29156 
527175335835398 1379854339673265466 -0.14513 -0.62595 -0.12601 
527175388818764 1379854339737291345 0.03218 0.03949 0.03955 
527175471071167 1379854339800401697 0.16035 -0.00217 -0.12921 
527175516790686 1379854339864397058 0.27357 0.31079 -0.03842 
527175578838603 1379854339927537927 0.22871 0.02133 -0.02988 
527175657306480 1379854339991838464 0.1187 0.15912 -0.07474 
527175717553694 1379854340054887781 0.10909 0.11853 -0.00745 
527175784393312 1379854340119005212 0.0215 0.0694 0.12927 
527175847539961 1379854340182054529 -0.07784 -0.02032 0.26492 
527175910930774 1379854340246873865 -0.07463 0.3439 0.25531 
527175970109776 1379854340309312830 0.15074 -0.0043 0.50632 
527176049493263 1379854340373430261 0.0183 -0.23395 0.43369 
527176085904070 1379854340436326945 -0.0287 0.10999 0.06519 
527176154513866 1379854340500627482 0.22231 -0.06412 0.23074 
