#SysTm EventTmStmp Grav:x Grav:y Grav:z
4735569037504 1375075812364250975 2.3058581 8.8955 3.4239578 
4735625683316 1375075812428124266 2.306994 8.897489 3.418021 
4735635816079 1375075812491417723 2.3138258 8.919941 3.3542886 
4735650862623 1375075812555229979 2.3128223 8.929754 3.328772 
4735664627311 1375075812618553954 2.3178813 8.91827 3.3559291 
4735737937244 1375075812682518798 2.3230832 8.907515 3.380806 
4735782344387 1375075812745690184 2.3206093 8.912411 3.3695838 
4735819640282 1375075812809532958 2.323883 8.918477 3.3512256 
4735866061767 1375075812872856932 2.330521 8.910352 3.3681886 
4735932687740 1375075812936638671 2.3309252 8.900919 3.3927615 
4735991164774 1375075812999932128 2.3406541 8.9018955 3.383486 
4736055684840 1375075813063835936 2.3485677 8.904475 3.371192 
4736120296470 1375075813127159911 2.3510194 8.900233 3.3806722 
4736183809364 1375075813190911132 2.3578227 8.89678 3.385021 
4736246009884 1375075813254235106 2.3600614 8.898093 3.3800066 
4736311262439 1375075813318077880 2.3584213 8.900306 3.37532 
4736373981806 1375075813381340819 2.357827 8.897592 3.382884 
4736520418551 1375075813446801024 2.358611 8.883869 3.4182184 
4736534000117 1375075813508507567 2.3742273 8.876796 3.4257731 
4736578132574 1375075813572350341 2.389774 8.88071 3.404755 
4736695117162 1375075813635643798 2.3983955 8.87877 3.4037523 
4736737967764 1375075813699486571 2.4257538 8.867315 3.4142098 
4736805722992 1375075813762749511 2.482625 8.851177 3.415205 
4736856081606 1375075813826622802 2.5841389 8.820703 3.4187448 
4736895880171 1375075813889885741 2.7159712 8.781963 3.4162858 
4736944834849 1375075813953728514 2.8827806 8.716342 3.4475133 
4737007981499 1375075814017021971 3.0584435 8.645406 3.474662 
4737074210707 1375075814081313949 3.0859714 8.647307 3.4454663 
4737136380705 1375075814144393783 3.0281742 8.686207 3.3985825 
4737200259844 1375075814208328109 3.0562003 8.681061 3.386623 
4737263711700 1375075814271560531 3.0703197 8.672988 3.3945262 
4737327499277 1375075814335403304 2.9781487 8.697925 3.4127882 
4737391134255 1375075814398696761 2.8805518 8.752463 3.356665 
4737460873304 1375075814462570052 2.8307204 8.802404 3.2672756 
4737517702237 1375075814525832992 2.8141077 8.808126 3.266205 
4737581764499 1375075814589675765 2.8062527 8.787155 3.328848 
4737645399476 1375075814653274398 2.7879388 8.780164 3.3625162 
4737709248094 1375075814716781478 2.7533085 8.792882 3.3578122 
4737771631736 1375075814780074935 2.7267404 8.79805 3.365947 
4737835968680 1375075814843978744 2.7138803 8.7917595 3.39267 
4737898962729 1375075814907241683 2.706457 8.790884 3.4008596 
4737963604877 1375075814971114974 2.6968617 8.799784 3.3854291 
4738028338587 1375075815034377914 2.685955 8.803355 3.3848135 
4738091088473 1375075815098369079 2.689191 8.7970085 3.3987176 
4738152495461 1375075815161632018 2.7022626 8.79533 3.3926878 
4738217473335 1375075815225444274 2.7125921 8.801748 3.3677092 
4738279551772 1375075815288768249 2.7185354 8.804274 3.3562942 
4738343400391 1375075815352611022 2.72715 8.791572 3.3824995 
4738406547041 1375075815415873962 2.7489371 8.7797 3.3956723 
4738474119146 1375075815479777770 2.7720592 8.777388 3.3828301 
4738535465094 1375075815543040710 2.7866044 8.766081 3.4001548 
4738598764346 1375075815606899517 2.7972038 8.752488 3.4263668 
4738662307761 1375075815670162456 2.8101733 8.748536 3.425848 
4738726370023 1375075815734035747 2.8243613 8.747451 3.4169395 
4738789119909 1375075815797268169 2.824128 8.74446 3.424778 
4738853853619 1375075815861477153 2.8209429 8.7424965 3.4324086 
4738916908708 1375075815924434917 2.8172846 8.745826 3.4269276 
4738980299521 1375075815988247173 2.8025227 8.753937 3.4183095 
4739044453344 1375075816051571148 2.7910233 8.76033 3.4113338 
4739107905199 1375075816115383403 2.7788248 8.764851 3.409679 
4739171814858 1375075816178676860 2.7655535 8.770824 3.4051049 
4739235968680 1375075816242519634 2.7575586 8.776824 3.3961189 
4739296704221 1375075816305874126 2.7499146 8.776863 3.4022088 
4739360766483 1375075816369655864 2.7372355 8.780178 3.4038813 
4739426476844 1375075816432949321 2.7202122 8.78452 3.406323 
4739488005915 1375075816497123496 2.718928 8.788074 3.3981738 
4739551091525 1375075816560233848 2.712067 8.789088 3.401029 
4739615550550 1375075816624076621 2.7029626 8.790021 3.405866 
4739681413515 1375075816687431113 2.7009764 8.794569 3.3956847 
4739743339350 1375075816751273887 2.7032824 8.797751 3.3855906 
4739808439304 1375075816814506309 2.700745 8.795755 3.3927927 
4739869541090 1375075816878379600 2.6969368 8.795234 3.397172 
4739932687739 1375075816941642539 2.692395 8.798121 3.3932943 
4739997116247 1375075817005592906 2.6925175 8.797663 3.394387 
4740061727874 1375075817069191539 2.6921127 8.802956 3.3809602 
4740124019954 1375075817132698619 2.6809359 8.807508 3.3779821 
4740188662103 1375075817195992076 2.679601 8.80019 3.3980548 
4740250954183 1375075817258156383 2.6877065 8.80186 3.3873136 
4740315199567 1375075817323128307 2.6843798 8.8081455 3.373585 
4740378529339 1375075817387032115 2.6835265 8.800081 3.3952382 
4740445216353 1375075817450295055 2.6857197 8.794151 3.4088402 
