#SysTm EventTmStmp Light
91780919294928 1374954955679174685 15.0 
91780982624700 1374954955805700564 14.0 
91785235516505 1374954960128634970 13.0 
91785362847499 1374954960255771200 14.0 
91785871591585 1374954960764559017 13.0 
91786126467215 1374954961019136654 14.0 
91786761840326 1374954961654527276 13.0 
91786888560912 1374954961781663507 12.0 
91787142887175 1374954962035966485 13.0 
91787779145377 1374954962671678155 14.0 
91787908185512 1374954962798753351 13.0 
91788415037335 1374954963307541318 14.0 
91788542124166 1374954963435257383 13.0 
91788668814231 1374954963561813779 14.0 
91788795809500 1374954963688919492 13.0 
91789304370464 1374954964197448344 14.0 
91791974536800 1374954966867536286 13.0 
91792101806753 1374954966994703034 14.0 
91793767913881 1374954968647655788 15.0 
