#SysTm EventTmStmp Mag:x Mag:y Mag:z
524474366111922 1379851638488814588 -17.459106 -0.23956299 -24.958801 
524474399134967 1379851638743237978 -16.918945 -0.4196167 -25.379944 
524474484225764 1379851638807233339 -16.43982 -0.4196167 -25.559998 
524474519263152 1379851638870374209 -16.558838 -0.23956299 -25.498962 
524474583172811 1379851638934339052 -16.499329 -0.35858154 -25.738525 
524474644701882 1379851638997510439 -16.43982 -0.47912598 -25.439453 
524474708367380 1379851639061475283 -16.378784 -0.47912598 -25.498962 
524474773345251 1379851639124677187 -16.619873 -0.71868896 -25.439453 
524474837407513 1379851639188642031 -16.619873 -0.71868896 -25.379944 
524474901164571 1379851639251782900 -16.558838 -0.7797241 -25.379944 
524474963426130 1379851639315747744 -16.679382 -0.8392334 -25.439453 
524475026176017 1379851639378919130 -16.558838 -0.8987427 -25.439453 
524475089566829 1379851639442883974 -16.499329 -0.95977783 -25.379944 
524475152744000 1379851639506069957 -16.799927 -0.7797241 -25.559998 
524475216806262 1379851639570065318 -16.799927 -1.0192871 -25.379944 
524475279952911 1379851639633206187 -16.43982 -0.8392334 -25.679016 
524475343832052 1379851639697171031 -16.558838 -0.95977783 -25.738525 
524475407039742 1379851639760342418 -16.499329 -0.95977783 -25.85907 
524475471987095 1379851639824337779 -16.558838 -1.0787964 -25.85907 
524475534187614 1379851639887478648 -16.679382 -1.1993408 -25.85907 
524475598158313 1379851639951443492 -16.619873 -1.1398315 -25.79956 
524475662006934 1379851640014614879 -16.679382 -1.0787964 -25.679016 
524475725275665 1379851640078579723 -16.738892 -0.7797241 -25.738525 
524475788513876 1379851640141781627 -16.679382 -0.8392334 -25.619507 
524475856421705 1379851640205746471 -16.558838 -0.7797241 -25.91858 
524475919629395 1379851640268887340 -16.679382 -0.6591797 -25.85907 
524475986621614 1379851640332852184 -16.679382 -0.47912598 -25.85907 
524476044121994 1379851640396023570 -16.558838 -0.53863525 -25.85907 
524476106597197 1379851640459988414 -16.799927 -0.6591797 -25.91858 
524476169743847 1379851640523159801 -16.558838 -0.8392334 -26.098633 
524476233745068 1379851640587094127 -16.558838 -0.8987427 -26.219177 
524476296983280 1379851640650296031 -16.558838 -0.8987427 -26.219177 
524476360892940 1379851640714230357 -16.619873 -1.1993408 -26.159668 
524476424131151 1379851640777401744 -16.43982 -1.3198853 -26.219177 
