#SysTm EventTmStmp Light
80127055918960 1379307868860771014 362.0 
80127353553632 1379307869369267179 364.0 
80127480670981 1379307869496403410 358.0 
80127635348230 1379307869623518350 361.0 
80127734844643 1379307869750624063 358.0 
80127861992514 1379307869877729776 356.0 
80127989048824 1379307870004927042 366.0 
80128116440858 1379307870132063272 372.0 
80128243375087 1379307870259230020 379.0 
80128627107729 1379307870640714383 375.0 
80128752363336 1379307870767789578 373.0 
80128879328085 1379307870894986844 369.0 
80129006536996 1379307871022092557 364.0 
80129133623827 1379307871149259305 366.0 
80129260680137 1379307871276334500 374.0 
80129453904614 1379307871403501248 371.0 
80129514792757 1379307871530576443 368.0 
80129642276353 1379307871657834744 363.0 
80129769302143 1379307871784909939 359.0 
80129898586441 1379307871912442898 357.0 
80130033211802 1379307872039786703 358.0 
80130150776276 1379307872166617758 354.0 
80130419447114 1379307872421134359 358.0 
80130532219891 1379307872547965414 360.0 
80130660313893 1379307872675010092 363.0 
80130834249495 1379307872802329428 364.0 
80131040902936 1379307873056432428 366.0 
80131297243543 1379307873311254205 357.0 
80131422651754 1379307873438176813 352.0 
80131549311299 1379307873565068903 355.0 
80131676398129 1379307873692113580 365.0 
80131811420256 1379307873819432916 363.0 
80131932311451 1379307873946935358 359.0 
80132066601089 1379307874073919000 358.0 
80132313266738 1379307874328191461 357.0 
80132442123751 1379307874455480279 356.0 
80132567684562 1379307874582795997 357.0 
80132710245222 1379307874710176368 362.0 
80132820790010 1379307874836702247 366.0 
80132948151525 1379307874963716408 362.0 
80133076428649 1379307875091157814 357.0 
80133203423920 1379307875218446632 352.0 
80133329625659 1379307875345350944 347.0 
80133501852119 1379307875472273551 343.0 
80133582670065 1379307875598280631 337.0 
80133721995565 1379307875726973258 335.0 
80133970431396 1379307875981306755 337.0 
80134092360283 1379307876108107292 333.0 
80134219721797 1379307876235090934 330.0 
80134476092926 1379307876489882194 329.0 
80134611450776 1379307876617018424 326.0 
80134749494420 1379307876743971549 322.0 
80134855033868 1379307876870741569 318.0 
80134982181740 1379307876998117039 314.0 
80135111130313 1379307877125741551 304.0 
80135242093230 1379307877252847264 288.0 
80135363747434 1379307877379525730 276.0 
80135491017386 1379307877506661961 262.0 
80135619050350 1379307877633798191 245.0 
80135746930709 1379307877761282462 233.0 
80135889064082 1379307877888571281 221.0 
80135999730953 1379307878015402335 216.0 
80136126756743 1379307878142324943 210.0 
