2,1,1,1,11,-11.262913,0.141422,0.007631
2,2,1,2,32,-11.426355,0.405997,0.004904
2,3,2,1,26,-0.563326,0.011639,0.006405
2,4,2,2,311,-9.053555,1.572313,0.345751
2,5,4,1,400,-1.729370,0.049561,0.748259
2,6,4,2,113,-9.826482,1.427745,0.455808
2,7,5,1,185,-8.573602,1.637602,0.895312
2,8,5,2,171,-4.846185,1.802448,0.886147
4,1,1,2,436,-9.244182,1.546109,0.151418
4,2,1,3,157,-7.460343,1.756602,0.647526
4,3,1,4,111,-10.865089,1.140358,0.299365
11,1,2,1,159,-7.820598,1.729659,0.322770
11,2,2,2,161,-4.743623,1.801619,0.760273
11,3,2,4,523,-9.617114,1.457806,0.599006
1  4,1,1,2,284,-9.283215,1.554842,0.582945
1  4,2,2,1,71,-11.173618,0.889925,0.153157
1  4,3,2,2,216,-9.270228,1.542681,0.142598
1  4,4,2,3,103,-4.675417,1.793382,0.796271
1  4,5,2,5,103,-7.892372,1.721504,0.294044
1  4,6,3,1,302,-2.051615,0.057673,0.687537
2  4,1,1,2,152,-7.782606,1.734825,0.304145
2  4,2,1,3,161,-4.743623,1.801619,0.760273
2  4,3,1,4,458,-9.367838,1.536686,0.216121
3  4,1,1,1,91,-10.821566,1.079472,0.493375
3  4,2,1,3,358,-8.586390,1.619847,0.568956
4  5,1,2,2,354,-1.786306,0.050282,0.630228
4  5,2,3,2,476,-9.504648,1.469331,0.982669
4  8,1,1,1,112,-4.665301,1.781181,0.972125
4  8,2,1,2,110,-7.948495,1.715618,0.258092
4  8,3,1,3,73,-11.163399,0.903224,0.158952
4  8,4,1,4,221,-9.268921,1.542312,0.138489
4  8,5,2,1,319,-2.080028,0.056550,0.792547
4  8,6,4,1,268,-9.305688,1.552853,0.568792
4  8,7,4,2,65,-5.402490,1.838584,0.886556
4  6  7,1,4,2,362,-2.067626,0.060799,0.527071
