#SysTm EventTmStmp Ori:x Ori:y Ori:z
24763681024204 1374859072348522422 -1.3282682 -0.43247432 0.12492646 
24763697230522 1374859072353496787 -1.3275146 -0.4331898 0.12544955 
24763708004213 1374859072358532188 -1.3271508 -0.43386468 0.12606427 
24763718320099 1374859072363567588 -1.3267944 -0.43452594 0.12678069 
24763753845812 1374859072368664024 -1.3265193 -0.43517554 0.12758642 
24763770448894 1374859072372387168 -1.325962 -0.4356657 0.12818845 
24763800786145 1374859072419134100 -1.3211707 -0.43990833 0.13455717 
24763818152237 1374859072424169501 -1.320678 -0.44000372 0.13478069 
24763829933100 1374859072429265936 -1.3202296 -0.4400469 0.13493055 
24763842934779 1374859072434240301 -1.3194306 -0.44004816 0.13503143 
24763859629422 1374859072439306219 -1.3190408 -0.44004658 0.13513139 
24763868175126 1374859072444341620 -1.3187162 -0.44004062 0.13525634 
24763876324067 1374859072449407538 -1.3183838 -0.4400662 0.1354709 
24763889142623 1374859072454381903 -1.3176628 -0.44012615 0.13576457 
24763896498032 1374859072459417303 -1.3173398 -0.44021896 0.1361009 
24763904646972 1374859072464483221 -1.3170435 -0.4403375 0.13645145 
24763911239372 1374859072469549139 -1.3168045 -0.44044846 0.13684586 
24763919693515 1374859072473302801 -1.3162818 -0.44053966 0.13715938 
24763926743721 1374859072479558905 -1.3158636 -0.4407031 0.13787967 
24763934282253 1374859072484594305 -1.3154795 -0.44081387 0.1385549 
24763948474226 1374859072489690741 -1.3150303 -0.44089237 0.1393257 
24763964344821 1374859072494665106 -1.3141732 -0.44093502 0.1400927 
24763976461409 1374859072499731024 -1.3136876 -0.44091383 0.14084949 
24763988486436 1374859072504735907 -1.3131781 -0.44086516 0.14157878 
24764001610196 1374859072509832343 -1.3126202 -0.44078758 0.14234051 
24764009209769 1374859072514806708 -1.3117003 -0.44067377 0.14305674 
24764015222282 1374859072519842108 -1.3112077 -0.44051936 0.14373796 
24764021448438 1374859072524877509 -1.3107536 -0.44034198 0.14433727 
24764026606381 1374859072529973944 -1.3103267 -0.44012964 0.1449141 
24764032924098 1374859072534948309 -1.309658 -0.4398901 0.1454313 
24764037868398 1374859072540044745 -1.309351 -0.43964148 0.14596923 
24764043728310 1374859072545049628 -1.3091874 -0.43938038 0.14643444 
24764049008334 1374859072550115546 -1.309062 -0.43913165 0.14685722 
24764055539694 1374859072555089911 -1.3086425 -0.43891332 0.14723238 
24764060880759 1374859072560125311 -1.3086547 -0.43869603 0.1475731 
24764065855579 1374859072565160712 -1.3086789 -0.43850234 0.14787884 
24764070830400 1374859072570257147 -1.3086948 -0.43833914 0.14815134 
24764076934474 1374859072574010809 -1.3083892 -0.4382502 0.14832455 
24764082702825 1374859072580266913 -1.3082399 -0.43820512 0.14875703 
24764087708166 1374859072585302313 -1.3081293 -0.43819532 0.14915015 
24764093415475 1374859072590398749 -1.3079221 -0.4382236 0.14960973 
24764099489029 1374859072595373114 -1.3073984 -0.4382204 0.15011084 
24764104982696 1374859072600408514 -1.3070456 -0.43822178 0.15065381 
24764110049078 1374859072605443915 -1.3067085 -0.43817294 0.15116623 
24764115145980 1374859072610540350 -1.306311 -0.43808302 0.15168823 
24764121433177 1374859072615514716 -1.305573 -0.437957 0.1522238 
24764127445690 1374859072620550116 -1.3050575 -0.4378375 0.15280634 
24764132512072 1374859072625585516 -1.3045503 -0.43769807 0.15339443 
24764137395331 1374859072630681952 -1.3040459 -0.43753737 0.15399568 
24764143774089 1374859072635656317 -1.3031632 -0.43739426 0.15455596 
24764148840471 1374859072640722235 -1.3025899 -0.43725038 0.15512033 
24764153876332 1374859072645727118 -1.3020233 -0.43711993 0.15565096 
24764158820632 1374859072650823553 -1.301434 -0.4369923 0.15616935 
24764165779278 1374859072655797919 -1.300466 -0.43688834 0.15663554 
