#SysTm EventTmStmp Gyro:x Gyro:y Gyro:z
24763673973999 1374859072348522422 0.15425 0.06688 -0.05624 
24763691462172 1374859072353496787 0.14143 0.08931 -0.04984 
24763704280728 1374859072358532188 0.13396 0.10854 -0.04449 
24763712673830 1374859072363567588 0.13182 0.13203 -0.03915 
24763740630491 1374859072368664024 0.13289 0.14912 -0.03488 
24763764497422 1374859072372387168 0.13609 0.15767 -0.03488 
24763783206411 1374859072393810508 0.11153 0.12349 -0.06693 
24763793156052 1374859072419134100 0.02821 0.02309 -0.07974 
24763812048162 1374859072424169501 0.01753 0.00706 -0.07867 
24763825110881 1374859072429265936 0.01219 -0.00148 -0.07867 
24763837105388 1374859072434240301 0.00792 -0.00575 -0.07761 
24763851938288 1374859072439306219 0.00792 0.00066 -0.07654 
24763864909447 1374859072444341620 0.01219 0.01347 -0.07547 
24763872234337 1374859072449407538 0.0186 0.03484 -0.07227 
24763885937984 1374859072454381903 0.02501 0.04659 -0.07227 
24763892866108 1374859072459417303 0.03142 0.05406 -0.07013 
24763900770885 1374859072464483221 0.03783 0.0562 -0.0712 
24763907576927 1374859072469549139 0.04103 0.06902 -0.0744 
24763915542745 1374859072473302801 0.04317 0.08717 -0.07974 
24763923386480 1374859072479558905 0.03996 0.10533 -0.08829 
24763930253564 1374859072484594305 0.03569 0.12242 -0.09897 
24763941637663 1374859072489690741 0.03142 0.12349 -0.10858 
24763956989411 1374859072494665106 0.02501 0.11388 -0.11606 
24763970723579 1374859072499731024 0.0154 0.10533 -0.11713 
24763982504444 1374859072504735907 0.00792 0.10747 -0.11606 
24763994621031 1374859072509832343 -0.00169 0.10747 -0.11392 
24764006188252 1374859072514806708 -0.01024 0.09999 -0.10751 
24764012536490 1374859072519842108 -0.01665 0.08931 -0.09897 
24764018213279 1374859072524877509 -0.02519 0.0797 -0.09149 
24764024012149 1374859072529973944 -0.0316 0.07756 -0.08188 
24764029902581 1374859072534948309 -0.03801 0.08076 -0.07013 
24764035396248 1374859072540044745 -0.04121 0.08183 -0.05838 
24764041256160 1374859072545049628 -0.04015 0.07649 -0.04663 
24764046566704 1374859072550115546 -0.04015 0.07115 -0.03809 
24764053098064 1374859072555089911 -0.03694 0.07222 -0.03061 
24764058133925 1374859072560125311 -0.03053 0.07222 -0.02847 
24764063383429 1374859072565160712 -0.02733 0.06474 -0.03168 
24764068297209 1374859072570257147 -0.01451 0.05727 -0.03702 
24764074187641 1374859072574010809 -0.00169 0.05833 -0.04343 
