#SysTm EventTmStmp Gyro:x Gyro:y Gyro:z
160745024291562 1379398045192841760 -0.00323 0.00745 -0.00218 
160745033172990 1379398045255891076 0.01065 -0.00751 0.01384 
160745056521074 1379398045383027307 -0.00858 -0.01712 0.04909 
160745116341004 1379398045446961633 -0.06839 -0.04276 0.09074 
160745176069373 1379398045510194055 -0.05344 -0.01605 0.1057 
160745235919823 1379398045574128381 -0.05344 -0.02673 0.1324 
160745299371677 1379398045637299768 -0.06625 -0.06198 0.24348 
160745361572195 1379398045701279219 -0.172 -0.14209 0.28621 
160745425207172 1379398045764450606 -0.08975 -0.10471 0.14095 
160745489177873 1379398045828415450 -0.03528 -0.04703 0.01598 
160745552721288 1379398045891586837 -0.08228 -0.08868 0.0117 
160745618431649 1379398045955551680 -0.05984 -0.09082 0.00423 
160745679960719 1379398046018814620 -0.0481 -0.08121 -0.00325 
160745743626216 1379398046082687911 -0.03955 -0.07693 0.01384 
160745806437144 1379398046145828780 -0.03314 -0.01498 -0.00859 
160745882860155 1379398046209824141 -0.04169 -0.08975 0.03841 
160745962670929 1379398046272965010 -0.03528 -0.15491 0.07152 
160745996304380 1379398046337051925 -0.16666 -0.20831 0.10249 
160746059817274 1379398046400101241 -0.172 -0.19443 0.10143 
160746123177568 1379398046464035567 -0.1987 -0.27133 0.09074 
160746187392430 1379398046527329024 -0.13782 -0.27133 0.07365 
160746251088448 1379398046591232833 -0.13354 -0.25638 0.03627 
160746315822158 1379398046654495772 0.02774 -0.07587 -0.00752 
160746378175277 1379398046718399581 -0.00217 -0.05023 -0.00432 
160746441505051 1379398046781540450 0.0694 0.05872 -0.00218 
160746505475751 1379398046845627364 0.01599 0.11853 0.01598 
160746569049687 1379398046908676680 -0.00964 0.05231 0.0117 
160746635645139 1379398046972641524 -0.00858 0.00104 0.01598 
160746695709231 1379398047035843428 0.03201 0.03094 -0.00645 
160746763617061 1379398047099747237 0.00638 0.05444 0.00209 
160746823925316 1379398047163010176 -0.00003 0.06833 -0.00325 
160746915425392 1379398047226913985 -0.01392 0.00424 0.00316 
160746950157577 1379398047290146407 0.00317 0.00104 -0.015 
160747015410132 1379398047354048936 0.02667 -0.00003 -0.02568 
160747077274927 1379398047417281358 -0.0043 -0.06946 -0.02461 
160747141520310 1379398047481398790 -0.00964 -0.06091 -0.02782 
160747204453318 1379398047544509141 0.00958 -0.08121 -0.00539 
160747269156509 1379398047608412950 0.00211 -0.03101 -0.00752 
160747332913566 1379398047671523302 0.00638 -0.00964 0.0117 
160747396121257 1379398047735518663 -0.03314 -0.00323 0.00423 
160747458749060 1379398047798751085 0.01065 0.00424 0.0085 
160747522628200 1379398047862624376 -0.01178 -0.01178 0.00636 
160747585744331 1379398047925795763 -0.00644 -0.01498 0.00316 
160747651668334 1379398047989943712 -0.00537 0.01065 0.00636 
160747713014283 1379398048052962511 0.01492 0.0726 0.00636 
160747777778513 1379398048116927354 0.00317 0.10678 0.01811 
160747841016724 1379398048180098741 -0.03101 0.14951 0.02452 
160747904468579 1379398048244063585 -0.0278 0.08542 0.02345 
160747967279505 1379398048307326524 -0.0246 -0.00751 0.032 
160748031372287 1379398048371138780 -0.00751 0.04056 -0.00645 
160748095404028 1379398048434432237 -0.00323 -0.00217 -0.01286 
160748159161085 1379398048498336046 0.00317 -0.0278 -0.01073 
160748222673981 1379398048561507432 -0.01071 -0.01819 -0.00432 
160748285668029 1379398048625685899 0.00211 -0.03955 0.00102 
160748348143231 1379398048688613145 -0.00644 -0.0246 0.00316 
160748414769204 1379398048752791612 0.01172 -0.03635 -0.00966 
160748476969722 1379398048815810411 -0.01285 -0.03955 -0.015 
160748540177415 1379398048879775255 -0.00217 -0.05344 -0.00859 
