#SysTm EventTmStmp Light
160745585927452 1379398045927963790 12.0 
160746221697329 1379398046563583907 13.0 
160749527358857 1379398049869277208 12.0 
160750163678102 1379398050504958360 13.0 
160750671811780 1379398051013828145 14.0 
160751053163832 1379398051395175801 13.0 
160751180525346 1379398051522312032 12.0 
160751454354127 1379398051776737080 11.0 
160752706086159 1379398053047972730 12.0 
160753215227009 1379398053556761792 14.0 
160755376466135 1379398055718405125 13.0 
160755757665587 1379398056099630711 12.0 
160756393343902 1379398056735311863 13.0 
160758052431342 1379398058388370894 12.0 
160759190413946 1379398059532748233 11.0 
160760843855117 1379398061185594944 12.0 
160761097754095 1379398061439806370 11.0 
160761225237690 1379398061567095188 12.0 
160761352416082 1379398061694292454 11.0 
160763005399448 1379398063347320923 10.0 
160763287255086 1379398063601379761 11.0 
