#SysTm EventTmStmp Acc:x Acc:y Acc:z
160745022948665 1379398045191743127 -1.4977417 3.185501 8.989288 
160745032135297 1379398045254822961 -1.3120728 3.1378937 9.057129 
160745055147658 1379398045381959192 -1.3739624 3.1795502 8.858368 
160745112464916 1379398045445893518 -1.3596802 3.1105194 9.072601 
160745174421273 1379398045509125940 -1.3953857 3.0581512 8.93573 
160745232409980 1379398045573060266 -1.3751526 3.1747894 9.082123 
160745295861834 1379398045636231652 -1.1859131 3.0771942 8.885742 
160745359588371 1379398045700211104 -0.76101685 2.7582245 9.265411 
160745422735022 1379398045763382491 -0.6646118 2.7784576 9.123779 
160745486736243 1379398045827347335 -0.8883667 2.902237 8.947632 
160745550249138 1379398045890488204 -0.80029297 2.8355865 9.266602 
160745617119273 1379398045954483565 -0.7467346 2.8010712 9.048798 
160745677366488 1379398046017685469 -0.7800598 2.8213043 9.232086 
160745742374881 1379398046081619796 -0.7586365 2.7534637 9.071411 
160745804575401 1379398046144760665 -0.8205261 2.8736725 9.25589 
160745879136670 1379398046208756026 -0.6824646 2.8462982 9.239227 
160745961633236 1379398046271896895 -0.5098877 2.6035004 8.946442 
160745995327728 1379398046335953292 -0.30993652 2.4904327 9.233276 
160746058321775 1379398046399033126 -0.38253784 2.574936 9.205902 
160746122200916 1379398046462967452 0.056640625 2.3226166 9.443939 
160746185622249 1379398046526199874 0.11138916 2.2952423 9.197571 
160746249531909 1379398046590164717 0.48986816 2.0869598 9.548676 
160746313014283 1379398046653336104 0.21017456 2.2274017 9.084503 
160746376649259 1379398046717300948 0.44107056 2.2178802 9.359436 
160746439948512 1379398046780472335 0.34109497 2.28096 9.107117 
160746504071814 1379398046844498214 0.07687378 2.34523 9.343964 
160746567340546 1379398046907608565 0.15185547 2.3047638 9.429657 
160746630731359 1379398046971573409 0.1494751 2.3023834 9.373718 
160746694457896 1379398047034744796 0.16732788 2.2726288 9.32373 
160746762335205 1379398047098679122 0.20541382 2.2714386 9.119019 
160746822948664 1379398047161911544 0.110198975 2.3297577 9.380859 
160746910206408 1379398047225845870 0.10305786 2.248825 9.220184 
160746948539997 1379398047289017257 0.09234619 2.4106903 9.518921 
160747012449656 1379398047352980821 -0.052856445 2.3071442 9.160675 
160747075626827 1379398047416213243 0.1494751 2.286911 9.310638 
160747139780649 1379398047480269639 0.1078186 2.3309479 9.408234 
160747202957820 1379398047543379991 0.26730347 2.3226166 9.152344 
160747266806440 1379398047607344835 0.21017456 2.311905 9.309448 
160747329831008 1379398047670455186 0.20065308 2.3178558 8.929779 
160747393862750 1379398047734420030 0.30776978 2.2785797 9.5355835 
160747457100960 1379398047797652452 0.2232666 2.3214264 9.172577 
160747520888539 1379398047861556261 0.21850586 2.254776 9.246368 
160747584248833 1379398047924727647 0.31610107 2.2750092 9.222565 
160747648616297 1379398047988784044 0.29586792 2.2761993 9.367767 
160747711396703 1379398048051894395 0.19589233 2.2666779 9.268982 
160747775489486 1379398048115859239 0.123291016 2.2785797 9.183289 
160747838544574 1379398048179030626 -0.021911621 2.3011932 9.411804 
160747902576316 1379398048242964952 -0.06832886 2.2440643 9.374908 
160747965814527 1379398048306197374 0.101867676 2.209549 9.196381 
160748029510544 1379398048370070665 -0.084991455 2.2381134 9.468933 
160748092992919 1379398048433303087 -0.018341064 2.254776 9.339203 
160748157055180 1379398048497267931 0.041168213 2.2143097 9.199951 
160748220110270 1379398048560408800 -0.04928589 2.229782 9.390381 
160748284203051 1379398048624556749 0.0030822754 2.2321625 9.199951 
160748347013978 1379398048687545030 -0.03262329 2.2881012 9.415375 
160748413273706 1379398048751662462 0.120910645 2.2238312 9.177338 
