#SysTm EventTmStmp Grav:x Grav:y Grav:z
6844103571059 1375077920921096000 -0.6488284 0.74341553 9.756882 
6844111109591 1375077920984908256 -0.5858026 0.8256782 9.754254 
6844116572738 1375077921048232231 -0.4914259 0.90085256 9.752812 
6844141691004 1375077921112075004 -0.48102903 0.92832136 9.750754 
6844168548931 1375077921175368461 -0.52474374 0.915218 9.749739 
6844232641714 1375077921239302788 -0.5451854 0.8874107 9.751188 
6844295086395 1375077921302504692 -0.48220947 0.8512059 9.7577305 
6844358935014 1375077921366377983 -0.44276834 0.81717795 9.762508 
6844423851847 1375077921429640922 -0.44249862 0.7793597 9.765613 
6844484984152 1375077921493483696 -0.44494775 0.7540368 9.7674885 
6844548344445 1375077921557051811 -0.4806885 0.7550213 9.765719 
6844612101503 1375077921620619926 -0.5508803 0.66729575 9.7684 
6844676499488 1375077921683943901 -0.5826154 0.5442789 9.774186 
6844741416321 1375077921747750814 -0.53389025 0.4406325 9.782187 
6844808713741 1375077921811044271 -0.47193685 0.3773748 9.788015 
6844865756318 1375077921874887044 -0.37349442 0.3232709 9.794202 
6844929116610 1375077921938180501 -0.19559386 0.313049 9.799701 
6844993117831 1375077922001992757 -0.06931809 0.37947062 9.79906 
6845057119052 1375077922065438802 -0.058601264 0.46258786 9.795559 
6845122371608 1375077922129190023 0.071834326 0.49086574 9.794094 
6845185060453 1375077922192422445 0.14554535 0.4530408 9.795098 
6845248573348 1375077922256326253 -0.07203864 0.46761295 9.79523 
6845311933640 1375077922319589193 -0.28753623 0.5628827 9.786259 
6845375721219 1375077922383401449 -0.32829586 0.6494737 9.779611 
6845438867869 1375077922446725423 -0.30243078 0.48359802 9.790049 
6845508667961 1375077922510598714 -0.43983972 0.24020481 9.793837 
6845566107301 1375077922573831136 -0.55192316 0.17585212 9.789527 
6845630108523 1375077922637673909 -0.5091968 0.23842768 9.790519 
6845692614245 1375077922700997884 -0.4705357 0.39027232 9.787578 
6845756768067 1375077922764810140 -0.3619192 0.5744999 9.783115 
6845821593338 1375077922828134115 -0.30064857 0.5334188 9.787516 
6845883976979 1375077922892007406 -0.22447136 0.2849715 9.799938 
6845946879467 1375077922955209310 -0.23504478 0.19057512 9.801981 
6846011826819 1375077923019113118 -0.59010714 0.16130641 9.78755 
6846074424103 1375077923082406575 -1.0658989 -0.051201537 9.748417 
6846138242201 1375077923146249349 -1.2995988 -0.14122058 9.71913 
6846202701228 1375077923209512288 -1.1199306 -0.029220887 9.742448 
6846265664757 1375077923273385579 -0.8131313 0.039029554 9.772803 
6846328628284 1375077923336679036 -0.6460545 0.035428043 9.785282 
6846394155524 1375077923400521810 -0.656719 -0.09101187 9.784213 
6846456233960 1375077923463815267 -0.6306044 -0.18886797 9.784532 
6846520387783 1375077923527658040 -0.44435674 -0.29697478 9.792075 
6846583229231 1375077923590920980 -0.093145974 -0.41574737 9.797391 
6846651594864 1375077923655029875 0.15615126 -0.3842031 9.797877 
6846711109590 1375077923718353850 0.18126275 -0.30990946 9.800076 
6846773767914 1375077923782166106 0.33210734 -0.31140363 9.796077 
6846837158729 1375077923845490080 0.48887315 -0.1857738 9.792695 
6846901770356 1375077923909332854 0.39081252 0.023308376 9.798832 
6846969464542 1375077923972595793 0.24967219 0.15550232 9.802238 
6847031970265 1375077924036530119 0.17720339 0.3378055 9.799229 
6847106287372 1375077924099732024 0.056526955 0.49194956 9.79414 
6847154234877 1375077924161865813 -0.015246132 0.58430743 9.789215 
6847220128360 1375077924226898772 -0.12514435 0.6083454 9.7869625 
6847282756164 1375077924290741545 -0.07670748 0.5744088 9.789513 
6847345322928 1375077924354096037 0.049150236 0.5477924 9.791215 
6847414848336 1375077924417877776 0.0323597 0.55526644 9.790864 
6847475065031 1375077924481171233 0.054091636 0.6642349 9.783979 
6847537082427 1375077924544983488 0.08789557 0.7892491 9.774444 
6847599527109 1375077924608333727 0.14687826 0.85198796 9.768466 
6847667495978 1375077924672145983 0.230288 0.90062577 9.762491 
6847731558241 1375077924735439440 0.27293772 0.92345524 9.759258 
6847803738920 1375077924799282213 0.33088946 0.7676187 9.77096 
6847860262650 1375077924862575670 0.2485124 0.66892266 9.780653 
6847927010704 1375077924926448961 0.15873277 0.7022731 9.780184 
6847984205882 1375077924989833971 0.22200786 0.72673833 9.777164 
6848048115543 1375077925053524156 0.06951556 0.7729772 9.775891 
6848107508186 1375077925116970201 -0.09198598 0.8472483 9.769549 
6848173615313 1375077925180660387 -0.04343266 0.8987934 9.765279 
6848235083342 1375077925243953844 -0.009309773 0.8912888 9.766059 
6848302075560 1375077925307827135 -0.08939424 0.88141924 9.76655 
6848362475378 1375077925370082994 -0.12744091 0.83193 9.770468 
6848434259292 1375077925434932848 -0.13943617 0.77378917 9.77508 
6848493896100 1375077925498256822 -0.0560612 0.67663014 9.783119 
6848553197183 1375077925562069078 0.01831299 0.60076296 9.788215 
6848616465915 1375077925625362535 -0.122616604 0.57600564 9.788952 
6848686174447 1375077925689235826 -0.3545739 0.62743866 9.780132 
6848750816594 1375077925752590318 -0.48477507 0.81684536 9.76054 
6848813047634 1375077925816402574 -0.40717223 1.0192008 9.745041 
6848876835212 1375077925879634996 -0.3015928 1.1610075 9.73301 
6848940195504 1375077925943569322 -0.28681123 1.1261798 9.737549 
6849005966908 1375077926006771227 -0.17196797 0.8708258 9.766396 
6849069571363 1375077926070705553 -0.120257005 0.68913865 9.781667 
6849126156134 1375077926133907457 -0.1026175 0.68477046 9.782175 
6849194704890 1375077926197780748 -0.01109967 0.69921327 9.781685 
6849255013145 1375077926261043688 -0.09189462 0.70255274 9.78102 
6849318587082 1375077926324978014 -0.21629024 0.72251004 9.777607 
6849384816289 1375077926388179918 -0.27987978 0.735598 9.775017 
6849449855203 1375077926452377975 -0.3453138 0.7740998 9.76995 
6849511201152 1375077926515579880 -0.30844024 0.9616412 9.754512 
6849578132328 1375077926579117477 -0.14809617 1.0657532 9.747442 
6849651991629 1375077926642746628 -0.0441605 0.99609005 9.755831 
6849713001852 1375077926706619919 -0.15751812 0.91053855 9.763017 
6849782649342 1375077926769882858 -0.25795096 0.8622917 9.76526 
6849835693751 1375077926833786667 -0.1803711 0.85121 9.767973 
6849912208323 1375077926896988571 -0.068343885 0.8353382 9.770769 
6849952891979 1375077926960861862 0.0794871 0.8353686 9.770682 
6850015824988 1375077927024155319 0.24289888 0.8265733 9.768734 
6850080345054 1375077927087998092 0.2926 0.8468351 9.7656355 
6850145383968 1375077927151261032 0.29439512 0.852682 9.765073 
