#SysTm EventTmStmp Ori:x Ori:y Ori:z
6844105646445 1375077920921096000 1.3656024 -0.07588008 0.066401795 
6844112513528 1375077920984908256 1.3659722 -0.08429554 0.059984062 
6844117885114 1375077921048232231 1.3685817 -0.09199109 0.05034555 
6844143003380 1375077921112075004 1.3698134 -0.094804384 0.049292535 
6844170044430 1375077921175368461 1.3694178 -0.09346227 0.053769432 
6844234045652 1375077921239302788 1.3649645 -0.09061465 0.055851493 
6844300457981 1375077921302504692 1.3569545 -0.08690821 0.049378034 
6844361071440 1375077921366377983 1.350143 -0.08342569 0.045322895 
6844425683069 1375077921429640922 1.3412365 -0.07955646 0.045280945 
6844486327048 1375077921493483696 1.3305563 -0.07696632 0.045522485 
6844550328269 1375077921557051811 1.3168734 -0.07706701 0.049182337 
6844613749603 1375077921620619926 1.3091011 -0.068097845 0.056334447 
6844678788516 1375077921683943901 1.3033698 -0.05552953 0.059537113 
6844743522227 1375077921747750814 1.2964135 -0.044947144 0.054523703 
6844811826819 1375077921811044271 1.2869033 -0.038491026 0.048178475 
6844867038174 1375077921874887044 1.2732499 -0.032970425 0.038115773 
6844930825751 1375077921938180501 1.2569604 -0.031927537 0.019956516 
6844994735411 1375077922001992757 1.2487508 -0.038704902 0.007073834 
6845060964619 1375077922065438802 1.2508167 -0.04718835 0.005982361 
6845124385952 1375077922129190023 1.2604525 -0.0500753 -0.0073343236 
6845187654684 1375077922192422445 1.2670783 -0.046213757 -0.014857907 
6845250679253 1375077922256326253 1.2586279 -0.047701336 0.0073543317 
6845313917464 1375077922319589193 1.2529303 -0.057429634 0.029373184 
6845377766084 1375077922383401449 1.2617582 -0.0662764 0.033556823 
6845441126376 1375077922446725423 1.2723974 -0.049333286 0.030881833 
6845514649954 1375077922510598714 1.2738847 -0.024496522 0.044879694 
6845568091126 1375077922573831136 1.2672572 -0.017932892 0.056319322 
6845632183909 1375077922637673909 1.2606194 -0.024315251 0.051962353 
6845694506508 1375077922700997884 1.2600766 -0.039807215 0.0480378 
6845759423339 1375077922764810140 1.2481475 -0.05861625 0.036977403 
6845823577162 1375077922828134115 1.237219 -0.054420434 0.030707901 
6845885869242 1375077922892007406 1.2297429 -0.029063094 0.022901382 
6845948893811 1375077922955209310 1.2242302 -0.019434476 0.02397472 
6846013749603 1375077923019113118 1.2232903 -0.01644942 0.060218714 
6846076346887 1375077923082406575 1.2013012 0.0052211336 0.10890809 
6846141141636 1375077923146249349 1.1987268 0.014400994 0.13292706 
6846204715572 1375077923209512288 1.2135742 0.002979704 0.11445135 
6846267557020 1375077923273385579 1.2282879 -0.003979921 0.083012275 
6846330612108 1375077923336679036 1.2257742 -0.0036126622 0.0659274 
6846396169868 1375077923400521810 1.2149574 0.009280761 0.06701975 
6846458248305 1375077923463815267 1.2150731 0.019260364 0.064360105 
6846522371607 1375077923527658040 1.2178034 0.03028763 0.045348108 
6846585090974 1375077923590920980 1.2224298 0.04240714 0.009506934 
6846654372218 1375077923655029875 1.2199785 0.03918784 -0.015935902 
6846713093415 1375077923718353850 1.2275318 0.031607237 -0.018493949 
6846775721218 1375077923782166106 1.2472222 0.031759672 -0.033889096 
6846839447757 1375077923845490080 1.2536283 0.018944789 -0.04988082 
6846904517190 1375077923909332854 1.2473134 -0.0023767953 -0.039862454 
6846974744566 1375077923972595793 1.2331933 -0.015857488 -0.02546543 
6847037524972 1375077924036530119 1.2112775 -0.034453392 -0.018081428 
6847107813390 1375077924099732024 1.1888968 -0.050185956 -0.005771448 
6847155669334 1375077924161865813 1.1603994 -0.059618093 0.0015574412 
6847225774629 1375077924226898772 1.1399473 -0.062073823 0.012786143 
6847284343223 1375077924290741545 1.1220723 -0.05860695 0.007835517 
6847346757385 1375077924354096037 1.1086379 -0.055888366 -0.0050197896 
6847423607684 1375077924417877776 1.0950851 -0.056651715 -0.0033050792 
6847477933946 1375077924481171233 1.0787482 -0.06778501 -0.0055285348 
6847539249373 1375077924544983488 1.0718565 -0.08056814 -0.008992141 
6847607248763 1375077924608333727 1.0708658 -0.08698826 -0.0150348265 
6847673752654 1375077924672145983 1.076174 -0.09196786 -0.023584686 
6847739249374 1375077924735439440 1.0802042 -0.09430595 -0.027959768 
6847811307973 1375077924799282213 1.096276 -0.078355476 -0.033851646 
6847865573195 1375077924862575670 1.1065036 -0.068264134 -0.025403107 
6847932779054 1375077924926448961 1.113006 -0.071673274 -0.016228616 
6847988478734 1375077924989833971 1.1232797 -0.074174695 -0.022702873 
6848054219617 1375077925053524156 1.1376231 -0.07890358 -0.007110796 
6848108851083 1375077925116970201 1.1341317 -0.08650312 0.009415303 
6848176819952 1375077925180660387 1.1230774 -0.091780216 0.004447635 
6848236609361 1375077925243953844 1.1173987 -0.09101176 9.532761E-4 
6848305768525 1375077925307827135 1.110784 -0.09000121 0.00915285 
