#SysTm EventTmStmp Rot:x Rot:y Rot:z
6844105646445 1375077920921096000 0.050340727 0.0018142216 -0.6291903 
6844112513528 1375077920984908256 0.051577985 -0.0033397109 -0.62928796 
6844117885114 1375077921048232231 0.051510397 -0.009572533 -0.6303583 
6844143003380 1375077921112075004 0.052259225 -0.010901708 -0.63079387 
6844170044430 1375077921175368461 0.0531544 -0.008733812 -0.6305561 
6844234045652 1375077921239302788 0.052726183 -0.0069097877 -0.62884694 
6844300457981 1375077921302504692 0.049288172 -0.008054234 -0.6259898 
6844361071440 1375077921366377983 0.04669466 -0.008380286 -0.6235115 
6844425683069 1375077921429640922 0.04520561 -0.0069862907 -0.6201144 
6844486327048 1375077921493483696 0.044299524 -0.0058502983 -0.6159723 
6844550328269 1375077921557051811 0.045495495 -0.004130981 -0.6104928 
6844613749603 1375077921620619926 0.044131894 0.0016129116 -0.6074479 
6844678788516 1375077921683943901 0.04010793 0.00682481 -0.6053675 
6844743522227 1375077921747750814 0.034360405 0.008161678 -0.6028928 
6844811826819 1375077921811044271 0.029840078 0.007724189 -0.59930444 
6844867038174 1375077921874887044 0.024580264 0.005523576 -0.5940436 
6844930825751 1375077921938180501 0.018777784 -0.0013140191 -0.587683 
6844994735411 1375077922001992757 0.017767372 -0.008443425 -0.584422 
6845060964619 1375077922065438802 0.020877136 -0.011387011 -0.5852056 
6845124385952 1375077922129190023 0.018065045 -0.017715478 -0.5892131 
6845187654684 1375077922192422445 0.014223795 -0.019663312 -0.5919647 
6845250679253 1375077922256326253 0.021443399 -0.011064962 -0.588348 
6845313917464 1375077922319589193 0.031862978 -0.004938584 -0.58563834 
6845377766084 1375077922383401449 0.03664167 -0.0059997514 -0.58899915 
6845441126376 1375077922446725423 0.029007427 -0.0022364717 -0.59358424 
6845514649954 1375077922510598714 0.023187628 0.010754415 -0.5943248 
6845568091126 1375077922573831136 0.023892654 0.017382907 -0.5916109 
6845632183909 1375077922637673909 0.025128243 0.013821803 -0.5888974 
6845694506508 1375077922700997884 0.030223701 0.007679115 -0.5885029 
6845759423339 1375077922764810140 0.034574755 -0.0021243326 -0.58355546 
6845823577162 1375077922828134115 0.031062579 -0.0032719555 -0.5792796 
6845885869242 1375077922892007406 0.018473394 9.705481E-4 -0.57661885 
6845948893811 1375077922955209310 0.014839672 0.0042271363 -0.57443607 
6846013749603 1375077923019113118 0.02401653 0.019925548 -0.57373273 
6846076346887 1375077923082406575 0.028610546 0.046373744 -0.5644569 
6846141141636 1375077923146249349 0.031532396 0.058889702 -0.5632517 
6846204715572 1375077923209512288 0.031392127 0.04783246 -0.569367 
6846267557020 1375077923273385579 0.025536302 0.032766048 -0.5756942 
6846330612108 1375077923336679036 0.020435052 0.02592058 -0.57486933 
6846396169868 1375077923400521810 0.015315602 0.030156398 -0.5706001 
6846458248305 1375077923463815267 0.010463139 0.03191029 -0.57077897 
6846522371607 1375077923527658040 5.477582E-4 0.027254477 -0.5720359 
6846585090974 1375077923590920980 -0.014635983 0.01605886 -0.57380986 
6846654372218 1375077923655029875 -0.020622287 0.004693829 -0.5726025 
6846713093415 1375077923718353850 -0.018243182 0.0015431173 -0.5757341 
6846775721218 1375077923782166106 -0.022781854 -0.004481135 -0.5835945 
6846839447757 1375077923845490080 -0.022296255 -0.014641859 -0.58616745 
6846904517190 1375077923909332854 -0.010674716 -0.016871953 -0.58391017 
6846974744566 1375077923972595793 -8.9433E-4 -0.014971864 -0.5782792 
6847037524972 1375077924036530119 0.009015521 -0.01723757 -0.5693076 
6847107813390 1375077924099732024 0.019170556 -0.01644178 -0.5599332 
6847155669334 1375077924161865813 0.025353888 -0.015687628 -0.54792786 
6847225774629 1375077924226898772 0.029573798 -0.011364997 -0.53917193 
6847284343223 1375077924290741545 0.026891232 -0.012273215 -0.5317341 
6847346757385 1375077924354096037 0.022436026 -0.016840087 -0.52621686 
6847423607684 1375077924417877776 0.023321582 -0.016154567 -0.520421 
6847477933946 1375077924481171233 0.027656209 -0.019774219 -0.5133825 
6847539249373 1375077924544983488 0.032332327 -0.024427414 -0.5103756 
6847607248763 1375077924608333727 0.033562362 -0.028642822 -0.50999755 
6847673752654 1375077924672145983 0.03343233 -0.033671595 -0.5123824 
6847739249374 1375077924735439440 0.033241544 -0.036212035 -0.51416695 
6847811307973 1375077924799282213 0.024611874 -0.034841686 -0.5211903 
6847865573195 1375077924862575670 0.022362228 -0.028730148 -0.52547705 
6847932779054 1375077924926448961 0.0261383 -0.02581038 -0.52811044 
6847988478734 1375077924989833971 0.025339674 -0.029346835 -0.53253055 
6848054219617 1375077925053524156 0.031317394 -0.02423755 -0.53832674 
6848108851083 1375077925116970201 0.038996466 -0.019258399 -0.5364795 
6848176819952 1375077925180660387 0.04001226 -0.022547016 -0.531841 
6848236609361 1375077925243953844 0.03882557 -0.023709854 -0.5295166 
6848305768525 1375077925307827135 0.040634017 -0.019834893 -0.5265622 
6848363818274 1375077925370082994 0.039532334 -0.016792484 -0.5253429 
6848437494452 1375077925434932848 0.03734246 -0.0146681545 -0.5244546 
6848497161780 1375077925498256822 0.030898102 -0.015654575 -0.52375275 
6848554570600 1375077925562069078 0.02565064 -0.016793467 -0.52175844 
6848618083495 1375077925625362535 0.028360454 -0.009902971 -0.51877326 
