#SysTm EventTmStmp Mag:x Mag:y Mag:z
92368987172167 1374955543647303623 18.179321 -19.499207 -32.63855 
92369004721381 1374955543710566562 18.299866 -19.439697 -32.63855 
92369016258082 1374955543774470371 18.23883 -19.499207 -32.87964 
92369028313629 1374955543837733310 18.23883 -19.619751 -32.87964 
92369067318665 1374955543901651751 18.539429 -19.259644 -33.059692 
92369085325684 1374955543964975726 18.47992 -19.259644 -33.239746 
92369135409616 1374955544028787981 18.539429 -19.259644 -33.299255 
92369198647827 1374955544092050921 18.418884 -19.558716 -33.358765 
92369268356359 1374955544155954729 18.418884 -19.319153 -33.4198 
92369330617917 1374955544219217669 18.23883 -19.439697 -33.53882 
92369393581446 1374955544283365618 18.058777 -19.558716 -33.4198 
92369454286467 1374955544346323382 18.119812 -19.378662 -33.53882 
92369518806533 1374955544410227190 17.999268 -19.499207 -33.53882 
92369581831102 1374955544473459612 17.69867 -19.378662 -33.358765 
92369644184223 1374955544537363421 17.57965 -19.259644 -33.358765 
92369707452954 1374955544600626360 17.459106 -18.959045 -33.239746 
92369772949674 1374955544664469134 17.338562 -19.07959 -33.239746 
92369835424876 1374955544727732073 17.219543 -18.838501 -33.1192 
92369901287840 1374955544791666399 17.279053 -18.659973 -33.1192 
92369964403969 1374955544854898821 17.158508 -18.598938 -33.239746 
92370025780439 1374955544918741595 17.098999 -18.539429 -33.1192 
92370088957609 1374955544982004534 17.098999 -18.598938 -33.1192 
92370156316070 1374955545045877825 17.219543 -18.47992 -33.239746 
92370215952878 1374955545109140765 17.219543 -18.359375 -33.358765 
92370280137221 1374955545173014056 17.279053 -18.539429 -33.239746 
92370343100750 1374955545236276995 17.219543 -18.598938 -33.299255 
92370407163011 1374955545300180804 17.098999 -18.778992 -33.299255 
92370470340182 1374955545363443743 17.338562 -18.899536 -33.1192 
92370534188801 1374955545427317034 17.338562 -18.959045 -33.4198 
92370597701695 1374955545490854632 17.459106 -18.838501 -33.53882 
92370661123029 1374955545554604567 17.459106 -18.899536 -33.47931 
92370724605404 1374955545618020094 17.63916 -19.198608 -33.4198 
92370788270900 1374955545681710280 17.518616 -19.07959 -33.358765 
92370851631193 1374955545745034255 17.878723 -18.959045 -33.53882 
92370915601895 1374955545808907546 18.179321 -18.959045 -33.599854 
92370978870626 1374955545872139967 17.999268 -18.959045 -33.53882 
92371042719245 1374955545936013258 18.058777 -19.018555 -33.53882 
92371106201619 1374955545999306715 17.999268 -19.018555 -33.53882 
92371170080758 1374955546063149489 17.878723 -19.1391 -33.718872 
92371233166369 1374955546126412428 17.518616 -19.018555 -33.779907 
92371297076028 1374955546190316237 17.63916 -19.1391 -33.95996 
92371372125623 1374955546253579176 17.399597 -19.259644 -33.95996 
92371424193379 1374955546317421950 17.158508 -19.259644 -33.839417 
92371491185595 1374955546380791096 17.399597 -19.1391 -33.839417 
92371552562065 1374955546444633869 17.279053 -19.018555 -33.718872 
92371614640502 1374955546507896809 17.219543 -18.959045 -33.599854 
92371678458601 1374955546571770100 17.098999 -18.959045 -33.47931 
92371741940975 1374955546635094074 17.219543 -19.1391 -33.53882 
92371819279599 1374955546699058918 17.098999 -18.838501 -33.599854 
92371880930751 1374955546762382893 17.098999 -18.598938 -33.4198 
92371943436474 1374955546826073078 17.03949 -18.539429 -33.659363 
92372009421518 1374955546889274983 16.859436 -18.47992 -33.839417 
92372077298826 1374955546953270344 16.619873 -18.719482 -33.599854 
92372134829729 1374955547016563801 16.738892 -18.778992 -33.53882 
92372200692692 1374955547080406574 16.679382 -18.598938 -33.47931 
92372291796003 1374955547143700031 16.859436 -18.539429 -33.47931 
92372354973174 1374955547207603840 16.859436 -18.719482 -33.17871 
92372379969359 1374955547270714192 16.918945 -18.838501 -33.299255 
92372441284788 1374955547334587483 16.918945 -18.838501 -33.239746 
92372504522999 1374955547397880940 16.97998 -18.959045 -33.059692 
92372584486374 1374955547461723713 17.219543 -18.899536 -33.239746 
92372650990266 1374955547524986653 17.219543 -18.719482 -33.4198 
92372723354068 1374955547588859944 17.279053 -18.899536 -33.47931 
92372758818742 1374955547652153401 17.279053 -18.838501 -33.4198 
92372827123334 1374955547715996174 17.158508 -18.838501 -33.53882 
92372892986298 1374955547779320149 17.098999 -18.778992 -33.239746 
92372959429148 1374955547843162922 17.158508 -18.719482 -33.059692 
92373029198719 1374955547906395344 16.97998 -18.539429 -33.059692 
92373091307678 1374955547970451740 16.738892 -18.418884 -32.998657 
92373152745187 1374955548033805039 16.799927 -18.539429 -32.998657 
92373216960050 1374955548098105576 16.799927 -18.359375 -32.998657 
92373305896415 1374955548160971787 16.679382 -18.299866 -32.939148 
92373356132947 1374955548224845078 16.799927 -18.058777 -32.939148 
92373420836138 1374955548288169052 16.799927 -18.058777 -32.998657 
92373479526814 1374955548351981308 16.679382 -18.119812 -33.1192 
