#SysTm EventTmStmp Ori:x Ori:y Ori:z
92368984669496 1374955543638056797 -1.5209383 -0.51760703 0.1650453 
92369001944027 1374955543701350254 -1.5216994 -0.5176915 0.15841562 
92369012839801 1374955543765254062 -1.5231271 -0.517104 0.15730895 
92369025536275 1374955543828517002 -1.5244265 -0.51613337 0.15621194 
92369037866506 1374955543892359775 -1.5251417 -0.51656264 0.15538433 
92369073911065 1374955543955759417 -1.526039 -0.5165446 0.15379894 
92369131960814 1374955544019541155 -1.5266502 -0.5165597 0.15049422 
92369194985382 1374955544082834612 -1.5275444 -0.51582754 0.14789076 
92369264083507 1374955544146707903 -1.5282795 -0.51476395 0.14585765 
92369325856739 1374955544210001360 -1.5291457 -0.51398826 0.14320965 
92369391017735 1374955544274118792 -1.5303729 -0.51260096 0.14060628 
92369450990266 1374955544337107073 -1.5312574 -0.5112737 0.13891189 
92369515662935 1374955544400980364 -1.5323623 -0.5100748 0.13656722 
92369579114789 1374955544464243304 -1.5335617 -0.5090212 0.13381717 
92369641589991 1374955544528116595 -1.5355793 -0.507942 0.13139968 
92369704553519 1374955544591410052 -1.5358804 -0.5075496 0.13097538 
92369770477524 1374955544655222308 -1.5361096 -0.5071681 0.13101394 
92369832708562 1374955544718515765 -1.5356272 -0.50755227 0.13024005 
92369897991640 1374955544782450091 -1.5365207 -0.50759643 0.12920982 
92369960405801 1374955544845682513 -1.5375726 -0.5072206 0.12893587 
92370022972565 1374955544909525286 -1.5368105 -0.50733185 0.12803021 
92370086058174 1374955544972788226 -1.534926 -0.5077071 0.12778583 
92370154088083 1374955545036661517 -1.5332614 -0.5080157 0.12776197 
92370212839800 1374955545099924456 -1.5327126 -0.5079356 0.12719463 
92370277512469 1374955545163797747 -1.5290545 -0.50868785 0.1270769 
92370340445477 1374955545227060686 -1.5287573 -0.5087105 0.12591322 
92370404416178 1374955545290964495 -1.5290765 -0.5084472 0.12529437 
92370466769298 1374955545354227435 -1.5308281 -0.5077552 0.1250938 
92370531747172 1374955545418100726 -1.5327595 -0.50706106 0.12537755 
92370594191853 1374955545481638323 -1.5356222 -0.5060538 0.12530044 
92370655934566 1374955545545175921 -1.5359036 -0.50589913 0.124604896 
92370719569543 1374955545608803786 -1.5349834 -0.5060965 0.12453228 
92370783753885 1374955545672463454 -1.5343407 -0.5063656 0.12478898 
92370846595332 1374955545735817946 -1.5352443 -0.5060402 0.12514497 
92370912427776 1374955545799691237 -1.5330774 -0.50660324 0.12537497 
92370975635466 1374955545862954176 -1.5322423 -0.50682354 0.12495926 
92371039239922 1374955545926796950 -1.5327775 -0.50653297 0.12497575 
92371102600216 1374955545990090407 -1.5330571 -0.50634 0.12515011 
92371166601436 1374955546053933180 -1.5349799 -0.5056448 0.12509795 
92371230450056 1374955546117196120 -1.5368195 -0.5049843 0.12510455 
92371293901909 1374955546181099928 -1.5363979 -0.50490046 0.12554213 
92371357140121 1374955546244362868 -1.5345759 -0.5053251 0.12584418 
92371421416025 1374955546308205641 -1.5328794 -0.5057058 0.12661636 
92371489018649 1374955546371499098 -1.5329057 -0.50557655 0.12732537 
92371549387947 1374955546435417561 -1.5304111 -0.5061472 0.1282643 
92371611496903 1374955546498680500 -1.5297881 -0.5062125 0.1284516 
92371674796156 1374955546562553791 -1.5298548 -0.5060591 0.12864049 
92371738431132 1374955546625877766 -1.5309799 -0.5056063 0.12884605 
92371812229393 1374955546689720539 -1.5341041 -0.5047213 0.12841529 
92371875742288 1374955546753044514 -1.5357925 -0.50390595 0.1289033 
92371937698643 1374955546816856770 -1.5346091 -0.50397575 0.12920275 
92372003347964 1374955546880058674 -1.5326748 -0.5042244 0.12920336 
92372072354526 1374955546943962483 -1.529385 -0.50467056 0.129974 
92372129549704 1374955547007225422 -1.5294521 -0.50440264 0.1301898 
92372195443188 1374955547071159748 -1.5293138 -0.5043845 0.129808 
92372258742440 1374955547134361653 -1.5296724 -0.5041367 0.12928969 
92372339957150 1374955547198295979 -1.5305732 -0.5035403 0.12948345 
92372373346438 1374955547261497883 -1.5331335 -0.50266916 0.12959859 
92372436737252 1374955547325340656 -1.5352614 -0.5019948 0.12960838 
92372499822861 1374955547388664631 -1.536157 -0.5017607 0.12950772 
92372580091441 1374955547452476887 -1.5359695 -0.50200546 0.12950332 
92372639941890 1374955547515770344 -1.5371977 -0.50164413 0.12966882 
92372721705968 1374955547579613117 -1.5372726 -0.50148565 0.12970191 
92372754790053 1374955547642937092 -1.5368762 -0.5016408 0.1294172 
92372821843310 1374955547706749348 -1.5356306 -0.5020278 0.12925653 
92372890422587 1374955547770103840 -1.5358822 -0.5020203 0.12840633 
92372954454327 1374955547833946613 -1.5350655 -0.5023952 0.12776151 
92373023430369 1374955547897179035 -1.5355271 -0.5021865 0.12817375 
92373085508807 1374955547961082844 -1.535254 -0.5021753 0.12870675 
92373144748849 1374955548024315266 -1.5330933 -0.5027165 0.12953 
92373212046270 1374955548088767197 -1.5304805 -0.503378 0.13046733 
92373298449444 1374955548151633408 -1.5291021 -0.5037843 0.13065337 
92373346183306 1374955548215506699 -1.5281459 -0.5040519 0.13085513 
92373415678195 1374955548278769638 -1.527702 -0.50419164 0.13086817 
92373474613034 1374955548342642929 -1.5288054 -0.5039139 0.13047338 
92373534768688 1374955548405905869 -1.5291333 -0.5038377 0.13032167 
92373600784254 1374955548469809677 -1.5309091 -0.50335616 0.1298585 
92373663808822 1374955548533042099 -1.5315366 -0.50324196 0.12939768 
92373732082895 1374955548596915390 -1.5292933 -0.5033572 0.12814488 
92373797213369 1374955548660208847 -1.5301296 -0.5019605 0.12597492 
92373840277615 1374955548723990586 -1.5332091 -0.49990913 0.12535408 
92373898815688 1374955548787345078 -1.5360857 -0.49952093 0.12570186 
92373965838427 1374955548851157334 -1.5338478 -0.50234747 0.12687051 
92374033288450 1374955548914556996 -1.5299003 -0.50512177 0.12766902 
92374095702610 1374955548978430287 -1.5282384 -0.5053298 0.12794822 
92374154332246 1374955549041693227 -1.527568 -0.5035235 0.12779097 
92374217356815 1374955549105474965 -1.527953 -0.5010509 0.128034 
92374301287839 1374955549168768422 -1.5280478 -0.5002823 0.12934789 
92374361718175 1374955549232672231 -1.5281227 -0.50043964 0.1305151 
92374433318970 1374955549296331899 -1.5280012 -0.5002415 0.13162267 
92374494512316 1374955549359808461 -1.5285826 -0.49954695 0.13195837 
92374554820572 1374955549423040883 -1.531077 -0.4987861 0.13195398 
92374614732063 1374955549486975209 -1.5352705 -0.49758837 0.13168062 
92374681235953 1374955549550177113 -1.5358961 -0.49726248 0.13176255 
92374741635772 1374955549614080922 -1.5364858 -0.4970605 0.13163061 
92374814060615 1374955549677374379 -1.5378032 -0.49657652 0.13186736 
92374861031468 1374955549741217152 -1.5383669 -0.4962892 0.13146472 
92374922591059 1374955549804480092 -1.5350817 -0.49731305 0.13094111 
92374979572594 1374955549868292348 -1.5314311 -0.49828693 0.13168782 
92375042963407 1374955549931585805 -1.5296081 -0.4989604 0.1316214 
92375123689794 1374955549995489613 -1.5273193 -0.49983424 0.13125436 
92375196419840 1374955550058722035 -1.525906 -0.5004852 0.13187508 
92375254927393 1374955550122625844 -1.5258478 -0.50068414 0.13201089 
92375315052527 1374955550185858266 -1.5287288 -0.4998275 0.13239232 
92375379969360 1374955550249762074 -1.5304115 -0.49934524 0.13235469 
92375446137526 1374955550313025014 -1.5281742 -0.50006866 0.13291916 
92375503668427 1374955550376928822 -1.5243225 -0.5012766 0.13387462 
92375567303404 1374955550440130727 -1.5187528 -0.5026493 0.13571706 
92375613938532 1374955550502751263 -1.5152427 -0.50343645 0.13675196 
92375678733285 1374955550567418011 -1.5137969 -0.50361055 0.13683161 
92375742246179 1374955550631260784 -1.5125703 -0.50379944 0.13601778 
92375816197040 1374955550694554241 -1.5137815 -0.50355 0.13522758 
92375876963102 1374955550758397015 -1.5161449 -0.50312597 0.13381329 
92375953264034 1374955550821659954 -1.5182168 -0.5025769 0.13316348 
92376005575951 1374955550885502728 -1.5187882 -0.50265056 0.13271429 
92376059902213 1374955550948796185 -1.5186692 -0.5032219 0.13219102 
92376123506669 1374955551012669476 -1.5203855 -0.5034349 0.13113475 
92376187019566 1374955551075962933 -1.5221152 -0.5038712 0.12903674 
92376266311494 1374955551139836224 -1.5227509 -0.5045015 0.1274406 
92376334829730 1374955551203129681 -1.5249482 -0.5045362 0.12578236 
92376395778913 1374955551267002972 -1.5275488 -0.50453806 0.12365388 
92376459261288 1374955551330204876 -1.5302048 -0.5048486 0.12178741 
92376521553367 1374955551394215211 -1.5298331 -0.50495285 0.12379198 
92376592909997 1374955551457447633 -1.5274125 -0.5049943 0.13149516 
92376654042302 1374955551521320924 -1.5209295 -0.5072668 0.14610142 
92376715968138 1374955551584583863 -1.5135893 -0.51118714 0.15960947 
92376777436168 1374955551648457155 -1.5079639 -0.5136579 0.16907634 
92376845618680 1374955551710987672 -1.505109 -0.5143525 0.17258523 
92376886821182 1374955551775684938 -1.5043619 -0.5143479 0.17089431 
