#SysTm EventTmStmp Light
13541358675747 13540532755000 1000.0 
13541491870747 13540592746000 1000.0 
13541613024914 13540772817000 1000.0 
13541651947205 13540835425000 1000.0 
13541683040289 13540893189000 1000.0 
13541776706580 13541003457000 1000.0 
13541807239372 13541063231000 1000.0 
13541843396830 13541122783000 1000.0 
13541881743330 13541183801000 1000.0 
13542318206789 13541723605000 1000.0 
13542371293122 13541783027000 1000.0 
13542401122372 13541842759000 1000.0 
13542510901664 13542022862000 1000.0 
13542543187664 13542082737000 1000.0 
13542777807706 13542322725000 1000.0 
13542853887539 13542443198000 1000.0 
13542889370164 13542502747000 1000.0 
13543082132622 13542682790000 1000.0 
13543147003456 13542802735000 1000.0 
13543249439247 13542983154000 1000.0 
13543341089747 13543042783000 1000.0 
13543454903956 13543163590000 1000.0 
13543490073956 13543222741000 1000.0 
13544004665039 13543883186000 1000.0 
13544072962706 13543942763000 1000.0 
13544104089331 13544002877000 1000.0 
13544132706039 13544062758000 1000.0 
13544207898914 13544122797000 1000.0 
13544563297499 13544422806000 1000.0 
13544598754624 13544482750000 1000.0 
13544839663665 13544725557000 1000.0 
13544954695665 13544842878000 1000.0 
13545449861707 13545322776000 1000.0 
13545731566582 13545622946000 1000.0 
13546087157457 13545982827000 1000.0 
13546191491499 13546103004000 1000.0 
13546323955999 13546222834000 1000.0 
13546424222916 13546342808000 1000.0 
13546851548083 13546762895000 1000.0 
13546973086916 13546882750000 1000.0 
13547171948792 13547062959000 1000.0 
13547198463541 13547122743000 1000.0 
13547266716792 13547182738000 1000.0 
13547303153458 13547242755000 1000.0 
13547613584083 13547542739000 1000.0 
13547716660792 13547662744000 1000.0 
13547889785542 13547782782000 1000.0 
13547992108958 13547902825000 1000.0 
13548025282375 13547962939000 1000.0 
13548101698250 13548022882000 1000.0 
13548372965000 13548202850000 1000.0 
13548413418083 13548262735000 1000.0 
13548515848625 13548382744000 1000.0 
13548543873708 13548443054000 1000.0 
13548651069709 13548562812000 1000.0 
13548744086625 13548622836000 1000.0 
13548890457292 13548802966000 1000.0 
