#SysTm EventTmStmp Grav:x Grav:y Grav:z
13541344090247 13540515523000 -0.6155793 8.99908 3.8481166 
13541354016372 13540525757000 -0.604742 8.979503 3.895282 
13541363140164 13540535863000 -0.6338833 8.952302 3.9528315 
13541369712830 13540545870000 -0.6731328 8.931449 3.993308 
13541376659247 13540555850000 -0.723091 8.9119 4.0281005 
13541383498455 13540566192000 -0.7744658 8.8950615 4.0556736 
13541390235539 13540576140000 -0.817828 8.88112 4.077654 
13541484812997 13540586338000 -0.84853905 8.869608 4.096391 
13541497769205 13540596377000 -0.86582655 8.86124 4.11086 
13541504241747 13540606668000 -0.8744766 8.855186 4.1220565 
13541510652289 13540616681000 -0.87873983 8.850056 4.132157 
13541517231080 13540627689000 -0.88908935 8.846093 4.1384244 
13541522201747 13540637205000 -0.9018346 8.843558 4.1410813 
13541528857664 13540647337000 -0.92648035 8.841837 4.139316 
13541534421080 13540656898000 -0.9441429 8.840257 4.138701 
13541540716497 13540667619000 -0.9552853 8.839972 4.136754 
13541548355789 13540677759000 -0.95836514 8.839941 4.136104 
13541554890622 13540687637000 -0.9526038 8.839694 4.1379657 
13541559635747 13540697456000 -0.94126 8.839622 4.140716 
13541565450872 13540707517000 -0.9276763 8.839318 4.1444273 
13541570450497 13540718800000 -0.9168805 8.839239 4.146997 
13541576743830 13540727926000 -0.9105124 8.838716 4.149515 
13541589797497 13540739622000 -0.92487645 8.837083 4.1498156 
13541595895539 13540749552000 -0.9390029 8.833764 4.1537075 
13541602851247 13540759075000 -0.95696783 8.829397 4.158888 
13541610140039 13540769136000 -0.9782117 8.825187 4.162881 
13541615944289 13540779081000 -0.99960434 8.821394 4.165838 
13541622264622 13540789361000 -1.0186607 8.818133 4.168122 
13541629042622 13540799449000 -1.0356164 8.815301 4.169938 
13541636280080 13540811179000 -1.0509847 8.8122425 4.1725554 
13541642103414 13540822191000 -1.0661571 8.808561 4.1764746 
13541649730955 13540833245000 -1.1001114 8.803564 4.178209 
13541657881830 13540844278000 -1.1465064 8.79756 4.1783786 
13541664266289 13540854338000 -1.1847967 8.79243 4.178497 
13541669026164 13540864928000 -1.2285575 8.786639 4.1780396 
13541674252205 13540876204000 -1.2760917 8.780367 4.1769776 
13541679986830 13540889358000 -1.3374645 8.774259 4.1706076 
13541698515622 13540900191000 -1.3778433 8.770166 4.1660695 
13541708098414 13540909694000 -1.3879435 8.769606 4.1638966 
13541731154914 13540921113000 -1.3960797 8.76945 4.1615014 
13541740241997 13540931908000 -1.4140248 8.763221 4.1685605 
13541751608789 13540945994000 -1.4811832 8.736951 4.200261 
13541757436705 13540956135000 -1.518625 8.721634 4.218682 
13541763327247 13540974995000 -1.589223 8.680346 4.2774267 
13541768179914 13540987085000 -1.611917 8.659131 4.3117933 
13541774350497 13541002287000 -1.6357799 8.623025 4.374706 
13541779648539 13541011004000 -1.6393127 8.607759 4.403354 
13541785448914 13541021283000 -1.6401819 8.594034 4.4297605 
13541790596289 13541032160000 -1.6387013 8.582783 4.452066 
13541797602247 13541043501000 -1.6369989 8.570555 4.476183 
13541804125205 13541054207000 -1.6351942 8.561171 4.4947624 
13541809430080 13541063492000 -1.6315672 8.556864 4.504271 
