#SysTm EventTmStmp Pressure
312825057847168 1379577332662219844 990.0758 
312825067857850 1379577332725238643 989.9859 
312825079730275 1379577332916309200 989.876 
312825159327406 1379577332979419551 989.6361 
312825203551426 1379577333043414912 990.1358 
312825267400044 1379577333107379756 989.69604 
312825330790858 1379577333170612178 989.756 
312825393754386 1379577333233783565 989.9859 
312825459006942 1379577333297687373 989.9859 
312825520658094 1379577333360889278 990.01587 
312825585239201 1379577333424915157 990.01587 
312825646402029 1379577333488178096 989.9859 
312825710250647 1379577333551990352 990.04584 
312825773488858 1379577333615253291 990.10583 
312825837459559 1379577333679096065 989.9859 
312825900484127 1379577333742267451 990.04584 
312825964821073 1379577333806476436 990.10583 
312826027845641 1379577333869464717 990.04584 
312826091877383 1379577333933399043 990.10583 
312826154993513 1379577333996812858 990.10583 
312826219666181 1379577334060808219 989.9859 
312826285254462 1379577334124162712 990.01587 
312826346356247 1379577334187944450 989.9259 
312826409472377 1379577334251115837 989.95593 
312826473626200 1379577334315355338 989.95593 
312826536437127 1379577334378252067 989.95593 
312826602513733 1379577334442461051 990.01587 
312826665019456 1379577334505723991 990.04584 
312826727372575 1379577334569322624 989.9859 
312826790824430 1379577334632494010 989.9859 
312826860990767 1379577334696458854 990.01587 
312826918765831 1379577334759843864 990.01587 
312826982034563 1379577334823701304 990.04584 
312827045059131 1379577334886781138 990.01587 
312827109335035 1379577334950959605 990.01587 
312827172115443 1379577335013917368 989.95593 
312827236299785 1379577335078034800 989.9859 
312827299629558 1379577335141236704 989.9859 
312827363783379 1379577335205018443 989.9859 
312827426777428 1379577335268342417 989.9859 
312827490534487 1379577335332154673 990.04584 
312827553681137 1379577335395356577 990.01587 
312827627784602 1379577335459504527 989.9259 
312827681744619 1379577335522462290 989.95593 
312827745074391 1379577335586671275 989.9259 
312827808007399 1379577335649568003 989.9859 
312827878265296 1379577335713685435 989.9259 
312827935063709 1379577335776856821 989.9859 
312828004039752 1379577335840638560 989.84595 
312828073992445 1379577335904023570 990.01587 
312828131675948 1379577335967805308 990.0758 
312828198362963 1379577336030976695 990.01587 
312828253482755 1379577336095155161 990.04584 
312828316629405 1379577336158296030 989.876 
312828382370286 1379577336222230357 989.95593 
312828446554629 1379577336285462778 989.95593 
312828507992141 1379577336349427622 989.9859 
312828571443994 1379577336412629527 989.95593 
312828637032273 1379577336476501551 989.9859 
312828701949105 1379577336539795008 989.9859 
312828765797724 1379577336603881922 990.01587 
312828827754082 1379577336666809168 989.9859 
312828934697465 1379577336731048670 989.9259 
312828957038377 1379577336793945398 989.9259 
312829016980388 1379577336857910242 989.9859 
312829082355026 1379577336921264734 989.9859 
312829147882267 1379577336985046473 989.9259 
312829207244391 1379577337048400965 990.01587 
312829270665724 1379577337112182703 990.01587 
312829333720813 1379577337175323572 990.0758 
312829398790246 1379577337239532557 990.01587 
312829461357010 1379577337302688019 990.04584 
312829525144588 1379577337366835969 989.9859 
312829589298411 1379577337430983918 989.9859 
312829652139858 1379577337493789094 990.01587 
312829715408591 1379577337557143586 990.01587 
312829779348770 1379577337620925324 989.95593 
312829851865175 1379577337684279816 989.9859 
312829906221958 1379577337748069243 989.9859 
312829969246526 1379577337811210112 990.04584 
312830040572636 1379577337875449614 990.01587 
312830115439110 1379577337938346342 990.04584 
312830180142299 1379577338002433256 990.04584 
312830223542269 1379577338065482573 990.04584 
312830288916906 1379577338130668119 989.9259 
312830351025865 1379577338192771391 989.9859 
312830414905003 1379577338256583647 990.04584 
312830479486111 1379577338319785551 989.95593 
312830547180296 1379577338383933500 989.9859 
312830615393329 1379577338446860746 990.01587 
312830669963755 1379577338511143009 990.04584 
312830747943307 1379577338574070255 990.04584 
312830796318097 1379577338638004581 989.9859 
312830859800471 1379577338701389591 989.9859 
312830923496489 1379577338765171329 990.0758 
312830986826260 1379577338828495304 990.01587 
312831050858003 1379577338892368595 989.9259 
312831113821530 1379577338955478946 989.95593 
312831178860444 1379577339019657413 989.9859 
312831240908360 1379577339082615177 990.01587 
312831305336866 1379577339146763126 990.01587 
312831368239355 1379577339209781925 990.04584 
312831432087973 1379577339273716251 989.876 
312831495539828 1379577339337070743 989.9259 
312831559541048 1379577339400852482 989.9859 
312831622535096 1379577339464145939 989.9859 
312831687116205 1379577339528202335 989.9859 
312831749530365 1379577339591190616 989.9859 
312831813806270 1379577339655338566 989.9259 
312831876678237 1379577339718296329 990.01587 
312831941991833 1379577339782261173 990.04584 
312832006420340 1379577339845585148 990.01587 
312832071703416 1379577339909397403 989.95593 
312832133293528 1379577339972751896 990.01587 
312832195036241 1379577340036564152 989.95593 
312832258549136 1379577340099705021 989.9859 
312832324656262 1379577340164095013 990.0758 
312832388382799 1379577340227052777 990.04584 
312832452719744 1379577340291078656 990.04584 
312832513516326 1379577340354158490 990.01587 
312832576388292 1379577340418123334 990.04584 
312832639657025 1379577340481294720 990.04584 
312832704329694 1379577340545259564 990.01587 
312832767079580 1379577340608553021 990.04584 
312832830867158 1379577340672395795 989.9859 
312832893861207 1379577340735567181 989.9859 
312832958808559 1379577340799776166 990.04584 
312833021314281 1379577340861177533 990.01587 
312833085162900 1379577340926820844 989.9859 
312833148431633 1379577340989945823 989.9859 
312833212341292 1379577341053819114 990.0758 
312833275915228 1379577341117204124 989.95593 
312833339367082 1379577341180985862 990.01587 
312833437459558 1379577341244218284 990.10583 
312833493678083 1379577341309281761 989.95593 
312833554627268 1379577341371812278 990.01587 
312833622596136 1379577341436082298 989.9259 
312833684766136 1379577341498979026 990.01587 
312833745959483 1379577341563096458 989.9259 
312833837520599 1379577341626328880 990.04584 
312833862028457 1379577341690171653 990.01587 
312833911440942 1379577341752824241 989.9859 
312833974862274 1379577341816636497 989.95593 
312834039657025 1379577341880052024 990.01587 
312834125266668 1379577341944016868 990.04584 
312834192655652 1379577342007462913 989.9859 
312834256931555 1379577342071000511 989.9859 
312834315194946 1379577342134629661 990.04584 
312834363234013 1379577342198747093 989.9859 
312834419727222 1379577342261399681 990.01587 
312834483331677 1379577342325150901 990.04584 
312834546600409 1379577342388383323 989.9859 
312834623816951 1379577342452378684 989.9859 
312834675030136 1379577342515519554 989.95593 
312834738604072 1379577342579636985 989.9259 
312834803795588 1379577342642868124 989.9259 
312834867216921 1379577342706802450 989.95593 
312834928379747 1379577342770065390 990.04584 
312834992197847 1379577342833969198 989.876 
312835055588659 1379577342897293173 989.95593 
312835122458795 1379577342961074911 989.9859 
312835182278725 1379577343024185263 989.9859 
312835246493588 1379577343088363730 990.04584 
312835324686782 1379577343151352011 990.04584 
312835390061420 1379577343215499960 990.0758 
312835453055468 1379577343278366171 989.9859 
312835517483974 1379577343342422567 989.95593 
312835578799402 1379577343405777060 989.95593 
312835628181365 1379577343469878602 990.04584 
312835691144893 1379577343532805848 990.04584 
312835755207154 1379577343596770692 989.9859 
312835819818782 1379577343659911561 990.1358 
312835892457269 1379577343724059510 989.9859 
312835948797876 1379577343787017274 989.9859 
312836014874482 1379577343851073671 990.0758 
312836073534638 1379577343914367128 990.0758 
312836139397601 1379577343978087831 990.01587 
312836199980541 1379577344041503358 990.04584 
312836264073322 1379577344105285096 990.01587 
312836326884249 1379577344168578553 990.0758 
312836391099112 1379577344232634950 989.95593 
312836454001600 1379577344295592714 990.0758 
312836518216463 1379577344359588075 990.01587 
312836581088431 1379577344422728944 989.9859 
312836645150691 1379577344486693788 990.10583 
312836708572025 1379577344550048280 989.9859 
312836772298564 1379577344613830018 990.0758 
312836836513426 1379577344678039003 990.0758 
312836900209444 1379577344740966249 990.04584 
312836962593084 1379577344804137635 990.01587 
312837026594305 1379577344868255067 990.01587 
312837089527314 1379577344931243348 990.04584 
312837154962991 1379577344995330262 990.01587 
312837227998242 1379577345058471132 990.01587 
312837280645884 1379577345122584781 990.04584 
312837344463985 1379577345186366519 990.04584 
312837407793757 1379577345249690493 990.01587 
312837471154049 1379577345313014468 990.01587 
312837535521513 1379577345377040347 990.0758 
312837598851288 1379577345440028628 990.0758 
312837679211427 1379577345504268130 990.10583 
312837726273841 1379577345567225894 990.0758 
312837789481532 1379577345631160220 990.0758 
312837853055467 1379577345694453677 989.95593 
312837916385242 1379577345758265933 990.0758 
312837980172819 1379577345821650943 990.0758 
312838045577976 1379577345886134585 990.01587 
312838106740803 1379577345948585888 990.01587 
312838170986187 1379577346012703319 990.04584 
312838234071797 1379577346075722118 990.01587 
312838298042497 1379577346139839550 989.9859 
312838361097585 1379577346202858349 990.10583 
312838428120323 1379577346266853710 990.01587 
312838489466272 1379577346330177685 990.1358 
312838552948648 1379577346394752880 990.10583 
312838615576451 1379577346457222362 990.10583 
312838679760793 1379577346521156688 990.01587 
312838742663282 1379577346584297558 990.04584 
312838806908665 1379577346648476024 990.01587 
312838872466424 1379577346711403270 990.10583 
312838933903933 1379577346775520702 989.9859 
312838997142145 1379577346838631054 990.10583 
312839062333662 1379577346902443310 990.04584 
312839148828396 1379577346965767284 990.1358 
312839208800927 1379577347029579540 989.9859 
312839274969096 1379577347092750927 990.0758 
312839340465814 1379577347156929394 990.0758 
312839383194336 1379577347219948192 989.9859 
312839452689224 1379577347284065624 990.01587 
312839524381577 1379577347347084423 990.04584 
312839573549898 1379577347410957714 990.01587 
312839663554475 1379577347474403759 990.01587 
312839712356551 1379577347538457913 990.10583 
312839762501522 1379577347601690334 990.01587 
312839838192047 1379577347665533108 990.0758 
312839905184263 1379577347728673977 990.01587 
312839973122613 1379577347792943997 989.9859 
312840013989391 1379577347855840725 990.01587 
312840088947426 1379577347919988674 990.01587 
312840152033036 1379577347983007473 990.0758 
312840226411182 1379577348046880764 990.04584 
312840273259954 1379577348110296292 990.1358 
312840332438956 1379577348174139065 989.9459 
312840395616126 1379577348237402004 990.04584 
312840460410878 1379577348301458401 990.0758 
312840522763998 1379577348364430733 990.04584 
312840586948342 1379577348428578682 990.0758 
312840650033951 1379577348491566964 990.10583 
312840714126733 1379577348555775948 990.04584 
312840777578586 1379577348618794747 990.04584 
312840841366165 1379577348682637520 990.01587 
312840905153743 1379577348745992012 990.04584 
312840968117272 1379577348809773751 990.10583 
312841031874329 1379577348872975655 989.9459 
312841095509306 1379577348937123604 990.04584 
312841159296883 1379577349000111885 990.00586 
312841222779258 1379577349064290352 990.00586 
312841286109031 1379577349127217598 989.9759 
312841349591405 1379577349191212960 990.04584 
312841413256903 1379577349254506417 989.9459 
312841477288643 1379577349318318673 989.9759 
312841541625587 1379577349381612130 990.10583 
312841604131311 1379577349445546456 990.0359 
312841667033798 1379577349508626290 990.00586 
312841731401263 1379577349572835274 990.10583 
312841794212190 1379577349635762520 990.0758 
312841859739428 1379577349699910469 990.0758 
312841922550356 1379577349763051339 990.00586 
312841986093770 1379577349826802559 990.0359 
312842048782616 1379577349890218087 990.0359 
312842115347547 1379577349954030343 990.10583 
312842175808405 1379577350017470290 990.00586 
312842240297952 1379577350081618239 990.0359 
312842302803675 1379577350144545485 990.1658 
312842367018538 1379577350208754469 990.06586 
312842437184875 1379577350271681716 989.9759 
312842509853880 1379577350336409499 990.0359 
312842569887453 1379577350399611403 990.06586 
312842635597814 1379577350463301589 990.06586 
312842696943762 1379577350526564528 990.06586 
312842763234011 1379577350590742995 989.89594 
312842845455895 1379577350653700759 990.1358 
312842875671063 1379577350717482497 990.00586 
312842938695632 1379577350780515209 990.10583 
312843002513730 1379577350844296948 990.0359 
312843077838009 1379577350907407299 990.00586 
312843156061725 1379577350971402660 990.0359 
312843217560275 1379577351036435619 990.06586 
312843282934912 1379577351099149242 990.06586 
312843321939947 1379577351162137524 990.06586 
312843385697005 1379577351225827709 990.10583 
312843447439719 1379577351289090649 990.06586 
312843525907597 1379577351352963940 990.00586 
312843597660991 1379577351415891186 990.10583 
312843638741412 1379577351479794994 990.00586 
312843703169918 1379577351543180004 990.00586 
312843765797723 1379577351606961742 990.00586 
312843850644357 1379577351670835033 990.00586 
312843921115897 1379577351734952465 990.00586 
312843963935979 1379577351797269360 990.00586 
312844034407520 1379577351861997143 990.06586 
312844093403399 1379577351925076977 990.06586 
312844161555391 1379577351989224926 989.9759 
312844222077289 1379577352052152172 990.00586 
312844365736682 1379577352116330639 989.9459 
312844373916142 1379577352179410473 990.0359 
312844400987711 1379577352242734448 990.10583 
312844466423390 1379577352305966869 990.06586 
312844528684950 1379577352370267407 990.10583 
312844593296578 1379577352433223867 990.0359 
312844674877533 1379577352497860098 990.0359 
312844746661449 1379577352560817861 990.10583 
312844812219209 1379577352625179434 990.00586 
312844871245608 1379577352688289785 990.06586 
312844947454979 1379577352752193594 990.10583 
312845012890657 1379577352815364980 990.0359 
312845036696548 1379577352878536367 990.10583 
312845099873718 1379577352941677236 989.9759 
312845165004193 1379577353005947256 990.0359 
312845227174192 1379577353068905019 990.00586 
312845291694258 1379577353133083486 990.0359 
312845354627266 1379577353196163320 989.9759 
312845418292762 1379577353259990026 990.06586 
312845482110861 1379577353323344518 990.00586 
312845546234165 1379577353387156774 990.1958 
312845608984049 1379577353450480749 990.0359 
312845672832668 1379577353514262487 990.06586 
312845735582553 1379577353577403356 990.0359 
312845809624977 1379577353641368200 989.9759 
312845875030136 1379577353704509069 990.0359 
312845940618415 1379577353768687536 990.10583 
312846007519071 1379577353831828405 990.0958 
312846078265294 1379577353895610143 990.0359 
312846146447806 1379577353958964635 990.0359 
312846187711350 1379577354022746374 990.00586 
312846244357161 1379577354086100866 989.9759 
312846308510983 1379577354150096227 990.0359 
312846371596593 1379577354213145544 990.06586 
312846435750415 1379577354277324010 990.0958 
312846505031661 1379577354340190221 990.00586 
312846564912631 1379577354404185583 989.89594 
312846633888673 1379577354467509557 990.0958 
312846702681593 1379577354531291296 990.06586 
312846772390123 1379577354594493200 990.06586 
312846817071947 1379577354658458044 990.06586 
312846880371201 1379577354721629430 990.0359 
312846944463982 1379577354785868932 990.0359 
312847008282081 1379577354848796178 990.0958 
312847071520291 1379577354913212708 990.0359 
312847134819544 1379577354976200990 990.0359 
312847201964365 1379577355040135316 990.0359 
312847267400042 1379577355103337220 990.06586 
312847333964974 1379577355167302064 989.9759 
312847389389969 1379577355230656556 989.9759 
312847452902864 1379577355294499329 990.0958 
312847516690444 1379577355358464173 990.00586 
312847580905307 1379577355421757630 989.9759 
312847643746753 1379577355484715394 990.0958 
312847707442770 1379577355548863343 990.0958 
312847770803062 1379577355612034730 990.00586 
312847834163358 1379577355675830097 990.1258 
312847897584690 1379577355739184589 990.0958 
312847962471001 1379577355802935810 990.00586 
312848025159846 1379577355866259785 990.0359 
312848088733781 1379577355930316181 990.06586 
312848156031203 1379577355993243427 990.0359 
312848243533111 1379577356058428974 990.0359 
312848283179074 1379577356120349140 990.0359 
312848349713486 1379577356184313984 990.06586 
312848415332287 1379577356247515888 990.06586 
312848474511289 1379577356311450214 989.9759 
312848535704635 1379577356374804706 989.9459 
312848598393479 1379577356438586445 990.00586 
312848661631692 1379577356501788349 990.0359 
312848725480310 1379577356567065449 990.00586 
312848787375626 1379577356628985615 990.00586 
312848851498928 1379577356693072529 989.9759 
312848917850216 1379577356756213398 990.00586 
312848978829921 1379577356819995136 990.00586 
312849046157862 1379577356883349628 990.00586 
312849123710128 1379577356947131367 990.0958 
312849173275213 1379577357010516376 990.1258 
312849233064623 1379577357074603290 989.9459 
312849295997630 1379577357137530536 989.9759 
312849363111930 1379577357201709003 990.00586 
312849423237063 1379577357264666767 990.00586 
312849492823512 1379577357328813511 989.9759 
312849550171291 1379577357391984898 989.9459 
312849614325113 1379577357455949742 989.9759 
312849677715927 1379577357519334751 989.9759 
312849744921788 1379577357583055454 990.00586 
312849805016400 1379577357646257359 989.9759 
312849871764456 1379577357710435826 990.0359 
312849932103231 1379577357773393589 990.0958 
312849995494044 1379577357837327915 990.0958 
312850061814814 1379577357900468785 990.0359 
312850125175106 1379577357964433628 990.0359 
312850186215851 1379577358027666050 990.06586 
312850260593998 1379577358091661412 990.06586 
312850317789175 1379577358155060995 990.06586 
312850377029219 1379577358218873251 990.0359 
312850442861662 1379577358282105673 990.06586 
312850511410419 1379577358346192587 990.0359 
312850567598424 1379577358409180868 989.9759 
312850631630166 1379577358473328817 989.9759 
312850694807336 1379577358536500204 990.0359 
312850758716995 1379577358600320151 990.06586 
312850822046768 1379577358663644125 990.00586 
312850885651224 1379577358727456381 990.06586 
312850947668620 1379577358789040854 989.9759 
312851013073779 1379577358854836752 990.00586 
312851076647714 1379577358917794516 990.00586 
312851141076221 1379577358981972983 990.0359 
312851203154657 1379577359044900229 989.9759 
312851267644205 1379577359108865073 990.06586 
312851330485651 1379577359172036459 989.9759 
312851394334269 1379577359236031821 989.9459 
312851457725083 1379577359299325278 990.06586 
312851521176937 1379577359363076498 990.0359 
312851610632149 1379577359426351701 990.00586 
312851677074999 1379577359490469132 990.1258 
312851715469629 1379577359553457414 989.89594 
312851783804742 1379577359617666398 989.9759 
312851851407366 1379577359680776750 989.9459 
312851921787345 1379577359744589005 989.9459 
312851989206847 1379577359807943498 990.06586 
312852031294441 1379577359871694718 990.00586 
312852093159235 1379577359935079728 990.06586 
312852156305886 1379577359998037492 990.00586 
312852221283758 1379577360062063371 989.9759 
312852284674572 1379577360126241837 990.00586 
312852384445669 1379577360189260636 989.9459 
312852424915683 1379577360253164445 990.1258 
312852491968941 1379577360316518937 990.00586 
312852545898438 1379577360380300675 990.00586 
312852624671519 1379577360443594132 990.00586 
312852665568819 1379577360507375871 990.06586 
312852728745989 1379577360570547257 990.0359 
312852792716690 1379577360634573136 990.0359 
312852856107503 1379577360697744523 989.9759 
312852921329539 1379577360761922990 990.06586 
312852984048904 1379577360824911271 990.06586 
312853047836482 1379577360888845597 990.00586 
312853111288337 1379577360952047502 990.0359 
312853174343425 1379577361016101714 990.0359 
312853237764759 1379577361079486724 990.06586 
312853302803673 1379577361143329497 990.06586 
312853364607428 1379577361206134673 990.00586 
312853429005413 1379577361270648833 990.00586 
312853491846860 1379577361333576079 989.9459 
312853556336406 1379577361397724029 990.0359 
312853619666178 1379577361460803863 990.1258 
312853682965432 1379577361524677154 990.00586 
312853746386765 1379577361588031646 990.00586 
312853810540588 1379577361651843902 990.00586 
312853873504115 1379577361715106841 990.0359 
312853937596897 1379577361779193755 990.0359 
312854006176175 1379577361842196647 990.06586 
312854064653207 1379577361906375114 990.00586 
312854127982980 1379577361969363395 990.00586 
312854191343273 1379577362033267204 989.9759 
312854254795127 1379577362096591178 990.0359 
312854322000988 1379577362160403434 990.00586 
