#SysTm EventTmStmp Light
312826180691666 1379577334022539176 3.0 
312826816431022 1379577334658250846 4.0 
312827579379290 1379577335421082896 5.0 
312828343060047 1379577336184083384 6.0 
312829105336867 1379577336946868982 7.0 
312829232362657 1379577337073974695 8.0 
312829359480007 1379577337201110926 9.0 
312829486963603 1379577337328627961 10.0 
312829613989392 1379577337455733674 11.0 
312829740954142 1379577337582717316 13.0 
312829868163054 1379577337709823029 14.0 
312829995036240 1379577337836936430 15.0 
312830143151607 1379577337964347319 16.0 
312830249637187 1379577338091422514 17.0 
312830376876620 1379577338218467192 18.0 
312830535582555 1379577338345542387 19.0 
312830631324964 1379577338472892241 20.0 
312831139550204 1379577338981235782 21.0 
312832411364640 1379577340253023236 20.0 
312832919559360 1379577340761324017 21.0 
312833561524872 1379577341397996360 22.0 
312833687238286 1379577341524796897 21.0 
312833852750264 1379577341652055198 22.0 
312834067796808 1379577341905595237 23.0 
312834699660078 1379577342541245872 22.0 
312834954322063 1379577342796035849 21.0 
312835081225772 1379577342922927938 20.0 
312835354962991 1379577343177291952 19.0 
312835844174041 1379577343685698915 20.0 
312836099385393 1379577343940154481 21.0 
312836225465052 1379577344067107606 22.0 
312836479821835 1379577344321441102 24.0 
312837243319469 1379577345084380555 23.0 
312838132561037 1379577345974342724 22.0 
312838260197236 1379577346101662060 21.0 
312838514004653 1379577346355751415 20.0 
312838895906070 1379577346737373729 21.0 
312839937871584 1379577347754552883 22.0 
312840307564852 1379577348135870022 21.0 
312840548492672 1379577348390248604 19.0 
312840675976268 1379577348517506905 18.0 
312840930424612 1379577348771596260 16.0 
312841057023116 1379577348898701973 14.0 
312841184537232 1379577349026051827 12.0 
312841311624062 1379577349153188057 10.0 
312841439809627 1379577349280141182 9.0 
312841565614602 1379577349407277413 8.0 
312841692823512 1379577349534383126 7.0 
312841820093465 1379577349661610909 6.0 
312842074175566 1379577349915730782 5.0 
312842584445670 1379577350425337721 4.0 
312843349011518 1379577351187985912 3.0 
312843855771780 1379577351696378246 2.0 
312844375747364 1379577352204648510 1.0 
312846039382340 1379577353857463171 0.0 
312846147119255 1379577353984538366 1.0 
312849071917056 1379577356908953876 2.0 
312849576144128 1379577357417924839 3.0 
312850211791923 1379577358053392369 4.0 
312850720902254 1379577358562287557 5.0 
312850974587590 1379577358816415122 6.0 
312851745104910 1379577359579397355 7.0 
312851881775138 1379577359706594621 8.0 
312852024457878 1379577359833486711 10.0 
312852119071032 1379577359960622941 13.0 
312852245120170 1379577360086874162 16.0 
312852385544402 1379577360215170060 19.0 
312852501369216 1379577360342245255 20.0 
312852633156183 1379577360469228898 21.0 
312852754505185 1379577360596334611 22.0 
312853263279791 1379577361105060454 23.0 
312854026563783 1379577361868167106 22.0 
312854662272619 1379577362503878776 21.0 
312854789359448 1379577362631015007 22.0 
312855052872344 1379577362885012809 21.0 
312855176937658 1379577363012118522 22.0 
312855933720810 1379577363775326529 23.0 
312856442342815 1379577364284007178 24.0 
312856569521206 1379577364411143409 23.0 
312856823755908 1379577364665232764 22.0 
312856951208984 1379577364792529275 21.0 
312857205046921 1379577365046649148 20.0 
312857332072709 1379577365173846414 18.0 
312857459067978 1379577365300891092 17.0 
312857586429492 1379577365428149393 16.0 
312857713638405 1379577365555420021 15.0 
312857840908358 1379577365682342629 12.0 
312857967659463 1379577365809539894 10.0 
312858094746294 1379577365936584572 9.0 
312858222290930 1379577366063934426 8.0 
312858476250949 1379577366318023781 7.0 
312858603551421 1379577366445190529 6.0 
312859112142907 1379577366953735451 5.0 
312859366926974 1379577367208310871 4.0 
312860129234314 1379577367971081831 3.0 
312860511013654 1379577368352643111 2.0 
312860915805351 1379577368733838179 1.0 
312862799431171 1379577370641078208 0.0 
312864329722640 1379577372167566822 1.0 
312865469628028 1379577373311287981 2.0 
312866267003275 1379577374073952776 3.0 
312867122367231 1379577374964053000 4.0 
312868012402328 1379577375854142246 5.0 
312868140160606 1379577375981461582 6.0 
312868393876462 1379577376235520420 7.0 
312868521054854 1379577376362717686 8.0 
312868648263766 1379577376489853916 10.0 
312868775350596 1379577376617112217 11.0 
312868902528988 1379577376744156895 13.0 
312869029585299 1379577376871201572 14.0 
312869156794210 1379577376998580689 15.0 
312869284125203 1379577377125900024 17.0 
312869411364635 1379577377253036255 18.0 
312869538146263 1379577377379989380 19.0 
312869665446736 1379577377507156128 20.0 
312869920352885 1379577377761703247 21.0 
312870172664803 1379577378014464481 22.0 
312871066606509 1379577378906249149 21.0 
312871572664803 1379577379414244755 22.0 
312871826838464 1379577379668665962 23.0 
312872335735152 1379577380177424507 24.0 
312872593296575 1379577380431434630 23.0 
312872972756365 1379577380813056944 24.0 
312873098134054 1379577380939979552 23.0 
312873607091784 1379577381448707579 22.0 
312873861326484 1379577381702857970 21.0 
312873988932161 1379577381830177306 20.0 
312874624152671 1379577382465945281 21.0 
312874878234770 1379577382720107949 22.0 
312875135979314 1379577382974563516 23.0 
312875386856776 1379577383228683389 24.0 
312875514645574 1379577383355819619 25.0 
312875768605593 1379577383610214151 26.0 
312876404802754 1379577384246047891 25.0 
312876913058515 1379577384754740671 24.0 
312877294196925 1379577385135917496 23.0 
312877424854639 1379577385263084244 22.0 
312879212158164 1379577387043202894 21.0 
312879476861354 1379577387297566908 20.0 
312879719986639 1379577387551731999 19.0 
312879964454822 1379577387806218083 18.0 
312880091480612 1379577387933140690 17.0 
312880218597963 1379577388060276921 15.0 
312880347088730 1379577388188633854 13.0 
312880473137867 1379577388314763005 11.0 
312880601170829 1379577388441899235 10.0 
312880727281008 1379577388568882878 9.0 
312880854337319 1379577388695927556 8.0 
312880982095597 1379577388823307927 7.0 
312881108968785 1379577388950444157 6.0 
312881363234007 1379577389204776320 5.0 
312882128349221 1379577389968356642 4.0 
312883149103074 1379577390985306154 3.0 
312883778677315 1379577391620494289 2.0 
312885177670144 1379577393019160869 3.0 
312885687818166 1379577393527705791 4.0 
312886067491599 1379577393909022930 5.0 
312891542327550 1379577399376785798 6.0 
312892045547450 1379577399885283275 7.0 
312892428517082 1379577400266722484 8.0 
312892554688301 1379577400393706127 9.0 
312892806633975 1379577400648100658 10.0 
312893315164419 1379577401156615062 11.0 
312894078051646 1379577401919736333 12.0 
312897002727367 1379577404844227514 11.0 
312897256443222 1379577405098225317 10.0 
312897511013648 1379577405352711401 9.0 
312897637917356 1379577405479634008 8.0 
312897765034707 1379577405606770238 7.0 
312897892213098 1379577405733906469 6.0 
312898146691964 1379577405988362035 5.0 
312898419849295 1379577406242481908 4.0 
312898909335028 1379577406751147603 3.0 
312899545135424 1379577407386904478 2.0 
312900689344183 1379577408531069517 1.0 
312902621833120 1379577410438350148 0.0 
312903509670750 1379577411328348916 1.0 
312905139855399 1379577412981545920 2.0 
312905902895228 1379577413744255885 3.0 
312906548095899 1379577414379876003 4.0 
