#SysTm EventTmStmp Acc:x Acc:y Acc:z
528101008199092 1379855265179679821 -1.2835083 0.12672424 9.558197 
528101018026652 1379855265200126599 -1.1882935 0.96699524 8.212097 
528101019094865 1379855265220268200 -1.0561829 1.100296 9.570099 
528101020163078 1379855265240440320 -0.91812134 0.66944885 10.374664 
528101022757310 1379855265361350964 -1.0323792 1.1252899 8.975006 
528101030570525 1379855265381675671 -0.864563 1.016983 9.203522 
528101051782183 1379855265401573132 -0.80029297 1.1300507 9.2213745 
528101068568389 1379855265421684216 -0.8205261 1.170517 9.554626 
528101107298741 1379855265441825818 -1.0990295 1.0276947 10.327057 
528101109923493 1379855265461967419 -1.6429443 0.80513 10.580566 
528101128876644 1379855265482109021 -1.9143066 0.71943665 9.885498 
528101153628667 1379855265505088757 -1.7119751 0.9955597 9.179718 
528101168370007 1379855265520408581 -1.2704163 1.3300018 8.889313 
528101189673227 1379855265541679333 -0.9050293 1.3407135 8.991669 
528101211983619 1379855265562370251 -0.55392456 1.3776093 9.568909 
528101230601046 1379855265582511853 -0.5098877 1.4406891 9.329681 
528101251629582 1379855265604698132 -0.7062683 1.4252167 9.099976 
528101270124927 1379855265623236316 -0.93478394 1.2550201 9.091644 
528101292832085 1379855265643377918 -1.0002441 1.2574005 9.884308 
528101311174829 1379855265663550037 -0.8907471 1.1693268 9.948578 
528101330555265 1379855265683661121 -0.9562073 1.1776581 9.396332 
528101350942873 1379855265704107898 -1.0133362 1.138382 9.019043 
528101370872677 1379855265723944324 -0.8859863 1.1717072 9.209473 
528101391321326 1379855265744085926 -0.75268555 1.2121735 9.5998535 
528101413021311 1379855265764258045 -0.8978882 1.0479279 9.38681 
528101431241973 1379855265784369129 -1.0835571 1.049118 9.205902 
528101451446459 1379855265804510730 -0.9026489 1.196701 9.0737915 
528101477755022 1379855265824713367 -0.55392456 1.433548 9.048798 
528101491702832 1379855265844793933 -0.33969116 1.497818 9.122589 
528101512365124 1379855265864966053 -0.68603516 1.3966522 9.329681 
528101536964543 1379855265886694568 -0.94073486 1.3073883 10.204468 
528101552133168 1379855265905218738 -0.94073486 1.3073883 10.204468 
528101571147360 1379855265923132556 -0.80148315 1.4882965 10.373474 
528101593793477 1379855265944342273 -0.6396179 1.6799164 10.466309 
528101613387556 1379855265965338367 -0.59558105 1.825119 10.361572 
528101633897246 1379855265985907215 -0.71698 1.8774872 10.065216 
528101652819876 1379855266005926746 -1.3751526 1.3787994 10.424652 
528101672871761 1379855266026074559 -1.1966248 0.7801361 12.008789 
528101693106768 1379855266046216161 -0.53131104 0.9634247 11.613647 
528101713738541 1379855266066357763 -0.00881958 0.9443817 10.787659 
528101733363140 1379855266086560399 0.52319336 0.689682 10.448456 
528101753537106 1379855266106640966 0.44821167 0.343338 11.272064 
528101773680551 1379855266126782567 -0.117126465 -0.19224548 13.55365 
528101793823997 1379855266146924169 -1.127594 -0.7825775 13.477478 
528101813936922 1379855266167065770 -1.0704651 -0.708786 7.686035 
528101834080368 1379855266187207372 -0.19924927 -0.23271179 6.04953 
528101855261506 1379855266207745702 0.3232422 5.645752E-4 5.9638367 
528101874336739 1379855266227490575 0.6112671 -0.10774231 6.6815186 
528101894419144 1379855266247632177 1.1670837 -0.3231659 7.621765 
528101918347116 1379855266268139989 2.0180664 -0.40052795 8.525116 
528101934828117 1379855266287915380 2.721466 -0.10774231 8.61557 
528101954880001 1379855266308056981 2.5179443 0.7063446 9.612946 
528101981951571 1379855266331189306 1.1051941 0.311203 11.001892 
528101994983770 1379855266346936376 1.1051941 0.311203 11.001892 
528102016348033 1379855266368115575 -1.7405396 -0.8837433 10.323486 
528102039940280 1379855266388287694 -1.3239746 -0.33744812 8.991669 
528102057977820 1379855266408764989 -0.14212036 0.77537537 8.67627 
528102075771197 1379855266428876073 0.8504944 1.3133392 8.67627 
528102095792561 1379855266449048192 1.1325684 1.3526154 8.688171 
528102116424332 1379855266469189794 0.9326172 1.4406891 9.032135 
528102136171014 1379855266489331395 0.61364746 1.3061981 9.082123 
528102156222898 1379855266509442479 0.15899658 1.350235 8.99762 
528102177526118 1379855266530804784 -0.1552124 1.3407135 9.074982 
528102196509789 1379855266549756200 -0.3373108 1.3169098 9.232086 
528102216744796 1379855266569958837 -0.4444275 1.4323578 9.164246 
528102236979803 1379855266590039403 -0.5158386 1.5216217 8.650085 
528102257031688 1379855266610181005 -0.3789673 1.8298798 8.525116 
528102277205654 1379855266630322606 0.041168213 2.0322113 8.683411 
528102299821249 1379855266650464208 0.20422363 1.9846039 8.833374 
528102421292332 1379855266772442968 0.5588989 1.3799896 11.470825 
528102487491019 1379855266835659816 1.0266418 0.689682 11.771942 
528102551003914 1379855266899655177 -0.8490906 -1.2741241 11.217316 
528102615157736 1379855266962796046 -0.52297974 0.05293274 8.563202 
528102682607760 1379855267026791408 -0.47180176 0.26359558 7.5134583 
528102742336128 1379855267089932277 -0.47180176 -0.3219757 10.803131 
528102803834679 1379855267153927638 -0.9312134 -0.030380249 9.048798 
528102871681466 1379855267217099025 -0.11117554 0.74324036 8.051422 
528102934644995 1379855267281094386 0.2803955 0.9681854 8.191864 
528102997761125 1379855267344235255 0.15542603 0.8979645 9.427277 
528103057428452 1379855267408230617 -0.11236572 0.8289337 10.192566 
528103121307592 1379855267471371486 -0.01953125 0.7741852 9.5355835 
528103189551144 1379855267535366847 0.7921753 -0.0018157959 11.724335 
528103253094561 1379855267598507716 -0.52059937 -0.958725 13.113281 
528103317004220 1379855267662503078 -0.023101807 -0.37672424 6.990967 
528103379296299 1379855267725643947 0.6933899 0.48139954 8.258514 
528103443297521 1379855267789639308 0.13519287 0.2695465 8.4965515 
528103506810415 1379855267852780177 -0.22662354 0.4195099 8.494171 
528103570689554 1379855267916775538 0.57199097 1.0669708 9.378479 
528103634110887 1379855267979977443 0.7445679 0.9955597 10.942383 
528103698447832 1379855268043911769 2.0632935 0.17433167 11.721954 
528103756894348 1379855268107052638 -0.9871521 -1.895401 12.495575 
528103821414414 1379855268171078517 -0.117126465 0.28025818 8.147827 
528103889810567 1379855268234402492 -0.41229248 -0.6540375 7.6931763 
528103976213741 1379855268298519923 -0.6479492 -0.93730164 10.617462 
528104036430436 1379855268361569240 -0.52178955 0.017227173 7.741974 
528104083065567 1379855268425625636 0.16256714 0.63612366 7.9526367 
528104164921204 1379855268488821570 -0.29803467 0.7313385 9.238037 
528104217782488 1379855268552939001 -0.35754395 0.62898254 10.634125 
528104281783709 1379855268616018835 0.36132813 0.21955872 10.103302 
528104364860163 1379855268681387488 0.6576843 -0.2577057 12.605072 
528104396448748 1379855268743063513 -0.3623047 -1.1313019 11.201843 
528104463349404 1379855268806845251 0.15423584 -0.34577942 6.0661926 
528104522467366 1379855268869986120 1.6538696 0.26002502 10.106873 
528104587750443 1379855268934011999 -0.3623047 -0.2243805 8.566772 
528104664692301 1379855268997152868 -0.5670166 0.34214783 8.183533 
528104724054425 1379855269061148230 0.4208374 1.0181732 7.9764404 
528104798615694 1379855269124289099 0.10424805 0.7003937 9.133301 
528104839543514 1379855269188345495 0.7088623 0.8979645 10.766235 
528104900370617 1379855269251469386 1.1504211 0.44926453 12.621735 
528104964036113 1379855269315464747 -1.1573486 -0.95396423 11.332764 
528105037407089 1379855269378605616 -0.39562988 0.14457703 8.646515 
528105095365275 1379855269442600978 -0.25161743 -0.5778656 9.186859 
528105163425705 1379855269505741847 -0.9788208 -0.6861725 9.659363 
528105243999488 1379855269570317042 -0.5420227 -0.20176697 8.072845 
528105294907470 1379855269633152735 0.44702148 0.53852844 8.160919 
528105362845818 1379855269697331202 -0.29684448 0.48735046 8.719116 
528105437895414 1379855269760319483 -0.24328613 0.4671173 9.361816 
528105483157126 1379855269824375880 0.4708252 0.26597595 10.208038 
528105545876492 1379855269887425196 0.98379517 -0.055374146 12.433685 
528105614669411 1379855269951542628 0.8814392 -0.40171814 12.386078 
528105705528560 1379855270014591944 -0.042144775 -0.8682709 7.9335938 
528105758908690 1379855270078373683 1.7514648 -0.13749695 8.193054 
528105793701916 1379855270141422999 1.2015991 -0.11250305 9.762909 
528105859076553 1379855270205448878 -0.3527832 -0.24461365 8.757202 
528105923382977 1379855270269016993 0.3637085 0.6480255 8.025238 
528105997761125 1379855270332676661 1.4622498 1.1169586 9.906921 
528106088284548 1379855270395939601 -0.44204712 -0.09346008 11.273254 
528106116729536 1379855270460514796 0.9564209 -0.21842957 12.14328 
528106175908539 1379855270522892726 -0.48132324 -1.1408234 10.876923 
528106239726637 1379855270586827052 -0.026672363 0.011276245 7.3349304 
528106315722365 1379855270650273097 -0.5360718 -1.0444183 8.951202 
528106367820640 1379855270713963282 -0.4182434 -1.1027374 10.419891 
528106433042675 1379855270777317774 0.56365967 -0.13868713 8.529877 
528106494174981 1379855270842045558 0.6017456 0.28025818 8.014526 
528106557840477 1379855270904356432 0.39227295 0.56947327 9.023804 
528106631760819 1379855270969328356 0.5350952 0.75038147 10.277069 
528106718194514 1379855271031919908 -0.39920044 -0.46122742 10.4591675 
528106779357339 1379855271095945787 1.8109741 -0.14463806 10.584137 
528106812044660 1379855271158659410 0.061401367 -1.2765045 11.801697 
528106875435472 1379855271223112535 0.016174316 -0.6433258 8.005005 
528106937208705 1379855271285765123 2.0204468 -0.48384094 9.916443 
528107004506128 1379855271349791002 0.44940186 -0.68974304 9.822418 
528107078334908 1379855271412931871 0.34228516 0.051742554 7.703888 
528107153964390 1379855271477446031 0.963562 0.7646637 8.032379 
528107219369548 1379855271540434313 1.0682983 0.6563568 9.146393 
528107263349405 1379855271604399156 0.72076416 0.42070007 10.492493 
528107332142323 1379855271667570543 0.48034668 -0.45765686 9.551056 
528107392786303 1379855271731671563 0.03878784 -1.4002838 13.36084 
528107480379773 1379855271794781915 -0.5920105 -1.157486 10.60199 
528107512670326 1379855271858899347 -0.36349487 -0.36244202 7.1564026 
528107559458056 1379855271908337823 0.004272461 -0.8349457 10.496063 
528107578777454 1379855271928082696 -0.25280762 -0.8397064 10.287781 
528107599683909 1379855271948773614 -0.370636 -0.9801483 9.922394 
528107620529323 1379855271968701593 -0.36349487 -0.9551544 9.089264 
528107639909759 1379855271989819757 0.0018920898 -0.60523987 8.921448 
528107658191462 1379855272009289972 0.24230957 -0.24104309 8.801239 
528107678060225 1379855272030072442 0.16375732 -0.19224548 8.353729 
528107702537564 1379855272047559015 0.050689697 -0.19224548 8.318024 
528107751431200 1379855272068585626 0.123291016 -0.12797546 8.761963 
528107754300115 1379855272089093438 0.31729126 0.017227173 9.134491 
528107759000252 1379855272108998561 0.6207886 0.33857727 9.199951 
528107776274783 1379855272129506374 0.80407715 0.44093323 8.838135 
528107796326667 1379855272149647975 0.8266907 0.33738708 9.06665 
528107816592194 1379855272169789577 0.80288696 0.26597595 9.764099 
528107836705119 1379855272189931179 0.8433533 0.049362183 10.135437 
528107858313542 1379855272210072780 0.78860474 -0.044662476 9.817657 
528107878365427 1379855272230214382 0.7100525 0.06602478 9.416565 
528107898478353 1379855272250386501 0.6529236 0.34571838 9.334442 
528107917309422 1379855272270497585 0.9802246 0.16242981 8.654846 
528107937391827 1379855272290639186 1.4360657 -0.1993866 9.273743 
528107970842156 1379855272310780788 1.6538696 -0.17082214 11.516052 
528107977983923 1379855272330922390 1.0206909 -0.48384094 13.42392 
528107998279970 1379855272351063991 -0.2206726 -0.9170685 13.917847 
528108028067853 1379855272371236110 -1.3930054 -1.1277313 12.480103 
528108038322698 1379855272391347194 -1.2454224 -0.85398865 9.8628845 
528108059076552 1379855272411458278 -0.114746094 -0.32078552 7.8110046 
528108084194819 1379855272434102321 0.95166016 0.067214966 6.967163 
528108097867946 1379855272449971462 2.118042 0.34214783 7.8859863 
528108119140645 1379855272471150661 2.367981 0.4433136 9.439178 
528108141451037 1379855272491688991 1.8895264 0.014846802 10.829315 
528108160526270 1379855272511830593 0.81240845 -0.5362091 10.599609 
528108179693063 1379855272532338405 0.15423584 -0.79685974 9.545105 
528108199409225 1379855272552480007 0.07330322 -0.40052795 8.986908 
528108220742965 1379855272572621608 0.5124817 0.1874237 8.68103 
528108240245483 1379855272592763210 0.9540405 0.6670685 8.288269 
528108260358408 1379855272612904811 1.1004333 0.8396454 8.243042 
528108290787219 1379855272634816433 1.1611328 0.9193878 8.29541 
528108300797901 1379855272653188015 1.001648 0.9443817 8.095459 
528108321032908 1379855272673360134 0.7338562 0.84916687 8.215668 
528108347005745 1379855272693501735 0.5672302 0.7146759 8.996429 
528108361716565 1379855272713643337 0.55770874 0.6087494 9.789093 
528108382073654 1379855272733754421 0.61602783 0.54685974 9.884308 
528108416683755 1379855272753896022 0.6005554 0.6432648 9.483215 
528108424435930 1379855272774037624 0.5101013 0.71824646 9.310638 
528108441649420 1379855272794179225 0.3791809 0.68730164 9.667694 
528108475221829 1379855272815816188 0.3553772 0.49092102 10.1770935 
528108482607759 1379855272834584499 0.5279541 0.5313873 10.374664 
528108501652472 1379855272852711940 0.8255005 0.40879822 9.174957 
528108525610964 1379855272873952175 0.99450684 0.20765686 9.208282 
528108559763260 1379855272894734645 1.3039551 0.07316589 10.097351 
528108564738081 1379855272915072172 1.2599182 -0.14225769 12.231354 
528108583111346 1379855272935396879 0.9147644 -0.27674866 14.365356 
528108611861536 1379855272955660551 0.048309326 -0.7587738 13.840485 
528108623611879 1379855272975863188 -1.0014343 -1.3324432 11.449402 
528108643511162 1379855272995913237 -1.6655579 -1.2515106 9.666504 
528108676595246 1379855273017855375 -1.2644653 -0.6290436 8.307312 
528108683981177 1379855273036165922 -0.81695557 -0.13035583 7.1052246 
528108703941500 1379855273056338041 -0.1302185 0.11601257 7.2837524 
528108744319952 1379855273076510161 0.1828003 0.16362 8.395386 
528108755337806 1379855273096621245 0.31253052 -0.085128784 9.478455 
528108765195887 1379855273116518705 0.4541626 -0.28746033 10.310394 
528108795197412 1379855273136660307 0.27563477 -0.18748474 10.378235 
528108804109362 1379855273156801909 0.17208862 0.0053253174 9.972382 
528108824893735 1379855273176943510 0.0054626465 0.12791443 9.377289 
528108859686959 1379855273197115629 0.13519287 0.12910461 8.86908 
528108870918456 1379855273217409819 0.32443237 0.32667542 8.482269 
528108885201990 1379855273237673491 0.48272705 0.53852844 8.090698 
528108908641637 1379855273255495756 0.56484985 0.6087494 7.9752502 
528108933973546 1379855273276613920 0.46606445 0.6337433 7.980011 
528108947829794 1379855273297640532 0.5101013 0.71943665 7.9514465 
528108969346657 1379855273317690580 0.36013794 0.7384796 7.9752502 
528109008809500 1379855273338381498 0.23040771 0.80870056 8.463226 
528109011556333 1379855273358523100 0.13519287 0.75276184 9.019043 
528109026236632 1379855273378603666 0.19946289 0.6396942 9.213043 
528109058710308 1379855273399294584 -0.006439209 0.5504303 9.305878 
528109067347573 1379855273418795317 0.03878784 0.38737488 9.730774 
528109088803394 1379855273439028471 0.3720398 0.19932556 10.204468 
528109115813925 1379855273459170073 0.5136719 0.3028717 10.513916 
528109127991553 1379855273479281157 0.6457825 0.48258972 10.336578 
528109147341469 1379855273499483793 1.1004333 0.1874237 9.487976 
528109179448900 1379855273520266264 1.3634644 -0.16249084 10.397278 
528109188727093 1379855273539705961 1.1028137 -0.4874115 11.895721 
528109209541987 1379855273559878080 0.2720642 -0.97776794 11.982605 
528109240428605 1379855273580324858 -0.28970337 -0.99443054 11.523193 
528109248241820 1379855273600130766 -0.17782593 -0.48503113 11.444641 
528109268446307 1379855273620241850 0.38513184 -0.060134888 10.815033 
528109304704509 1379855273644411772 1.092102 0.037460327 7.0861816 
528109314165824 1379855273661165922 1.092102 0.037460327 7.0861816 
528109328449358 1379855273679293364 1.5705566 -0.21485901 7.5932007 
528109351492240 1379855273700503080 1.9990234 -0.3886261 9.466553 
528109376702067 1379855273720553129 1.8454895 -0.46836853 11.131622 
528109391748610 1379855273743685454 1.6276855 -0.53144836 11.989746 
528109408931580 1379855273761294096 0.9968872 -0.36125183 11.251831 
528109436918762 1379855273781466215 0.5184326 0.027938843 9.615326 
528109449157431 1379855273801485746 0.29943848 0.4337921 8.398956 
528109469880764 1379855273821718901 0.08520508 0.6670685 7.6824646 
528109500431656 1379855273843844145 0.11138916 0.7979889 7.5551147 
528109509862451 1379855273862032621 0.34823608 0.96580505 7.666992 
528109529853295 1379855273882204741 0.31848145 1.1014862 8.082367 
528109559427536 1379855273902224272 0.24468994 0.9134369 8.636993 
528109571025277 1379855273922457426 0.26968384 0.67063904 9.283264 
528109591443406 1379855273942568510 0.40298462 0.606369 9.690308 
528109625717786 1379855273962801664 0.3887024 0.6432648 10.186615 
528109636888242 1379855273982882231 0.4958191 0.66944885 10.598419 
528109650652930 1379855274002962797 0.533905 0.6266022 10.196136 
528109687338417 1379855274025637358 0.8016968 0.59446716 10.54129 
528109697715343 1379855274043307036 0.8016968 0.59446716 10.54129 
528109711632633 1379855274063845366 -0.3361206 0.29811096 11.045929 
528109733332618 1379855274081942289 -1.243042 -0.84446716 10.617462 
528109757413192 1379855274102968901 -0.5836792 -1.3324432 9.880737 
528109774290957 1379855274124544829 2.0299683 1.0027008 10.826935 
528109795258453 1379855274143557280 2.0299683 1.0027008 10.826935 
528109819979954 1379855274164126127 2.207306 0.91819763 12.296814 
528109832066023 1379855274184328764 1.0361633 -0.09107971 11.189941 
528109852484152 1379855274204439848 0.31253052 -0.71473694 9.885498 
