#SysTm EventTmStmp Gyro:x Gyro:y Gyro:z
528101009633550 1379855265173942517 0.06697 0.07603 -0.04918 
528101021200771 1379855265239250134 -0.03021 -0.0621 0.16087 
528101023856043 1379855265366416882 -0.06084 -0.01332 -0.03529 
528101101682993 1379855265429954480 -0.3033 0.06677 -0.20868 
528101148867488 1379855265493614148 -0.23067 0.22522 -0.21082 
528101213540158 1379855265556755017 -0.13133 -0.02328 0.08824 
528101276351083 1379855265620794910 -0.24846 0.00662 -0.0862 
528101341603639 1379855265684393543 -0.12242 -0.05319 -0.11113 
528101403224271 1379855265747931140 -0.11745 -0.07812 -0.12537 
528101466645605 1379855265811499256 -0.06581 -0.06459 -0.08513 
528101530616306 1379855265875128406 -0.07899 -0.26361 -0.16096 
528101596296147 1379855265938635486 -0.14984 -0.13651 -0.08763 
528101657947299 1379855266002209813 -0.06439 -0.20096 0.00957 
528101720697185 1379855266065777929 0.13712 -0.48329 0.17761 
528101784667885 1379855266129346044 -0.38127 -0.27679 -0.30054 
528101847753495 1379855266192944677 0.59782 0.60902 0.032 
528101911846277 1379855266256482274 0.65657 -0.24582 0.17975 
528101974992927 1379855266320050390 -0.07365 -0.61395 -0.2126 
528102041466299 1379855266382580907 -0.34816 0.20065 -0.63878 
528102101957676 1379855266447156102 0.2514 -0.21591 0.22105 
528102166019938 1379855266510724218 0.06235 0.19174 -0.17949 
528102229044507 1379855266574322850 0.01857 0.32739 -0.26564 
528102293289890 1379855266637890966 0.2094 0.16682 -0.01108 
528102419583191 1379855266771680028 -0.05656 -0.15503 0.10143 
528102482729841 1379855266834820897 -0.14095 0.32028 0.00423 
528102546639501 1379855266898922755 -0.43147 0.14084 -0.12929 
528102609877712 1379855266962033107 0.02141 0.25192 0.35243 
528102674062056 1379855267026028468 0.20619 0.05219 0.3503 
528102737147665 1379855267089199855 -0.15697 -0.36331 0.03307 
528102801332008 1379855267153195216 0.01607 0.00626 0.00423 
528102864356577 1379855267216336085 0.30766 -0.25757 0.31825 
528102928357797 1379855267280331447 0.15385 -0.11765 0.23814 
528102991534969 1379855267343472316 -0.02452 -0.12619 0.07152 
528103055475148 1379855267407467677 -0.13988 0.0116 -0.05452 
528103118652319 1379855267470608546 0.02461 -0.12939 -0.06413 
528103182653540 1379855267534603908 -0.49022 -0.17212 -0.28416 
528103245800191 1379855267597744777 -0.75618 -0.38254 -0.47108 
528103309801412 1379855267661740138 0.14211 0.45807 -0.02675 
528103372948061 1379855267724881007 0.19872 -0.44128 0.16978 
528103436949283 1379855267788876369 0.08229 0.0885 -0.19017 
528103500187494 1379855267852017238 0.01286 0.21347 -0.13036 
528103564066634 1379855267916012599 -0.00102 0.11948 0.15483 
528103627426926 1379855267979214503 -0.06511 0.14297 0.26698 
528103691367106 1379855268043148829 -0.04054 -0.00443 0.32146 
528103754422197 1379855268106289699 -0.5746 -0.00229 -0.13783 
528103818423417 1379855268170315578 0.09724 0.30319 0.43254 
528103882882443 1379855268233578517 0.40273 -0.2832 0.283 
528103946792102 1379855268297726466 -0.11317 -0.38147 -0.03423 
528104014730451 1379855268360745265 0.22221 0.13336 0.13774 
528104078456990 1379855268424801662 0.26814 -0.00549 0.21678 
528104141084794 1379855268487997595 0.0887 -0.05783 0.00102 
528104207252960 1379855268552145544 -0.20183 0.35446 -0.16347 
528104277693980 1379855268615194861 0.09724 -0.19348 -0.10686 
528104349538936 1379855268680410925 -0.34709 -0.28854 -0.24678 
528104392267457 1379855268742300573 -0.36098 0.05966 -0.45934 
528104453949130 1379855268806082312 0.5341 0.61935 -0.03957 
528104517095780 1379855268869223181 0.18163 -0.51605 0.11211 
528104584454243 1379855268933249060 0.02995 0.16647 -0.45934 
528104651171776 1379855268996389929 0.05452 0.27222 -0.22969 
528104715905486 1379855269060415808 0.30659 -0.0621 0.11424 
528104773619509 1379855269123526159 0.06093 0.12054 0.01704 
528104835758988 1379855269187582556 -0.14842 0.03723 0.15056 
528104898753037 1379855269250631872 -0.38448 0.04471 0.0555 
528104962540615 1379855269314701808 -0.46992 0.1088 -0.17522 
528105026236632 1379855269377842677 0.01714 0.29144 0.31932 
528105089810568 1379855269441838038 0.20512 -0.36652 0.37273 
528105153201380 1379855269504978907 -0.07472 -0.28641 0.1794 
528105223215115 1379855269569523585 0.22969 -0.06317 0.33 
528105285934481 1379855269632328761 0.32903 -0.31952 0.46672 
528105358481405 1379855269696476710 0.0887 -0.01831 0.09929 
528105417294163 1379855269759526026 -0.02345 -0.02579 0.05977 
528105476869929 1379855269823582423 -0.08113 -0.23087 0.11424 
528105540657508 1379855269886601222 -0.39622 -0.37399 -0.05666 
528105604963933 1379855269950718653 -0.58635 -0.21698 -0.23183 
528105685873440 1379855270013767970 -0.1794 0.57556 -0.14104 
528105754941042 1379855270077580226 0.51381 0.02121 0.28621 
528105788543972 1379855270140660060 0.05238 -0.31204 -0.07054 
528105858038860 1379855270204685938 -0.06297 0.27542 -0.34825 
528105922131641 1379855270268040431 0.1656 0.18356 0.08647 
528105983202908 1379855270331913722 0.08763 0.06607 0.19435 
528106063990332 1379855270395115626 -0.26912 0.44952 -0.19231 
528106112487204 1379855270459751856 -0.07152 -0.15823 0.18474 
528106171757768 1379855270522129786 -0.24562 0.07568 0.0619 
528106238749985 1379855270586064112 0.13997 0.20279 0.35884 
528106312487205 1379855270649357569 0.00005 -0.22766 0.11852 
528106361380841 1379855270713200343 -0.20824 -0.41458 0.1826 
528106430723126 1379855270776402247 0.2393 -0.28534 0.48808 
528106493167808 1379855270841130030 0.29591 -0.24155 0.4507 
528106556589141 1379855270903593492 0.05879 -0.13153 0.24455 
528106622513147 1379855270968412828 -0.16338 0.23804 0.0822 
528106685201992 1379855271031065416 -0.1089 0.18036 -0.12715 
528106775145528 1379855271095121813 -0.04054 -0.23087 0.04161 
528106805787983 1379855271157896471 -0.48061 -0.20737 -0.46254 
528106870216489 1379855271222349596 -0.11531 0.46448 -0.20512 
528106935987890 1379855271285002184 0.17308 -0.20416 0.11638 
528107001972937 1379855271349028063 -0.04375 0.03937 -0.26387 
528107067133931 1379855271412168932 0.18376 0.35873 -0.19337 
528107131318274 1379855271476561022 0.26601 -0.03433 0.07686 
528107200935243 1379855271539610338 0.06947 -0.00336 0.00102 
528107257092727 1379855271603575182 -0.17726 0.41855 -0.09618 
528107321338111 1379855271666746569 -0.01704 0.37369 -0.00752 
528107384118517 1379855271730847589 -0.31612 -0.36118 -0.06947 
528107454712140 1379855271793957940 -0.1591 -0.04501 0.04482 
528107506077926 1379855271858075372 0.18697 -0.16464 0.43575 
528107635636907 1379855271978314630 0.1777 0.13657 0.14664 
528107705253877 1379855272042371026 0.42337 -0.07669 0.19969 
528107761075637 1379855272103291774 0.26849 0.03224 0.17049 
528107823459278 1379855272168813015 0.27989 -0.0005 0.03983 
528107889017038 1379855272232381130 0.15776 -0.00157 -0.14601 
528107954361154 1379855272295949245 -0.25273 -0.07599 -0.36177 
528108015249297 1379855272359547878 -0.64687 -0.02792 -0.75876 
528108077907623 1379855272423115993 0.34647 0.52643 0.15198 
528108142946535 1379855272485982204 0.24748 -0.70119 0.0352 
528108205330178 1379855272550252224 -0.01491 0.19318 -0.48567 
528108269880764 1379855272613789821 0.17628 0.16006 -0.0862 
528108332966373 1379855272677388454 0.08656 0.10167 -0.18269 
528108400660560 1379855272740956569 0.09084 -0.00584 -0.12892 
528108460297367 1379855272804524684 0.06841 0.25548 -0.04454 
528108531257233 1379855272868428493 0.16275 0.0853 0.0174 
528108588574492 1379855272932162016 -0.67322 0.10808 -0.32903 
528108652545192 1379855272995547026 -0.20787 0.35623 -0.36391 
528108715386640 1379855273059237211 0.24962 -0.1981 0.41118 
528108778594330 1379855273122439116 0.08086 -0.60684 0.283 
528108841618899 1379855273185976713 0.15562 -0.02614 0.19398 
528108913708019 1379855273249972075 0.30873 -0.03824 0.16978 
528108974809803 1379855273312075346 0.12358 0.03152 -0.00894 
528109034049847 1379855273376986235 -0.01099 -0.10803 -0.16203 
528109097227017 1379855273440676420 -0.14165 -0.16927 -0.10793 
528109161289279 1379855273504183500 -0.32857 -0.20772 -0.10899 
528109224069686 1379855273567782133 -0.6718 -0.40674 -0.33578 
528109288650793 1379855273631319731 -0.26093 0.41071 0.01846 
528109354391675 1379855273694887846 0.12288 -0.13829 -0.04491 
528109415432419 1379855273758547514 -0.08931 0.04257 -0.41768 
528109478518029 1379855273822024077 0.24037 0.45949 -0.30516 
528109542549770 1379855273885561674 0.14174 0.13657 -0.1898 
528109605513299 1379855273949129789 0.00432 0.13692 -0.08905 
528109669392438 1379855274012606352 0.22719 0.1394 0.18651 
528109738124317 1379855274076449125 0.40877 0.0974 0.38127 
528109798585174 1379855274138064116 0.36711 -0.31915 0.90001 
528109859015512 1379855274203219145 -0.34103 0.24231 0.17796 
528109922864130 1379855274266665190 -0.06047 0.20172 0.32536 
528109986438066 1379855274330446928 -0.17761 0.05966 -0.02461 
