#SysTm EventTmStmp Pressure
2897094661089 1375073974147651381 891.5 
2897111783017 1375073974211494155 891.53 
2897124540533 1375073974274787612 891.56 
2897138061059 1375073974338630385 891.56 
2897152222512 1375073974401893325 891.5 
2897202306442 1375073974465736098 891.47003 
2897218268597 1375073974529060073 891.5 
2897259745782 1375073974592872328 891.5 
2897313766843 1375073974656165786 891.5 
2897377676502 1375073974720069594 891.56 
2897442654374 1375073974783271498 891.47003 
2897512149262 1375073974847205825 891.61993 
2897587748224 1375073974910468764 891.47003 
2897656510624 1375073974974311537 891.53 
2897697255320 1375073975037604994 891.53 
2897760829257 1375073975101478286 891.5 
2897822449888 1375073975164710707 891.44006 
2897886237466 1375073975228553481 891.47003 
2898047598674 1375073975292182631 891.47003 
2898055778134 1375073975356047015 891.5 
2898102504824 1375073975419309955 891.53 
2898217047782 1375073975481718402 891.53 
2898276593028 1375073975546446185 891.58997 
2898351093258 1375073975610319476 891.56 
2898404046103 1375073975673765521 891.56 
2898454709921 1375073975737455707 891.47003 
2898491700613 1375073975800688129 891.56 
2898525425624 1375073975864561420 891.44006 
2898585276074 1375073975927824359 891.53 
2898650894874 1375073975991697650 891.47003 
2898713644760 1375073976055021625 891.44006 
2898776455686 1375073976118864398 891.5 
2898860356190 1375073976182096820 891.47003 
2898905556861 1375073976245970111 891.55 
2898967238535 1375073976309320429 891.63995 
2899032338488 1375073976373163203 891.55 
2899094477967 1375073976436426142 891.44006 
2899158204504 1375073976500329951 891.57996 
2899222388846 1375073976563592890 891.63995 
2899285199773 1375073976627435664 891.55 
2899356647964 1375073976689966181 891.52 
2899438015278 1375073976754358271 891.54 
2899485321855 1375073976817834833 891.52 
2899540960495 1375073976882074335 891.51 
2899604900674 1375073976946496943 891.3701 
2899668413568 1375073977008874873 891.48004 
2899731224495 1375073977072107294 891.48004 
2899794920512 1375073977135980585 891.3901 
2899858738610 1375073977199243525 891.56995 
2899923563880 1375073977264429072 891.51 
2899992082116 1375073977326684931 891.48004 
2900049857182 1375073977390649775 891.61993 
2900114285688 1375073977453515986 891.5 
2900174899148 1375073977516107539 891.47003 
2900239541296 1375073977580621699 891.5 
2900306594553 1375073977644525507 891.47003 
2900367635298 1375073977707757929 891.53 
2900431850162 1375073977772333124 891.5 
2900499941113 1375073977834924677 891.61 
2900557380453 1375073977898736933 891.52 
2900620984910 1375073977962060908 891.49 
2900780301253 1375073978025903681 891.52 
2900790983384 1375073978090600947 891.55 
2900812164522 1375073978153741816 891.49 
2900875799498 1375073978216903071 891.57996 
2900939403954 1375073978280593257 891.43005 
2901001085627 1375073978341842036 891.55 
2901066429743 1375073978407607417 891.49 
2901131071892 1375073978470870357 891.46 
2901193730218 1375073978534743648 891.49 
2901257792479 1375073978599410396 891.54 
2901321244333 1375073978661879878 891.51 
2901384574105 1375073978724562984 891.51 
2901447598674 1375073978789016109 891.51 
2901510897927 1375073978852279048 891.48004 
2901574868627 1375073978916335444 891.51 
2901638625685 1375073978981093745 891.4501 
2901702321701 1375073979043410640 891.51 
2901765865116 1375073979106551509 891.48004 
2901838747767 1375073979170389462 891.48004 
2901892768825 1375073979233652402 891.54 
2901956831087 1375073979297525693 891.53 
2902042868016 1375073979360788632 891.5 
2902085474456 1375073979424967099 891.58997 
2902150971176 1375073979487955380 891.61993 
2902212835970 1375073979550607968 891.38007 
2902273907235 1375073979615061093 891.47003 
2902341784543 1375073979678934384 891.47003 
2902401543431 1375073979742777158 891.41003 
2902465514133 1375073979807718564 891.5 
2902529332231 1375073979869333554 891.5 
2902592356800 1375073979933267880 891.5 
2902696400749 1375073979996469785 891.52 
2902718894263 1375073980060343076 891.49 
2902783139648 1375073980124796201 891.57996 
2902846438899 1375073980187784482 891.49 
2902909921274 1375073980250925351 891.46 
2902974166658 1375073980314646054 891.54 
2903035298963 1375073980376169492 891.52 
2903101192448 1375073980441782285 891.54 
2903169344439 1375073980503671933 891.43005 
2903226844820 1375073980569254208 891.54 
2903294722130 1375073980632517148 891.48004 
2903353687488 1375073980696115781 891.42004 
2903416956220 1375073980759378720 891.4501 
2903480804838 1375073980823190976 891.51 
2903544134611 1375073980886453915 891.3901 
2903607983231 1375073980950357724 891.4501 
2903684741967 1375073981013883907 891.4501 
2903735314224 1375073981077635128 891.51 
2903798521914 1375073981140928585 891.5 
2903862187411 1375073981204771358 891.44006 
2903925425624 1375073981268034298 891.42004 
2903989365803 1375073981331938106 891.48004 
2904052695576 1375073981395231564 891.41003 
2904116635755 1375073981459043819 891.47003 
2904179996050 1375073981522306759 891.56 
2904244180393 1375073981586180050 891.5 
2904307052359 1375073981649442989 891.53 
2904371297743 1375073981713316280 891.52 
2904436824983 1375073981776609737 891.52 
2904498293013 1375073981840757687 891.55 
2904561256540 1375073981903715450 891.52 
2904625746087 1375073981967949962 891.49 
2904690083033 1375073982031029796 891.46 
2904754023213 1375073982094872569 891.55 
2904819825135 1375073982158196544 891.46 
2904879980788 1375073982222008800 891.57996 
2904943615765 1375073982285302257 891.43005 
2905007800109 1375073982349206065 891.55 
2905074517643 1375073982412499522 891.52 
2905137267528 1375073982476297276 891.48004 
2905196995896 1375073982539651768 891.42004 
2905260905555 1375073982603464024 891.51 
2905324143769 1375073982666726963 891.4501 
2905388450193 1375073982730600254 891.54 
2905451444241 1375073982793893711 891.48004 
2905515262338 1375073982857736485 891.51 
2905579171998 1375073982921029942 891.48004 
2905642440731 1375073982984903233 891.48004 
2905716300031 1375073983048135654 891.48004 
2905769741204 1375073983112039463 891.42004 
2905832704731 1375073983175302402 891.53 
2905896858554 1375073983239236729 891.53 
2905960035726 1375073983302438633 891.53 
2906024281109 1375073983366311924 891.47003 
2906087702443 1375073983429601125 891.56 
2906151428980 1375073983493443899 891.44006 
2906214209386 1375073983556737356 891.53 
2906279187258 1375073983620549612 891.47003 
2906361195500 1375073983683843069 891.53 
2906405236396 1375073983747746877 891.53 
2906468566170 1375073983811040334 891.44006 
2906532384268 1375073983874822073 891.61 
2906595622480 1375073983938115530 891.55 
2906659684741 1375073984002049856 891.46 
2906727378926 1375073984065251760 891.52 
2906786771571 1375073984129155569 891.55 
2906850314987 1375073984192418508 891.49 
2906914285686 1375073984256291799 891.46 
