#SysTm EventTmStmp Rot:x Rot:y Rot:z
286972022536593 1378833455642139102 7.700506E-4 -0.0013942043 -0.6062221 
286972063464413 1378833455959552432 8.9693995E-4 -0.0013309282 -0.606197 
286972169797390 1378833456023517276 8.222365E-4 -0.0013255884 -0.6062441 
286972185759545 1378833456085315372 7.920976E-4 -0.0013564287 -0.60623807 
286972251317304 1378833456150653506 7.7925494E-4 -0.0013556231 -0.60624605 
286972318309522 1378833456213855411 7.273032E-4 -0.0012916907 -0.6063245 
286972378556737 1378833456277789737 7.3002186E-4 -0.001295988 -0.60631967 
286972451683549 1378833456340991641 7.0278056E-4 -0.0013487518 -0.60629535 
286972506192933 1378833456404895450 7.5018837E-4 -0.0013233713 -0.60628724 
286972568301892 1378833456468127872 7.3769764E-4 -0.0012427695 -0.60635555 
286972636270760 1378833456532123233 7.3022145E-4 -0.0012851099 -0.6063278 
286972700485624 1378833456595264102 7.4150215E-4 -0.001320765 -0.6062943 
286972782097100 1378833456659198428 7.0787745E-4 -0.0012318767 -0.606381 
286972822689195 1378833456722400333 7.439828E-4 -0.0012471611 -0.60634863 
286972886049487 1378833456786304141 7.4969407E-4 -0.0011973458 -0.6063831 
286972949348740 1378833456849536563 7.3310174E-4 -0.0011396839 -0.6064363 
286973014723377 1378833456913501407 7.30885E-4 -0.0011135031 -0.6064574 
286973079212924 1378833456976969596 6.885572E-4 -0.0011281875 -0.6064707 
286973142390095 1378833457040934440 6.616292E-4 -0.0011685323 -0.6064557 
286973206452357 1378833457104136344 6.642641E-4 -0.0011803117 -0.6064452 
286973270880862 1378833457168101188 6.2234636E-4 -0.0011333677 -0.6065049 
286973334668441 1378833457231272574 6.1897427E-4 -0.0011620112 -0.6064852 
286973398761224 1378833457294566031 6.43651E-4 -0.0012245735 -0.60642356 
286973459008438 1378833457358408805 5.5722316E-4 -0.0012492075 -0.60645473 
286973524657759 1378833457422343131 6.6988054E-4 -0.0012881751 -0.60636026 
286973586858277 1378833457485545035 7.5943524E-4 -0.001239509 -0.60634553 
286973651286784 1378833457549509879 7.3633034E-4 -0.0012368257 -0.60636085 
286973713426262 1378833457612681266 6.852301E-4 -0.0012783443 -0.6063588 
286973802545749 1378833457676615592 6.669483E-4 -0.0012169391 -0.6064159 
286973841947550 1378833457739817496 6.021832E-4 -0.0012527066 -0.6064261 
286973909824857 1378833457803751822 5.959232E-4 -0.0012124915 -0.6064602 
286973966928475 1378833457866953727 6.577666E-4 -0.0011716502 -0.6064555 
286974030593971 1378833457930918570 6.5497344E-4 -0.001194712 -0.60643965 
286974093832183 1378833457994059440 6.453536E-4 -0.0012496872 -0.6064035 
286974158077567 1378833458058024283 6.817572E-4 -0.0013093564 -0.6063373 
286974223665846 1378833458121226188 6.85319E-4 -0.0012289798 -0.6063962 
286974286080008 1378833458185160514 7.299856E-4 -0.0012014708 -0.6063913 
286974349287699 1378833458248362418 8.8074827E-4 -0.0012130889 -0.60629565 
286974413533083 1378833458312327262 9.058335E-4 -0.0012069446 -0.6062858 
286974483027971 1378833458375468131 8.477747E-4 -0.001275693 -0.60626715 
286974566043384 1378833458439432975 8.916114E-4 -0.0012427169 -0.6062669 
286974603461360 1378833458502604362 8.401503E-4 -0.0012587605 -0.6062844 
286974666821653 1378833458566569205 7.7588623E-4 -0.001307531 -0.60628444 
286974730120905 1378833458629856559 7.5504585E-4 -0.0013199289 -0.60628706 
286974796716358 1378833458693821402 7.541159E-4 -0.001248985 -0.60634136 
286974864959911 1378833458756992789 7.068963E-4 -0.0011979172 -0.6064073 
286974924322035 1378833458820957633 7.2595285E-4 -0.0011829479 -0.60640764 
286975005353623 1378833458884342643 6.947218E-4 -0.0012924885 -0.6063427 
286975065875521 1378833458948307486 6.461462E-4 -0.0013748396 -0.6063082 
286975127648755 1378833459011356803 5.558736E-4 -0.0014368924 -0.60631317 
286975177122280 1378833459075169059 6.972818E-4 -0.0012467348 -0.6063759 
286975257116174 1378833459138370963 4.7785888E-4 -0.0013874169 -0.60639566 
286975303201937 1378833459202366324 6.865115E-4 -0.0012233298 -0.6063998 
286975367142116 1378833459265537711 6.78194E-4 -0.0013425557 -0.60631424 
286975454033616 1378833459329502555 9.562089E-4 -0.0012120297 -0.60625297 
286975494198428 1378833459392673941 7.624551E-4 -0.0013562918 -0.60625523 
286975557589240 1378833459456608268 7.709637E-4 -0.0013214039 -0.6062768 
286975631479062 1378833459519840689 7.1470113E-4 -0.0012301678 -0.6063784 
286975757436638 1378833459583866568 7.9461164E-4 -0.0012042174 -0.606352 
286975765371935 1378833459646976920 8.112028E-4 -0.0011238105 -0.60640335 
286975812495391 1378833459710911246 7.775565E-4 -0.0011613672 -0.6063943 
286975874573827 1378833459774052115 7.359927E-4 -0.001245306 -0.60635465 
286975940467311 1378833459838016959 7.506646E-4 -0.0012483434 -0.60634387 
286976001904821 1378833459901188346 8.1374694E-4 -0.0012171376 -0.60633117 
286976066730091 1378833459965122672 7.5449736E-4 -0.0012257423 -0.60635877 
286976128320204 1378833460028355094 7.690776E-4 -0.0011651516 -0.6063963 
