#SysTm EventTmStmp Pressure
286972025954874 1378833455653400088 998.901 
286972067309979 1378833455970813418 998.6511 
286972173093591 1378833456034778262 998.6811 
286972192718190 1378833456096515323 998.5912 
286972257665541 1378833456161853458 998.5212 
286972321178437 1378833456225055362 998.6811 
286972384813413 1378833456289020206 998.71106 
286972454064138 1378833456352191592 998.7411 
286972511900243 1378833456416125918 998.6511 
286972575107935 1378833456479327823 998.71106 
286972640726735 1378833456543384219 998.6811 
286972706467617 1378833456606525088 998.7411 
286972784599771 1378833456670428897 998.71106 
286972829403677 1378833456733600284 998.83105 
286972893313337 1378833456797534610 998.71106 
286972956551548 1378833456860736514 998.7411 
286973020705370 1378833456924701358 998.93097 
286973083668900 1378833456988169547 998.4912 
286973147670120 1378833457052164908 998.801 
286973211030413 1378833457115366813 998.5912 
286973275092674 1378833457179362174 998.62115 
286973340650434 1378833457242533561 998.62115 
286973404895819 1378833457305827018 998.46124 
286973465173553 1378833457369639274 998.4313 
286973529083213 1378833457433543082 998.7411 
286973592260383 1378833457496714469 998.93097 
286973656292125 1378833457560740348 998.7411 
286973719499816 1378833457623911735 998.62115 
286973806482877 1378833457687846061 998.7411 
286973846617167 1378833457751017447 998.6811 
286973912907415 1378833457814951774 998.71106 
286973973765038 1378833457878184195 998.7411 
286974038101982 1378833457942118522 998.6511 
286974100943429 1378833458005320426 998.46124 
286974164883609 1378833458069224235 998.3113 
286974228213381 1378833458132487174 998.40125 
286974292153563 1378833458196421500 998.7411 
286974355361253 1378833458259623404 998.6811 
286974419362474 1378833458323588248 998.5912 
286974489071004 1378833458386729117 998.6511 
286974568485014 1378833458450693961 998.6511 
286974609443353 1378833458513804313 998.46124 
286974673475095 1378833458577830192 998.62115 
286974736621744 1378833458641056510 998.71106 
286974800561924 1378833458704960318 998.99097 
286974870148375 1378833458768192740 998.55115 
286974928900091 1378833458832157584 998.6511 
286975022658674 1378833458895786734 998.801 
286975094900396 1378833458959751578 998.6511 
286975130151425 1378833459022617789 998.6811 
286975182005539 1378833459086399527 998.4313 
286975260626017 1378833459149570914 998.55115 
286975310038500 1378833459214390250 998.6811 
286975372361100 1378833459276737662 998.861 
286975457024613 1378833459340763541 998.6811 
286975502011643 1378833459403904410 998.5912 
286975563510193 1378833459467808219 998.6511 
286975646495085 1378833459531101676 998.7411 
286975761404286 1378833459595127555 998.62115 
286975769614266 1378833459658451529 998.6811 
286975818233221 1378833459722111197 998.71106 
286975880922065 1378833459785252066 998.55115 
286975945014847 1378833459849247428 998.77106 
286976009107629 1378833459913395377 998.801 
286976072071156 1378833459976383658 998.861 
286976135217808 1378833460039555045 998.77106 
286976199219028 1378833460103519889 998.6511 
286976262426720 1378833460166691275 998.71106 
286976331494322 1378833460230656119 998.71106 
286976455681716 1378833460293827506 998.6511 
286976462854004 1378833460357883902 998.5212 
286976517699115 1378833460421909781 998.3713 
286976580662643 1378833460484928580 998.4912 
286976643870333 1378833460548130484 998.4912 
286976707779992 1378833460612034293 998.77106 
286976771018203 1378833460675236197 998.71106 
286976835294110 1378833460739231559 998.71106 
286976903324019 1378833460802402945 998.7411 
286976965188813 1378833460866337271 998.7411 
286977039750082 1378833460929539176 998.62115 
286977089315166 1378833460993504019 998.96094 
286977152461819 1378833461056644889 998.55115 
286977217683854 1378833461121860953 998.4313 
286977279670729 1378833461183811637 998.5912 
286977344526521 1378833461247715445 998.6511 
286977408649822 1378833461310917350 998.6511 
286977473414054 1378833461374882193 998.6511 
286977614967540 1378833461438358756 998.62115 
286977629678359 1378833461502537223 998.7411 
286977672956247 1378833461565250846 998.62115 
286977726275337 1378833461630405875 998.3713 
286977788231694 1378833461692387076 998.71106 
286977852141353 1378833461756290885 998.96094 
286977915288004 1378833461819788657 998.62115 
286977979258704 1378833461883784018 998.5212 
286978042618998 1378833461946955405 998.6511 
286978106620218 1378833462010889731 998.62115 
286978179808071 1378833462074061118 998.71106 
286978292702928 1378833462138086997 998.71106 
286978300058338 1378833462201227866 998.71106 
286978360763359 1378833462265192710 998.21136 
286978423910009 1378833462328364096 998.77106 
286978487911229 1378833462392328940 998.83105 
286978552614420 1378833462455500327 998.4313 
286978645304791 1378833462519831381 998.7411 
286978678449915 1378833462582636557 998.62115 
286978755696977 1378833462646570883 998.6811 
286978830136166 1378833462709772788 998.62115 
286978910496305 1378833462773798667 998.62115 
286978932562534 1378833462836909018 998.4912 
286978996441674 1378833462900843344 998.62115 
286979059679886 1378833462964045249 998.6811 
286979123589545 1378833463027979575 998.5912 
286979215852632 1378833463091181479 998.5212 
286979251012100 1378833463155176840 998.5912 
286979319499815 1378833463218317710 998.71106 
286979382738027 1378833463282282553 998.6511 
286979484157223 1378833463345514975 998.71106 
286979507016983 1378833463409418784 998.4313 
286979570224674 1378833463472680482 998.5912 
286979632364152 1378833463536614808 998.55115 
286979695816007 1378833463599816712 998.71106 
286979760519195 1378833463663751038 998.83105 
286979828152342 1378833463727013978 998.6511 
286979899936256 1378833463791345032 998.6511 
286979963235510 1378833463854394349 998.6811 
286980034805782 1378833463918572816 998.6511 
286980140803035 1378833463981225403 998.71106 
286980145686294 1378833464045159730 998.4313 
286980203980206 1378833464108361634 998.4313 
286980267950905 1378833464172326478 998.40125 
286980331097557 1378833464235497864 998.40125 
286980399737874 1378833464299660454 998.861 
286980483974102 1378833464363259087 998.46124 
286980522307689 1378833464426827202 998.5912 
286980585423820 1378833464489968071 998.6511 
286980664349502 1378833464553902397 998.62115 
286980712571690 1378833464617073784 998.3113 
286980776542391 1378833464681069146 998.40125 
286980857024612 1378833464744311759 998.40125 
286980903720783 1378833464808246086 998.46124 
286980966928474 1378833464871447990 998.6511 
286981049272439 1378833464935931632 998.6511 
286981108420920 1378833464999011466 998.6511 
286981172330579 1378833465063586662 998.6811 
286981242313794 1378833465126178214 998.6511 
286981328289682 1378833465190173576 998.71106 
286981348402607 1378833465252856681 998.77106 
286981412342787 1378833465316821525 998.3713 
286981475519958 1378833465379992912 998.62115 
286981539490660 1378833465443927238 998.96094 
286981631845305 1378833465507037589 998.901 
286981695510803 1378833465571597501 998.7411 
286981775230015 1378833465634707853 998.7411 
286981809351790 1378833465698733732 998.801 
286981926427939 1378833465761386320 998.6811 
286981932684616 1378833465825351163 998.5912 
286981984080923 1378833465888492032 998.4912 
286982048051623 1378833465952487394 998.861 
286982111228794 1378833466015658780 998.7411 
286982175138453 1378833466079593107 998.6511 
286982247136012 1378833466142795011 998.6811 
286982302438927 1378833466206759855 998.6811 
286982366379106 1378833466270602628 998.7411 
286982472895206 1378833466334384366 998.5912 
286982542359574 1378833466397097989 998.71106 
286982556704148 1378833466460971280 998.46124 
286982621651501 1378833466524173185 998.77106 
286982683790979 1378833466588168546 998.46124 
286982747059711 1378833466651370450 998.5912 
286982828152341 1378833466715426847 998.7411 
286982887972270 1378833466778903409 998.71106 
286982955178130 1378833466842959806 998.6811 
286983024550937 1378833466906039640 998.62115 
286983114036668 1378833466970065519 998.6511 
286983128442284 1378833467032779142 998.77106 
286983192412984 1378833467096743986 998.3713 
286983255590155 1378833467159915372 998.5912 
286983319591377 1378833467224092010 998.96094 
286983382738026 1378833467287263397 998.62115 
286983451347823 1378833467351197723 998.5912 
286983510069019 1378833467414399627 998.5212 
286983574039720 1378833467478394989 998.6511 
286983714982799 1378833467541932586 998.6511 
286983730395587 1378833467606019500 998.6511 
286983812586950 1378833467668611053 998.6811 
286983828182860 1378833467732636932 998.62115 
286983891329510 1378833467795808319 999.0509 
286983955300212 1378833467859773162 998.4313 
286984018477382 1378833467922944549 998.40125 
286984082417562 1378833467986878875 998.46124 
286984145625254 1378833468050064857 998.5912 
286984209748555 1378833468114029700 998.6511 
286984275916723 1378833468177201087 998.6811 
286984363266029 1378833468241135413 998.71106 
286984436392840 1378833468304245765 998.3113 
286984463861176 1378833468368271644 998.21136 
286984527099388 1378833468431473548 998.6511 
286984591039568 1378833468495438392 998.861 
286984654216738 1378833468558609778 998.5912 
286984719072529 1378833468622574622 998.71106 
286984783501036 1378833468685776526 998.71106 
286984867615181 1378833468749741370 998.6811 
286984968240849 1378833468813217933 998.6811 
286984996655316 1378833468876725013 998.6811 
286985035629831 1378833468939987952 998.2813 
286985099570012 1378833469003922278 998.3713 
286985162747182 1378833469067093665 998.55115 
286985226778924 1378833469131058509 998.5212 
286985290627542 1378833469194260413 998.40125 
286985353987835 1378833469258225257 998.6811 
286985430868654 1378833469321762855 998.7411 
286985496395892 1378833469385849769 998.6811 
286985571445488 1378833469448929603 998.71106 
286985670819822 1378833469512955482 998.7411 
286985676038806 1378833469575638587 998.4313 
286985735309368 1378833469639603431 998.71106 
286985798486538 1378833469703048218 998.55115 
286985862426717 1378833469766982544 998.861 
286985925634411 1378833469830184448 998.7411 
286985989605110 1378833469894149292 998.71106 
286986054399860 1378833469957290161 998.62115 
286986116905583 1378833470021285522 998.71106 
286986181059405 1378833470084456909 998.62115 
286986284737111 1378833470148604858 998.77106 
286986307200105 1378833470211593139 998.4912 
286986371048723 1378833470275557983 999.0509 
286986434195373 1378833470338698852 998.4912 
286986498227115 1378833470402724731 998.55115 
286986561373766 1378833470465865600 998.3713 
286986628274422 1378833470529784125 998.6811 
286986722246648 1378833470594359321 998.5912 
286986828457545 1378833470657896918 998.6811 
286986848143185 1378833470720396918 998.71106 
286986882753287 1378833470784087104 999.02094 
286986942878420 1378833470847319526 998.99097 
286987006849119 1378833470911253852 998.55115 
286987069995770 1378833470974425239 998.4313 
286987133996992 1378833471038420600 998.5912 
286987232516752 1378833471101622504 998.62115 
286987300851866 1378833471166045112 998.7411 
286987324474634 1378833471228728217 998.6511 
286987410816769 1378833471292662543 998.6811 
286987457238255 1378833471355803413 998.5912 
286987515471125 1378833471419829292 998.6811 
286987579655468 1378833471482970161 998.5912 
286987642649517 1378833471546935004 998.861 
286987713426261 1378833471610136909 998.55115 
286987796533234 1378833471674590034 998.5912 
286987832913517 1378833471737273139 998.71106 
286987896853698 1378833471801207465 998.6811 
286987970896121 1378833471864378852 998.62115 
286988036240238 1378833471928313178 998.6511 
286988087178739 1378833471991515083 998.21136 
286988151179961 1378833472055510444 998.99097 
286988214357131 1378833472118681831 998.71106 
286988278602516 1378833472182889524 998.55115 
286988344251836 1378833472246091428 998.5212 
286988417378649 1378833472310117307 998.7411 
286988508726123 1378833472373746457 998.71106 
286988562899784 1378833472437741819 998.62115 
