#SysTm EventTmStmp La:x La:y La:z
289239128533582 1378835722752369800 0.004691107 0.008908731 0.0040512085 
289239139795599 1378835722815510669 0.008121777 0.01580655 0.004693985 
289239171567306 1378835723069934419 -0.0010167845 -0.011759096 -5.283356E-4 
289239247654594 1378835723133899263 -0.002795659 -0.0019362168 0.012321472 
289239299600268 1378835723197070650 0.0030711852 0.0071578026 0.015302658 
289239360061126 1378835723261066011 0.0029990952 0.0043481477 0.0041131973 
289239423635060 1378835723324237398 -0.0013334956 0.014329521 -0.009108543 
289239487514201 1378835723388171724 -0.0012458116 -0.0055191712 -0.011358261 
289239550508249 1378835723451373628 -0.0011666678 0.008688616 -0.009108543 
289239617042661 1378835723515307954 0.0055996217 -6.778315E-4 -0.014556885 
289239677503518 1378835723578479341 -0.0022026096 -0.0026721861 -0.0066432953 
289239741748902 1378835723642474702 0.012135219 -0.0068892706 -0.004883766 
289239849028011 1378835723705646089 -0.0019739438 -0.0021344293 0.014817238 
289239869690303 1378835723769580415 -0.0031844191 -0.0071748616 0.016471863 
289239932684351 1378835723832782320 -0.0031986553 0.014193291 -0.0012378693 
289239996410890 1378835723896822822 -0.0010831635 -0.0018448923 -0.021368027 
289240058794530 1378835723959963691 0.005081862 -0.0026509129 0.004313469 
289240124443852 1378835724023898018 -0.006458994 -0.004737029 0.0017318726 
289240188353511 1378835724087130440 -0.009035446 0.0022211801 0.009015083 
289240251133916 1378835724151064766 0.0067814495 -0.010437694 0.012340546 
289240316081269 1378835724214266670 -0.010264035 -0.011415345 -0.011336327 
289240380631857 1378835724278200996 -0.009246074 -0.0029932307 0.009036064 
289240495785221 1378835724341402900 0.0044609252 0.009114355 0.005962372 
289240505612781 1378835724405337227 7.464029E-4 0.011431857 -0.011717796 
289240568057462 1378835724468539131 -4.4818036E-4 4.1735824E-4 -0.00196743 
289240632119725 1378835724532503975 -0.0057837684 0.011871617 -6.9618225E-4 
289240695480017 1378835724595644844 0.013189167 -0.005290065 -0.0016899109 
289240760183207 1378835724659579170 -0.0017974302 0.008124357 0.007016182 
289240824153908 1378835724722811592 -0.012027467 -1.1785142E-4 -0.016104698 
289240887025874 1378835724786745918 0.005465992 0.0010289028 -0.009095192 
289240952247911 1378835724849947822 -0.012984298 0.00418783 -0.011345863 
289241021651236 1378835724913882148 0.018469982 -0.0022780765 0.01968956 
289241077228835 1378835724977084053 -0.009864047 0.008689435 -0.009016037 
289241141291096 1378835725041018379 0.003139196 0.005720133 0.012181282 
289241203186411 1378835725104189766 -0.0022743102 -0.009735167 -0.0104112625 
289241267157112 1378835725168185127 0.015269615 0.0038427971 2.6988983E-4 
289241330486884 1378835725231356514 8.339491E-4 -0.0039534997 -0.0061559677 
289241394518626 1378835725295321357 0.01562277 -0.0042408174 -1.8405914E-4 
289241457451634 1378835725358462227 -0.013481639 -5.3303037E-4 0.0051670074 
289241527862132 1378835725422396553 0.012692932 -0.0039065173 -0.007098198 
289241609595690 1378835725485628975 -0.00437765 5.3740386E-4 0.0011053085 
289241648753327 1378835725549745148 0.0048555713 2.50943E-4 9.908676E-4 
289241713609118 1378835725612886018 -0.018091142 0.0024246313 -0.011906624 
289241776572647 1378835725676850861 0.012529753 0.008637594 0.013855934 
289241841733642 1378835725740052766 -0.007722562 -0.012452627 0.011346817 
289241939368313 1378835725804017609 -0.0088029485 0.003839735 0.0016355515 
289241967019770 1378835725867158478 -0.0023105238 0.002146 0.0035982132 
289242031967122 1378835725931153840 3.1030178E-4 -4.4060126E-4 -0.019165993 
289242103232192 1378835725994386262 0.019714441 -6.2254816E-4 0.006287575 
289242218019313 1378835726058290070 -0.007979309 -4.8946775E-4 0.017360687 
289242226290333 1378835726121461457 0.016257845 -0.0043407 -0.0057725906 
289242285042050 1378835726185395783 -0.017473122 -0.0024553686 1.5926361E-4 
289242348127659 1378835726248597687 -0.008535441 -0.005035461 -9.250641E-4 
289242412342524 1378835726312532014 -0.0015989803 0.0030207941 0.0066337585 
289242475641775 1378835726375809550 -0.012145121 -0.002852709 -0.022844315 
289242538818946 1378835726439743876 0.021353671 -0.006752124 0.00299263 
