#SysTm EventTmStmp Light
312937562409950 1379577445404029599 5.0 
312938325266657 1379577446166816464 6.0 
312938961311216 1379577446802741757 7.0 
312939215240714 1379577447057040296 8.0 
312939342449627 1379577447184207044 9.0 
312939469566977 1379577447311343275 11.0 
312939597142134 1379577447438662611 13.0 
312939724076362 1379577447565737806 15.0 
312939851285275 1379577447692858104 17.0 
312939978188982 1379577447819933300 18.0 
312940105581017 1379577447947069530 19.0 
312940232759409 1379577448074358349 20.0 
312940359785198 1379577448201341991 21.0 
312940486780468 1379577448328386669 22.0 
312940614050419 1379577448455553417 23.0 
312940743456799 1379577448582903270 24.0 
312941251987243 1379577449092058544 25.0 
312941379440318 1379577449218950634 24.0 
312941884369358 1379577449725414382 25.0 
312942019116801 1379577449854778396 24.0 
312942146722479 1379577449981914626 23.0 
312942273137862 1379577450109034338 22.0 
312942653299619 1379577450492487707 23.0 
312942778860431 1379577450618952551 22.0 
312943288214925 1379577451127527990 23.0 
312943669566978 1379577451510523596 24.0 
312943920322356 1379577451761768797 25.0 
312944049057287 1379577451890705564 24.0 
312944430317779 1379577452272053221 23.0 
312944685223928 1379577452526979299 22.0 
312945079516619 1379577452909517140 21.0 
312945214599786 1379577453034761281 22.0 
312945447714391 1379577453289430471 23.0 
312945711440927 1379577453543336721 24.0 
312945838497238 1379577453670503469 25.0 
312945955024020 1379577453796541066 26.0 
312946083667388 1379577453925203176 27.0 
312946210510056 1379577454051973195 28.0 
312946466057134 1379577454304317089 27.0 
312946717361879 1379577454558986278 26.0 
312947225861803 1379577455067348095 25.0 
312947734453288 1379577455575923534 24.0 
312948370345246 1379577456211604687 23.0 
312948497371035 1379577456338710400 24.0 
312949514401403 1379577457356187828 23.0 
312949895539814 1379577457737352379 24.0 
312950023206531 1379577457864763267 22.0 
312950150659606 1379577457991838463 21.0 
312950276983426 1379577458118761070 20.0 
312950531309689 1379577458373033531 18.0 
312950786215839 1379577458627519615 16.0 
312950912692264 1379577458754442222 14.0 
312951039779092 1379577458881517418 11.0 
312951167110085 1379577459008800163 10.0 
312951294441079 1379577459136088982 9.0 
312951422260399 1379577459263225212 8.0 
312951548645262 1379577459390239372 7.0 
312951675671050 1379577459517314568 6.0 
312952057358827 1379577459898936882 5.0 
312952729386906 1379577460534343376 4.0 
312953475121684 1379577461297404900 3.0 
312954091572165 1379577461932933464 2.0 
312954346234152 1379577462187715411 1.0 
312959050400181 1379577466892006378 2.0 
312959686017457 1379577467527641142 3.0 
312960576144116 1379577468417838895 4.0 
312960830928183 1379577468671928251 5.0 
312961339153424 1379577469180896605 6.0 
312961723679596 1379577469562164931 7.0 
312962101918570 1379577469943543105 9.0 
312962228303432 1379577470069977431 11.0 
312962356336394 1379577470197998671 13.0 
312962483697908 1379577470325134901 15.0 
312962615515395 1379577470452057509 17.0 
312962737413762 1379577470579193739 18.0 
312962864561634 1379577470706329970 19.0 
312962992045229 1379577470833649306 20.0 
312963373122598 1379577471215086389 21.0 
312963513241627 1379577471342375208 22.0 
312963754596733 1379577471596464563 23.0 
312964008892474 1379577471850737024 22.0 
312964158716982 1379577471978040534 23.0 
312964390519210 1379577472232190925 24.0 
312964517728122 1379577472359327155 23.0 
312964899293817 1379577472740857917 22.0 
312965280859512 1379577473122327643 21.0 
312965566438637 1379577473376355964 23.0 
312965802879960 1379577473630871254 24.0 
312966309029816 1379577474139446693 23.0 
312966679272453 1379577474520870006 24.0 
312967188077579 1379577475029598033 23.0 
312967314981289 1379577475156551158 22.0 
312967442037598 1379577475283687389 20.0 
312967569307551 1379577475410884655 19.0 
312967696608024 1379577475538112438 17.0 
312967823786416 1379577475665248668 14.0 
312967950659604 1379577475792201793 12.0 
312968077807475 1379577475919338024 10.0 
312968205474191 1379577476046626842 9.0 
312968332408420 1379577476174033937 8.0 
312968459190047 1379577476300956544 7.0 
312968713516311 1379577476555259523 6.0 
312968972847913 1379577476810050782 5.0 
312969477044466 1379577477318272261 4.0 
312970112387056 1379577477953861860 3.0 
312970500453591 1379577478335941939 2.0 
312970878448403 1379577478716738571 1.0 
312973171474497 1379577481005875625 0.0 
312974057633509 1379577481895660278 1.0 
312975071184553 1379577482912790967 2.0 
312976088123360 1379577483929874899 3.0 
312976857450385 1379577484692737443 4.0 
312977394975183 1379577485201323104 5.0 
312977741411930 1379577485583006454 6.0 
312977868773444 1379577485710004742 7.0 
312977995371948 1379577485837110455 8.0 
312978122489298 1379577485964246686 9.0 
312978249942373 1379577486091596539 11.0 
312978376968164 1379577486218610699 12.0 
312978504177075 1379577486345655377 14.0 
312978631050264 1379577486472822125 17.0 
312978758533858 1379577486600110943 18.0 
312978885773290 1379577486727277692 19.0 
312979012585439 1379577486854200299 20.0 
312979139672267 1379577486981367047 21.0 
312979266881181 1379577487108503277 22.0 
312979394883622 1379577487235822613 23.0 
312979648294274 1379577487490030261 24.0 
312979775442143 1379577487617135974 25.0 
312980411456184 1379577488253104036 24.0 
312981046676694 1379577488888510530 25.0 
312981174068728 1379577489015707796 24.0 
312981555512341 1379577489397147005 25.0 
312981682751774 1379577489524344271 26.0 
312982207305413 1379577490033131161 27.0 
312982827357297 1379577490668918517 26.0 
312983091480600 1379577490922977355 25.0 
312983208526227 1379577491050144103 24.0 
312983462852490 1379577491304599669 23.0 
312983716843029 1379577491558658507 22.0 
312984225373474 1379577492067172912 23.0 
312984365858747 1379577492194521515 24.0 
312984479974419 1379577492321688263 25.0 
312984606939168 1379577492448763458 26.0 
312984861356992 1379577492703096954 27.0 
312984988474343 1379577492830233185 28.0 
312985242922687 1379577493084611782 29.0 
312985370284201 1379577493211839565 30.0 
312985496882706 1379577493338762173 31.0 
312985624122137 1379577493465867886 30.0 
312985751392091 1379577493593187222 28.0 
312985878784125 1379577493720353970 27.0 
312986132835704 1379577493974443325 26.0 
312986387009365 1379577494228776821 25.0 
312986514309838 1379577494356004605 24.0 
312986641457709 1379577494482988247 23.0 
312986895600849 1379577494737534167 24.0 
312987023145485 1379577494864822986 23.0 
312987150232316 1379577494991806628 24.0 
312987404741702 1379577495246170642 25.0 
312987531675930 1379577495373398425 26.0 
312987658884841 1379577495500549213 25.0 
312987785666469 1379577495627441303 26.0 
312988040053773 1379577495881744282 25.0 
312988167537367 1379577496009094135 26.0 
312988294502115 1379577496136169331 25.0 
312988421527906 1379577496263152973 24.0 
312988548584216 1379577496390289204 23.0 
312988675915209 1379577496517578022 22.0 
312988803002039 1379577496644744770 21.0 
312989057206221 1379577496898803608 20.0 
312989185056060 1379577497025970356 17.0 
312989311746126 1379577497153527744 16.0 
312989438741395 1379577497280602939 14.0 
312989565767185 1379577497407525546 12.0 
312989693494944 1379577497535180576 10.0 
312989821680507 1379577497662072665 9.0 
312989947607564 1379577497789208896 8.0 
312990074480753 1379577497916175794 7.0 
312990201567581 1379577498043250989 6.0 
312990456107487 1379577498297737073 5.0 
312991731981134 1379577499569708698 4.0 
312992365736664 1379577500205023639 3.0 
312992875945729 1379577500714254627 2.0 
312993393235519 1379577501222524891 3.0 
312994270635184 1379577502111897024 4.0 
312994653330133 1379577502493458303 5.0 
312995558900100 1379577503383228811 6.0 
312996558961141 1379577504400410207 5.0 
312996813226364 1379577504654652151 6.0 
312997067827308 1379577504909138235 5.0 
312997454734070 1379577505290935279 6.0 
312999491602680 1379577507325540955 5.0 
313000121146400 1379577507960993174 6.0 
313000888947406 1379577508724057315 7.0 
313001136742309 1379577508978370419 8.0 
313001264012263 1379577509105109921 9.0 
313001522245134 1379577509359901181 10.0 
313002026228041 1379577509868063919 11.0 
313002543212628 1379577510376588563 12.0 
313002789420472 1379577510631074647 13.0 
313004072924210 1379577511902512585 14.0 
313004314981283 1379577512156601941 13.0 
313005586795720 1379577513428207121 12.0 
313006095875531 1379577513936766739 11.0 
313006476464574 1379577514318175431 10.0 
313006603642965 1379577514445311661 9.0 
313006858335472 1379577514699858780 8.0 
313006985574904 1379577514826872941 7.0 
313007112203930 1379577514953826066 6.0 
313007239290760 1379577515080962296 5.0 
313007620764895 1379577515462550237 4.0 
313007874908034 1379577515716670110 3.0 
313008638192027 1379577516479701116 2.0 
313009528044003 1379577517369502141 1.0 
313011838314107 1379577519658247912 0.0 
313012840206370 1379577520675366976 1.0 
313014740893079 1379577522582440951 2.0 
313015249759246 1379577523091168978 3.0 
313015886872020 1379577523727055402 4.0 
313017029493719 1379577524871371748 5.0 
