4,1,1,1,157,-13.435155,-1.022989,0.042768
4,2,1,2,29,-12.341267,-0.888371,0.106453
4,3,3,1,180,-17.196203,0.863564,0.105890
4,4,3,2,420,-16.502767,-1.445188,0.081581
4,5,3,3,62,-14.384216,-1.221280,0.243330
11,1,1,1,180,-17.196203,0.863564,0.105890
11,2,1,2,420,-16.502767,-1.445188,0.081581
11,3,1,3,62,-14.384216,-1.221280,0.243330
11,4,2,1,30,-12.320615,-0.885857,0.115456
11,5,2,2,157,-13.435155,-1.022989,0.042768
2  4,1,1,1,174,-16.499871,-1.287723,0.214578
2  4,2,1,2,178,-17.199574,0.876342,0.091359
2  4,3,1,3,166,-13.779149,-1.091594,0.188356
2  4,4,3,1,38,-16.264841,-1.591040,0.003658
2  4,5,3,2,110,-16.548030,-1.484084,0.001325
2  4,6,3,3,107,-16.473499,-1.585498,0.001705
3  4,1,1,1,224,-16.527595,-1.124961,0.896453
3  4,2,1,2,207,-13.552188,-1.055604,0.340697
3  4,3,4,2,140,-17.201529,0.898344,0.042017
3  4,4,4,3,26,-16.894022,-0.292060,0.110704
4  5,1,4,1,40,-10.884639,-0.750579,0.192854
4  5,2,4,2,78,-1.520599,-0.030073,0.785670
4  6,1,1,1,275,-16.532360,-1.443473,0.058787
4  6,2,1,2,177,-13.475260,-1.042263,0.338890
4  6,3,1,3,134,-17.186096,0.831270,0.126675
4,1,1,1,180,-17.196203,0.863564,0.105890
4,2,1,2,62,-14.384216,-1.221280,0.243330
4,3,1,3,420,-16.502767,-1.445188,0.081581
4,4,3,1,157,-13.435155,-1.022989,0.042768
4,5,3,2,29,-12.341267,-0.888371,0.106453
11,1,1,1,62,-14.384216,-1.221280,0.243330
11,2,1,2,180,-17.196203,0.863564,0.105890
11,3,1,3,420,-16.502767,-1.445188,0.081581
11,4,3,1,157,-13.435155,-1.022989,0.042768
11,5,3,2,30,-12.320615,-0.885857,0.115456
2  4,1,2,1,218,-16.517985,-1.527688,0.005285
2  4,2,2,2,51,-16.267560,-1.591503,0.006590
3  4,1,3,1,207,-13.552188,-1.055604,0.340697
3  4,2,3,2,224,-16.527595,-1.124961,0.896453
3  4,3,4,1,153,-17.180358,0.820968,0.110775
3  4,4,4,2,32,-13.016317,-0.967008,0.255107
3  4,5,4,3,232,-16.521184,-1.455998,0.072235
3  5,1,4,1,134,-16.308752,-1.322207,0.755884
3  5,2,4,2,22,-0.845143,0.010574,0.073512
4  7,1,2,1,111,-17.148963,0.725256,0.133895
4  7,2,2,2,383,-16.511068,-1.437262,0.083558
4  7,3,2,3,118,-13.345365,-1.005814,0.029587
4,1,1,1,377,-17.771409,5.625955,0.542829
4,2,1,2,555,-14.952560,6.121612,0.577126
4,3,2,1,397,-13.983482,1.348463,0.299035
4,4,2,2,353,-14.240711,-1.238323,0.188992
4,5,2,3,185,-13.892041,3.336442,0.167812
4,6,2,4,142,-13.842071,5.853717,0.137697
4,7,3,1,452,-17.390861,1.331268,0.175848
4,8,3,2,51,-16.771462,-0.651894,0.354578
4,9,3,3,284,-18.099513,2.989013,0.139589
4,10,3,4,188,-18.802961,4.817730,0.188270
4,11,4,2,832,-14.579912,-1.282555,4.384580
4,12,5,1,13,-16.637652,-1.348857,0.000018
4,13,5,2,12,-16.645627,-1.336672,0.000019
11,1,2,1,61,-16.634250,-0.830431,0.575837
11,2,2,2,201,-18.806151,4.870088,0.178516
11,3,2,3,287,-18.103317,2.998691,0.148368
11,4,2,4,454,-17.389243,1.326784,0.180213
