#SysTm EventTmStmp Mag:x Mag:y Mag:z
312458676464638 1379576966347585086 -13.55896 -38.339233 -11.279297 
312458713516369 1379576966538716678 -13.499451 -38.038635 -11.878967 
312458768056275 1379576966601888064 -13.55896 -38.09967 -11.938477 
312458835780981 1379576966665822390 -13.439941 -38.15918 -12.11853 
312458909457160 1379576966729146365 -13.439941 -37.919617 -12.298584 
312458950873305 1379576966792958621 -13.378906 -38.15918 -12.599182 
312459017316157 1379576966856236176 -13.499451 -38.09967 -12.719727 
312459081042693 1379576966920231537 -13.499451 -38.15918 -13.018799 
312459143823099 1379576966983433441 -13.55896 -38.038635 -13.079834 
312459208984095 1379576967047398285 -13.859558 -37.979126 -13.439941 
312459268834544 1379576967110539154 -13.798523 -37.979126 -13.499451 
312459333049409 1379576967174503998 -13.55896 -37.979126 -13.55896 
312459395616171 1379576967237675385 -13.439941 -38.21869 -13.439941 
312459483087558 1379576967301894686 -13.259888 -38.279724 -13.259888 
312459522825083 1379576967364821932 -13.079834 -38.459778 -13.259888 
312459586795783 1379576967428786776 -12.779236 -38.519287 -13.139343 
312459650461281 1379576967492110750 -12.658691 -38.69934 -13.139343 
312459714248858 1379576967555923006 -12.11853 -39.05945 -13.018799 
312459777395509 1379576967619094393 -11.819458 -38.938904 -13.198853 
312459842495463 1379576967683059237 -11.639404 -38.938904 -13.499451 
312459904665462 1379576967746200106 -11.51886 -39.05945 -13.739014 
312459968269918 1379576967810195467 -11.459351 -38.938904 -14.039612 
312460040511639 1379576967873366854 -11.219788 -38.938904 -14.279175 
312460133903979 1379576967937301180 -11.099243 -39.179993 -14.579773 
312460158411837 1379576968000442049 -10.679626 -39.419556 -15.119934 
312460222443580 1379576968064437411 -10.679626 -39.65912 -15.238953 
312460288947470 1379576968127653828 -10.559082 -40.019226 -15.478516 
312460349560930 1379576968191649189 -10.559082 -40.319824 -15.7196045 
312460417896043 1379576968254851093 -10.499573 -40.499878 -16.018677 
312460477258167 1379576968318815937 -10.739136 -40.499878 -16.19873 
312460540038574 1379576968381987324 -11.099243 -40.79895 -16.558838 
312460603978753 1379576968445952168 -11.459351 -40.559387 -16.619873 
312460670665767 1379576968510100117 -12.11853 -40.559387 -16.619873 
312460736284567 1379576968573027363 -12.478638 -40.379333 -16.679382 
312460794090152 1379576968636229267 -12.779236 -40.319824 -16.738892 
312460858732302 1379576968700682392 -13.198853 -40.19928 -16.619873 
312460921482187 1379576968763396015 -13.55896 -40.13977 -16.259766 
312460987741915 1379576968827360859 -13.679504 -40.25879 -16.018677 
312461048599537 1379576968890532246 -13.439941 -40.438843 -15.7196045 
312461112570238 1379576968954497090 -13.378906 -41.038513 -15.359497 
312461176022093 1379576969017668476 -12.89978 -41.519165 -14.819336 
312461255283499 1379576969081633320 -12.478638 -41.999817 -14.338684 
312461321390625 1379576969144987812 -12.179565 -42.539978 -13.739014 
312461366652337 1379576969208708515 -11.759949 -42.89856 -13.439941 
312461429860029 1379576969271879902 -11.399841 -43.199158 -13.139343 
312461493891770 1379576969335844746 -10.798645 -43.43872 -12.89978 
312461557068941 1379576969399016132 -10.559082 -43.73932 -12.599182 
312461621131202 1379576969463042011 -10.079956 -43.919373 -12.359619 
312461684277853 1379576969526213398 -10.079956 -43.97888 -12.059021 
312461748675839 1379576969590147724 -10.018921 -43.859863 -11.878967 
312461811822489 1379576969653349629 -10.198975 -43.73932 -11.579895 
312461919376281 1379576969717375507 -10.258484 -43.73932 -11.039734 
312461938451514 1379576969780571324 -10.079956 -43.73932 -10.679626 
312462022535140 1379576969844505650 -9.959412 -43.859863 -10.438538 
312462070360563 1379576969907707554 -9.658813 -43.67981 -10.198975 
312462129600606 1379576969971702916 -9.719849 -43.43872 -10.018921 
312462211059480 1379576970034843785 -9.539795 -43.319702 -9.838867 
312462259159586 1379576970098900181 -9.4192505 -43.37921 -9.599304 
312462320108771 1379576970162010533 -9.298706 -43.258667 -9.298706 
312462385422367 1379576970226005894 -9.059143 -43.199158 -9.298706 
312462471367736 1379576970289238316 -8.999634 -43.019104 -9.298706 
312462514767705 1379576970353081090 -9.118652 -42.83905 -9.1796875 
312462575564286 1379576970416252476 -9.298706 -42.718506 -8.999634 
312462641183087 1379576970480247838 -9.539795 -42.539978 -9.118652 
312462704512860 1379576970543463382 -9.899902 -42.059326 -8.999634 
312462765462042 1379576970607428225 -10.198975 -41.758728 -8.938599 
312462829554826 1379576970670660647 -10.379028 -41.758728 -8.999634 
312462892823557 1379576970734594973 -10.739136 -41.459656 -8.81958 
312462955756564 1379576970797766360 -11.338806 -41.578674 -8.578491 
312463072588549 1379576970861761722 -11.759949 -41.758728 -8.459473 
312463082812874 1379576970924933108 -12.059021 -41.819763 -8.338928 
312463146630975 1379576970988806399 -11.999512 -41.999817 -8.099365 
312463211822489 1379576971052008304 -11.639404 -42.419434 -8.399963 
312463278540022 1379576971116064700 -11.279297 -42.77954 -8.578491 
312463337261219 1379576971179144534 -10.739136 -43.019104 -9.118652 
312463429860030 1379576971243689212 -9.838867 -43.319702 -9.539795 
312463515408633 1379576971306738528 -9.1796875 -43.618774 -10.079956 
312463533934499 1379576971370306643 -8.459473 -43.79883 -10.379028 
312463593082980 1379576971433416995 -7.499695 -44.158936 -10.618591 
312463674480812 1379576971497412356 -6.5994263 -44.3985 -11.219788 
312463718552231 1379576971560553225 -5.8792114 -44.519043 -11.639404 
312463782522932 1379576971624518069 -5.3390503 -44.639587 -12.11853 
312463848874221 1379576971687689456 -4.798889 -44.578552 -12.599182 
312463929600605 1379576971751959475 -5.039978 -44.639587 -12.95929 
312463989756259 1379576971815283450 -4.798889 -44.699097 -13.499451 
312464051376892 1379576971879400882 -4.499817 -44.578552 -13.739014 
312464113852093 1379576971942419681 -4.499817 -44.578552 -14.039612 
312464177059784 1379576972006445559 -4.4387817 -44.639587 -14.279175 
312464247195601 1379576972069220218 -4.319763 -44.578552 -14.579773 
312464350720703 1379576972133185061 -3.8986206 -44.519043 -14.759827 
312464356763736 1379576972196380920 -3.8391113 -44.639587 -14.878845 
312464418292808 1379576972260376281 -3.1188965 -44.699097 -15.238953 
