#SysTm EventTmStmp Rot:x Rot:y Rot:z
312458674084049 1379576966338216189 0.04172952 -0.036794476 -0.98211867 
312458711166301 1379576966529317264 0.04150694 -0.030572347 -0.98239535 
312458765706206 1379576966592488650 0.038934387 -0.026919365 -0.9825557 
312458833308831 1379576966656453494 0.032130722 -0.023971807 -0.9825028 
312458907870101 1379576966719685916 0.027831202 -0.023088556 -0.9826028 
312458945990045 1379576966783559207 0.030694572 -0.02028871 -0.9832688 
312459014538803 1379576966846836762 0.032006804 -0.014719993 -0.98387474 
312459077654932 1379576966910832123 0.03017943 -0.010834102 -0.9836807 
312459140954184 1379576966974003510 0.027891086 -0.010066339 -0.9831231 
312459203215744 1379576967037998871 0.025492396 -0.011039139 -0.9829402 
312459266392914 1379576967101139740 0.024894774 -0.012361543 -0.9833184 
312459330424657 1379576967165104584 0.025682122 -0.013575744 -0.9842897 
312459392289451 1379576967228275971 0.02611033 -0.014710227 -0.9855803 
312459479943960 1379576967292525790 0.02658091 -0.01529832 -0.98676515 
312459519773046 1379576967355422518 0.027441604 -0.016285408 -0.9873949 
312459583438542 1379576967419387362 0.026923956 -0.014728502 -0.9878752 
312459647500805 1379576967482558749 0.02717928 -0.013575296 -0.98797864 
312459711807228 1379576967546523592 0.030199245 -0.0140112275 -0.9876503 
312459774465553 1379576967609694979 0.03253552 -0.013430036 -0.98762155 
312459837245959 1379576967673659823 0.03420826 -0.0114623895 -0.9876667 
312459902040710 1379576967736831209 0.037110157 -0.008504415 -0.9875789 
312459965797768 1379576967800796053 0.03825275 -0.0016422366 -0.9877618 
312460035262135 1379576967863967440 0.043147467 0.0029838618 -0.9876604 
312460132347440 1379576967927932284 0.049507808 0.0029054366 -0.9870861 
312460153192854 1379576967991073153 0.049345426 0.0037424972 -0.98674685 
312460218201247 1379576968055037997 0.05555185 0.0075006518 -0.98638207 
312460285132424 1379576968118284931 0.06350943 0.0071786623 -0.9855554 
312460346844617 1379576968182249775 0.062222358 0.0061408244 -0.98471415 
312460415240770 1379576968245451679 0.052658677 0.008559094 -0.98422146 
312460474633415 1379576968309416523 0.04417177 0.011881366 -0.98308665 
312460536894976 1379576968372587910 0.041037347 0.01405159 -0.9812652 
312460600743594 1379576968436552754 0.03812652 0.015218958 -0.97943634 
312460664866896 1379576968500700703 0.03471258 0.015777165 -0.97807413 
312460729325922 1379576968563658466 0.028193122 0.013953489 -0.9775829 
312460790702391 1379576968626829853 0.016959783 0.018659662 -0.9789184 
312460855405581 1379576968690825215 0.008180582 0.023670966 -0.9810835 
312460918857435 1379576968753996601 0.006801244 0.018369803 -0.98195344 
312460982919696 1379576968817961445 3.4086546E-4 0.008773386 -0.98209107 
312461045761142 1379576968881132832 -0.006330539 0.0010837876 -0.9827782 
312461109640282 1379576968945097675 -0.0036956493 -0.009940309 -0.9834338 
312461173122657 1379576969008269062 -0.0029024582 -0.02272347 -0.98378545 
312461236208266 1379576969072233906 -0.0026008522 -0.029803937 -0.9850294 
312461319834086 1379576969135527363 -3.5668002E-4 -0.033103608 -0.98661065 
312461361830118 1379576969199339619 2.3569178E-4 -0.03312076 -0.9877549 
312461425617698 1379576969262511006 -0.0061904406 -0.024091747 -0.9887105 
312461489527357 1379576969326475849 -0.016446326 -0.013568863 -0.98919874 
312461554657831 1379576969389616718 -0.02168335 -0.005215547 -0.9894987 
312461617499278 1379576969453642597 -0.024770318 -0.0026647854 -0.9898087 
312461680676449 1379576969516813984 -0.026862185 -0.008146579 -0.99019676 
312461746081607 1379576969580748310 -0.021956388 -0.015400804 -0.9902606 
312461808984094 1379576969643950215 -0.019208753 -0.0209145 -0.9898689 
312461917056733 1379576969707976093 -0.019273842 -0.024618259 -0.9894105 
312461934453345 1379576969771202427 -0.019033529 -0.02698536 -0.989233 
312462018720094 1379576969835167271 -0.025472349 -0.019777175 -0.9903859 
312462066240313 1379576969898338658 -0.028329192 -0.012308861 -0.9915782 
312462126273886 1379576969962303502 -0.026261454 -0.016070636 -0.9917865 
312462198393524 1379576970025474888 -0.024362292 -0.021444391 -0.9917655 
312462254764652 1379576970089500767 -0.01942014 -0.025737742 -0.99203515 
312462317239856 1379576970152611119 -0.016178142 -0.030744769 -0.99234724 
312462382217728 1379576970216606480 -0.013710074 -0.033083893 -0.99269366 
312462469231309 1379576970279869420 -0.0051095467 -0.030538004 -0.9933265 
312462510525373 1379576970343712193 0.0137135275 -0.021709228 -0.994055 
312462571749240 1379576970406853062 0.012502016 -0.007839126 -0.9943428 
312462637337520 1379576970470848423 -0.0053466153 6.6437054E-4 -0.9934438 
312462700636772 1379576970534125003 -0.021948295 0.0010776371 -0.9917751 
312462762074281 1379576970598059329 -0.04306847 -0.0089748595 -0.9894216 
312462826991115 1379576970661261233 -0.045492467 -0.021765076 -0.9876434 
312462890412448 1379576970725226077 -0.044399712 -0.034169015 -0.9864375 
312462952643486 1379576970788397464 -0.051844064 -0.042397168 -0.9852159 
312463071093051 1379576970852362307 -0.057506848 -0.045664217 -0.98454565 
312463077899094 1379576970915564212 -0.060407907 -0.046231877 -0.9841944 
312463141259389 1379576970979437503 -0.06741714 -0.03800494 -0.98483896 
312463208800972 1379576971042639407 -0.072401345 -0.029345261 -0.9865862 
312463274602894 1379576971106604251 -0.07214625 -0.030219752 -0.9876751 
312463333293570 1379576971169775638 -0.072988786 -0.03372096 -0.9881963 
312463419177899 1379576971234137210 -0.060725845 -0.034004927 -0.9896946 
312463510708496 1379576971297186526 -0.042819493 -0.036487125 -0.99081796 
312463528684995 1379576971360937747 -0.034581337 -0.042026095 -0.991164 
312463590916033 1379576971424048098 -0.030489596 -0.045806356 -0.9914431 
312463672893753 1379576971488012942 -0.02475188 -0.04691087 -0.9919069 
312463715256030 1379576971551184329 -0.02402171 -0.03814213 -0.9925873 
312463778585804 1379576971615149173 -0.028576685 -0.031165924 -0.99254024 
312463846005306 1379576971678320559 -0.034514476 -0.027546572 -0.99213815 
312463920505534 1379576971742285403 -0.04180894 -0.02442136 -0.99176633 
312463982675532 1379576971805700931 -0.04030371 -0.028491793 -0.990988 
312464042953269 1379576971869848880 -0.03905933 -0.038321394 -0.99009573 
312464107809059 1379576971932867679 -0.040732287 -0.045694232 -0.9898971 
312464171779760 1379576971996893557 -0.042046305 -0.049925808 -0.99044985 
312464240908405 1379576972059759768 -0.040272515 -0.04734639 -0.9914807 
312464344128302 1379576972123785647 -0.043287855 -0.027550433 -0.9937328 
