#SysTm EventTmStmp Pressure
312458677532851 1379576966348714236 989.70605 
312458714584582 1379576966539815310 990.1458 
312458769155008 1379576966602986697 990.05585 
312458836879715 1379576966666951541 990.1758 
312458910403292 1379576966730244998 990.20575 
312458952155161 1379576966794087771 990.05585 
312459018445410 1379576966857365326 990.26575 
312459082171947 1379576966921360687 990.20575 
312459145776403 1379576966984501557 990.26575 
312459210571154 1379576967048527435 989.766 
312459270299522 1379576967111668305 990.0858 
312459334300744 1379576967175633148 990.05585 
312459397050629 1379576967238804535 990.11584 
312459484338893 1379576967303023836 990.1758 
312459524106939 1379576967365951083 990.2357 
312459588108159 1379576967429915926 990.1758 
312459651743136 1379576967493026278 990.3956 
312459715561234 1379576967557052157 989.676 
312459778829966 1379576967620223543 989.85596 
312459843838360 1379576967684188387 989.766 
312459907412295 1379576967747329256 990.1458 
312459969521253 1379576967811324618 990.1458 
312460047867049 1379576967874465487 990.20575 
312460134636467 1379576967938430331 990.1458 
312460159815774 1379576968001601717 990.26575 
312460223755956 1379576968065536043 990.05585 
312460290748172 1379576968128813496 989.826 
312460351544754 1379576968192747822 990.3257 
312460419208419 1379576968255980244 990.26575 
312460478601063 1379576968319945088 989.826 
312460541473032 1379576968383116474 990.0858 
312460606908709 1379576968447081318 990.1758 
312460672008663 1379576968511229267 990.0858 
312460737139137 1379576968574156513 990.1458 
312460795433049 1379576968637358418 989.99585 
312460860380402 1379576968701414814 989.8859 
312460922794563 1379576968764494648 990.26575 
312460989054291 1379576968828490009 989.676 
312461049972954 1379576968891661396 989.826 
312461113882614 1379576968955626240 990.1458 
312461177639673 1379576969018767109 990.11584 
312461256992640 1379576969082762470 990.1758 
312461322123114 1379576969146116963 990.2357 
312461368025754 1379576969209837666 990.1458 
312461431233446 1379576969273009052 990.41565 
312461495173625 1379576969336973896 989.85596 
312461558259235 1379576969400114765 990.0858 
312461622535139 1379576969464171162 989.9659 
312461686170116 1379576969527342548 990.0858 
312461749896654 1379576969591276875 990.1458 
312461813073825 1379576969654448261 990.1758 
312461920627616 1379576969718474140 990.20575 
312461940069093 1379576969781669957 990.3257 
312462025434576 1379576969845634800 990.0259 
312462072344387 1379576969908867222 990.1458 
312462131035064 1379576969972801548 990.11584 
312462212524458 1379576970036003453 989.826 
312462260777166 1379576970100029332 990.1458 
312462321756871 1379576970163109166 990.1458 
312462391038115 1379576970227135045 990.05585 
312462472405429 1379576970290397984 990.2357 
312462516629448 1379576970354210240 990.26575 
312462578311119 1379576970417351109 989.70605 
312462642983789 1379576970481376988 989.796 
312462706771367 1379576970544623050 990.1458 
312462766591296 1379576970608526858 989.826 
312462831019804 1379576970671789798 990.1458 
312462894868422 1379576970735724124 990.1758 
312462957191022 1379576970798895511 990.1458 
312463073321038 1379576970862890872 990.2957 
312463084094729 1379576970926062259 989.6061 
312463148065432 1379576970989935550 990.11584 
312463213134865 1379576971053167972 990.2357 
312463280615407 1379576971117224368 989.6061 
312463338543074 1379576971180304202 989.9359 
312463433369873 1379576971244879397 989.766 
312463516263203 1379576971307898196 990.11584 
312463535216354 1379576971371435794 990.20575 
312463593876509 1379576971434576663 990.1458 
312463675304863 1379576971498541507 990.1758 
312463719925647 1379576971561712893 989.9359 
312463783926869 1379576971625769290 990.26575 
312463850949606 1379576971688849124 989.99585 
312463932896805 1379576971752966556 990.3257 
312463993296622 1379576971816382083 990.1758 
312464053940603 1379576971880560550 990.11584 
312464116446325 1379576971943579348 990.0858 
312464179592975 1379576972007605227 990.11584 
312464249911914 1379576972070318850 990.1458 
312464351514232 1379576972134314212 990.1458 
312464357465705 1379576972197510070 990.0858 
312464419605184 1379576972261505432 990.1458 
312464484094730 1379576972324676818 989.9359 
312464554016903 1379576972388611144 989.99585 
312464632637383 1379576972451965637 989.84595 
312464690168284 1379576972516266174 990.2357 
312464752674007 1379576972579376525 990.1458 
312464815484933 1379576972643432922 990.0858 
312464881744662 1379576972706482238 990.2357 
312464945745882 1379576972770752258 990.0858 
312465056962120 1379576972834808654 990.11584 
312465061601216 1379576972897156066 990.3557 
312465118491190 1379576972960402083 989.9659 
312465185239244 1379576973024366926 989.8859 
312465247897569 1379576973087538313 989.756 
312465314859265 1379576973151503157 989.99585 
312465375869490 1379576973214674544 989.756 
312465448324853 1379576973279158186 990.11584 
312465515011868 1379576973342268538 990.0858 
312465583102818 1379576973405806135 990.20575 
312465655649744 1379576973468947004 990.1758 
312465691999507 1379576973532850813 990.0259 
312465754200025 1379576973596083235 989.9359 
312465819757785 1379576973660017561 990.0858 
312465881347897 1379576973723219465 990.3857 
312465954596790 1379576973787184309 990.0259 
312466036208266 1379576973850355696 990.11584 
312466093647608 1379576973914351057 990.1458 
312466145715362 1379576973977522444 990.11584 
312466214935566 1379576974041548323 990.1458 
312466314004695 1379576974105055403 990.20575 
312466327097935 1379576974168531965 990.0858 
312466389847820 1379576974231733870 989.786 
312466454032163 1379576974295668196 989.95593 
312466517178813 1379576974358809065 990.01587 
312466581790443 1379576974422834944 990.0259 
312466665111058 1379576974486647200 989.876 
312466724625786 1379576974550819636 990.0758 
312466791190717 1379576974613991022 990.0758 
312466836635551 1379576974677894831 990.1758 
312466926029721 1379576974740425349 990.11584 
312466962532087 1379576974804359675 990.05585 
312467026075502 1379576974867531061 989.99585 
312467090534528 1379576974931556940 990.11584 
312467154138985 1379576974994728327 990.1758 
312467217224594 1379576975058662653 990.0858 
312467280432286 1379576975121864558 990.20575 
312467344158823 1379576975185829401 990.1458 
312467407580157 1379576975249000788 990.1458 
312467475823709 1379576975313209772 990.01587 
312467534300742 1379576975376211641 989.95593 
312467598179882 1379576975440115450 989.9259 
312467661357052 1379576975503317354 990.1458 
312467726151802 1379576975567251681 989.786 
312467788596485 1379576975630423067 990.01587 
312467853208113 1379576975694448946 990.10583 
312467916263203 1379576975757620333 990.10583 
312467979867658 1379576975821585177 990.1758 
312468055191937 1379576975884848116 990.10583 
312468129112279 1379576975948965548 990.1358 
312468170925190 1379576976011862276 990.04584 
312468234102360 1379576976075857638 990.20575 
312468297462653 1379576976139029024 990.0758 
312468363813943 1379576976202963350 990.20575 
312468423969596 1379576976264791964 989.876 
312468488489664 1379576976330160616 990.10583 
312468552124639 1379576976393362520 990.1358 
312468615698575 1379576976457296847 990.1358 
312468680859571 1379576976520498751 990.1358 
312468749499888 1379576976584341524 990.0758 
312468811486764 1379576976647573946 990.01587 
312468869902756 1379576976711569307 989.786 
312468933385131 1379576976774740694 989.786 
312468997264271 1379576976838705538 990.10583 
312469060624563 1379576976901876925 990.26575 
312469124167979 1379576976965811251 990.1358 
312469187436710 1379576977029103457 990.1358 
312469251773655 1379576977093068300 990.0758 
312469323069246 1379576977156209169 990.1358 
312469378189037 1379576977220143496 989.816 
312469441488290 1379576977283375918 989.876 
312469506038877 1379576977347371279 990.1658 
312469569002406 1379576977410542666 990.1658 
312469633034146 1379576977473836123 990.26575 
312469696028195 1379576977537648378 990.10583 
312469759968375 1379576977601643740 990.10583 
312469823725433 1379576977664967714 990.10583 
312469932927325 1379576977728902041 990.10583 
312469949957693 1379576977791859804 990.1358 
312470016675227 1379576977855991909 990.01587 
312470078936786 1379576977919224330 990.1358 
312470148462196 1379576977983189174 990.1958 
312470226167063 1379576978046757289 989.95593 
312470282019344 1379576978111118862 989.84595 
312470347393981 1379576978173985073 990.0758 
312470410357510 1379576978238010952 990.10583 
312470480218643 1379576978301070913 990.04584 
312470568391997 1379576978364516957 989.9859 
312470604619680 1379576978427657827 989.95593 
312470649667749 1379576978491622670 989.9859 
312470712844920 1379576978554794057 990.01587 
312470776907183 1379576978618789418 990.1658 
312470843350032 1379576978681960805 990.1658 
312470921665308 1379576978746566518 990.1358 
312470983774266 1379576978809768422 990.1958 
312471046829354 1379576978873794301 990.04584 
312471119376280 1379576978936904653 990.10583 
312471185086641 1379576979001052602 990.22577 
312471221497446 1379576979063400014 990.1358 
312471285590228 1379576979127440059 989.9859 
312471348645316 1379576979190550411 990.0758 
312471419208418 1379576979254545772 990.04584 
312471486933124 1379576979317808712 990.01587 
312471566865979 1379576979382414424 990.04584 
312471603490426 1379576979444914424 990.1358 
312471668132574 1379576979509306514 990.10583 
312471739092441 1379576979572152433 990.1358 
312471864683773 1379576979636117276 990.1658 
312471921268543 1379576979763192472 989.84595 
312471984872998 1379576979826363858 989.816 
312472048721617 1379576979890359220 989.9859 
312472144891310 1379576979953591642 990.1658 
312472192869338 1379576980018014249 989.816 
312472254154245 1379576980082131681 990.10583 
312472321329583 1379576980145150479 990.1358 
312472382797613 1379576980208230313 990.10583 
312472456840038 1379576980272286710 990.10583 
312472492915118 1379576980334878263 990.22577 
312472557007899 1379576980398918781 989.816 
312472628395050 1379576980462120685 990.01587 
312472689191631 1379576980526085529 989.9859 
312472759296928 1379576980589775714 989.84595 
312472828913896 1379576980653740558 989.876 
312472894227492 1379576980716789874 990.0758 
312472952918169 1379576980780876788 990.04584 
312473017468756 1379576980843926105 990.1358 
312473108968833 1379576980907951984 990.10583 
312473150720702 1379576980970665607 990.10583 
312473192655693 1379576981034538898 990.3557 
312473261875898 1379576981097740802 989.54614 
312473320200330 1379576981161675128 989.9859 
312473385788610 1379576981224815997 990.3257 
312473474084047 1379576981290672931 989.9259 
312473525816078 1379576981352623614 989.5161 
312473612921221 1379576981416588458 990.10583 
312473637337519 1379576981479149493 990.1358 
312473705184306 1379576981543083820 990.0758 
312473781820961 1379576981606255206 990.10583 
312473828517132 1379576981670189532 990.1358 
312473891663781 1379576981733391437 990.56555 
312473957923511 1379576981798271808 990.1958 
312474020093508 1379576981860558185 990.2957 
312474082904436 1379576981924553546 990.10583 
312474147302421 1379576981987755450 990.10583 
312474211059478 1379576982051899599 990.10583 
312474274328210 1379576982115070985 990.1658 
312474343517894 1379576982179279970 990.1358 
312474401720244 1379576982242176698 989.816 
312474464134406 1379576982306141542 990.3557 
312474527342096 1379576982369312929 990.01587 
312474591343318 1379576982433277772 990.4456 
312474655008814 1379576982496449159 989.816 
312474723221847 1379576982560444520 989.786 
312474781973563 1379576982623615907 990.1358 
312474846951435 1379576982687611269 990.04584 
312474909884443 1379576982750752138 990.10583 
312475008129522 1379576982814973349 990.1658 
312475035933581 1379576982877870078 990.3157 
312475099934803 1379576982941834921 990.04584 
312475163142494 1379576983005036826 990.3157 
312475227174234 1379576983068940634 989.6661 
312475290320886 1379576983132173056 989.3562 
312475354261065 1379576983196107382 990.04584 
312475417590838 1379576983259278769 990.1358 
312475481805701 1379576983323274130 990.10583 
