#SysTm EventTmStmp Gyro:x Gyro:y Gyro:z
312458670421604 1379576966338216189 -0.11752 0.0183 -0.09753 
312458680737490 1379576966402181033 -0.13034 0.13899 0.04239 
312458707442815 1379576966529317264 -0.10684 -0.06075 -0.03131 
312458761830119 1379576966592488650 -0.16666 -0.06822 0.03384 
312458819849347 1379576966656453494 -0.10791 -0.28612 0.09793 
312458903658290 1379576966719685916 -0.01071 0.0183 -0.08151 
312458943151651 1379576966783559207 -0.125 0.14433 -0.17551 
312459010479593 1379576966846730594 -0.20297 -0.03191 -0.04092 
312459073595723 1379576966910832123 -0.07693 -0.03725 0.13425 
312459135399477 1379576966974003510 -0.00751 -0.08852 0.08832 
312459199187055 1379576967037998871 0.04056 -0.05327 0.0018 
312459262455786 1379576967101139740 0.04483 0.01509 -0.12637 
312459326640130 1379576967165104584 0.06406 0.01936 -0.22464 
312459388474404 1379576967228275971 0.02347 -0.01054 -0.26523 
312459475610067 1379576967292515473 0.01599 0.02577 -0.20221 
312459515958000 1379576967355422518 0.02133 0.05034 -0.07083 
312459579470894 1379576967419387362 -0.12927 -0.05647 -0.11783 
312459643472116 1379576967482558749 -0.01819 0.13045 0.07016 
312459708022702 1379576967546523592 -0.00217 0.09413 0.01782 
312459770528425 1379576967609694979 -0.07159 0.0952 -0.03772 
312459833675076 1379576967673659823 -0.10043 0.08238 0.005 
312459898195142 1379576967736831209 -0.11966 0.16249 -0.00888 
312459961830119 1379576967800796053 -0.2991 -0.02336 -0.08685 
312460025129371 1379576967863967440 0.01599 0.36543 0.02209 
312460129905810 1379576967927932284 0.0256 0.03539 0.09259 
312460150659663 1379576967991073153 -0.09616 -0.03404 0.04453 
312460214874526 1379576968055037997 -0.04596 0.35475 -0.07083 
312460279089390 1379576968118209383 0.12387 0.05995 0.19193 
312460342663326 1379576968182249775 -0.07373 -0.23592 0.1524 
312460410693235 1379576968245451679 -0.19016 -0.4207 0.1994 
312460470818369 1379576968309416523 -0.16772 -0.1259 0.30942 
312460533263052 1379576968372587910 -0.07907 -0.09172 0.33932 
312460596653864 1379576968436552754 -0.10257 -0.09386 0.28378 
312460661234972 1379576968500700703 -0.03314 -0.11736 0.18231 
312460726273885 1379576968563658466 0.00531 -0.28612 0.06268 
312460787528272 1379576968626829853 -0.35999 -0.35555 -0.40408 
312460851773657 1379576968690825215 -0.04276 -0.12376 -0.27911 
312460915194990 1379576968753996601 0.34711 0.07704 0.08405 
312460978982568 1379576968817961445 0.16873 -0.47197 -0.02277 
312461041885055 1379576968881132832 0.22427 0.0215 -0.17337 
312461106130439 1379576968945097675 0.42508 0.07918 -0.03879 
312461169338131 1379576969008269062 0.31827 -0.10667 -0.13171 
312461232454261 1379576969072233906 0.0993 0.05568 -0.36456 
312461317178814 1379576969135527363 0.11853 0.07597 -0.25882 
312461359357968 1379576969199339619 -0.06519 -0.06181 -0.18832 
312461422229936 1379576969262511006 -0.48816 -0.24553 -0.08151 
312461486505840 1379576969326475849 -0.23715 -0.34273 -0.08151 
312461549194685 1379576969389616718 -0.30017 0.0717 -0.03665 
312461613745272 1379576969453642597 0.12067 -0.27223 -0.11676 
312461676891922 1379576969516813984 0.19223 0.03752 -0.10608 
312461741991877 1379576969580748310 0.24136 0.19026 0.08618 
312461805321649 1379576969643950215 0.10358 -0.09599 0.06802 
312461914462501 1379576969707976093 0.06833 0.05888 0.10541 
312461931859113 1379576969771202427 0.02774 -0.09706 -0.05054 
312462012646540 1379576969835167271 -0.54904 -0.23271 -0.4169 
312462059922596 1379576969898338658 0.13135 0.13472 -0.09753 
312462121970513 1379576969962303502 0.18475 -0.02229 0.00607 
312462186429539 1379576970025474888 0.16446 0.10802 -0.01956 
312462251132728 1379576970089500767 0.1228 0.17638 -0.11356 
312462313516370 1379576970152611119 0.19971 -0.01268 -0.09647 
312462378005916 1379576970216606480 -0.05557 0.13579 -0.11035 
312462466026670 1379576970279869420 -0.03741 0.38466 -0.16803 
312462503902453 1379576970343712193 -0.28094 0.77773 -0.19794 
312462566652337 1379576970406853062 -0.48389 -0.82552 0.13638 
312462631325007 1379576970470848423 -0.1955 -0.2263 0.41302 
312462694746339 1379576970534050328 0.08649 -0.84901 0.33826 
312462758930683 1379576970598059329 0.33856 -0.5414 0.43866 
312462822260457 1379576970661261233 0.42294 0.23833 0.18658 
312462886536361 1379576970725226077 0.31613 -0.31175 0.16415 
312462948614797 1379576970788397464 0.1196 -0.28932 0.06161 
312463068559860 1379576970852362307 0.06833 -0.14299 0.03598 
312463075457464 1379576970915564212 -0.03314 -0.00307 0.05948 
312463138726198 1379576970979437503 -0.47427 -0.39934 -0.30154 
312463203063142 1379576971042639407 -0.06839 0.14326 -0.40088 
312463268498820 1379576971106604251 0.10037 -0.12163 -0.07297 
312463330546737 1379576971169775638 0.08435 0.00121 -0.26523 
312463409350338 1379576971234137210 -0.03528 0.7585 -0.07831 
312463475640588 1379576971297186526 0.30331 0.37077 -0.09967 
312463521726350 1379576971360937747 0.07794 0.13686 -0.03665 
312463587863996 1379576971424048098 0.20398 0.05141 -0.13812 
312463669689114 1379576971488012942 -0.05984 0.29707 -0.04733 
312463712478677 1379576971551184329 -0.39203 -0.28612 -0.09753 
312463775838971 1379576971615149173 -0.06519 0.05247 0.23679 
312463840481119 1379576971678320559 -0.13675 -0.45702 -0.02704 
312463907992181 1379576971742285403 -0.11859 -0.00734 0.16629 
312463972237565 1379576971805700931 0.36206 0.05675 0.23465 
312464033400393 1379576971869848880 0.24777 -0.07356 0.0787 
312464096424961 1379576971932867679 0.22534 -0.12697 -0.13705 
312464160548263 1379576971996893557 0.06299 -0.05327 -0.23746 
312464228791816 1379576972059759768 -0.21259 0.2426 -0.1456 
312464338237871 1379576972123785647 -0.92075 -0.45168 -0.74374 
312464352918170 1379576972187012023 0.14951 0.50429 0.05414 
312464410418552 1379576972250976867 -0.0043 -0.37477 0.11395 
312464473565202 1379576972314148254 -0.06198 0.3131 0.03278 
312464541137306 1379576972378113098 0.16873 0.25008 0.13638 
312464611425723 1379576972441284484 0.10144 -0.10988 0.052 
312464673076875 1379576972505554504 0.13562 0.20949 0.11823 
312464732866286 1379576972568695373 -0.16666 0.05888 0.43011 
312464796165537 1379576972632721252 -0.19229 0.03111 0.3233 
312464861051850 1379576972695770568 -0.2489 0.00121 0.35428 
312464926518048 1379576972759979553 -0.10684 -0.25835 0.33398 
312465048691099 1379576972822967834 0.17621 0.05034 0.33505 
312465058366057 1379576972886658019 0.33002 -0.11415 0.17911 
312465110433811 1379576972949829406 0.11639 -0.17076 -0.13065 
312465173763584 1379576973013838362 0.08542 -0.25728 -0.27805 
312465236635550 1379576973077009749 0.0224 -0.06715 -0.14667 
312465302254351 1379576973140974592 -0.65692 0.13579 -0.54187 
312465364149667 1379576973204145979 -0.01926 0.30028 -0.32397 
312465431202925 1379576973268446516 0.1933 -0.14833 0.12036 
312465495722993 1379576973331587385 0.06619 -0.03618 -0.22678 
312465563478219 1379576973395277571 0.1431 0.31523 -0.09433 
312465618781133 1379576973458418440 0.19864 0.02043 0.11823 
312465682202468 1379576973522383284 0.08115 -0.03725 0.16629 
312465745898484 1379576973585554670 -0.01392 0.04393 0.21542 
312465809808144 1379576973649519514 0.1228 -0.01268 0.31155 
312465873046355 1379576973712690901 -0.30338 -0.05006 0.32437 
312465937230698 1379576973776655745 0.08008 0.23833 0.24854 
312466003337825 1379576973839827131 0.16873 0.18065 0.45575 
312466074023007 1379576973903822493 -0.06091 -0.08745 -0.06976 
312466131279226 1379576973966993879 0.06192 0.24901 -0.1691 
312466194670039 1379576974030989241 0.173 0.04393 -0.13385 
312466307931141 1379576974094435286 0.02988 -0.1291 -0.14133 
312466318643792 1379576974158064436 0.00638 -0.15474 -0.13278 
312466381332636 1379576974221235823 0.07474 -0.11949 -0.13705 
312466444662409 1379576974285200667 -0.1752 -0.13979 -0.30154 
312466508633109 1379576974348341536 -0.21259 -0.25728 -0.68927 
312466572878493 1379576974412336897 0.25098 0.13152 -0.31757 
312466640542159 1379576974475813460 0.05765 -0.14726 -0.13705 
312466704665461 1379576974539808821 0.17834 0.20094 -0.12637 
312466771138832 1379576974603187800 0.26166 0.05782 0.06802 
312466830958761 1379576974667305231 0.15698 0.00975 0.1994 
312466920230850 1379576974729957819 0.26059 -0.06822 0.38312 
312466954169505 1379576974793892145 -0.13248 -0.10881 0.11395 
312467017346675 1379576974857063532 -0.38989 -0.06609 0.17377 
312467082080385 1379576974921028376 -0.34717 -0.14833 -0.10822 
312467146295249 1379576974984230280 -0.30872 0.46904 0.03278 
312467208556808 1379576975048164606 -0.24997 0.25114 0.19727 
312467271764501 1379576975111366511 0.11319 -0.01054 0.23038 
312467336376128 1379576975175300837 0.21786 0.03218 0.1524 
312467399522778 1379576975238502741 0.05978 -0.02443 -0.09326 
312467464225968 1379576975302589655 0.0459 0.0717 -0.05801 
312467526212843 1379576975365608454 -0.10791 -0.15581 0.04773 
312467590000422 1379576975429647921 -0.77121 -0.45061 -0.37097 
312467652475624 1379576975492819307 -0.06198 0.33873 -0.0014 
312467716293722 1379576975556784151 0.02347 -0.30855 -0.10181 
312467779562455 1379576975619925020 0.10999 0.29173 -0.32291 
312467844906571 1379576975683950899 0.28729 0.27357 -0.13278 
312467908663630 1379576975747122286 0.16232 0.08025 -0.06442 
312467971352474 1379576975811087130 0.0694 0.08665 -0.08365 
