#SysTm EventTmStmp Mag:x Mag:y Mag:z
185501717506852 1379435165566264364 34.379578 -1.739502 -16.018677 
185501771985716 1379435165820536825 34.199524 -3.239441 -16.19873 
185501820299467 1379435165884532186 33.898926 -3.9596558 -16.378784 
185501884636411 1379435165947673055 33.599854 -4.4387817 -16.499329 
185501948301907 1379435166011637899 33.358765 -5.3390503 -16.499329 
185502010380345 1379435166074809285 33.239746 -6.1798096 -16.859436 
185502071909416 1379435166138926717 33.299255 -7.0785522 -16.918945 
185502138840594 1379435166201945516 33.1192 -7.739258 -17.03949 
185502207389350 1379435166265910360 32.699585 -7.798767 -17.219543 
185502262692264 1379435166329142782 32.63855 -7.6187134 -17.459106 
185502325136945 1379435166392344686 32.63855 -7.4386597 -17.459106 
185502389779093 1379435166456401082 32.63855 -7.1990967 -17.63916 
185502453353031 1379435166520304891 32.699585 -6.77948 -18.119812 
185502516347079 1379435166583384725 32.699585 -6.5994263 -18.23883 
185502581111308 1379435166647532674 32.63855 -6.239319 -18.47992 
185502644013795 1379435166710520955 32.51953 -5.999756 -18.778992 
185502708716984 1379435166774668905 32.398987 -5.819702 -19.319153 
185502770795424 1379435166837687703 32.159424 -5.819702 -19.859314 
185502837970763 1379435166901622030 31.799316 -5.999756 -20.458984 
185502897882253 1379435166964854451 31.799316 -6.239319 -20.878601 
185502961547750 1379435167028666707 31.439209 -6.1187744 -21.1792 
185503024755440 1379435167091929647 31.439209 -6.1187744 -21.418762 
185503098034855 1379435167156137384 31.199646 -6.1798096 -21.598816 
185503152239036 1379435167219217218 31.259155 -6.1187744 -21.71936 
185503216301297 1379435167283365167 31.318665 -6.1798096 -21.71936 
185503279203785 1379435167346353449 31.439209 -6.3598633 -21.598816 
185503344425822 1379435167410409845 31.799316 -6.478882 -21.418762 
185503406839982 1379435167473611749 31.619263 -6.478882 -21.479797 
185503470505478 1379435167537485041 31.91986 -6.6589355 -21.598816 
185503534323577 1379435167600778498 31.739807 -6.8389893 -21.659851 
185503597409187 1379435167664590753 31.799316 -7.0785522 -21.839905 
185503661105204 1379435167727731623 31.97937 -7.258606 -22.019958 
185503725960994 1379435167791910089 31.91986 -7.4386597 -22.259521 
185503791396674 1379435167854898371 31.97937 -7.559204 -22.259521 
185503851949092 1379435167919046320 31.97937 -8.039856 -22.259521 
185503915095743 1379435167982201771 31.97937 -8.459473 -22.31903 
185503978913841 1379435168046075062 31.97937 -8.879089 -22.138977 
185504043708593 1379435168109399036 31.858826 -9.298706 -22.37854 
185504106672120 1379435168173211292 31.678772 -9.539795 -22.619629 
185504169727209 1379435168236535267 31.318665 -9.779358 -22.859192 
185504233423226 1379435168300347523 31.079102 -10.319519 -22.619629 
185504296356234 1379435168363488392 30.718994 -10.679626 -22.679138 
185504362799086 1379435168427666859 30.479431 -10.618591 -22.979736 
185504425060644 1379435168490655140 30.299377 -10.798645 -22.738647 
185504488695621 1379435168554711536 30.119324 -10.798645 -22.679138 
185504550987701 1379435168617913441 29.93927 -10.739136 -22.37854 
185504614622677 1379435168681756214 29.93927 -10.798645 -21.899414 
185504678013491 1379435168745080189 29.93927 -11.158752 -21.359253 
185504743174485 1379435168808892445 29.87976 -11.158752 -20.939636 
185504805954891 1379435168872124866 29.699707 -11.158752 -20.579529 
185504869162582 1379435168936211781 29.399109 -11.158752 -20.039368 
185504932095590 1379435168999200062 29.278564 -10.739136 -20.039368 
185504996951382 1379435169063378529 28.979492 -10.499573 -19.73877 
185505062264978 1379435169126427845 28.799438 -10.438538 -19.67926 
185505127029209 1379435169190301136 28.559875 -10.379028 -19.558716 
185505189290768 1379435169253503040 28.259277 -10.258484 -19.499207 
185505253932916 1379435169317437366 28.138733 -10.018921 -19.439697 
185505313874928 1379435169380791859 28.079224 -9.719849 -19.67926 
185505377845628 1379435169444726185 27.95868 -9.4192505 -19.558716 
185505442121532 1379435169507744984 27.83966 -9.658813 -19.378662 
185505509205311 1379435169571892933 27.778625 -9.838867 -19.259644 
185505571039584 1379435169635027721 27.719116 -9.47876 -18.838501 
185505638275966 1379435169699084118 27.719116 -8.879089 -18.418884 
185505695562704 1379435169762255504 27.89917 -8.399963 -17.878723 
185505759289243 1379435169826098278 28.138733 -8.099365 -17.57965 
