#SysTm EventTmStmp Pressure
185501718239341 1379435165568095418 995.0131 
185501772687685 1379435165822428914 994.8032 
185501821489762 1379435165886393758 994.71326 
185501885826706 1379435165949534627 994.8632 
185501949461681 1379435166013499471 994.8032 
185502013829147 1379435166076670858 994.8632 
185502074015321 1379435166140818807 994.8032 
185502140702337 1379435166203837606 994.8632 
185502209220572 1379435166267771932 994.8032 
185502264096201 1379435166330973836 994.8932 
185502327212330 1379435166394175741 994.8032 
185502391518755 1379435166458262655 994.8932 
185502455306335 1379435166522074910 994.8032 
185502518330903 1379435166585154744 994.7433 
185502582698368 1379435166649424764 994.8932 
185502645539813 1379435166712382528 994.8632 
185502710120921 1379435166776560994 994.8032 
185502772687687 1379435166839488241 994.8632 
185502839008455 1379435166903483602 994.83325 
185502900201801 1379435166966716024 994.83325 
185502963531574 1379435167030528280 994.8032 
185503026800305 1379435167093821737 994.8932 
185503099103068 1379435167157968439 994.98315 
185503154192339 1379435167221109308 994.9531 
185503218346162 1379435167285257257 994.83325 
185503281584374 1379435167348215021 994.8032 
185503345799238 1379435167412332453 994.8932 
185503408701725 1379435167475473322 994.83325 
185503472397741 1379435167539346613 994.8932 
185503535788555 1379435167602670587 994.8932 
185503599576133 1379435167666452326 994.83325 
185503662753304 1379435167729593195 994.8632 
185503727242850 1379435167793832697 994.77325 
185503792434367 1379435167856790460 994.83325 
185503854116038 1379435167920907892 994.8032 
185503917140608 1379435167983971790 994.8932 
185503980989226 1379435168047936634 994.8032 
185504044959928 1379435168111260609 994.8032 
185504108137098 1379435168175072865 994.83325 
185504171588951 1379435168238396839 994.8632 
185504235193407 1379435168302148060 994.8632 
185504298401099 1379435168365349964 994.8632 
185504369757730 1379435168429528431 994.8032 
185504426220418 1379435168492547230 994.83325 
185504490038518 1379435168556664661 994.8932 
185504553002046 1379435168619836048 994.8932 
185504616789623 1379435168683648304 994.9531 
185504681279171 1379435168746972279 994.8032 
185504744456341 1379435168810754017 994.83325 
185504807419869 1379435168874077991 994.9531 
185504871390569 1379435168938134388 994.8632 
185504934323577 1379435169001153187 994.8032 
185504998630002 1379435169065270618 994.8932 
185505064035160 1379435169128228382 994.8932 
185505128127943 1379435169192132191 994.8632 
185505190420022 1379435169255364613 994.92316 
185505255062170 1379435169319329456 994.8932 
185505317964658 1379435169382683949 994.83325 
185505380958706 1379435169446648792 994.83325 
185505443525469 1379435169510308460 994.77325 
185505510395605 1379435169573785023 994.8932 
185505572138318 1379435169636889293 994.83325 
185505639557821 1379435169701067760 994.8632 
185505697210804 1379435169764025524 994.83325 
185505761486709 1379435169827959850 994.8632 
185505824663879 1379435169891375377 994.8632 
185505888237815 1379435169955126598 994.8632 
185505951537067 1379435170018450573 994.92316 
185506015446726 1379435170082293346 994.83325 
185506089397589 1379435170145434215 994.9531 
185506157244377 1379435170210345104 994.9531 
185506215690890 1379435170272539928 994.83325 
185506283629240 1379435170337145641 994.77325 
185506346470686 1379435170400361316 994.83325 
185506412547291 1379435170464234607 994.8032 
185506461074684 1379435170527100818 994.8932 
185506531942988 1379435170590821521 994.83325 
185506589229727 1379435170653992908 994.8632 
185506652223775 1379435170719025867 994.8932 
185506714241172 1379435170781129138 994.83325 
185506786666016 1379435170845338123 994.8632 
185506855153731 1379435170908692615 994.77325 
185506910548208 1379435170972291248 994.8032 
185506973145491 1379435171035584705 994.8032 
185507063790997 1379435171100068347 994.83325 
185507095776347 1379435171162751453 994.8632 
185507159655486 1379435171226533191 994.7433 
185507223656707 1379435171289704578 994.7433 
185507306397436 1379435171354981678 994.8932 
185507363409491 1379435171416901844 994.8032 
185507445570334 1379435171480988758 994.7433 
185507505756509 1379435171544526355 994.8032 
185507567529742 1379435171608460681 994.83325 
185507638153883 1379435171671784656 994.83325 
185507695928949 1379435171735688465 994.8632 
185507766705692 1379435171799500721 994.92316 
185507825396368 1379435171862977283 994.8632 
185507887932610 1379435171925935047 994.8632 
185507924434976 1379435171989564197 994.8632 
185507988253074 1379435172052912580 994.8632 
185508049843187 1379435172116938459 994.8632 
185508128921471 1379435172180018293 994.8932 
185508204825636 1379435172243922102 994.83325 
185508269406744 1379435172307581770 994.8632 
185508335269709 1379435172371516096 994.92316 
185508396310453 1379435172434595930 994.8932 
185508459121379 1379435172499110090 994.92316 
185508534506699 1379435172561671125 994.83325 
185508558587273 1379435172625605451 994.8032 
185508623534626 1379435172688288557 994.77325 
185508685918266 1379435172752283918 994.83325 
185508762860125 1379435172815743488 994.83325 
185508827258110 1379435172879616779 994.8032 
185508908930627 1379435172942818684 994.8932 
185508962738043 1379435173006814045 994.92316 
185509030981596 1379435173069893879 994.8032 
185509066934595 1379435173133980793 994.8932 
185509129867602 1379435173196999592 994.8632 
185509193899344 1379435173260974944 994.8632 
185509270383396 1379435173324298918 994.92316 
185509356389805 1379435173388141692 994.83325 
185509386971219 1379435173451435149 994.77325 
185509448286646 1379435173515247405 994.77325 
185509512409950 1379435173578357756 994.8032 
185509578425514 1379435173643360198 994.71326 
185509669986631 1379435173705585539 994.7433 
185509702765512 1379435173769702971 994.77325 
185509766186845 1379435173832630217 994.8632 
185509830920555 1379435173896991789 994.8032 
185509895471142 1379435173959796965 994.7433 
185509985841965 1379435174024250090 994.7433 
185510049812665 1379435174087558547 994.92316 
185510114821059 1379435174151981154 994.92316 
185510175739722 1379435174214633742 994.8632 
185510211418038 1379435174278293410 994.77325 
185510282744147 1379435174341220656 994.8032 
185510339786723 1379435174405429640 994.8032 
185510403177538 1379435174468631545 994.8632 
185510466385228 1379435174532413283 994.8032 
185510529440317 1379435174595737258 994.8632 
185510592678528 1379435174659549513 994.83325 
185510655855699 1379435174722720900 994.8032 
185510720284206 1379435174786899367 994.9531 
185510786452373 1379435174849857131 994.92316 
185510847248954 1379435174914005080 994.8032 
185510910151441 1379435174976993361 994.83325 
185510974122144 1379435175040927687 994.8632 
185511037360354 1379435175104129592 994.92316 
185511102338226 1379435175168094435 994.8032 
185511165667998 1379435175231509963 994.8032 
185511228936732 1379435175295261183 994.92316 
185511292480146 1379435175359134474 994.71326 
185511355993041 1379435175422611037 994.9531 
185511418742926 1379435175485538283 994.8632 
185511482713626 1379435175549625197 994.83325 
185511548607112 1379435175612613478 994.8932 
185511610655028 1379435175676608840 994.83325 
185511673282831 1379435175740175074 994.8032 
185511738199664 1379435175803987330 994.92316 
185511800857989 1379435175867250270 994.83325 
185511864462444 1379435175931337184 994.8032 
185511927334410 1379435175994264430 994.83325 
185511991671356 1379435176058442897 994.8932 
185512054573845 1379435176121400660 994.8932 
185512118636106 1379435176185548610 994.8632 
185512183675018 1379435176248781031 994.83325 
185512246424903 1379435176312501735 994.8932 
185512312074224 1379435176375856227 994.8632 
185512372718205 1379435176439637965 994.8632 
185512436017457 1379435176502839869 994.8032 
185512500140759 1379435176566941415 994.77325 
185512565454355 1379435176630021249 994.8632 
185512627410711 1379435176694260751 994.83325 
185512690648925 1379435176757096445 994.8632 
185512754253381 1379435176821122323 994.8632 
185512817369510 1379435176884263193 994.8032 
185512881248649 1379435176948228036 994.71326 
185512947630459 1379435177011429941 994.6833 
185513009464732 1379435177075394784 994.83325 
185513071756812 1379435177138566171 994.8032 
185513136795727 1379435177202500497 994.77325 
185513198813123 1379435177265702402 994.83325 
185513263516313 1379435177329667245 994.83325 
185513328280543 1379435177392808114 994.8032 
185513390236898 1379435177456803476 994.83325 
185513453108866 1379435177520005380 994.8032 
185513517140606 1379435177583970224 994.77325 
185513580409338 1379435177647111093 994.8632 
185513644929406 1379435177711045419 994.8032 
185513707435127 1379435177774277841 994.83325 
185513771558431 1379435177838212167 994.8632 
185513834582999 1379435177901383554 994.83325 
185513898431619 1379435177965256845 994.7433 
185513962066595 1379435178028519784 994.83325 
185514026067816 1379435178092576181 994.8932 
185514089183946 1379435178155869638 994.7433 
185514152788401 1379435178219772192 994.77325 
185514216270776 1379435178283126684 994.83325 
185514280424599 1379435178347152563 994.83325 
185514343266045 1379435178410140844 994.8032 
185514407786113 1379435178474166723 994.8032 
185514470322356 1379435178537216039 994.8932 
185514534598259 1379435178601394506 994.83325 
185514598874164 1379435178664382787 994.8632 
185514661868212 1379435178728317113 994.77325 
185514725533709 1379435178791671606 994.77325 
185514788741399 1379435178855453344 994.83325 
185514852071172 1379435178918807836 994.77325 
185514922939478 1379435178982650610 994.77325 
185514978730718 1379435179045806078 994.8632 
185515058449931 1379435179110015062 994.8032 
185515106000671 1379435179172942308 994.77325 
185515170062932 1379435179237090257 994.8632 
185515233423226 1379435179300292162 994.8932 
185515297241323 1379435179364104417 994.83325 
185515360967861 1379435179427458910 994.8932 
185515425304806 1379435179491301683 994.8032 
185515487932609 1379435179554503587 994.77325 
185515551842270 1379435179618590501 994.8632 
185515615690888 1379435179682524828 994.83325 
185515678623897 1379435179745513109 994.8932 
185515742747199 1379435179808867601 994.8632 
185515806015931 1379435179872740892 994.8932 
185515888024171 1379435179936400560 994.8632 
185515932705996 1379435179999755052 994.83325 
185515996646176 1379435180063079027 994.8632 
185516062478619 1379435180126921800 994.8032 
185516123824567 1379435180190123704 994.83325 
185516188314115 1379435180254302171 994.8632 
185516250636714 1379435180317168382 994.8032 
185516319582237 1379435180382292894 994.8032 
185516377815106 1379435180444487718 994.8632 
185516442457256 1379435180508299974 994.8032 
185516505512345 1379435180571623949 994.8032 
185516568781076 1379435180635466722 994.8032 
185516632019287 1379435180698937180 994.6833 
185516698034853 1379435180762932541 994.8032 
185516758953516 1379435180825890305 994.77325 
185516823168380 1379435180889824631 994.7433 
185516886711795 1379435180953087570 994.77325 
185516952696839 1379435181017143967 994.8632 
185517014836319 1379435181080315353 994.8032 
185517077281000 1379435181144127609 994.8032 
185517140671813 1379435181207421066 994.77325 
185517207786112 1379435181271477463 994.83325 
185517267911245 1379435181334526779 994.83325 
185517332461834 1379435181398613693 994.8632 
185517394753913 1379435181461676650 994.8632 
185517458938256 1379435181525855117 994.8032 
185517522145947 1379435181588812880 994.77325 
185517585841964 1379435181652777724 994.83325 
185517649446421 1379435181716132216 994.8632 
185517712928794 1379435181779913955 994.8632 
185517777662504 1379435181843207412 994.92316 
185517840503951 1379435181907274092 994.83325 
185517903559040 1379435181970231856 994.77325 
185517967773904 1379435182034379805 994.83325 
185518030584830 1379435182097398604 994.77325 
185518094647091 1379435182161516036 994.83325 
185518158007385 1379435182224687422 994.71326 
185518222619013 1379435182288499678 994.7433 
185518285094215 1379435182351854170 994.77325 
185518349950006 1379435182415605391 994.8032 
185518413005095 1379435182478929366 994.8632 
185518476029664 1379435182542833174 994.8032 
185518539023713 1379435182605913008 994.8632 
185518603421699 1379435182670121993 994.8632 
185518666263146 1379435182733155367 994.8632 
185518730600090 1379435182797211764 994.8632 
185518793319455 1379435182860261080 994.77325 
185518857442759 1379435182924256441 994.8032 
185518921138775 1379435182987610934 994.8032 
185518985872485 1379435183051575777 994.83325 
185519068857377 1379435183112977145 994.83325 
185519137284051 1379435183179230807 994.8632 
185519175068273 1379435183241700289 994.77325 
185519238764290 1379435183305817721 994.83325 
185519302155103 1379435183368958590 994.8632 
185519367194016 1379435183432770846 994.83325 
185519430676391 1379435183496125338 994.7433 
185519500598565 1379435183559907076 994.8632 
185519556145642 1379435183623200533 994.8032 
185519621215076 1379435183687256930 994.77325 
185519683873399 1379435183750214693 994.83325 
185519747630458 1379435183814423678 994.7433 
185519810716067 1379435183877381441 994.83325 
185519874656247 1379435183941498873 994.8632 
185519937863939 1379435184004578707 994.8032 
185520002414526 1379435184068451998 994.8032 
185520066781992 1379435184131837008 994.8032 
185520129013030 1379435184195710299 994.8032 
185520192098640 1379435184258851168 994.83325 
185520255367372 1379435184322114108 994.83325 
185520319063389 1379435184386016671 994.8032 
185520383705538 1379435184450225655 994.8032 
185520447432075 1379435184513336007 994.8032 
185520510456645 1379435184577117745 994.77325 
185520573633815 1379435184640502755 994.8932 
185520637482434 1379435184704253975 994.8932 
185520700903767 1379435184767638985 994.92316 
185520765851119 1379435184831634347 994.8632 
185520827929559 1379435184894561593 994.92316 
185520892052860 1379435184958770577 994.8632 
185520954985867 1379435185021728341 994.83325 
185521019689056 1379435185085845772 994.8632 
185521082347380 1379435185149047677 994.8032 
185521146287563 1379435185212874579 994.83325 
185521209464733 1379435185276259589 994.83325 
185521273649075 1379435185340041327 994.8032 
185521336368440 1379435185403304266 994.8032 
185521400613823 1379435185467360663 994.8632 
185521464401403 1379435185530165839 994.8932 
185521527975338 1379435185594496893 994.92316 
185521590816784 1379435185657637763 994.77325 
185521654695924 1379435185721511054 994.8032 
185521718025695 1379435185784773993 994.7433 
185521781996397 1379435185848555731 994.7433 
185521845661893 1379435185911910223 994.83325 
185521909205308 1379435185975905585 994.8032 
185521972046755 1379435186038832831 994.77325 
185522036261619 1379435186103011298 994.7433 
185522110395604 1379435186165969061 994.8032 
185522164019898 1379435186230086493 994.8632 
185522226464579 1379435186293135809 994.8032 
185522290679442 1379435186357070136 994.8632 
185522353765052 1379435186420333075 994.8032 
185522424022950 1379435186484236884 994.83325 
185522492785348 1379435186547377753 994.8032 
185522568414832 1379435186611952948 994.7433 
185522608457560 1379435186674544501 994.77325 
185522672031495 1379435186738692450 994.77325 
185522735056065 1379435186801711249 994.83325 
185522798965724 1379435186865916453 994.8932 
185522862387058 1379435186929209910 994.83325 
185522926083074 1379435186992930613 994.8632 
185522989504408 1379435187056254588 994.92316 
185523053230947 1379435187120036326 994.8032 
185523116591239 1379435187183329783 994.8032 
185523180622981 1379435187247386180 994.8932 
185523243861192 1379435187310374461 994.8932 
185523307953973 1379435187374522410 994.8632 
185523375556599 1379435187438151561 994.8932 
185523434644039 1379435187501445018 994.8932 
185523498187454 1379435187564799510 994.8932 
185523561852951 1379435187628611766 994.83325 
185523625335325 1379435187692009054 994.8632 
185523689214465 1379435187755973898 994.7433 
185523752086431 1379435187818931662 994.83325 
185523816270776 1379435187883110129 994.83325 
185523884178603 1379435187946098410 994.77325 
185523945249869 1379435188010246359 994.8032 
185524006229573 1379435188073173605 994.8032 
185524070535996 1379435188137382590 994.8032 
185524133713167 1379435188200523459 994.77325 
185524197989072 1379435188264427267 994.8032 
185524260799997 1379435188327629172 994.8632 
185524324953821 1379435188391685568 994.83325 
185524387795267 1379435188454643332 994.8632 
185524451918570 1379435188518730246 994.83325 
185524515004179 1379435188581810080 994.83325 
185524579585288 1379435188646385275 994.8032 
185524642823499 1379435188709098898 994.8932 
185524706061710 1379435188772850119 994.83325 
185524769513564 1379435188836174094 994.77325 
185524833545305 1379435188900261008 994.8032 
185524896386752 1379435188963188254 994.77325 
185524960693177 1379435189027366720 994.83325 
185525025671050 1379435189090324484 994.8032 
185525087780008 1379435189154472433 994.9531 
185525150774055 1379435189217460715 994.8032 
185525214683716 1379435189281573406 994.8032 
185525278196610 1379435189344927899 994.8932 
185525344242696 1379435189408740154 994.83325 
185525412486248 1379435189472064129 994.8032 
185525469071019 1379435189535845867 994.83325 
185525532522873 1379435189599017254 994.8932 
185525596371493 1379435189663195721 994.83325 
185525660891559 1379435189726184002 994.8632 
185525723488843 1379435189790301434 994.8632 
185525787123819 1379435189853533856 994.77325 
185525850423071 1379435189917254559 994.8932 
185525913844405 1379435189980609051 994.83325 
185525977662504 1379435190044390789 994.8932 
185526040900714 1379435190107757573 994.98315 
185526104993497 1379435190171844487 994.8932 
185526167865464 1379435190234802251 994.83325 
185526232324490 1379435190299102788 994.83325 
185526295349059 1379435190362091069 994.77325 
185526364752386 1379435190425872808 994.8632 
185526422649533 1379435190489318852 994.8632 
185526486498151 1379435190553192144 994.83325 
185526549583761 1379435190616333013 994.92316 
185526614103828 1379435190680328374 994.8932 
185526676426428 1379435190743316655 994.83325 
185526740763373 1379435190807495122 994.8032 
185526803848983 1379435190870452886 994.83325 
185526868033325 1379435190934631352 994.83325 
185526932217669 1379435190997711186 994.8932 
185527007389347 1379435191061553960 994.83325 
185527058175246 1379435191124877935 994.77325 
185527121871263 1379435191188659673 994.83325 
185527185139994 1379435191251953130 994.8032 
185527249171735 1379435191315826421 994.77325 
185527312226826 1379435191378997808 994.77325 
