#SysTm EventTmStmp Light
185511953246207 1379435176020082301 1.0 
185514368994719 1379435178435897680 0.0 
185519836597343 1379435183903290865 1.0 
185520853780314 1379435184920501534 2.0 
185521870871721 1379435185937453436 3.0 
185521997836469 1379435186064650702 4.0 
185522125350586 1379435186191878485 6.0 
185522252376376 1379435186319075751 9.0 
185522379310603 1379435186445998358 14.0 
185522506916281 1379435186573165106 17.0 
185522634003111 1379435186700484442 25.0 
185522761334105 1379435186827742743 27.0 
185522888176772 1379435186954905711 32.0 
185523142228351 1379435187208964549 36.0 
185523269559345 1379435187336344920 38.0 
185523396798778 1379435187463450633 40.0 
185523523733006 1379435187590525828 43.0 
185523905359741 1379435187972038351 36.0 
185524032232930 1379435188099144064 25.0 
185524159319759 1379435188226066672 18.0 
185524286467632 1379435188353263937 13.0 
185524543937492 1379435188607658469 12.0 
185524794967554 1379435188861778342 11.0 
185524922573232 1379435188989189230 10.0 
185525050239950 1379435189116264426 7.0 
185525177479381 1379435189243370138 4.0 
185525303620080 1379435189370471111 2.0 
185525430828992 1379435189497607342 1.0 
185525939420476 1379435190006182781 0.0 
