#SysTm EventTmStmp Grav:x Grav:y Grav:z
183322721058993 1375059313051086810 -0.32785857 4.2910376 8.811917 
183322735556169 1375059313114319232 -0.31472805 4.335345 8.790684 
183322749565020 1375059313178162006 -0.318812 4.3203115 8.797935 
183322760277671 1375059313241577533 -0.31868848 4.2757444 8.819684 
183322801510693 1375059313305267719 -0.3114732 4.2426524 8.835908 
183322823515882 1375059313368591693 -0.3026272 4.2151837 8.849352 
183322875125831 1375059313432403949 -0.30160367 4.18037 8.865886 
183322938180921 1375059313496033099 -0.30483118 4.13388 8.8875475 
183323002487347 1375059313559570697 -0.30915278 4.093212 8.906202 
183323065054109 1375059313622833637 -0.31859604 4.0630274 8.919681 
183323130550829 1375059313686706928 -0.32257792 4.04089 8.929587 
183323198733340 1375059313749984546 -0.32223827 4.0220766 8.938089 
183323260903338 1375059313813857837 -0.31952864 4.0052657 8.945733 
183323321455758 1375059313877151294 -0.3172682 3.9935458 8.951052 
183323382343900 1375059313941024585 -0.3039541 3.996134 8.950358 
183323447138651 1375059314004287525 -0.29112422 3.9986768 8.949649 
183323511811320 1375059314068130298 -0.28315505 4.006385 8.946457 
183323574103399 1375059314131423755 -0.28348804 4.0086703 8.945422 
183323638287743 1375059314195266528 -0.29720747 3.9737186 8.960559 
183323699816813 1375059314258559985 -0.3102757 3.8914201 8.996164 
183323763940116 1375059314322433276 -0.33601 3.7694113 9.047045 
183323827025725 1375059314385696216 -0.3620819 3.605194 9.112731 
183323891026946 1375059314449508472 -0.38982067 3.4420557 9.174458 
183323954661922 1375059314512862964 -0.42464077 3.3335233 9.212909 
183324018327419 1375059314576675220 -0.43760505 3.2292001 9.249387 
183324081321467 1375059314639938159 -0.44097728 3.1261253 9.284572 
183324145078525 1375059314704147144 -0.4576246 3.065624 9.30392 
183324209720674 1375059314767104907 -0.47600263 3.0024657 9.323572 
183324272745243 1375059314830917163 -0.48759043 2.9269872 9.346946 
183324335861373 1375059314894241138 -0.5081595 2.822061 9.378067 
183324399648951 1375059314958083911 -0.5636048 2.6509686 9.424706 
183324463436530 1375059315021346851 -0.6986876 2.4721496 9.46418 
