#SysTm EventTmStmp Gyro:x Gyro:y Gyro:z
183322719014128 1375059313051086810 0.12041 -0.03461 0.03424 
183322734121712 1375059313114319232 0.02748 0.01559 0.01288 
183322747794839 1375059313178162006 -0.08253 0.022 0.01501 
183322759026335 1375059313241577533 -0.07613 0.00064 0.02036 
183322800198317 1375059313305267719 -0.04408 -0.01645 0.0022 
183322821287895 1375059313368591693 -0.05476 -0.01004 -0.00208 
183322874057618 1375059313432403949 -0.07292 0.00705 -0.00314 
183322936593862 1375059313496033099 -0.09108 0.00491 0.00433 
183323000350921 1375059313559570697 -0.05797 0.01987 0.00754 
183323063436529 1375059313622833637 -0.05049 0.01773 -0.00314 
183323127620874 1375059313686706928 -0.03127 0.00385 0.0054 
183323193209153 1375059313749984546 -0.03767 -0.00256 -0.00314 
183323254982386 1375059313813857837 -0.02165 -0.01218 -0.00742 
183323317945915 1375059313877151294 -0.01845 -0.0015 -0.00314 
183323380939963 1375059313941024585 -0.00456 -0.01859 0.01501 
183323445826275 1375059314004287525 0.00078 -0.00363 0.00327 
183323510224260 1375059314068130298 0.00398 -0.00363 0.01181 
183323572241656 1375059314131423755 -0.03127 0.02094 -0.00101 
183323636944847 1375059314195266528 -0.11458 0.03482 0.00647 
183323698534957 1375059314258559985 -0.16585 0.01666 0.00113 
183323762444618 1375059314322433276 -0.24916 0.05084 -0.03198 
183323825743870 1375059314385696216 -0.31218 0.03802 0.01608 
183323889714569 1375059314449508472 -0.23741 0.05725 -0.02344 
183323953349546 1375059314512862964 -0.13487 0.04123 -0.01596 
183324017076083 1375059314576675220 -0.21498 0.00278 0.01074 
183324079978571 1375059314639938159 -0.1306 0.0188 0.01181 
183324143735629 1375059314704147144 -0.07399 0.04016 0.00006 
183324208408298 1375059314767104907 -0.14021 0.02841 0.00754 
183324271402347 1375059314830917163 -0.11565 0.01025 -0.01276 
183324334579518 1375059314894241138 -0.24382 0.05725 0.00113 
183324398336575 1375059314958083911 -0.31004 0.1395 0.04279 
183324462154674 1375059315021346851 -0.31111 0.37234 0.1795 
183324525728609 1375059315085250659 -0.43715 0.23883 0.20621 
183324589760350 1375059315148513599 -0.41899 0.07007 0.24039 
183324652632317 1375059315212356372 -0.31752 -0.03033 0.19232 
183324718159556 1375059315275649829 -0.20003 -0.04102 0.13571 
183324780207475 1375059315339610878 -0.0302 -0.0517 0.17096 
183324843171002 1375059315402812782 0.04457 -0.04208 0.0791 
183324907050142 1375059315466655556 0.01466 -0.09442 -0.08005 
183324970868240 1375059315529979530 -0.05476 -0.03888 -0.14948 
183325034564256 1375059315593791786 0.03175 0.08075 -0.03625 
183325097588826 1375059315657085243 0.09157 0.07114 0.13571 
183325160613396 1375059315720989052 0.03816 -0.04208 0.24573 
183325224217851 1375059315784221473 -0.02913 -0.11792 0.16562 
183325287852827 1375059315848064247 -0.11137 -0.11151 -0.02664 
183325351457282 1375059315911693397 -0.10817 -0.08694 -0.11743 
183325417289727 1375059315975230995 -0.07933 -0.07092 -0.01917 
183325483122169 1375059316038493934 -0.07826 -0.06238 0.07803 
183325543216782 1375059316100963417 -0.00777 -0.00577 0.1795 
183325611918141 1375059316165660682 0.00932 0.00171 0.1795 
183325670120490 1375059316229472938 0.0136 -0.00577 0.11221 
183325734274314 1375059316292766395 0.01894 -0.02179 0.0321 
183325797146280 1375059316356670204 0.04778 -0.01431 -0.00848 
183325861361144 1375059316419963661 0.07555 0.01559 -0.00848 
183325925270803 1375059316483775917 0.04564 -0.00256 -0.00528 
183325986830394 1375059316547069374 0.03603 -0.01859 -0.02771 
183326051625145 1375059316610881630 0.04884 0.03162 -0.04694 
183326114619193 1375059316674175087 0.05312 -0.01538 -0.01382 
183326178437292 1375059316738048378 0.03282 0.00064 0.00113 
183326244025572 1375059316801311317 0.00291 -0.02927 0.04706 
183326306256611 1375059316865154091 0.01573 -0.04636 0.03851 
183326369525344 1375059316928478065 -0.0067 -0.01431 0.00967 
183326432580432 1375059316992290321 0.00505 0.02948 -0.08005 
183326499053803 1375059317055705848 -0.01204 0.03375 -0.03625 
183326559606223 1375059317119457069 -0.06224 -0.01004 0.01395 
183326623607443 1375059317182750526 -0.09108 -0.02499 0.03531 
