#SysTm EventTmStmp Light
183322843293083 1375059313405365375 5.0 
183323860750736 1375059314422469898 6.0 
183324242896318 1375059314804488941 7.0 
183324369067538 1375059314930984302 8.0 
183324623546402 1375059315185287280 9.0 
183324750785834 1375059315312392993 10.0 
183325132137887 1375059315693980995 9.0 
183325259194197 1375059315821178261 10.0 
183325386097906 1375059315948192421 12.0 
183325513703583 1375059316075267616 13.0 
183325896520612 1375059316456859413 12.0 
183326149137735 1375059316710948768 11.0 
183326276987574 1375059316838115516 12.0 
183326531130714 1375059317092357460 11.0 
183326658156504 1375059317219524208 12.0 
183327039386475 1375059317600932899 14.0 
183327166412265 1375059317728038612 15.0 
183327296795296 1375059317855205360 16.0 
183327421562578 1375059317982341591 17.0 
183327805234180 1375059318363750282 15.0 
183328311414554 1375059318872802375 16.0 
183328438867630 1375059318999969123 15.0 
183328693834819 1375059319254363655 17.0 
183328819883957 1375059319381225227 18.0 
183328947642236 1375059319508483528 19.0 
183329073721894 1375059319635497688 21.0 
183329329330013 1375059319889892219 20.0 
183329582679623 1375059320144347785 19.0 
183329837005887 1375059320398402853 18.0 
183329963787513 1375059320525539084 17.0 
183330091881517 1375059320652675314 15.0 
183330217808572 1375059320779781027 12.0 
183330345170085 1375059320906917257 11.0 
183330472287437 1375059321034084006 10.0 
183330726613699 1375059321288325949 8.0 
183330980756841 1375059321542567892 9.0 
183331111078831 1375059321669734640 10.0 
183331235174663 1375059321796809836 12.0 
183331362993983 1375059321923976584 14.0 
183331489684049 1375059322051143332 18.0 
183331616770880 1375059322178279562 13.0 
183331743613547 1375059322305415793 10.0 
183331871524426 1375059322432552023 6.0 
183332253151162 1375059322813960714 7.0 
183332633953849 1375059323195338888 6.0 
183333396657954 1375059323958663517 5.0 
183333905371520 1375059324467055851 4.0 
183338121791479 1375059328664101928 5.0 
183338355882736 1375059328918038695 4.0 
183339498992762 1375059330061038997 5.0 
183340519563492 1375059331080155609 6.0 
183341026354274 1375059331588273285 5.0 
183342042072267 1375059332604198369 4.0 
183343059224717 1375059333621241821 5.0 
183344203799720 1375059334765498413 4.0 
183351578925616 1375059342140118678 5.0 
183352595376096 1375059343157208522 4.0 
183365694384182 1375059356254883797 5.0 
183370777552195 1375059361339463136 6.0 
183370905066312 1375059361466507813 10.0 
183371032519388 1375059361593674561 14.0 
183371158812687 1375059361720962088 15.0 
183371286601486 1375059361848067801 12.0 
183371413352593 1375059361975356620 10.0 
183371540439424 1375059362102340262 7.0 
183371667221051 1375059362228347342 5.0 
183371794704645 1375059362356582206 4.0 
183372048817265 1375059362610899911 8.0 
183372176026178 1375059362738066660 10.0 
183372303570813 1375059362865172372 9.0 
183372430505042 1375059362992339120 8.0 
183372812223339 1375059363373900400 7.0 
183372938913404 1375059363500853525 9.0 
183373066763244 1375059363628081308 13.0 
183373195131930 1375059363755187021 12.0 
183373322096680 1375059363882292734 11.0 
183373447962695 1375059364009428964 10.0 
183373575080045 1375059364136595712 3.0 
183373828948503 1375059364391016897 12.0 
183373958660085 1375059364519953664 24.0 
183374085319630 1375059364647456106 18.0 
183374211796053 1375059364773707326 30.0 
183374340500464 1375059364902338918 31.0 
183374466610642 1375059365028144653 29.0 
183374593239667 1375059365155189330 25.0 
183374720784303 1375059365282661254 22.0 
183374848054257 1375059365409614379 19.0 
183374975507331 1375059365536628539 18.0 
183375103051966 1375059365663734252 17.0 
183375356767821 1375059365917976196 18.0 
183375483030603 1375059366045173461 15.0 
183375610788881 1375059366172584350 9.0 
183375736715938 1375059366298621947 7.0 
183375865115144 1375059366426551635 5.0 
183375992842901 1375059366554170183 4.0 
