#SysTm EventTmStmp La:x La:y La:z
183322723470102 1375059313051086810 -0.08665717 0.1364727 0.060925484 
183322737051668 1375059313114319232 0.07610202 0.02611208 -0.2632618 
183322752433935 1375059313178162006 0.12424356 9.1457367E-4 -0.010849953 
183322761590047 1375059313241577533 0.07184452 0.0302701 0.13841915 
183322802395784 1375059313305267719 -0.0163171 0.048770905 0.043542862 
183322824675657 1375059313368591693 0.06758356 -0.0030202866 -0.02894783 
183322876010922 1375059313432403949 0.043890834 0.03153324 -0.0941906 
183322941385560 1375059313496033099 -0.0039545 0.042759895 0.1149025 
183323004440650 1375059313559570697 0.053951144 0.058855534 -0.03815937 
183323066183363 1375059313622833637 0.02777183 0.022499561 0.006303787 
183323131771644 1375059313686706928 0.09008035 0.040341854 -0.051829338 
183323201052888 1375059313749984546 0.018353045 0.045882702 0.021001816 
183323262917682 1375059313813857837 -0.009319663 0.04194069 0.06302261 
183323332351531 1375059313877151294 -0.01162684 -0.029197216 -0.0331707 
183323383625755 1375059313941024585 0.05020374 0.108686924 0.034626007 
183323449488719 1375059314004287525 0.036135525 0.037401676 0.004808426 
183323513215257 1375059314068130298 0.035153896 0.043878555 -0.04531479 
183323576209304 1375059314131423755 0.0293518 0.063260555 -0.088357925 
183323640820934 1375059314195266528 0.012348056 0.07081556 0.0037050247 
183323701342831 1375059314258559985 0.027948797 -0.10261774 0.11415291 
183323764977809 1375059314322433276 -0.11390713 -0.09746933 0.046001434 
183323828765386 1375059314385696216 0.065968096 -0.11202979 0.11069298 
183323892064639 1375059314449508472 0.046357512 -0.12139654 0.06944466 
183323955669094 1375059314512862964 -0.07697266 -0.040421963 -0.1729784 
183324019395632 1375059314576675220 0.021909148 -0.01701641 0.13651276 
183324082328640 1375059314639938159 0.03126201 -0.09872794 0.035550117 
183324146085698 1375059314704147144 -0.0032838583 -0.031882048 -0.15807724 
183324211277213 1375059314767104907 0.046230882 -0.010110378 0.046269417 
183324273782936 1375059314830917163 0.021020025 0.038621902 -0.010630608 
183324336929586 1375059314894241138 0.02046156 0.11874175 0.083049774 
183324400808725 1375059314958083911 -0.02563852 -0.1899116 0.33629894 
183324464626825 1375059315021346851 -4.079342E-4 0.07291961 -0.29669857 
183324529146891 1375059315085250659 -0.052169383 -0.27099514 -0.5018797 
183324592171460 1375059315148513599 -0.13605666 -0.124871016 -0.25100422 
183324654890824 1375059315212356372 -0.19402522 -0.051285625 0.45942974 
183324722279807 1375059315275649829 -0.054987073 0.026039481 0.33156395 
183324782557543 1375059315339610878 0.763276 0.08250654 0.069262505 
183324845460030 1375059315402812782 0.8326686 0.27181637 -0.53742695 
183324910376863 1375059315466655556 0.12944889 0.35307026 0.030684471 
183324973187788 1375059315529979530 -0.7560537 0.008620143 0.5250778 
183325036914325 1375059315593791786 -0.9361284 -0.11100793 0.13283443 
183325100335659 1375059315657085243 -0.24529558 -0.0036634207 -0.45683765 
183325162414098 1375059315720989052 0.61952627 0.16213834 -0.38156223 
183325226140634 1375059315784221473 0.9482725 0.30146992 -0.3067608 
183325289806131 1375059315848064247 0.3712902 0.23701024 0.022141457 
183325353013821 1375059315911693397 -0.39992774 -0.036784053 0.082722664 
183325421928823 1375059315975230995 -0.51067924 -0.06434083 0.07623005 
183325488676877 1375059316038493934 -0.31353906 -0.12473273 0.511549 
183325546940268 1375059316100963417 0.16195384 0.10500312 0.09048748 
183325619365111 1375059316165660682 0.4132138 0.23033905 -0.024420738 
183325672165355 1375059316229472938 0.38164678 0.21722305 -0.06484604 
183325738394564 1375059316292766395 0.2059707 0.14754009 0.22089767 
183325801266530 1375059316356670204 0.04618311 0.15993488 0.15614891 
183325865603475 1375059316419963661 0.037095904 0.14393306 -0.11732483 
183325932046326 1375059316483775917 0.0887562 0.18571365 -0.07604504 
183325988570055 1375059316547069374 0.076349884 0.22628629 0.1252327 
183326054555101 1375059316610881630 -0.15166074 0.13243806 -0.13502789 
183326117366027 1375059316674175087 -0.09265423 0.033148766 -0.11734772 
183326181702972 1375059316738048378 -0.1714459 0.029750705 -0.20249844 
183326247443854 1375059316801311317 0.13089785 0.011987448 0.0026130676 
183326318556321 1375059316865154091 0.33007443 0.054071903 0.06921005 
183326373248829 1375059316928478065 0.26264727 0.21523058 0.0933218 
183326434503215 1375059316992290321 0.031428993 0.3552389 0.08793163 
183326515321161 1375059317055705848 -0.11852303 -0.111611605 -0.34485626 
183326562566699 1375059317119457069 0.047374636 -0.03522885 -0.12939644 
183326626506878 1375059317182750526 0.14153785 0.23847115 0.24234962 
183326694262105 1375059317246684852 -0.025007874 0.2937292 0.26272392 
183326759178936 1375059317309215370 -0.1156334 0.056754827 -0.22729206 
183326815244861 1375059317373699013 0.022463113 -0.11610556 -0.30747223 
183326878544114 1375059317436992470 -0.0088843405 0.1381985 -0.25706863 
