#SysTm EventTmStmp La:x La:y La:z
287806408985450 1378834290049724449 0.006752089 0.013530515 -0.019779205 
287806421376722 1378834290113658775 -0.0039572003 0.0044099633 0.013201714 
287806485988350 1378834290368295900 -6.3830893E-4 -5.1291287E-4 0.005302429 
287806534729385 1378834290431345217 -0.0014528073 -0.0017699562 0.012213707 
287806595464925 1378834290495310060 0.0010188781 -0.003965849 0.0077438354 
287806685988349 1378834290558511965 0.0032308726 -0.008833073 -0.0047912598 
287806721941349 1378834290622415773 -0.003614042 6.6796876E-4 0.0085020065 
287806785149039 1378834290685648195 0.011579369 -0.004681919 -0.0073108673 
287806849516505 1378834290749582521 0.016958293 -0.0059763063 0.009442329 
287806916203518 1378834290812784426 -0.0059466185 -0.009272246 -0.0064697266 
287806978190394 1378834290876718752 0.0012579458 0.0037722439 -0.00899601 
287807039811027 1378834290939890138 -0.0011153333 -0.004804237 0.0026025772 
287807103720686 1378834291003854982 -0.002176568 3.1151995E-4 -0.0030002594 
287807172940890 1378834291067026369 0.0011389591 -7.3645636E-4 0.0090408325 
287807267340403 1378834291131036356 0.013703546 0.0054895263 6.3610077E-4 
287807295541227 1378834291194177225 0.004702853 0.0017697476 -0.0026283264 
287807356948215 1378834291258142069 -0.015089984 0.0037691463 -0.0066194534 
287807420369549 1378834291321343973 -0.004802743 0.007396482 4.6730042E-4 
287807485713666 1378834291385278300 -9.1597904E-4 -0.0018523522 -0.0017137527 
287807547212216 1378834291448480204 -0.0027672807 0.0061503425 5.9604645E-4 
287807611640723 1378834291512414530 -0.0033573788 -0.015763184 -0.013326645 
287807675367259 1378834291575616434 -0.008448551 8.5641816E-4 -0.01940155 
287807740100969 1378834291639550761 -2.1614693E-4 -0.0031474642 7.4386597E-4 
287807816981787 1378834291702752665 0.0010582143 -0.0088707 -0.0046653748 
287807866943636 1378834291766686991 0.005400599 0.0051979683 -0.0052461624 
287807929571441 1378834291829858378 0.0060904985 0.015664283 0.005961418 
287807997082504 1378834291893823221 0.007777133 0.011951191 -0.024513245 
287808058062208 1378834291957025126 -0.0035094945 0.0029981174 -0.0027675629 
287808119835442 1378834292020959452 -0.0050886264 0.0048694815 7.1907043E-4 
287808183073654 1378834292084161356 -0.0033067921 0.0012142826 6.4373016E-4 
287808247898925 1378834292148126200 0.003622715 -0.008755736 0.008040428 
287808312815757 1378834292211297587 0.010894297 -0.010991663 0.013599396 
287808386156211 1378834292275231913 0.0046169935 -0.0044646636 -0.011274338 
287808437308355 1378834292338403300 0.003256117 -0.004244484 0.0058937073 
287808502072587 1378834292402368143 0.0070713954 -5.5272505E-4 0.014875412 
287808565585481 1378834292465570048 0.0069964435 0.0019831192 -0.0069322586 
287808629159416 1378834292529534891 -0.0037383921 0.004259279 -0.02007103 
287808692489188 1378834292592706278 -5.553365E-4 0.003095286 0.0097408295 
287808756612491 1378834292656671122 -0.0048734574 -7.548556E-5 0.002327919 
287808818721450 1378834292719842509 -0.007378909 -0.0018540975 0.0010185242 
287808884645453 1378834292784019700 0.0060730847 0.004020363 0.0115737915 
287808948402511 1378834292847191087 -0.0021327585 -3.172662E-4 0.003970146 
287809009962101 1378834292911094896 -0.005987716 -0.008463861 0.008886337 
287809072986670 1378834292974327317 0.004417639 0.009527836 -0.0027017593 
287809137109974 1378834293038292161 -0.0033180807 0.0018903408 0.0050439835 
287809205963933 1378834293101463548 0.013206256 -0.002816109 -0.0018787384 
287809283974005 1378834293165458909 -0.006106206 -0.0078028142 -0.0059480667 
287809348249909 1378834293228782884 0.009643473 0.007987365 0.009597778 
287809412006966 1378834293292869798 0.010659973 0.0061405506 0.016061783 
287809470300878 1378834293355919114 9.102896E-4 0.0015815422 0.009057045 
287809545991401 1378834293419731370 -0.004328777 -0.0014317501 0.010245323 
287809582280124 1378834293482872239 0.004836671 0.014761552 0.0027809143 
287809646342386 1378834293546837083 0.0020892052 -0.0016516801 -0.008171082 
287809709550076 1378834293609992540 0.0035986658 0.0041975994 -9.2315674E-4 
287809773551298 1378834293673957384 -0.010748115 0.0027454812 -0.007224083 
287809844511163 1378834293737098253 0.004417724 -0.004182402 -0.004339218 
287809908054578 1378834293801093614 -0.0033178674 5.6944974E-4 0.0014438629 
287809964395186 1378834293864265001 -0.0038528387 0.009090487 0.0076904297 
287810031784168 1378834293928260362 -0.0046289805 0.011094207 -0.015500069 
287810168515435 1378834293991401231 -0.0021241503 -0.0020343494 -0.0010900497 
287810178251434 1378834294055335557 -0.012676112 6.228499E-5 0.00968647 
287810219148734 1378834294118506944 -8.0344174E-4 0.011834767 0.006545067 
287810282936313 1378834294182441270 0.008764945 0.0042560305 -0.006931305 
287810345991401 1378834294245673692 -0.018913215 0.002501484 -0.0030097961 
287810429678261 1378834294309608018 -0.012490414 -0.0065364707 -0.01655674 
287810475428301 1378834294372809923 0.0057601277 -0.011431467 0.011823654 
287810539368480 1378834294436774766 -0.014441971 -0.0083561 -0.010730743 
287810599737777 1378834294499946153 0.012542423 -2.6714988E-4 0.0095796585 
287810718156821 1378834294564155137 -0.004567687 0.0027102754 -0.011675835 
287810763052290 1378834294627265489 -0.0071051214 0.009942025 -8.6402893E-4 
287810823116383 1378834294691138780 0.017280106 -0.0024722107 -0.0061063766 
287810854552366 1378834294754188096 -0.010217605 2.628211E-4 -0.0054712296 
287810918156821 1378834294818183458 0.023488756 -0.006877508 0.005760193 
287810980265779 1378834294881354845 -0.015318856 0.008816479 0.010491371 
287811044144918 1378834294945319688 0.0053574042 1.8684193E-4 8.69751E-4 
287811108909150 1378834295008491075 0.0022617104 0.010584734 0.0018463135 
287811172971411 1378834295072455919 0.003748212 0.006035734 0.006986618 
287811244755326 1378834295135627305 -0.0023785327 -0.021197502 -0.005469322 
287811312388471 1378834295199897325 -0.0014768401 -0.008275788 -0.003832817 
287811371445392 1378834295261658822 0.014275282 0.0032977331 0.0018978119 
287811451622411 1378834295326905404 6.414559E-4 -0.0033906754 0.008097649 
287811489498192 1378834295390076791 -0.0048662284 -0.0032822154 -0.009804726 
287811553316290 1378834295454072152 0.0029928796 -0.004254427 8.134842E-4 
287811616462941 1378834295517243539 -0.009452377 -0.01335644 0.008193016 
287811680433641 1378834295581208383 0.013512274 0.01047655 -0.0033216476 
287811751851313 1378834295644349252 -0.03278575 0.0016771872 -0.024298668 
287811851256165 1378834295708466683 0.011034739 -0.0037775002 -0.005774498 
287811872406783 1378834295771546517 0.007349183 -1.3519637E-4 -0.016901016 
287811936438524 1378834295835450326 -0.02657983 0.008459803 0.009382248 
287812040390913 1378834295898652230 -0.053775586 0.023622734 -1.2493134E-4 
287812062426622 1378834295962617074 0.058036674 -0.008640513 -0.008641243 
287812125451191 1378834296025771573 -0.031282794 0.008303318 0.007185936 
287812189086166 1378834296089736416 -0.022506231 -0.0034711026 0.0139017105 
287812252568541 1378834296152877286 0.015208468 0.009735592 0.011386871 
287812317943178 1378834296216872647 0.0039171334 0.009838998 0.007001877 
287812379777453 1378834296280044034 2.0064693E-4 -0.004225116 0.011604309 
287812462090898 1378834296344283536 0.009964344 -0.005865883 0.0071964264 
287812556246246 1378834296407332852 -0.013573611 -0.007041797 0.014975548 
287812571445391 1378834296470504239 0.009825298 -0.005191382 6.20842E-4 
287812636850550 1378834296534285977 1.6124081E-4 0.0028640255 -0.014370918 
287812698593262 1378834296598281338 0.004597313 0.003982559 0.008448601 
287812760366497 1378834296661452725 0.0053702677 -0.0067481864 -0.006293297 
287812825741134 1378834296725417569 7.339893E-4 -0.016356822 0.018883705 
287812888704661 1378834296788558438 8.4231794E-4 0.0027527306 0.019047737 
287812959847649 1378834296852553799 -1.242999E-4 3.8526766E-4 -0.009592056 
287813032180933 1378834296915877774 0.0022072075 0.0014621709 -0.0043287277 
287813092977514 1378834296979934170 -0.010628918 0.0048595928 0.012114525 
287813223543667 1378834297043014004 0.0116926925 -0.007324271 1.9073486E-4 
287813253941957 1378834297107070401 0.0015338808 6.538108E-4 -0.005159378 
287813314006051 1378834297169997647 -0.017927092 -0.0017906334 0.0049743652 
287813332989723 1378834297233962491 0.01398218 0.005910687 1.9073486E-4 
287813396990943 1378834297297133877 -0.0032817042 -0.008515002 -8.955002E-4 
287813460625919 1378834297361068204 0.0022791838 -0.0014783163 -0.0018672943 
287813523864131 1378834297424270108 -0.016194478 0.009388799 -0.0134010315 
287813588048473 1378834297488234952 0.028328769 -0.014695192 -0.004542351 
287813658153770 1378834297551375821 -0.025614541 -0.0024516862 -0.01793003 
287813722734877 1378834297615371182 -0.014527956 -0.0042773765 0.0159235 
287813780174219 1378834297678780611 0.038053505 -0.008045964 4.043579E-4 
287813904910980 1378834297742989595 -0.016900357 0.008536788 -7.0381165E-4 
287813911655983 1378834297805947359 0.012471299 -0.012559611 -0.007027626 
287813969461567 1378834297869912203 -0.013461788 -2.3870729E-4 0.0032997131 
287814032638737 1378834297933053072 0.04327418 -0.0020005163 -0.0055742264 
287814096212673 1378834297996987398 -0.04587351 0.012119446 -0.003927231 
287814159389844 1378834298060189302 0.033430345 0.0031483527 -0.0035171509 
287814224367716 1378834298124154146 -0.024239894 0.013234224 4.863739E-5 
287814287209164 1378834298187325533 0.018986622 0.021206759 -0.014883041 
287814351668189 1378834298251290376 -0.00412653 -0.004407918 0.0047922134 
287814429342538 1378834298314614351 7.5503066E-4 -0.001469763 0.030946732 
287814545289433 1378834298378640230 0.0040640133 -0.004164731 -0.009594917 
287814568149192 1378834298441781099 -0.02176196 0.019775977 -0.019257545 
287814613532985 1378834298505546534 0.0017181793 -0.0027890876 0.01047039 
287814668805378 1378834298568717921 0.006760399 -0.0016771313 -2.155304E-4 
287814731982549 1378834298632682765 -0.0012193099 -0.0049489066 -0.0012588501 
287814795281802 1378834298695854152 0.026814729 -0.017177204 -0.0011281967 
287814859008339 1378834298759788478 -0.017671738 0.007053761 0.0021877289 
287814923650488 1378834298822990382 -0.0013095187 -2.7539209E-5 0.0019598007 
287814988506280 1378834298886924708 8.4813964E-4 -0.0039391574 0.0134830475 
287815065692301 1378834298950279200 -0.0025490038 0.005051682 -0.0028486252 
287815128350625 1378834299014335597 0.0026365174 -0.010350037 -0.0014848709 
287815257604402 1378834299077445948 0.0065169726 -0.0035950001 -0.01625824 
287815267462482 1378834299141258204 0.004660978 -0.0050032847 -0.003903389 
287815303751205 1378834299204399073 0.0072643226 0.017188007 0.01995945 
287815367294620 1378834299268363917 0.008828029 0.014681943 -0.0045108795 
287815431662086 1378834299331535304 -0.028157778 0.010005133 -0.023233414 
287815494869777 1378834299395500148 0.02187555 -0.006978493 0.0047750473 
287815559420365 1378834299458671534 0.0056263246 -0.015796743 -0.0053186417 
287815642313696 1378834299522880519 -0.02066035 0.007990386 0.0058984756 
287815719041913 1378834299585960353 0.05708365 -0.011983465 0.0020856857 
287815758016428 1378834299649803126 -0.05909153 0.009574015 -0.0034618378 
287815826656744 1378834299712943995 0.018094728 0.0032963473 0.0075616837 
287815911503379 1378834299776878322 -0.0044574663 -0.0023272336 3.7765503E-4 
287815940284091 1378834299840080226 -0.019325526 -0.007660715 -0.02098465 
287816003583342 1378834299904045070 0.011364749 -0.004978502 -0.0028047562 
287816067035198 1378834299967185939 -0.013384649 0.011288183 -0.0014457703 
287816130670173 1378834300031150782 0.0025262535 -0.0039961226 0.0019044876 
287816198761124 1378834300094352687 -0.008508827 0.0047050044 -0.0014915466 
287816271979497 1378834300158804370 0.013590066 -0.00426325 7.9631805E-4 
287816321666664 1378834300221731616 -0.0060604727 0.013584878 0.0039110184 
287816385667885 1378834300285665942 -0.0041751536 -0.009103071 -0.0018281937 
287816471552212 1378834300348837329 -0.010247289 -0.0017069019 -0.0037698746 
287816515501548 1378834300412832690 -0.009590299 0.009483529 0.004085541 
287816577427384 1378834300476004077 0.0048642196 3.1204894E-4 0.0015268326 
287816641306524 1378834300539968921 0.0039464524 6.303694E-4 -7.648468E-4 
287816750691537 1378834300603048755 0.00206378 0.0041093286 0.015307426 
287816767355661 1378834300667074634 -0.0038929665 8.3345734E-4 0.0073156357 
287816835629733 1378834300730276538 0.0017337073 -0.0021056626 0.02467823 
287816898288058 1378834300794241382 0.0060059577 0.0016629081 0.0050468445 
287816962228239 1378834300857412769 -0.014692678 -0.0027239323 -0.014671326 
287817062823385 1378834300921391960 -0.0015458846 -0.0013222024 0.0049829483 
287817084981176 1378834300984563347 -0.015650932 -0.0019044466 0.011926651 
287817147486898 1378834301048528191 0.003993663 0.0018431842 0.0074853897 
287817210969273 1378834301111699577 0.0069619995 0.0030637048 0.008836746 
287817275214658 1378834301175664421 0.008257942 0.013757348 -0.0070114136 
287817337934022 1378834301238835808 0.014752068 0.00810973 1.1634827E-4 
287817412983618 1378834301302800652 -0.029244084 0.016612377 0.008634567 
287817481471333 1378834301366216179 0.016637783 -0.0021268874 0.0024032593 
287817545228390 1378834301430181023 -0.029687136 -0.0068861134 -0.0021133423 
287817617927918 1378834301493260857 -0.012844561 0.0048394594 0.013032913 
287817686568235 1378834301557073113 0.04915542 -0.008108929 0.003145218 
287817719774400 1378834301620213982 -0.065600194 0.017310208 -0.014242172 
287817783745101 1378834301684209343 0.030682448 -0.008964106 -0.013824463 
287817847257995 1378834301747380730 0.010022357 -0.011178609 -0.009185791 
287817910862452 1378834301811345574 -0.01245704 0.0038978811 3.004074E-4 
287817975992926 1378834301874516960 0.0025921678 -0.0025594905 -0.0018644333 
287818057573881 1378834301938725945 -0.0020535924 0.015118016 0.007925034 
287818113212521 1378834302001805779 0.021803113 2.7939677E-5 0.004965782 
287818180326819 1378834302065862175 -0.013292919 -2.6712194E-5 -0.011545181 
287818261785693 1378834302128972527 0.012580575 -0.005801983 -0.0071430206 
287818337506737 1378834302192754265 0.006970945 -0.011748189 0.019190788 
287818357894345 1378834302255895134 -0.01588408 0.011714129 0.0022649765 
287818419667579 1378834302319890495 0.0020286413 0.0028765574 -0.012897491 
287818482692148 1378834302383031365 0.0052773776 0.010183971 -0.0051574707 
287818546601808 1378834302447026726 -0.014199149 0.007136263 -0.004620552 
287818610725110 1378834302510167595 0.0053714635 -0.00975203 -9.403229E-4 
287818673108751 1378834302574344733 0.010108525 0.006036857 0.0076875687 
287818738666512 1378834302637485603 -0.006676159 0.0052562077 -0.0037755966 
287818824398237 1378834302701480964 0.0014482625 -0.005340444 0.011546135 
287818870361918 1378834302764652351 0.008726831 0.0025274027 -0.010980606 
287818939460040 1378834302828617194 -0.005778119 0.0024095997 -0.004506111 
287818991375193 1378834302891788581 -0.011607504 -0.01078777 -0.0072345734 
287819055834221 1378834302955753425 0.008758912 -0.012249451 0.012712479 
287819118919830 1378834303018894294 -0.020679682 -0.0036618263 -0.018465042 
287819182982092 1378834303082859138 -0.0015006503 -2.3554824E-4 -0.008011818 
287819250920441 1378834303146061042 -0.0038063554 0.0014738739 -0.008241653 
287819310435166 1378834303209995368 0.0015877793 1.0045245E-4 0.004345894 
287819377213742 1378834303273197272 -0.008503084 0.006630888 0.025217056 
287819484614932 1378834303337375739 -1.8845312E-4 0.0071522873 0.01939106 
287819518675667 1378834303400547126 0.01685647 -0.012640832 -0.008217812 
287819588109514 1378834303464282886 -0.010521876 -8.1557035E-4 0.002234459 
287819629952944 1378834303527484790 0.0076002786 0.0020199958 -1.296997E-4 
287819693191156 1378834303591449634 -0.008152779 0.00881993 -0.0011806488 
287819753926697 1378834303654590503 0.01185419 -0.016002655 0.0117378235 
287819817927918 1378834303718555347 -0.0054081967 0.004402874 0.007317543 
287819881623935 1378834303781726734 -0.017377745 -0.0029005855 0.0033578873 
