#SysTm EventTmStmp Light
287809368332314 1378834293265983812 38.0 
287809542969884 1378834293392967454 39.0 
287813429769822 1378834297334121182 38.0 
287813556887173 1378834297461196377 39.0 
287813961251587 1378834297843056734 38.0 
287814065539699 1378834297970101412 39.0 
287816099875118 1378834300004203761 38.0 
287816228640568 1378834300131887866 39.0 
287816756398847 1378834300640158130 38.0 
287816862945467 1378834300767233325 39.0 
287817244297519 1378834301148686882 38.0 
287817371475911 1378834301275823113 39.0 
287817752736402 1378834301657201286 38.0 
287817879914794 1378834301784368035 39.0 
287818008649725 1378834301911748406 38.0 
287818139429521 1378834302039067742 39.0 
287818388628360 1378834302292912956 38.0 
287818515654150 1378834302420049187 39.0 
287818936224880 1378834302801609138 38.0 
287819024367716 1378834302928775886 39.0 
287819787102341 1378834303691608326 38.0 
287819914646977 1378834303818714038 39.0 
