#SysTm EventTmStmp Acc:x Acc:y Acc:z
524307280960104 1379851471407972494 -0.010009766 0.030319214 9.636749 
524307285416078 1379851471471906820 -0.004058838 0.011276245 9.604614 
524307318744324 1379851471662183920 7.019043E-4 0.024368286 9.615326 
524307383203351 1379851471726148764 -4.8828125E-4 0.018417358 9.63913 
524307443755771 1379851471789350668 -0.0016784668 0.037460327 9.64032 
524307507299185 1379851471853315512 -0.011199951 0.017227173 9.63913 
524307571727691 1379851471916486899 -0.010009766 0.0315094 9.635559 
524307636430880 1379851471980451742 0.0054626465 0.029129028 9.646271 
524307693351376 1379851472043623129 0.0018920898 0.024368286 9.645081 
524307762144294 1379851472107587973 0.010223389 0.024368286 9.653412 
524307819980401 1379851472170728842 -0.004058838 0.0315094 9.623657 
524307885232956 1379851472234724203 -0.012390137 0.032699585 9.648651 
524307947677637 1379851472297926108 -0.011199951 0.03388977 9.64389 
524308016104312 1379851472361860434 0.010223389 0.0398407 9.634369 
524308079739288 1379851472425031820 -0.0016784668 0.024368286 9.626038 
524308143313226 1379851472488996664 0.0030822754 0.019607544 9.622467 
524308201515576 1379851472552229086 -0.0076293945 0.017227173 9.631989 
524308269514964 1379851472616163412 -0.0028686523 0.027938843 9.631989 
524308329334893 1379851472679273764 -0.006439209 0.019607544 9.64151 
524308396968039 1379851472743238608 -0.006439209 0.0315094 9.635559 
524308460450415 1379851472806409994 -0.0016784668 0.03388977 9.64389 
524308520545028 1379851472870405356 0.0018920898 0.02079773 9.623657 
524308587811927 1379851472933607260 -0.0028686523 0.018417358 9.631989 
524308651996270 1379851472997753967 0.0054626465 0.017227173 9.626038 
524308714593553 1379851473060925354 0.010223389 0.027938843 9.64151 
524308778716858 1379851473124890198 0.004272461 0.029129028 9.648651 
524308842199232 1379851473188061584 0.006652832 0.017227173 9.627228 
524308905742646 1379851473252026428 -0.0016784668 0.025558472 9.63913 
524308965745697 1379851473315228332 -0.0052490234 0.029129028 9.653412 
524309029716398 1379851473379162658 -0.006439209 0.024368286 9.646271 
524309092527326 1379851473442364563 0.010223389 0.012466431 9.629608 
524309156162302 1379851473506298889 -0.014770508 0.026748657 9.614136 
524309219308951 1379851473569470276 0.0054626465 0.0315094 9.636749 
524309286942097 1379851473633465637 -0.0052490234 0.030319214 9.629608 
524309346121098 1379851473696575989 -0.012390137 0.024368286 9.6427 
524309410335962 1379851473760601867 7.019043E-4 0.018417358 9.637939 
524309476473608 1379851473823742737 0.004272461 0.0398407 9.64032 
524309542214491 1379851473887752821 0.011413574 0.018417358 9.623657 
524309600355801 1379851473950924208 0.007843018 0.030319214 9.624847 
524309664723266 1379851474014858534 -0.0028686523 0.008895874 9.634369 
524309732142769 1379851474078029921 0.006652832 0.021987915 9.634369 
524309795533582 1379851474141994764 7.019043E-4 0.018417358 9.627228 
524309855353511 1379851474205166151 -0.0076293945 0.03627014 9.636749 
524309923322380 1379851474269130995 0.011413574 0.0231781 9.64389 
524309986896316 1379851474332332899 -0.0016784668 0.0077056885 9.623657 
524310046777287 1379851474396267225 0.013793945 0.035079956 9.64389 
524310112548688 1379851474459621717 -0.004058838 0.038650513 9.63913 
524310176977195 1379851474523678114 0.0030822754 0.025558472 9.628418 
524310239818641 1379851474586574842 -0.014770508 0.032699585 9.636749 
524310301805519 1379851474650539686 0.0054626465 0.037460327 9.630798 
524310362754702 1379851474713711073 0.016174316 0.043411255 9.648651 
524310455597674 1379851474777645399 -0.0052490234 0.019607544 9.635559 
524310541359920 1379851474841060926 -0.006439209 0.02079773 9.649841 
524310561808569 1379851474905147840 -4.8828125E-4 0.0231781 9.635559 
524310624466894 1379851474968044569 0.0054626465 0.030319214 9.64389 
524310688956442 1379851475031948378 -0.006439209 0.024368286 9.627228 
524310747586076 1379851475095119764 -0.004058838 0.0315094 9.5998535 
524310829655359 1379851475159115126 -0.0028686523 0.032699585 9.635559 
524310897380064 1379851475222286512 -0.010009766 0.025558472 9.633179 
524310965135291 1379851475286251356 -4.8828125E-4 0.035079956 9.629608 
