#SysTm EventTmStmp Mag:x Mag:y Mag:z
524307282028317 1379851471416639486 -19.378662 -4.499817 -25.019836 
524307320087222 1379851471670850912 -18.838501 -5.3985596 -25.439453 
524307384454686 1379851471734815756 -18.539429 -5.6396484 -25.498962 
524307445129187 1379851471797987143 -18.359375 -5.6396484 -25.559998 
524307508733643 1379851471861982504 -18.119812 -5.4595947 -25.498962 
524307572856945 1379851471925123373 -18.299866 -5.4595947 -25.439453 
524307638536786 1379851471989118734 -18.299866 -5.218506 -25.439453 
524307701897080 1379851472052290121 -18.418884 -5.218506 -25.498962 
524307765104770 1379851472116254965 -18.47992 -5.0994873 -25.19989 
524307826145516 1379851472179395834 -18.47992 -5.218506 -25.079346 
524307891123388 1379851472243360678 -18.418884 -5.279541 -25.138855 
524307953537548 1379851472306562582 -18.418884 -5.3390503 -25.079346 
524308018606982 1379851472370527426 -18.47992 -5.279541 -24.958801 
524308081692592 1379851472433668295 -18.47992 -5.0994873 -25.19989 
524308144534041 1379851472497633139 -18.47992 -5.4595947 -25.138855 
524308207650170 1379851472560865561 -18.418884 -5.4595947 -25.019836 
524308271559829 1379851472624799887 -18.119812 -5.519104 -25.2594 
524308335561049 1379851472687940756 -18.23883 -5.3985596 -25.379944 
524308399897994 1379851472751905600 -18.299866 -5.3390503 -25.2594 
524308462037475 1379851472815076986 -18.299866 -5.279541 -25.439453 
524308526435459 1379851472879041830 -18.359375 -5.4595947 -25.559998 
524308589124303 1379851472942243734 -18.299866 -5.3390503 -25.498962 
524308658588670 1379851473006420959 -18.179321 -5.3390503 -25.85907 
524308716180613 1379851473069561828 -18.299866 -5.4595947 -25.91858 
524308780639641 1379851473133557190 -18.47992 -5.519104 -25.91858 
524308843481087 1379851473196698059 -18.299866 -5.519104 -26.039124 
524308907268665 1379851473260662903 -18.359375 -5.279541 -26.219177 
524308974749208 1379851473323864807 -18.23883 -5.5786133 -26.278687 
524309039940722 1379851473387829651 -18.23883 -5.519104 -26.098633 
524309102232805 1379851473451001037 -18.418884 -5.6991577 -25.979614 
524309162754702 1379851473514935364 -18.299866 -5.8792114 -25.79956 
524309225596148 1379851473578106750 -18.058777 -5.9387207 -26.039124 
524309288773319 1379851473642102112 -18.058777 -5.8792114 -25.79956 
524309352042050 1379851473705242981 -18.179321 -5.9387207 -25.619507 
524309416195874 1379851473769207824 -18.23883 -5.999756 -25.679016 
524309483829018 1379851473832393934 -18.23883 -5.819702 -25.619507 
524309543587907 1379851473896389296 -18.179321 -5.758667 -25.559998 
524309606215713 1379851473959560682 -17.939758 -5.758667 -25.679016 
524309672231277 1379851474023525526 -18.23883 -5.3985596 -25.439453 
524309733394105 1379851474086666395 -18.539429 -5.218506 -25.379944 
524309797334284 1379851474150631239 -18.359375 -5.279541 -25.498962 
524309864234939 1379851474213802626 -18.179321 -5.218506 -25.379944 
524309924970480 1379851474277767469 -17.999268 -5.279541 -25.079346 
524309988178172 1379851474340969374 -18.179321 -5.3390503 -25.079346 
524310060419893 1379851474404934217 -18.23883 -5.3985596 -25.19989 
524310126801702 1379851474468441297 -18.299866 -5.3985596 -25.019836 
524310204201367 1379851474532497694 -17.999268 -5.3985596 -25.019836 
524310242046628 1379851474595211317 -17.999268 -5.279541 -24.958801 
524310311175273 1379851474659145643 -18.058777 -5.218506 -25.019836 
524310369133459 1379851474722347547 -17.999268 -5.218506 -25.138855 
524310462098513 1379851474786251356 -18.058777 -5.3985596 -25.498962 
524310558878614 1379851474849972059 -17.939758 -5.218506 -25.379944 
524310565776218 1379851474913692762 -17.999268 -5.1589966 -25.498962 
524310625474066 1379851474976620008 -17.939758 -5.3985596 -25.679016 
524310689994135 1379851475040584852 -18.058777 -5.6991577 -25.679016 
524310757047392 1379851475103756239 -17.939758 -5.9387207 -25.679016 
524310831944387 1379851475167751600 -17.878723 -5.9387207 -25.619507 
524310909221968 1379851475230953504 -17.999268 -5.9387207 -25.679016 
524310973558914 1379851475294887831 -18.179321 -5.5786133 -25.2594 
524311015188702 1379851475358028700 -17.939758 -5.8792114 -25.138855 
524311072322838 1379851475421993544 -17.759705 -5.819702 -25.079346 
524311131959646 1379851475485407695 -17.878723 -5.5786133 -25.2594 
524311205300101 1379851475549342021 -17.878723 -5.6991577 -25.439453 
524311270888380 1379851475612696513 -17.999268 -5.519104 -25.559998 
524311336903946 1379851475676874980 -18.119812 -5.519104 -25.2594 
524311416714719 1379851475739954814 -18.058777 -5.4595947 -25.318909 
524311469728607 1379851475804041728 -18.119812 -5.9387207 -25.439453 
524311559580582 1379851475867182597 -18.418884 -5.819702 -25.559998 
524311577282398 1379851475930750712 -18.539429 -5.999756 -25.619507 
524311641894027 1379851475993891582 -18.418884 -5.8792114 -25.498962 
524311704399749 1379851476057856425 -18.359375 -5.6396484 -25.559998 
524311774382964 1379851476121088847 -18.179321 -5.6396484 -25.498962 
524311848761110 1379851476185023173 -18.299866 -5.519104 -25.79956 
524311915783849 1379851476248652324 -18.418884 -5.3390503 -25.85907 
524311982806587 1379851476312632255 -18.299866 -5.039978 -25.979614 
524312076412568 1379851476375681571 -18.179321 -4.978943 -26.098633 
524312101011988 1379851476439707450 -18.179321 -4.73938 -25.979614 
524312149051054 1379851476502482108 -18.23883 -4.73938 -25.979614 
524312212991235 1379851476566416434 -18.299866 -4.9194336 -25.91858 
524312276168406 1379851476629587821 -18.179321 -5.0994873 -26.039124 
524312356070741 1379851476693583182 -18.058777 -5.3390503 -25.79956 
524312428770268 1379851476757090262 -18.539429 -5.4595947 -25.498962 
