#SysTm EventTmStmp Rot:x Rot:y Rot:z
524307278091189 1379851471407240072 7.984839E-4 -0.001127939 -0.8081295 
524307315905930 1379851471661451498 7.1264454E-4 -0.001068806 -0.8082146 
524307379205182 1379851471725416342 7.0298876E-4 -0.0010335284 -0.80823797 
524307441558304 1379851471788587729 7.602435E-4 -0.0010812522 -0.80817723 
524307504979637 1379851471852583090 7.7627087E-4 -0.0010143942 -0.80819887 
524307569163980 1379851471915723959 8.3113665E-4 -0.0010205578 -0.8081597 
524307633958730 1379851471979719320 8.1724115E-4 -0.0010559158 -0.80815184 
524307699302848 1379851472042890707 8.051707E-4 -0.0010554994 -0.80816 
524307759916307 1379851472106855551 7.5793616E-4 -0.0010815221 -0.8081786 
524307823246081 1379851472169996420 8.132261E-4 -0.0010819808 -0.80814195 
524307888559677 1379851472233961264 9.0294227E-4 -0.0010605986 -0.8080931 
524307951004358 1379851472297193686 9.6952793E-4 -0.001059519 -0.8080497 
524308013845804 1379851472361128012 9.42357E-4 -0.0011618272 -0.80801827 
524308076656731 1379851472424268881 9.3303446E-4 -0.0011392405 -0.8080353 
524308141207321 1379851472488233725 8.887654E-4 -0.0011134137 -0.808077 
524308204720215 1379851472551496664 8.7594957E-4 -0.0010545958 -0.80811375 
524308267378538 1379851472615430990 8.9012715E-4 -0.0010548413 -0.8081043 
524308332997338 1379851472678541342 8.9170376E-4 -0.0010072767 -0.80812615 
524308394770572 1379851472742506186 9.1883325E-4 -0.0010256254 -0.80809945 
524308458313989 1379851472805677572 9.421682E-4 -0.0010585304 -0.8080682 
524308523841228 1379851472869642416 9.0593915E-4 -0.0010424821 -0.8080998 
524308585675501 1379851472932874838 8.7433425E-4 -0.001011403 -0.8081356 
524308655933398 1379851472997021545 8.057671E-4 -0.0010050357 -0.8081839 
524308712365566 1379851473060162414 7.698933E-4 -0.0010520825 -0.8081849 
524308776183667 1379851473124157776 7.799406E-4 -0.0010713198 -0.808169 
524308839940724 1379851473187298645 7.283088E-4 -0.0010535092 -0.8082116 
524308903575700 1379851473251263489 7.326344E-4 -0.0010562125 -0.80820745 
524308971269886 1379851473314465393 7.7571324E-4 -0.001053696 -0.8081803 
524309035210065 1379851473378430237 8.044147E-4 -0.0010269327 -0.80817425 
