#SysTm EventTmStmp Mag:x Mag:y Mag:z
464633807535073 1379791797933785922 -16.97998 -23.339844 -14.579773 
464633836346304 1379791798188058383 -17.219543 -23.699951 -14.4592285 
464633917438933 1379791798251229770 -17.158508 -23.699951 -14.338684 
464633961785034 1379791798315194614 -17.219543 -23.81897 -14.099121 
464634039001576 1379791798378440712 -17.098999 -23.519897 -14.039612 
464634092992115 1379791798442405556 -17.098999 -23.579407 -13.919067 
464634153269850 1379791798505576943 -17.098999 -23.638916 -13.978577 
464634219376976 1379791798569602822 -17.098999 -23.519897 -13.919067 
464634283988605 1379791798632743691 -17.098999 -23.399353 -13.859558 
464634347654101 1379791798696708535 -16.859436 -23.339844 -13.859558 
464634448707055 1379791798759818886 -17.03949 -23.399353 -13.919067 
464634471383691 1379791798823753212 -16.97998 -23.15979 -14.15863 
464634538162266 1379791798886985634 -17.03949 -23.098755 -14.099121 
464634598592603 1379791798950950478 -16.799927 -23.098755 -14.15863 
464634660762601 1379791799014152382 -16.859436 -23.2193 -14.039612 
464634724611220 1379791799078056191 -16.918945 -23.098755 -14.15863 
464634787818911 1379791799141258095 -16.859436 -23.039246 -14.279175 
464634859145021 1379791799206230019 -17.098999 -23.039246 -14.279175 
464634925893076 1379791799268394326 -16.799927 -22.979736 -14.219666 
464634979181645 1379791799332359169 -16.918945 -23.039246 -14.099121 
464635043701714 1379791799395500039 -16.738892 -23.15979 -14.099121 
464635106146395 1379791799459495400 -16.918945 -23.2193 -14.099121 
464635172375604 1379791799522666787 -16.799927 -23.039246 -13.919067 
464635233324787 1379791799586631630 -16.738892 -23.15979 -13.919067 
464635300774809 1379791799649833535 -16.859436 -23.15979 -13.619995 
464635360686300 1379791799713767861 -16.499329 -23.039246 -13.739014 
464635424168675 1379791799776969765 -16.619873 -23.039246 -13.739014 
464635488597181 1379791799840934609 -16.378784 -23.15979 -13.739014 
464635601858282 1379791799904075478 -16.499329 -23.098755 -13.919067 
464635614615799 1379791799967979287 -16.499329 -23.039246 -13.919067 
464635677854010 1379791800031363002 -16.43982 -22.979736 -14.219666 
464635741763669 1379791800095297329 -16.499329 -22.979736 -14.399719 
464635805154484 1379791800158529751 -16.499329 -23.039246 -14.4592285 
464635869491428 1379791800222555629 -16.558838 -23.339844 -14.518738 
