#SysTm EventTmStmp Light
466954055970632 1379794118409137564 44.0 
466954183362665 1379794118536060172 43.0 
466954313226850 1379794118663654166 44.0 
466954442389065 1379794118790790396 43.0 
466955084903945 1379794119426502066 44.0 
466955200423553 1379794119553333121 43.0 
466955327205181 1379794119680498061 44.0 
466955461769501 1379794119808031020 43.0 
466955711487189 1379794120062425551 44.0 
466955963097138 1379794120316209731 43.0 
466956090214489 1379794120443284926 44.0 
466956217301319 1379794120570466350 43.0 
466956348477879 1379794120697907757 44.0 
466956474710141 1379794120825227093 43.0 
466956604147038 1379794120952363323 44.0 
466956729311087 1379794121079469036 43.0 
466956983057462 1379794121333772014 44.0 
466957237841530 1379794121588074993 43.0 
466957364287433 1379794121715180706 44.0 
466957491343744 1379794121842347454 43.0 
466958004757446 1379794122349421736 44.0 
466958124733030 1379794122477931257 43.0 
466958889237839 1379794123241067677 44.0 
466959022886548 1379794123368203907 43.0 
466959144113467 1379794123495370656 44.0 
466959274130254 1379794123622506886 43.0 
466959653498483 1379794124003885060 44.0 
466959783087982 1379794124131021290 43.0 
466959907092254 1379794124258157521 44.0 
466960286185799 1379794124639259283 43.0 
466960540542582 1379794124893684332 44.0 
466960801308644 1379794125148109381 43.0 
466960924794071 1379794125275398199 44.0 
466961177624834 1379794125529655161 43.0 
466961687345573 1379794126038261118 44.0 
466961816294146 1379794126165366831 43.0 
466961943289416 1379794126292503062 44.0 
466962069216473 1379794126419639292 43.0 
466962706939653 1379794127055563355 44.0 
466962832256301 1379794127182699586 43.0 
466964738406156 1379794129089757675 44.0 
466964865035180 1379794129216893905 43.0 
466966263936448 1379794130615619398 44.0 
466966391694726 1379794130742786146 43.0 
466966903155125 1379794131251361586 44.0 
466967027220440 1379794131378497816 43.0 
466968296288041 1379794132649462149 44.0 
466968423619035 1379794132776598380 43.0 
466968550980549 1379794132903870918 44.0 
466968689817723 1379794133031403877 43.0 
466969569720059 1379794133921459801 44.0 
466969733614456 1379794134048657067 43.0 
466971223985279 1379794135574336726 44.0 
466971478067379 1379794135828760702 43.0 
466971603872354 1379794135955957967 44.0 
466971732759887 1379794136083033163 43.0 
466972495128268 1379794136845743093 44.0 
466972624015799 1379794136973031911 43.0 
466972876083554 1379794137227365408 44.0 
466973008114685 1379794137354532156 43.0 
466974403567149 1379794138752785241 44.0 
466974526808414 1379794138879768884 43.0 
466974653895244 1379794139006905114 44.0 
466974781073635 1379794139134116612 43.0 
466975735415158 1379794140026755772 44.0 
466975800545634 1379794140153556309 43.0 
466976052613388 1379794140405448399 44.0 
466976185743252 1379794140532889805 43.0 
466976311181983 1379794140660538755 44.0 
466976566698540 1379794140914719663 43.0 
466976691740506 1379794141041947446 44.0 
466976818735774 1379794141169053159 43.0 
466977326686332 1379794141677673199 44.0 
466977585682211 1379794141931976177 43.0 
466977705199991 1379794142058441021 44.0 
466977833019309 1379794142185699322 43.0 
466978344937514 1379794142694244244 44.0 
466978471658100 1379794142821777203 43.0 
466978976709221 1379794143329954578 44.0 
466979103948653 1379794143457090809 43.0 
466979358427518 1379794143711363270 44.0 
466979746341451 1379794144093335920 43.0 
466979869094388 1379794144220441633 44.0 
466980018186407 1379794144347577864 43.0 
466980502788879 1379794144855787092 44.0 
466980765843969 1379794145110395246 43.0 
466981143716699 1379794145491834455 44.0 
466981269338551 1379794145619091480 43.0 
466981524488864 1379794145873363941 44.0 
466981648493136 1379794146000530689 43.0 
466982155558603 1379794146508815659 44.0 
466982282614912 1379794146635799301 43.0 
466982409945906 1379794146762935532 44.0 
466982791572643 1379794147144374741 43.0 
466983174450714 1379794147526210678 44.0 
466983304650621 1379794147653438462 43.0 
466983427098357 1379794147780147446 44.0 
466983554063105 1379794147907161606 43.0 
466983808358849 1379794148161645937 44.0 
466984064668935 1379794148416437197 43.0 
466985335781401 1379794149687814594 44.0 
466985589985582 1379794149942026020 43.0 
466986099370597 1379794150451364399 44.0 
466986232073175 1379794150577980539 43.0 
466986352903330 1379794150705086252 44.0 
466986607168553 1379794150959358713 43.0 
466986734346944 1379794151086464425 44.0 
466986865340381 1379794151213661691 43.0 
466986988734247 1379794151340797922 44.0 
466987241717613 1379794151594688304 43.0 
466987368438199 1379794151721671947 44.0 
466987624443083 1379794151976463206 43.0 
466988131447508 1379794152484489329 44.0 
466988645044333 1379794152993400462 43.0 
466989150125976 1379794153502154908 44.0 
466989404482759 1379794153756579957 43.0 
466989531752712 1379794153883728697 44.0 
466989915515874 1379794154265167906 43.0 
466990295341907 1379794154646393492 44.0 
466990932179997 1379794155282318785 43.0 
466991311944990 1379794155663847437 44.0 
466991566790099 1379794155918119898 43.0 
466991694151614 1379794156045317164 44.0 
466991824046318 1379794156172392359 43.0 
466992076724480 1379794156426648958 44.0 
466992210464752 1379794156553815706 43.0 
466992328883796 1379794156680890901 44.0 
466992835918742 1379794157188947542 43.0 
466993475747828 1379794157825208528 44.0 
466994109717002 1379794158460949393 43.0 
466994237414241 1379794158588238211 44.0 
466994491465822 1379794158842494868 43.0 
466994617637042 1379794158969661616 44.0 
466994873153599 1379794159223873042 43.0 
466995255604382 1379794159605342769 44.0 
466996043915079 1379794160368129634 43.0 
466996268178775 1379794160621451883 44.0 
466996652338702 1379794161004050760 43.0 
466996785682208 1379794161131339578 44.0 
466997035644058 1379794161385502275 43.0 
466997286216315 1379794161639378007 44.0 
466997923817414 1379794162275486406 43.0 
466998557450864 1379794162910737959 44.0 
466998811929729 1379794163165193525 43.0 
466999066103390 1379794163419374433 44.0 
466999193434382 1379794163546388594 43.0 
466999599019611 1379794163928575369 44.0 
466999702025868 1379794164055192801 43.0 
466999829509463 1379794164182145926 44.0 
466999959251566 1379794164309984061 43.0 
