#SysTm EventTmStmp Acc:x Acc:y Acc:z
42775192267812 42774770444000 -1.436521 0.82360536 9.452309 
42775202111312 42774821653000 -1.3215994 0.5267244 9.481039 
42775211193437 42774871782000 -1.3982137 0.45968673 9.500193 
42775218927479 42774968880000 -1.6663644 0.38307226 9.14585 
42775225857645 42775035812000 -1.6089035 0.50757074 9.059659 
42775232973187 42775102765000 -1.436521 0.5746084 9.155427 
42775239750395 42775169331000 -1.436521 0.545878 9.356541 
42775278079854 42775236531000 -1.3311762 0.5650316 9.509769 
42775303472854 42775303215000 -1.3120226 0.48841715 9.442732 
42775370282771 42775369975000 -1.2162545 0.4213795 9.433155 
42775437677937 42775437395000 -1.2258313 0.49799395 9.251195 
42775504251395 42775503811000 -1.0630256 0.5554548 9.002198 
42775570767812 42775570425000 -1.0151415 0.50757074 9.107543 
42775638447687 42775638064000 -1.0151415 0.51714754 9.32781 
42775718308395 42775704994000 -0.59376204 0.49799395 9.624691 
42775771798729 42775771530000 -0.62249243 0.6512229 9.557653 
42775838594312 42775838331000 -0.24899697 -0.37349546 9.768343 
42775905536396 42775905118000 -0.6895301 -0.4405331 10.553641 
42775972702729 42775972264000 -0.4213795 -0.89064306 9.940725 
42776039035562 42776038623000 -0.15322891 -0.6512229 9.3182335 
42776106224896 42776105718000 -0.1340753 -0.7661445 9.040505 
42776172576812 42776172222000 -0.32561144 -0.8810662 9.691729 
42776239336604 42776239000000 0.038307227 -0.2681506 9.203311 
42776306193564 42776305827000 -0.15322891 -0.038307227 9.059659 
42776372803605 42776372503000 -0.34476504 0.19153613 8.762778 
42776439525147 42776439255000 -0.47884035 0.19153613 8.686164 
42776507548188 42776506806000 -0.4309563 0.48841715 8.695741 
42776573130105 42776572839000 -0.34476504 0.89064306 8.513782 
42776639902480 42776639527000 -0.45010993 0.9864111 8.887277 
42776727232021 42776706573000 -0.36391866 0.81402856 10.0269165 
42776773390146 42776773075000 -0.50757074 0.90979666 10.400413 
42776840066730 42776839777000 -0.48841715 0.12449849 11.109096 
42776907436313 42776906872000 -0.32561144 -0.10534488 9.739613 
42776973739230 42776973402000 -0.61291564 -0.06703765 9.308656 
42777041387647 42777040198000 -0.49799395 -0.46926352 9.9790325 
42777107625480 42777107155000 -0.6607997 -0.05746084 8.954314 
42777174026980 42777173722000 -0.61291564 0.15322891 8.599973 
42777240877564 42777240561000 -0.5554548 0.29688102 8.647857 
42777308003938 42777307516000 -0.4405331 0.60333884 8.504205 
42777374419230 42777374074000 -0.47884035 1.2258313 8.7053175 
42777441165438 42777440837000 -0.93852705 1.2641385 9.490616 
42777508499897 42777507894000 -0.89064306 1.13964 9.624691 
42777574645647 42777574379000 -1.388637 1.1109096 10.419566 
42777641600398 42777641273000 -1.1492168 0.51714754 10.0748005 
42777715889148 42777708015000 -1.292869 0.36391866 9.107543 
42777774968189 42777774688000 -1.2258313 0.79487497 8.8777 
42777841666064 42777841398000 -1.2641385 0.90021986 8.695741 
42777908636481 42777908345000 -1.283292 0.9768343 8.6574335 
42777975218190 42777974950000 -0.641646 1.2641385 8.743625 
42778042016856 42778041727000 -0.9672575 1.3982137 9.097966 
42778109164064 42778108627000 -1.2641385 0.9576807 10.323798 
42778175594398 42778175246000 -1.7908629 0.8714894 10.879252 
42778242388439 42778242024000 -1.8674773 -0.2873042 10.534488 
42778319349563 42778309326000 -2.2026656 0.095768064 8.130709 
42778376282272 42778375856000 -2.087744 -0.23942018 8.628703 
42778442666314 42778442353000 -2.2601264 0.095768064 8.839393 
42778509574647 42778509173000 -2.1452048 0.7182605 8.42759 
42778576855064 42778576313000 -2.0398598 0.9672575 8.475474 
42778643580064 42778643066000 -1.8866309 1.1587936 8.858546 
42778724710689 42778709889000 -1.9536686 1.3311762 8.973468 
42778776608231 42778776337000 -2.1452048 1.541866 9.11712 
42778843966314 42778843633000 -2.2026656 0.94810385 11.233594 
42778911112189 42778910831000 -1.6472107 0.545878 10.745177 
42778978658564 42778978298000 -0.90021986 0.19153613 8.791509 
42779045521981 42779045080000 -0.7182605 0.11492168 9.433155 
42779112185356 42779111673000 -0.6991069 0.22026655 9.165004 
42779178755147 42779178390000 -1.1013328 0.93852705 8.619126 
42779246351856 42779246023000 -1.0534488 1.1109096 8.734048 
42779313594897 42779313171000 -0.8810662 1.1683705 9.222465 
42779380156731 42779379831000 -0.1340753 0.4213795 9.787497 
42779447079273 42779446794000 -0.33518824 0.11492168 9.950302 
42779514887397 42779514523000 -1.0055647 -0.2777274 11.329363 
42779579428314 42779579030000 -1.0726024 -0.92895025 9.969456 
42779646023939 42779645732000 -1.1587936 -0.62249243 7.6231384 
42779719392481 42779713151000 -1.6567876 -0.4309563 8.820239 
42779780295398 42779779906000 -1.340753 -0.41180268 8.686164 
42779846336648 42779846043000 -1.0630256 -0.06703765 8.90643 
42779913532939 42779912957000 -0.7469909 0.31603462 9.097966 
42779979906231 42779979634000 -0.80445176 0.5363012 9.528923 
42780046583023 42780046317000 -0.6607997 0.32561144 10.362105 
42780113690939 42780113241000 -0.63206923 0.2777274 10.28549 
42780180230398 42780179862000 -0.7278373 -0.36391866 11.21444 
42780247455648 42780247109000 0.2777274 -0.60333884 8.896853 
42780314773607 42780314331000 0.18195933 -0.50757074 8.475474 
42780380463857 42780380163000 0.7565677 -0.37349546 8.944737 
42780447239566 42780446942000 1.4556746 -0.05746084 9.088389 
42780514492064 42780513919000 0.79487497 0.34476504 8.283937 
42780580994773 42780580606000 0.82360536 0.79487497 8.983045 
42780647682231 42780647207000 0.7757214 0.78529817 8.8777 
42780715329856 42780714063000 0.37349546 0.5746084 9.950302 
42780789213440 42780781282000 0.16280572 -0.4213795 11.559206 
42780855694149 42780848174000 0.25857377 -0.39264908 8.973468 
42780923051232 42780914295000 -1.091756 0.33518824 8.561666 
42780987951441 42780981119000 -1.2737153 0.37349546 9.3661175 
42781070925982 42781047878000 -0.91937345 0.36391866 8.781932 
42781118057774 42781114535000 -0.8810662 1.0151415 8.025364 
42781181861649 42781181408000 -1.091756 1.3694834 8.293514 
42781248536191 42781248160000 -1.091756 1.4748282 9.500193 
42781316000274 42781315650000 -1.1492168 1.484405 9.787497 
42781404885607 42781387874000 -1.8962077 1.4748282 11.769896 
42781472192941 42781449339000 -0.5746084 0.59376204 10.5440645 
42781531103066 42781515305000 -0.36391866 0.23942018 8.66701 
42781601438649 42781582055000 -0.009576807 0.20111294 8.896853 
