#SysTm EventTmStmp Mag:x Mag:y Mag:z
42775193536020 42774770444000 -4.92 -35.1 -18.359999 
42775203249312 42774821653000 -4.74 -34.62 -18.48 
42775211986479 42774871782000 -4.56 -34.8 -18.48 
42775219684312 42774968880000 -4.5 -35.46 -18.779999 
42775226614687 42775035812000 -4.56 -35.34 -19.02 
42775233726270 42775102765000 -4.5 -35.219997 -19.199999 
42775241200770 42775169331000 -4.38 -35.219997 -19.32 
42775279134354 42775236531000 -4.5 -35.219997 -19.619999 
42775304447104 42775303215000 -4.3199997 -35.219997 -19.74 
42775371299520 42775369975000 -4.56 -35.28 -19.859999 
42775438739104 42775437395000 -4.62 -35.16 -20.16 
42775505923146 42775503811000 -4.68 -35.04 -20.34 
42775571885396 42775570425000 -4.68 -34.92 -20.64 
42775639822270 42775638064000 -4.7999997 -34.86 -20.88 
42775720417312 42775704994000 -4.7999997 -34.8 -21.119999 
42775773135521 42775771530000 -4.74 -34.62 -21.24 
42775839910479 42775838331000 -4.62 -34.62 -21.42 
42775906930604 42775905118000 -4.62 -34.5 -21.66 
42775974252271 42775972264000 -4.3199997 -34.38 -21.9 
42776040713812 42776038623000 -4.44 -34.38 -21.96 
42776107898521 42776105718000 -4.5 -34.559998 -21.9 
42776173636771 42776172222000 -4.5 -34.8 -21.96 
42776240455312 42776239000000 -4.56 -34.86 -21.84 
42776307335230 42776305827000 -4.56 -34.92 -21.66 
42776373810522 42776372503000 -4.92 -35.219997 -21.6 
42776440569147 42776439255000 -5.04 -35.219997 -21.359999 
42776509584063 42776506806000 -5.16 -35.46 -21.18 
42776574161605 42776572839000 -5.3399997 -35.64 -20.82 
42776641801688 42776639527000 -5.52 -35.82 -20.52 
42776729240521 42776706573000 -5.7 -35.94 -20.279999 
42776774487021 42776773075000 -5.8799996 -36.0 -20.1 
42776841028730 42776839777000 -6.18 -36.18 -19.92 
42776909299021 42776906872000 -6.66 -36.3 -19.56 
42776974909480 42776973402000 -6.96 -36.239998 -19.199999 
42777042507563 42777040198000 -7.3799996 -36.3 -18.96 
42777111892564 42777107155000 -7.56 -36.42 -18.779999 
42777175113647 42777173722000 -7.74 -36.42 -18.539999 
42777242037064 42777240561000 -8.099999 -36.36 -18.42 
42777309537729 42777307516000 -8.34 -36.54 -18.18 
42777375504063 42777374074000 -8.4 -36.78 -18.06 
42777442195063 42777440837000 -8.22 -36.719997 -18.0 
42777510907898 42777507894000 -8.04 -36.78 -17.76 
42777575776481 42777574379000 -8.16 -36.899998 -17.4 
42777643849022 42777641273000 -7.98 -36.96 -17.039999 
42777717140314 42777708015000 -7.7999997 -36.96 -16.619999 
42777775942273 42777774688000 -7.62 -37.2 -16.26 
42777842613064 42777841398000 -7.56 -37.5 -15.9 
42777909747564 42777908345000 -7.3199997 -37.68 -15.48 
42777976125898 42777974950000 -6.96 -37.68 -15.12 
42778042873481 42778041727000 -6.66 -37.92 -14.94 
42778110768315 42778108627000 -6.42 -38.1 -14.82 
42778176688773 42778175246000 -6.2999997 -37.98 -14.58 
42778243537273 42778242024000 -6.12 -37.98 -14.46 
42778321800814 42778309326000 -6.0 -37.86 -14.34 
42778377903855 42778375856000 -6.0 -37.62 -14.04 
42778443748689 42778442353000 -6.18 -37.2 -13.799999 
42778510961939 42778509173000 -6.42 -37.02 -13.38 
42778579201647 42778576313000 -6.8999996 -36.78 -13.259999 
42778645464272 42778643066000 -7.02 -36.48 -13.32 
42778726547522 42778709889000 -7.2599998 -36.36 -13.5 
42778777641439 42778776337000 -7.68 -35.94 -13.5 
42778844994772 42778843633000 -7.98 -35.579998 -13.559999 
42778912139272 42778910831000 -8.28 -35.1 -13.38 
42778980253106 42778978298000 -8.639999 -34.68 -13.38 
42779047330356 42779045080000 -8.94 -34.559998 -13.259999 
42779113167564 42779111673000 -9.3 -34.26 -13.139999 
42779179870147 42779178390000 -9.42 -34.02 -12.9 
42779247817272 42779246023000 -9.54 -33.96 -12.78 
42779316136648 42779313171000 -9.78 -33.78 -12.78 
42779381185148 42779379831000 -9.719999 -33.719997 -12.9 
42779448202981 42779446794000 -9.66 -33.719997 -13.139999 
42779516090689 42779514523000 -9.48 -33.84 -13.559999 
42779580863731 42779579030000 -9.24 -33.84 -14.28 
42779647538231 42779645732000 -9.0 -33.899998 -14.7 
42779720707814 42779713151000 -8.82 -33.96 -14.94 
42779781438939 42779779906000 -8.639999 -34.02 -15.42 
42779847408023 42779846043000 -8.28 -34.26 -15.96 
42779915480648 42779912957000 -8.16 -34.5 -16.5 
42779981000064 42779979634000 -7.8599997 -34.62 -17.039999 
42780047646981 42780046317000 -7.74 -34.86 -17.46 
42780115344189 42780113241000 -7.56 -34.98 -17.94 
42780181365231 42780179862000 -7.3199997 -35.219997 -18.42 
42780248566189 42780247109000 -7.2 -35.219997 -18.9 
42780316147941 42780314331000 -6.96 -35.46 -19.38 
42780381480982 42780380163000 -6.72 -35.64 -19.74 
42780448249357 42780446942000 -6.3599997 -35.82 -19.92 
42780516305814 42780513919000 -6.06 -36.12 -20.279999 
42780582263564 42780580606000 -5.58 -36.3 -20.279999 
42780648606814 42780647207000 -5.22 -36.54 -20.16 
42780716344564 42780714063000 -4.92 -36.6 -20.1 
42780790609982 42780781282000 -4.68 -36.66 -19.98 
42780856795857 42780848174000 -4.56 -36.48 -19.8 
42780924291607 42780914295000 -4.2599998 -36.48 -19.5 
42780988813315 42780981119000 -3.84 -36.48 -19.199999 
42781071948107 42781047878000 -3.54 -36.6 -19.08 
42781119085815 42781114535000 -3.3 -36.66 -18.96 
42781183355857 42781181408000 -2.8799999 -36.84 -18.96 
42781249835232 42781248160000 -2.52 -36.78 -18.9 
42781317089316 42781315650000 -2.28 -37.02 -18.84 
42781406179358 42781387874000 -2.1599998 -36.84 -18.72 
42781473310524 42781449339000 -1.92 -36.96 -18.539999 
42781532148482 42781515305000 -1.86 -37.079998 -18.359999 
42781602504607 42781582055000 -1.74 -36.84 -18.0 
42781661897524 42781648880000 -1.92 -36.78 -17.88 
42781716988024 42781715604000 -1.74 -36.899998 -17.699999 
42781783565816 42781782325000 -1.5 -37.26 -17.64 
42781850978942 42781849146000 -1.02 -37.62 -17.699999 
42781917426608 42781916195000 -0.71999997 -38.16 -17.58 
42781984036316 42781982670000 -0.48 -38.46 -17.76 
42782051412150 42782049590000 -0.29999998 -38.7 -17.88 
42782117498358 42782116175000 0.12 -38.82 -18.0 
42782184206566 42782182978000 0.42 -39.0 -18.0 
42782251209732 42782249808000 0.48 -39.12 -18.06 
42782317723107 42782316519000 0.59999996 -39.12 -18.06 
42782384876274 42782383430000 0.78 -39.12 -18.3 
42782455606774 42782451912000 1.02 -39.48 -18.359999 
42782518305399 42782516843000 1.0799999 -39.48 -18.42 
42782586138315 42782584459000 1.0799999 -39.66 -18.48 
42782652700649 42782651136000 1.1999999 -39.899998 -18.66 
42782731253065 42782717982000 1.14 -40.2 -18.72 
42782786181940 42782784705000 1.0799999 -40.2 -18.779999 
42782852804190 42782851494000 1.02 -40.2 -18.779999 
42782919676650 42782918244000 0.84 -40.26 -18.779999 
42782987003358 42782985612000 0.84 -40.14 -18.779999 
42783054197941 42783051941000 0.84 -40.14 -18.72 
42783120956858 42783118825000 0.53999996 -40.2 -18.66 
42783186990399 42783185430000 0.35999998 -40.32 -18.539999 
42783254392899 42783252299000 0.17999999 -40.44 -18.539999 
42783320150400 42783318832000 0.12 -40.44 -18.3 
42783386946108 42783385636000 0.06 -40.559998 -18.119999 
42783521055359 42783519173000 -0.12 -40.8 -17.64 
42783587989483 42783585970000 0.06 -40.86 -17.46 
42783654628859 42783652785000 0.12 -40.92 -17.34 
42783762066651 42783719591000 0.06 -40.98 -17.16 
42783789044234 42783786304000 0.17999999 -40.92 -16.92 
42783858161942 42783854728000 0.29999998 -40.92 -16.68 
42783921747692 42783919857000 0.24 -40.8 -16.44 
42783988104359 42783986573000 0.29999998 -40.8 -16.199999 
42784055571276 42784053890000 0.42 -40.8 -16.02 
42784122326817 42784120302000 0.29999998 -40.68 -15.839999 
42784207121984 42784186952000 0.53999996 -40.559998 -15.599999 
42784255812567 42784254432000 0.71999997 -40.44 -15.299999 
42784323162942 42784321556000 0.84 -40.379997 -15.0 
42784390163192 42784388382000 1.0799999 -40.2 -14.94 
42784457045734 42784455224000 1.0799999 -40.14 -14.759999 
42784523507317 42784521883000 1.26 -39.96 -14.5199995 
42784590127276 42784588623000 1.4399999 -39.899998 -14.28 
42784658482817 42784656588000 1.38 -39.78 -14.04 
42784725977818 42784722323000 1.4399999 -39.48 -13.86 
42784790146026 42784788922000 1.56 -39.36 -13.74 
42784857381901 42784855781000 1.38 -39.0 -13.44 
