#SysTm EventTmStmp La:x La:y La:z
93504651112215 1374956679321961634 -0.0064303875 0.0019262582 -4.8828125E-4 
93504662740477 1374956679385804407 0.0060882866 -0.0035896897 -0.01643467 
93504672903761 1374956679449097864 0.0034371316 0.0074510127 0.0033988953 
93504686363245 1374956679512971155 -0.0035045147 -0.007181108 -0.011875153 
93504728237195 1374956679576234095 -0.0033240616 -3.1143427E-5 0.0021629333 
93504752958697 1374956679640046351 -0.005296439 0.0031754673 0.0019445419 
93504814976094 1374956679703370325 0.007869005 -0.0056693703 -0.001449585 
93504878763671 1374956679767182581 -0.0059273243 -0.010394126 -0.011953354 
93504955400327 1374956679830476038 -0.007923067 0.0024324805 -0.008558273 
93505009116182 1374956679894349329 0.014044136 -0.0042024106 0.0072669983 
93505072629077 1374956679957612269 -0.0025262535 -0.006947711 0.008648872 
93505138736203 1374956680021485560 0.007913768 -0.006208256 -0.016757011 
93505196389187 1374956680084779017 -0.0058857203 0.0019174665 -0.008607864 
93505259810521 1374956680148774378 -0.011549115 0.009196937 -0.008781433 
93505324971516 1374956680211915247 0.0036378205 0.014662623 -4.0721893E-4 
93505387660360 1374956680275788538 -0.001947552 -0.0017648786 0.0028295517 
93505450807011 1374956680339051478 -0.006956339 0.0069642067 0.0014648438 
93505540445344 1374956680402894251 0.00668326 -0.0019725412 0.0034446716 
93505577069791 1374956680466248743 0.0071728528 -0.0025173426 -0.0011787415 
93505641101533 1374956680530030482 0.0065460503 0.006290242 -0.0063915253 
93505705987843 1374956680593293421 0.0049173236 -0.005011499 0.019859314 
93505768402006 1374956680657197230 -8.0531836E-4 -0.003407523 0.0017929077 
93505832250624 1374956680720460169 0.001530379 -0.010500461 -0.009059906 
93505896038202 1374956680784425013 -6.4074993E-4 -0.005126089 -0.0038557053 
93505958818609 1374956680847808769 -0.0111168325 0.008217931 -0.0013256073 
93506041254134 1374956680911651543 0.0029561222 0.0063114166 9.403229E-4 
93506085111910 1374956680974883964 0.0027675033 -0.0071249455 -2.2792816E-4 
93506148533243 1374956681038757255 -0.0016650856 -0.010631874 -0.0023403168 
93506214426727 1374956681102050712 0.005791217 0.008616731 0.022433281 
93506277146092 1374956681165924004 -3.2538176E-4 0.006668672 -0.003353119 
93506340292742 1374956681229186943 0.003026545 -0.010003522 -0.0030078888 
93506406552471 1374956681293060234 -0.0024992228 0.007047355 -0.008029938 
93506465884074 1374956681354766777 0.0021423995 -0.0107308775 -0.009329796 
93506530831427 1374956681420165947 -0.003288418 -0.0010673106 -0.0051631927 
93506606399869 1374956681483459404 -0.0070871413 -0.0051944554 0.00283432 
93506656850043 1374956681547271660 0.0023053586 0.0028367937 0.00573349 
93506720759704 1374956681610549154 0.0032508373 -0.00490658 0.008330345 
93506784455721 1374956681674422445 -0.006563127 0.0052161217 0.0021276474 
93506847724453 1374956681737715902 6.413758E-4 -0.003830403 0.0051002502 
93506912793887 1374956681801558675 0.008162707 0.0029925555 0.004565239 
93506976337302 1374956681864852132 -0.012826085 -5.0219893E-4 -0.012973785 
93507039850197 1374956681928694906 3.5873055E-4 0.0062657595 0.0022382736 
93507105255355 1374956681991957845 0.00897041 0.004862383 0.009469032 
93507184577802 1374956682055861654 0.0070903897 0.004371628 0.0031471252 
93507229473270 1374956682119124593 -0.006323278 0.004998043 -0.009979248 
93507292833564 1374956682182936849 8.530617E-4 0.0044931322 6.5231323E-4 
93507356315938 1374956682246230306 0.011545718 -0.004488975 -0.011148453 
93507422148381 1374956682310134115 0.008028269 -0.001873225 0.001748085 
93507496801211 1374956682373366537 0.007011533 4.6987832E-4 -0.0016260147 
93507558330282 1374956682437300863 0.009600431 -0.0059605837 0.0028038025 
93507621232770 1374956682500502767 0.008719653 -0.0031917244 0.011036873 
93507688347068 1374956682563643636 -0.006996393 -0.0049761385 -0.013573647 
93507753874308 1374956682627669515 0.005581498 -0.0108392835 -0.01536274 
93507828923903 1374956682691542806 -2.0620227E-4 0.011640802 -0.016964912 
93507869058193 1374956682754805746 0.0052697957 -0.0055383295 0.012519836 
93507930953509 1374956682818679037 -4.8968196E-4 0.011047408 -0.0037155151 
93507991444886 1374956682881941976 -0.0059502125 -0.0050147176 -0.012917519 
