#SysTm EventTmStmp Grav:x Grav:y Grav:z
92003571332137 1374955178214249605 0.3413593 -0.15379544 9.7995 
92003580610330 1374955178277907780 0.34174326 -0.15414385 9.799481 
92003590621012 1374955178341659001 0.34075877 -0.15382169 9.799521 
92003599044634 1374955178404891423 0.34221366 -0.15311019 9.799481 
92003627916907 1374955178469130925 0.34144944 -0.15322311 9.799506 
92003654530672 1374955178532058171 0.33987212 -0.15336375 9.79956 
92003706476345 1374955178596023015 0.33765754 -0.15333982 9.799636 
92003769073630 1374955178659163884 0.33755395 -0.1543843 9.799623 
92003834661909 1374955178723006657 0.33888653 -0.15510763 9.799565 
92003896313062 1374955178786330632 0.3384216 -0.15474352 9.799587 
92003960466884 1374955178850142888 0.33706313 -0.15357621 9.799653 
92004023491454 1374955178913436345 0.33693248 -0.15329129 9.799662 
92004088744009 1374955178977309636 0.3384469 -0.15397845 9.799599 
92004154057605 1374955179040603093 0.33748135 -0.15376332 9.799635 
92004216746450 1374955179104415349 0.3382329 -0.15467401 9.799595 
92004278153440 1374955179167723613 0.33987898 -0.15474573 9.799537 
92004341361132 1374955179231596904 0.34076208 -0.1553261 9.799497 
92004404568822 1374955179294829326 0.33955893 -0.15556446 9.799535 
92004469088890 1374955179358733135 0.33990937 -0.1545567 9.799539 
92004531808255 1374955179421996074 0.3399615 -0.15391763 9.799547 
92004595229588 1374955179485838848 0.3398235 -0.15358697 9.799557 
92004658834045 1374955179549132305 0.33955827 -0.15331426 9.79957 
92004723232030 1374955179612975078 0.34002712 -0.15253884 9.799566 
92004786989088 1374955179676543193 0.3399689 -0.1525578 9.799568 
92004850501982 1374955179740111309 0.33977646 -0.15312548 9.799566 
92004913587593 1374955179803404766 0.34051713 -0.1517555 9.7995615 
92004977344650 1374955179867247539 0.3398043 -0.15126969 9.799594 
92005040827025 1374955179930540996 0.34060383 -0.15180105 9.799558 
92005104523042 1374955179994414287 0.3413019 -0.15195541 9.799531 
92005168188539 1374955180057677227 0.34098753 -0.15291938 9.799527 
92005231884555 1374955180121520000 0.34039915 -0.15356566 9.799538 
92005296343582 1374955180184813457 0.33978477 -0.15334326 9.799562 
92005358940865 1374955180248625713 0.33988675 -0.15257676 9.799571 
92005422331679 1374955180311949688 0.34035686 -0.15201877 9.799562 
92005487034867 1374955180375822979 0.34146282 -0.15149356 9.799533 
92005549357469 1374955180439085918 0.34257683 -0.15176317 9.799489 
92005613114526 1374955180502928692 0.3437871 -0.1523808 9.7994375 
92005676749502 1374955180566222149 0.3439897 -0.153317 9.799416 
92005740445520 1374955180630095440 0.34409174 -0.15325995 9.799413 
92005803531130 1374955180693358379 0.3441104 -0.15273836 9.799421 
92005868509002 1374955180757170635 0.34329444 -0.15369083 9.799435 
92005931472531 1374955180820706916 0.34404355 -0.15439712 9.799397 
92005995412710 1374955180884854866 0.34450895 -0.1537663 9.799391 
92006058223636 1374955180947843147 0.34359905 -0.1537552 9.799422 
92006122102777 1374955181011716438 0.34303388 -0.15498099 9.799423 
92006185157865 1374955181074948860 0.3428237 -0.15540087 9.799424 
92006248975964 1374955181138822151 0.34379238 -0.15651451 9.799373 
92006322377459 1374955181202146125 0.3443806 -0.15528242 9.799372 
92006390468409 1374955181266019416 0.34437063 -0.15541275 9.79937 
92006453554020 1374955181329221321 0.3449302 -0.15408617 9.799371 
92006516334426 1374955181393155647 0.3433828 -0.1556934 9.799399 
92006580549289 1374955181456388069 0.34216166 -0.15592057 9.799439 
92006641620554 1374955181520261360 0.34100872 -0.15588383 9.7994795 
92006704034715 1374955181583493782 0.3408269 -0.15520826 9.799497 
92006771515259 1374955181647442826 0.34194466 -0.15446931 9.79947 
92006821324506 1374955181710644730 0.34020874 -0.15283275 9.799556 
92006887828398 1374955181774609574 0.34112942 -0.15235884 9.799531 
92006948716540 1374955181837933549 0.33996123 -0.15195484 9.799578 
92007014121698 1374955181901654252 0.33991453 -0.15154459 9.799586 
92007076780024 1374955181964947709 0.33961418 -0.15082544 9.799607 
92007145359299 1374955182028821000 0.3389825 -0.1508 9.799629 
92007225261634 1374955182092358597 0.33942136 -0.15274183 9.799584 
92007265548525 1374955182155926713 0.3399257 -0.1523848 9.799572 
92007329244543 1374955182219250687 0.3391841 -0.15096366 9.79962 
92007392787958 1374955182283032425 0.33961707 -0.15030105 9.799615 
92007458162596 1374955182346356400 0.34012654 -0.15120575 9.799583 
92007533578436 1374955182410260209 0.34014958 -0.15123568 9.7995825 
92007594924385 1374955182473614701 0.34050292 -0.15147664 9.799566 
92007660237981 1374955182537426957 0.3390369 -0.15247661 9.799602 
92007722804745 1374955182600659379 0.3394179 -0.15117687 9.799608 
92007791322980 1374955182664502152 0.33940804 -0.15031916 9.799623 
92007851570195 1374955182727765092 0.3399106 -0.15039854 9.799603 
92007925551579 1374955182791668900 0.34098527 -0.15067023 9.7995615 
92007983845489 1374955182854901322 0.33981833 -0.15163404 9.799587 
92008084013351 1374955182918713578 0.33943307 -0.1506727 9.799616 
92008120698839 1374955182982037552 0.33965242 -0.15114163 9.799601 
92008191658704 1374955183045849808 0.3384131 -0.15217145 9.799628 
92008254378070 1374955183109173783 0.33795175 -0.15138748 9.799656 
92008313068745 1374955183172986039 0.33837488 -0.15111981 9.799645 
92008368463221 1374955183236310013 0.3366845 -0.15147883 9.799698 
92008447572026 1374955183300334469 0.3385658 -0.15237384 9.79962 
92008505163968 1374955183363658444 0.338101 -0.15206635 9.799641 
92008588515106 1374955183427531735 0.3380323 -0.15202688 9.7996435 
92008624895389 1374955183490733639 0.33859688 -0.1526623 9.799614 
92008663930946 1374955183554759518 0.33723503 -0.15514804 9.799622 
92008727474361 1374955183617961422 0.33846208 -0.15704061 9.79955 
92008790895694 1374955183681743161 0.3389908 -0.15686108 9.799534 
92008855141079 1374955183745158688 0.3383285 -0.15621889 9.799567 
92008919233861 1374955183808940426 0.3383395 -0.15551618 9.799578 
92008982380511 1374955183872203366 0.33931294 -0.15552467 9.799544 
92009046595375 1374955183936107174 0.33836395 -0.1548714 9.799587 
92009115815578 1374955183999339596 0.3393471 -0.15501937 9.799551 
92009179908360 1374955184063349556 0.33933395 -0.15503263 9.799551 
92009236859375 1374955184126612496 0.33936116 -0.15545635 9.799543 
92009299822903 1374955184190455269 0.33975476 -0.15486392 9.79954 
92009363305279 1374955184253718209 0.33867875 -0.15405314 9.799589 
92009427031816 1374955184317591500 0.33753633 -0.15507975 9.799612 
92009490453149 1374955184380884957 0.33739862 -0.15521643 9.799616 
92009554301768 1374955184444758248 0.3381525 -0.1558379 9.79958 
92009617814663 1374955184508000866 0.33937836 -0.15566064 9.79954 
92009682548374 1374955184571874158 0.34011194 -0.15439497 9.799534 
92009745145657 1374955184635167615 0.34104928 -0.1551743 9.799489 
92009806735767 1374955184697087781 0.34076113 -0.15551172 9.799494 
92009872232487 1374955184762273327 0.3397042 -0.15490563 9.7995405 
92009936355790 1374955184826146618 0.33947808 -0.15447313 9.799555 
92009999044635 1374955184889440075 0.33995134 -0.15514481 9.799528 
92010062527009 1374955184953282849 0.3410666 -0.15534061 9.799486 
92010126192505 1374955185016576306 0.3422308 -0.15472119 9.799456 
92010190529450 1374955185080419079 0.34189695 -0.15371743 9.799482 
92010253340377 1374955185143682019 0.34203053 -0.15254682 9.799497 
92010317188995 1374955185207585827 0.34055552 -0.15235981 9.799551 
92010380885013 1374955185270848767 0.34198862 -0.15240647 9.7995 
92010444703110 1374955185334797747 0.34190387 -0.15369388 9.799483 
92010508154966 1374955185398060686 0.3414642 -0.15388852 9.799495 
92010571637339 1374955185461933977 0.34112185 -0.15429655 9.7995 
92010634783990 1374955185525196917 0.33980605 -0.15391319 9.799553 
92010699151455 1374955185589039690 0.34078404 -0.15380156 9.7995205 
92010762084463 1374955185652363665 0.3413764 -0.15347151 9.799505 
92010825811001 1374955185716175921 0.34189275 -0.15279901 9.799498 
92010889354416 1374955185779499895 0.34117845 -0.15231265 9.79953 
92010952867310 1374955185843312151 0.3406509 -0.15238763 9.799547 
92011014915228 1374955185905323870 0.34107462 -0.15179814 9.799541 
92011079771019 1374955185970448382 0.34190044 -0.15281323 9.799497 
92011143344955 1374955186033741839 0.34359747 -0.15174353 9.799455 
92011207895541 1374955186097584612 0.34363782 -0.14999108 9.7994795 
92011270553867 1374955186160847552 0.3420257 -0.1506681 9.799525 
92011334310924 1374955186224751360 0.3408875 -0.15142372 9.799554 
92011398006942 1374955186288044817 0.34090507 -0.15069467 9.799564 
92011462435447 1374955186351887591 0.34121606 -0.1510458 9.799548 
92011543283915 1374955186415181048 0.34155172 -0.15101816 9.799537 
92011599594002 1374955186479084856 0.34213558 -0.15208443 9.7994995 
92011662954295 1374955186542286761 0.34203193 -0.15281142 9.799493 
92011715846100 1374955186606099016 0.3414528 -0.15309522 9.799508 
92011779023270 1374955186669453509 0.34113592 -0.15361558 9.799511 
