#SysTm EventTmStmp Ori:x Ori:y Ori:z
122411761321001 1379356675508087334 1.3004075 -0.47050872 0.13372897 
122411820561043 1379356675698272881 1.3128847 -0.46564522 0.12956484 
122411896587290 1379356675762298760 1.3136225 -0.46623328 0.12463237 
122411937209905 1379356675825470147 1.325737 -0.46143436 0.12931888 
122411997792845 1379356675889434991 1.3413975 -0.45897555 0.12751381 
122412061702506 1379356675952636895 1.3592763 -0.46538684 0.115705445 
122412126436214 1379356676016571221 1.3846564 -0.48100814 0.09896614 
122412190345874 1379356676079742608 1.4214702 -0.5007621 0.08345256 
122412252882116 1379356676143707451 1.469116 -0.51703984 0.06882289 
122412344107509 1379356676206939873 1.5163801 -0.5227106 0.05671747 
122412384241800 1379356676270888915 1.5628651 -0.5203968 0.048421066 
122412441559059 1379356676334029785 1.6059095 -0.52195483 0.037130833 
122412505194035 1379356676398025146 1.644905 -0.52559245 0.02745312 
122412568279644 1379356676461196533 1.6788709 -0.53290504 0.023923412 
122412634539373 1379356676525161376 1.7071177 -0.54418 0.030637955 
122412696953535 1379356676588363281 1.7377843 -0.5501237 0.041064817 
122412759459257 1379356676652328124 1.7573919 -0.5558436 0.052003525 
122412822789030 1379356676715499511 1.7544627 -0.5656797 0.06478253 
122412929671374 1379356676779464355 1.7430751 -0.5726729 0.077039346 
122412950791472 1379356676842605224 1.7366519 -0.567623 0.09744432 
122413013449795 1379356676906570068 1.7403098 -0.5610255 0.12962374 
122413077634139 1379356676969741454 1.7462839 -0.5603189 0.15262803 
122413141513278 1379356677033706298 1.7464778 -0.55744064 0.16018322 
122413206796354 1379356677096877685 1.7453418 -0.5432735 0.16206785 
122413268233865 1379356677160842529 1.7457114 -0.5214771 0.16312341 
122413332937053 1379356677224013915 1.7504091 -0.5008049 0.1571759 
122413397914926 1379356677288009277 1.761122 -0.48899394 0.13928322 
122413503942699 1379356677351150146 1.770447 -0.48146912 0.11241219 
122413522377005 1379356677415114990 1.7797295 -0.47420204 0.08798764 
122413584974289 1379356677478286376 1.7894824 -0.46993026 0.076122075 
122413649616436 1379356677542251220 1.7959942 -0.4708612 0.07614198 
122413712702046 1379356677605422607 1.7973661 -0.4758974 0.08460912 
122413775451932 1379356677669387451 1.798329 -0.47862986 0.09167767 
122413840368765 1379356677732558837 1.7996736 -0.47526804 0.08937924 
122413904675189 1379356677796554199 1.79873 -0.46832797 0.0828222 
122413968645889 1379356677859876801 1.7982761 -0.46059316 0.07453627 
122414084623304 1379356677923933198 1.800812 -0.45455816 0.06829292 
122414093657334 1379356677986982514 1.8045683 -0.45019948 0.0638729 
122414157200750 1379356678050947358 1.8109984 -0.43096098 0.06449165 
122414220591563 1379356678114118745 1.8208911 -0.39894822 0.067140795 
122414284318101 1379356678178083588 1.8377225 -0.36346266 0.053552963 
122414348777126 1379356678241254975 1.854444 -0.32301807 0.0018092628 
122414412412103 1379356678305219819 1.8889469 -0.2846092 -0.051342305 
122414478488710 1379356678368482758 1.9434837 -0.24868229 -0.086519144 
122414540811309 1379356678432386567 1.9971437 -0.22287253 -0.097660474 
122414608658097 1379356678495557954 2.0411868 -0.2233317 -0.08428284 
122414666768885 1379356678559492280 2.0780563 -0.22618383 -0.06797255 
122414730098658 1379356678622663667 2.1122165 -0.21721742 -0.056423772 
122414792787504 1379356678686734700 2.1365852 -0.20538619 -0.048407424 
122414857582254 1379356678749936605 2.1507897 -0.1943118 -0.036800794 
122414921644516 1379356678813870931 2.1573808 -0.18724158 -0.030971395 
122414985828859 1379356678877011800 2.1586418 -0.18110211 -0.029423507 
122415048700825 1379356678941007161 2.1557798 -0.17760032 -0.032545652 
122415133669543 1379356679004178548 2.1505556 -0.17636728 -0.035188563 
122415185767817 1379356679068143392 2.1453476 -0.17507234 -0.035246722 
122415278885474 1379356679131325011 2.1397786 -0.1716567 -0.036073823 
122415304339465 1379356679195289855 2.1380355 -0.1663101 -0.03515343 
122415369561499 1379356679258491759 2.1422043 -0.16190255 -0.032448683 
122415431762018 1379356679322395568 2.1447752 -0.16161154 -0.028012117 
122415497624982 1379356679385627990 2.1429017 -0.16389419 -0.024470739 
122415564586680 1379356679449562316 2.1400712 -0.1668354 -0.022718413 
122415620530523 1379356679512764220 2.138008 -0.16809523 -0.025024608 
122415685874639 1379356679576729064 2.1388512 -0.1688716 -0.027537962 
122415749570656 1379356679639869933 2.1398258 -0.16525918 -0.041067768 
122415825108577 1379356679703834777 2.1380033 -0.16046466 -0.0561846 
122415875589274 1379356679767006164 2.1353278 -0.15916301 -0.05927732 
122415937606671 1379356679830971007 2.1322744 -0.15830766 -0.05722585 
122416001821534 1379356679894142394 2.1284914 -0.15710656 -0.04828374 
122416066829926 1379356679958213451 2.1195686 -0.15653162 -0.036271967 
122416129976579 1379356680021384837 2.105307 -0.16036437 -0.025267618 
122416192970626 1379356680085807445 2.0865028 -0.1634945 -0.016432106 
122416256636122 1379356680148490550 2.0608284 -0.16782641 -0.0050088554 
122416319752251 1379356680212485911 2.022936 -0.17553599 0.010596995 
122416387019152 1379356680275626781 1.9738549 -0.18504874 0.0279911 
122416449433316 1379356680339591624 1.9157349 -0.19686434 0.040580094 
122416513648178 1379356680402732494 1.8523214 -0.20742592 0.045014706 
122416576245461 1379356680466727855 1.7820479 -0.21647775 0.048183706 
122416641498017 1379356680529929759 1.7101351 -0.22315714 0.052556995 
122416706018084 1379356680593894603 1.6367328 -0.22555383 0.0571301 
122416765380209 1379356680657065990 1.5662198 -0.22816296 0.05613441 
122416828130094 1379356680721030833 1.4966555 -0.23394047 0.044804927 
122416893016406 1379356680784171702 1.4303313 -0.23825039 0.03430493 
122416957719595 1379356680848167064 1.3633472 -0.23828213 0.031424537 
122417041772701 1379356680911307933 1.2950505 -0.22950298 0.03341781 
122417082059593 1379356680975272777 1.2243623 -0.22149393 0.031303108 
122417144473753 1379356681038444163 1.1512575 -0.22149688 0.010213525 
122417209665270 1379356681102409007 1.0810035 -0.22008759 -0.016657857 
122417273086603 1379356681165702464 1.0158339 -0.21640757 -0.035071544 
122417337393028 1379356681229575755 0.9484461 -0.21308191 -0.05531237 
122417401455289 1379356681293906810 0.88773775 -0.21209864 -0.080743164 
122417466005877 1379356681356711986 0.83765036 -0.21105255 -0.1033541 
122417528908364 1379356681419883372 0.7939857 -0.20997213 -0.12283349 
122417618119412 1379356681483939769 0.75552344 -0.21762605 -0.13690484 
122417653706166 1379356681546989085 0.72238225 -0.22761188 -0.14286514 
122417717798948 1379356681611135746 0.6948978 -0.23127335 -0.14314263 
122417780548833 1379356681674307133 0.6759422 -0.22536436 -0.14358258 
122417845374105 1379356681738302494 0.65927035 -0.21583012 -0.15176927 
122417909619488 1379356681801473881 0.6402326 -0.20694646 -0.15901299 
122417974261638 1379356681865438725 0.61759174 -0.20331319 -0.16501865 
122418038964826 1379356681928610111 0.5963861 -0.20054106 -0.1731886 
122418099059441 1379356681992544437 0.57997876 -0.19560559 -0.1759195 
122418223307875 1379356682055715824 0.5637237 -0.19151871 -0.17942572 
122418229411949 1379356682119650150 0.5456942 -0.18675333 -0.18887311 
122418293596293 1379356682182852055 0.52370703 -0.1853439 -0.20175259 
122418353721427 1379356682246816898 0.500584 -0.18456878 -0.20944941 
122418418272014 1379356682309988285 0.4807925 -0.18588424 -0.20857914 
122418481327104 1379356682373953129 0.4615319 -0.18893464 -0.19913526 
122418545541967 1379356682437169638 0.43942317 -0.18749042 -0.19535905 
122418610702961 1379356682501195516 0.42842814 -0.17121752 -0.19857343 
122418670492372 1379356682564275350 0.4181961 -0.15824187 -0.19461378 
122418739529453 1379356682628270712 0.40635082 -0.15248278 -0.18621354 
122418805850222 1379356682691442099 0.39772454 -0.1435392 -0.18165818 
122418863838930 1379356682755376425 0.39541382 -0.1280319 -0.18488258 
122418928084313 1379356682818578329 0.3894446 -0.11716828 -0.19455339 
122418988514651 1379356682882543173 0.38351595 -0.11242217 -0.19619793 
122419056208836 1379356682945745077 0.3795742 -0.11140012 -0.19467354 
122419121156190 1379356683009679403 0.3766711 -0.10884596 -0.18747525 
122419181525486 1379356683072881308 0.37828454 -0.10137218 -0.18959403 
122419245740349 1379356683136846151 0.3794421 -0.097335495 -0.19639295 
122419309436367 1379356683199987020 0.3755697 -0.09682141 -0.19935088 
122419371514803 1379356683263921347 0.36831215 -0.09174746 -0.20455875 
122419437896613 1379356683327153768 0.3599436 -0.08827343 -0.20586495 
122419501562110 1379356683391088095 0.35044554 -0.08974717 -0.20341523 
122419562053487 1379356683454289999 0.3419014 -0.09051481 -0.19975148 
122419627519687 1379356683518254843 0.33033213 -0.09267494 -0.19893736 
122419690513735 1379356683581456747 0.31946385 -0.09087133 -0.20335616 
122419754392875 1379356683645391073 0.31049466 -0.086224355 -0.21158826 
122419818943462 1379356683708562460 0.30289266 -0.08492098 -0.21822077 
122419885294753 1379356683772618856 0.29726392 -0.08384643 -0.22083928 
122419980915078 1379356683835637655 0.29344785 -0.082436696 -0.21996932 
122420008169770 1379356683899633016 0.28990144 -0.08200753 -0.22038156 
122420069729361 1379356683962804403 0.28604242 -0.08269023 -0.22189827 
122420133455899 1379356684026769247 0.28324348 -0.08315481 -0.22340973 
122420196510988 1379356684090091961 0.28120244 -0.082782134 -0.2249188 
122420262923319 1379356684154056804 0.28025782 -0.08235685 -0.22658879 
122420324391349 1379356684217228191 0.28113535 -0.08310348 -0.22924131 
122420389827027 1379356684281193035 0.28243345 -0.08853836 -0.2313517 
122420457154968 1379356684344364422 0.28522313 -0.10114264 -0.2322216 
122420517463225 1379356684408329265 0.29404637 -0.11905845 -0.233043 
122420578107204 1379356684471470135 0.31179345 -0.13795091 -0.23449668 
122420644244851 1379356684535465496 0.33754164 -0.15621033 -0.23557436 
122420705926523 1379356684598636883 0.36892316 -0.17153426 -0.23198171 
122420772125210 1379356684662601726 0.4023167 -0.18690301 -0.22476834 
122420834661454 1379356684725803631 0.43550083 -0.20234425 -0.21708336 
122420897350298 1379356684789768474 0.47369733 -0.21817134 -0.21179652 
122420961992447 1379356684852878826 0.5213253 -0.23193367 -0.20422372 
122421030480162 1379356684917102534 0.5834896 -0.24118653 -0.19103251 
122421104461545 1379356684980090815 0.6533342 -0.24254386 -0.17480887 
122421151066153 1379356685044055659 0.73095316 -0.2340312 -0.16079044 
122421213480315 1379356685107227045 0.8124755 -0.22138986 -0.15699859 
122421278214025 1379356685171191889 0.88710725 -0.21637629 -0.1655472 
122421340719747 1379356685234363276 0.9591182 -0.2143303 -0.16119553 
122421404507326 1379356685298328120 1.0326511 -0.21508671 -0.14155814 
122421470370289 1379356685361499506 1.1055888 -0.21950375 -0.119751565 
122421534493591 1379356685425464350 1.1810101 -0.2195936 -0.098924115 
122421597731803 1379356685488666254 1.248641 -0.21199472 -0.08682298 
122421668783230 1379356685552722651 1.2995129 -0.20564944 -0.07333546 
122421721766597 1379356685615771967 1.3335963 -0.20330516 -0.059943788 
122421785371052 1379356685679736811 1.3587776 -0.1999232 -0.05038255 
122421849189150 1379356685742908198 1.3766934 -0.1967503 -0.041829377 
122421914105983 1379356685806873042 1.3918886 -0.19450158 -0.038701616 
122421979297498 1379356685870044428 1.403179 -0.19484647 -0.03655308 
122422050287884 1379356685934009272 1.4075767 -0.19563618 -0.033437632 
122422106567451 1379356685997180659 1.4071461 -0.1969846 -0.032927323 
122422168493286 1379356686061206538 1.4073167 -0.19639643 -0.032025523 
122422268111781 1379356686124316889 1.4089222 -0.19525856 -0.030851454 
