#SysTm EventTmStmp Light
122411964708761 1379356675862457451 3.0 
122412981586527 1379356676879592529 4.0 
122414253156800 1379356678151106049 5.0 
122414380487794 1379356678278242280 6.0 
122414507605145 1379356678405378510 8.0 
122415016288190 1379356678914060140 9.0 
122415524788113 1379356679422554259 8.0 
122415779144896 1379356679676887756 10.0 
122416033226996 1379356679931160216 9.0 
122416160557991 1379356680058372142 8.0 
122416287888983 1379356680185996654 7.0 
122416541665880 1379356680439750316 6.0 
122417050837251 1379356680948325755 7.0 
122417431700978 1379356681329734447 6.0 
122418067318252 1379356681965566898 5.0 
122421373346026 1379356685271350581 6.0 
