#SysTm EventTmStmp Pressure
137926638850794 1378566791064690338 999.5706 
137926645534756 1378566791255028473 999.4707 
137926721133718 1378566791319023834 999.5007 
137926765083054 1378566791382164704 999.54065 
137926825665994 1378566791446129547 999.5007 
137926888629522 1378566791509331452 999.7805 
137926952508662 1378566791573204743 999.69055 
137927023224364 1378566791636498200 999.5706 
137927084631352 1378566791700432526 999.4707 
137927146160423 1378566791763573395 999.5007 
137927246816611 1378566791827538239 999.4707 
137927273216733 1378566791890740143 999.5706 
137927335051007 1378566791954735504 999.6006 
137927415533230 1378566792017876373 999.5706 
137927461161186 1378566792081810700 999.7805 
137927524338357 1378566792144951569 999.13086 
137927588309057 1378566792208885895 999.4407 
137927651547269 1378566792272118317 999.2008 
137927715426409 1378566792336052643 999.5706 
137927778603579 1378566792399193512 999.5706 
137927842787922 1378566792463249909 999.5706 
137927915517969 1378566792526421295 999.5706 
137927985379103 1378566792590294586 999.6006 
137928032929842 1378566792653739378 999.3507 
137928096931063 1378566792717704222 999.54065 
137928160352396 1378566792780845091 999.69055 
137928224689341 1378566792844870970 999.38074 
137928287530789 1378566792908042357 999.4707 
137928352020335 1378566792972007201 999.6306 
137928414526058 1378566793035148070 999.4107 
137928483105333 1378566793099143431 999.54065 
137928561329048 1378566793162284300 999.2908 
137928605614109 1378566793226188109 999.2908 
137928678801961 1378566793289512083 999.6006 
137928733952274 1378566793353354857 999.5706 
137928803233520 1378566793416526243 999.4407 
137928869584808 1378566793480505750 999.2908 
137928922964941 1378566793543646619 999.4407 
137928986935641 1378566793607611463 999.6006 
137929057651343 1378566793670843885 999.4407 
137929145885740 1378566793734747693 999.5007 
137929177199641 1378566793797888562 999.2608 
137929241231384 1378566793861883924 999.2908 
137929304316992 1378566793924963758 999.6006 
137929368379254 1378566793989020154 999.4707 
137929446206204 1378566794052252576 999.7205 
137929504469594 1378566794116614148 999.5007 
137929561817375 1378566794179388806 999.5706 
