#SysTm EventTmStmp Mag:x Mag:y Mag:z
137926637752061 1378566791062798248 -21.1792 12.298584 -25.318909 
137926644466543 1378566791253166901 -21.359253 12.539673 -25.138855 
137926719912903 1378566791317162262 -21.598816 12.539673 -25.079346 
137926763831719 1378566791380303131 -21.77887 12.658691 -24.839783 
137926823376966 1378566791444237457 -21.71936 12.719727 -24.778748 
137926886554136 1378566791507500397 -21.77887 12.719727 -24.719238 
137926950707960 1378566791571373688 -21.71936 12.95929 -24.659729 
137927021698345 1378566791634606110 -21.839905 13.259888 -24.778748 
137927082983252 1378566791698570954 -22.079468 13.259888 -24.659729 
137927144573364 1378566791761711823 -21.899414 13.018799 -24.899292 
137927245595796 1378566791825676666 -21.71936 12.89978 -24.899292 
137927271965398 1378566791888878571 -21.71936 12.779236 -24.958801 
137927333524988 1378566791952873932 -21.71936 12.95929 -24.958801 
137927410466848 1378566792016014801 -21.659851 13.018799 -25.019836 
137927459024760 1378566792079918610 -21.539307 12.89978 -25.138855 
137927522262972 1378566792143120514 -21.359253 12.719727 -25.138855 
137927586142111 1378566792207024323 -21.359253 12.539673 -25.19989 
137927649593964 1378566792270256745 -21.418762 12.599182 -25.138855 
137927713381544 1378566792334191071 -21.539307 12.658691 -25.19989 
137927776528193 1378566792397362457 -21.71936 12.719727 -25.19989 
137927840804098 1378566792461388336 -21.71936 12.539673 -25.079346 
137927914358195 1378566792524559723 -21.899414 12.539673 -24.958801 
137927984646614 1378566792588433014 -22.019958 12.359619 -24.839783 
137928030884977 1378566792651877806 -22.079468 12.239075 -24.778748 
137928094703076 1378566792715751097 -21.899414 12.239075 -24.899292 
137928158093888 1378566792779014036 -21.839905 12.298584 -24.778748 
137928223376965 1378566792843009398 -21.899414 12.298584 -24.778748 
137928286126852 1378566792906180784 -21.77887 12.419128 -25.019836 
137928350860561 1378566792970145628 -21.77887 12.239075 -25.079346 
137928413061080 1378566793033286497 -21.659851 12.298584 -25.318909 
137928481457233 1378566793097281859 -21.359253 12.359619 -25.439453 
137928559253662 1378566793160422728 -21.71936 12.539673 -25.738525 
137928603538724 1378566793224326536 -21.77887 12.539673 -25.559998 
137928676238250 1378566793287650511 -21.839905 12.599182 -25.559998 
137928732517817 1378566793351493284 -21.77887 12.599182 -25.679016 
137928801890623 1378566793414695189 -21.71936 12.539673 -25.498962 
137928873064131 1378566793478644178 -21.659851 12.658691 -25.559998 
137928920889556 1378566793541815564 -21.71936 12.359619 -25.2594 
137928984982337 1378566793605749890 -21.899414 12.419128 -25.19989 
137929056430528 1378566793668982312 -21.77887 12.11853 -25.019836 
137929144756486 1378566793732886121 -21.71936 12.059021 -25.079346 
137929175154776 1378566793796057508 -21.598816 11.819458 -25.19989 
137929239186519 1378566793860052869 -21.598816 11.878967 -25.079346 
137929302760453 1378566793923620984 -21.659851 11.819458 -25.079346 
137929366334389 1378566793987189099 -21.539307 11.878967 -25.019836 
137929443611972 1378566794050391004 -21.539307 12.298584 -25.19989 
137929503767625 1378566794114722058 -21.539307 12.239075 -25.19989 
137929560474478 1378566794177557752 -21.71936 12.419128 -25.19989 
