#SysTm EventTmStmp La:x La:y La:z
171285202234476 1378637038504868389 0.0109399855 -0.0063637495 0.06182003 
171285257049064 1378637038568863750 0.0012483597 -0.008714199 -0.008849144 
171285315587138 1378637039140700877 0.0041166693 -0.011499047 0.007889748 
171285378428586 1378637039204635203 -0.014048174 -0.0016915798 0.0027856827 
171285435806885 1378637039267806589 -0.0010619909 0.0038946867 -0.0017747879 
171285493032585 1378637039331801951 0.014404818 0.005233288 -0.006966591 
171285545985430 1378637039394973338 0.010008037 -0.007907033 0.0128622055 
171285608491152 1378637039458907664 0.014938369 0.002551198 0.004971504 
171285674476198 1378637039522109568 3.9681792E-4 0.008991718 0.03840828 
171285730175877 1378637039586074412 -4.4682622E-4 0.0015748739 0.002371788 
171285787218452 1378637039649245798 0.008069307 -3.4105778E-4 0.0042381287 
171285843528539 1378637039713286376 -0.0097747445 -0.0034179688 0.0037851334 
171285907621321 1378637039776457763 5.3432584E-4 0.006799102 0.006641388 
171285964602856 1378637039840422607 -0.0048352033 0.006046772 -0.018491745 
171286045573404 1378637039903593993 -0.015774474 5.5789948E-5 -0.0068950653 
171286097458037 1378637039967558837 -0.006317362 0.006695986 -0.012532234 
171286165365866 1378637040030730224 -0.0010751188 0.011588693 -0.018648148 
171286230252177 1378637040094695068 -0.0018441677 0.007737398 0.007850647 
171286289614302 1378637040157866454 0.0075578243 -0.014609098 -0.005750656 
171286348976426 1378637040221800781 -0.0037656128 0.010442853 -0.008361816 
171286405713797 1378637040285002685 -0.01438649 0.0035060644 -0.011710167 
171286473102780 1378637040348937011 -0.008368492 0.0044509172 -0.002957344 
171286529046622 1378637040412138915 0.010899052 -0.0063005686 0.021845818 
171286596557686 1378637040476103759 0.0014944971 -0.0020668507 0.013145447 
171286652745692 1378637040539244628 -0.0113312155 -0.003911257 -0.0074272156 
171286721386010 1378637040603209472 -0.005795136 0.005105734 -0.009863853 
171287099624983 1378637040666411376 0.0039839298 0.0032974482 -0.017354965 
171287156118194 1378637040730376220 -0.005039543 6.0272217E-4 0.016444206 
171287183037162 1378637040984618163 0.005650282 0.009989858 -0.007250786 
171287245359761 1378637041047820068 0.010873944 0.00595057 0.0051641464 
171287289644823 1378637041111784911 -0.005517766 0.007977366 0.0034513474 
171287361550819 1378637041174925781 -0.012544632 -0.008949399 -0.014030457 
171287411878913 1378637041238921142 0.006663859 -0.005552411 0.036313057 
171287508720055 1378637041302092529 -0.03083162 -0.003124237 -0.002784729 
171287575254466 1378637041366208675 0.004551694 -0.0075753927 0.02739048 
