#SysTm EventTmStmp Mag:x Mag:y Mag:z
526958284194953 1379854122387221685 -19.439697 -7.8598022 -25.2594 
526958299668782 1379854122641555181 -19.319153 -8.039856 -25.2594 
526958366203193 1379854122704696050 -19.1391 -8.099365 -25.379944 
526958417965745 1379854122768691411 -19.07959 -8.21991 -25.679016 
526958481905926 1379854122831893316 -19.259644 -8.279419 -25.79956 
526958545540902 1379854122895827642 -19.319153 -8.099365 -25.85907 
526958607253095 1379854122958999029 -19.259644 -8.099365 -25.85907 
526958671528998 1379854123023171629 -19.198608 -8.099365 -25.738525 
526958738460175 1379854123086343016 -19.198608 -7.9193115 -26.098633 
526958802247754 1379854123150338377 -19.319153 -7.9193115 -26.219177 
526958864936598 1379854123213479247 -19.558716 -7.739258 -26.219177 
526958927167638 1379854123277444090 -19.439697 -7.559204 -25.91858 
526958986438200 1379854123338967528 -19.1391 -7.499695 -26.039124 
526959051263472 1379854123404580321 -19.07959 -7.559204 -26.039124 
526959117034874 1379854123467751707 -19.1391 -7.6797485 -26.039124 
526959178502904 1379854123531716551 -19.07959 -7.6187134 -25.979614 
526959241588513 1379854123594887938 -19.07959 -7.499695 -25.79956 
526959307543037 1379854123658791747 -18.899536 -7.3791504 -25.619507 
526959368431181 1379854123721963133 -18.838501 -7.499695 -25.679016 
526959432401881 1379854123785941388 -19.018555 -7.6797485 -25.79956 
526959495823215 1379854123849173810 -19.018555 -7.4386597 -25.559998 
526959560679006 1379854123913138654 -18.959045 -7.3791504 -25.439453 
526959623001606 1379854123976310040 -18.778992 -7.258606 -25.79956 
526959686911267 1379854124040274884 -18.899536 -7.4386597 -26.45874 
526959750637803 1379854124103446271 -18.299866 -8.1588745 -27.23999 
526959814577983 1379854124167411115 -17.819214 -8.938599 -28.019714 
526959877236308 1379854124230582501 -16.499329 -9.959412 -28.979492 
526959941237529 1379854124294547345 -13.919067 -11.279297 -29.99878 
526960004384180 1379854124357718732 -10.798645 -12.599182 -31.079102 
526960068721124 1379854124421683576 -7.019043 -14.15863 -31.91986 
526960131867775 1379854124484824445 -2.6397705 -15.7196045 -32.398987 
526960197333973 1379854124547873761 1.9195557 -17.518616 -32.218933 
526960259198767 1379854124611991193 5.9387207 -18.959045 -31.97937 
526960322681142 1379854124675956036 10.079956 -20.098877 -31.3797 
526960386224557 1379854124739463117 13.439941 -21.238708 -30.778503 
526960449798495 1379854124803092267 15.899658 -22.31903 -29.818726 
526960513006185 1379854124866263654 17.098999 -23.519897 -29.09851 
526960582317950 1379854124930197980 16.97998 -24.479675 -29.159546 
526960640337177 1379854124993399884 15.419006 -25.138855 -29.278564 
526960704063715 1379854125057303693 13.439941 -25.679016 -29.93927 
526960767179847 1379854125120475079 10.919189 -25.979614 -30.299377 
526960834233104 1379854125184439923 7.6187134 -26.219177 -30.958557 
526960894175114 1379854125247580792 3.718567 -26.219177 -31.318665 
526960958176334 1379854125311576154 -0.53863525 -26.519775 -31.259155 
526961029319322 1379854125374778058 -4.798889 -26.818848 -30.778503 
526961099516181 1379854125439471550 -8.399963 -26.879883 -29.699707 
526961162388147 1379854125502581902 -11.338806 -27.418518 -28.318787 
526961229288803 1379854125566607780 -13.739014 -28.138733 -26.579285 
526961301133759 1379854125629718132 -15.779114 -29.039001 -25.2594 
526961359732874 1379854125693774528 -16.679382 -30.178833 -23.81897 
526961422208077 1379854125756610222 -17.158508 -31.199646 -22.738647 
526961486392419 1379854125820880241 -17.158508 -32.03888 -22.259521 
526961548013051 1379854125883563347 -16.43982 -32.939148 -21.899414 
526961601454223 1379854125948138542 -15.838623 -34.379578 -21.598816 
526961673116058 1379854126010791130 -14.759827 -35.398865 -21.598816 
526961749233867 1379854126074725456 -13.919067 -36.239624 -21.539307 
526961800813296 1379854126137866325 -13.018799 -36.839294 -21.299744 
526961870125062 1379854126201831169 -12.298584 -37.5 -21.1792 
526961934095762 1379854126265014780 -11.399841 -38.21869 -20.939636 
526961991199378 1379854126328949106 -10.379028 -38.879395 -20.639038 
526962068751645 1379854126392212045 -9.719849 -38.99994 -20.579529 
526962156070429 1379854126456146372 -8.578491 -39.419556 -20.458984 
526962165806428 1379854126519348276 -7.6187134 -39.89868 -20.219421 
526962234049981 1379854126583252084 -6.3598633 -40.13977 -20.27893 
526962299394098 1379854126646423471 -5.218506 -40.19928 -20.639038 
526962357047081 1379854126710327280 -4.1397095 -40.13977 -20.759583 
526962420498936 1379854126773498667 -2.999878 -40.25879 -21.299744 
526962504429961 1379854126837982309 -2.3986816 -40.078735 -21.598816 
526962573955368 1379854126901092661 -1.5594482 -40.19928 -21.71936 
526962635789642 1379854126965210092 -1.0192871 -39.89868 -22.259521 
526962696219980 1379854127028228891 -0.7797241 -39.479065 -22.679138 
526962762296585 1379854127092315805 -0.5996704 -39.179993 -23.2193 
526962825138032 1379854127155426157 -0.23956299 -39.29901 -22.979736 
526962886300858 1379854127219360483 0.0 -39.59961 -22.918701 
526962946609113 1379854127282531870 0.29907227 -39.959717 -22.259521 
526963019919049 1379854127346557749 0.6591797 -40.19928 -22.079468 
526963086331378 1379854127409668100 0.53863525 -40.438843 -22.019958 
526963125366936 1379854127473144663 0.53863525 -40.379333 -22.019958 
526963183264082 1379854127536377084 0.5996704 -40.559387 -22.198486 
526963246868537 1379854127600311411 0.7797241 -40.79895 -22.079468 
526963316729670 1379854127663543833 0.5996704 -40.79895 -22.31903 
526963395930035 1379854127727691782 0.6591797 -40.559387 -22.679138 
526963462098203 1379854127791046274 0.17852783 -39.89868 -23.339844 
526963521582409 1379854127855159124 -0.35858154 -38.99994 -24.179077 
526963587140168 1379854127918208441 -0.29907227 -38.578796 -24.539185 
526963647906230 1379854127982386908 -0.17852783 -38.578796 -24.41864 
526963713311387 1379854128045375189 0.17852783 -38.339233 -23.878479 
526963779510076 1379854128109462103 0.6591797 -38.15918 -23.81897 
526963842046318 1379854128172511419 0.8987427 -38.09967 -23.939514 
526963902598738 1379854128236628851 0.8987427 -38.15918 -23.939514 
526963966172673 1379854128299678167 1.2588501 -38.398743 -23.638916 
526964029349843 1379854128363734564 2.0996094 -39.35852 -22.859192 
526964103422787 1379854128426875433 2.6992798 -39.959717 -22.37854 
526964137056237 1379854128490382513 2.9388428 -40.019226 -22.37854 
526964200080806 1379854128553462347 3.0593872 -40.379333 -22.738647 
526964264082027 1379854128617427191 2.999878 -40.559387 -22.918701 
526964344625290 1379854128680842718 3.4194946 -40.73944 -22.859192 
526964414455902 1379854128745112738 3.779602 -40.73944 -23.2193 
526964476412257 1379854128808192572 4.258728 -40.67993 -23.999023 
526964543343435 1379854128872279486 4.6798706 -40.19928 -24.839783 
526964601973069 1379854128935298285 5.279541 -39.65912 -25.91858 
526964684164432 1379854128999446234 5.819702 -39.118958 -26.69983 
526964708885933 1379854129062068304 6.3598633 -38.578796 -27.598572 
526964772673513 1379854129125972113 6.8389893 -38.21869 -28.079224 
526964835850683 1379854129189174017 7.559204 -38.09967 -28.199768 
526964899821384 1379854129253138861 8.338928 -38.038635 -28.079224 
526964982348470 1379854129316462835 8.399963 -38.038635 -27.539063 
526965048119873 1379854129380763372 7.798767 -38.578796 -26.638794 
526965090207466 1379854129443476996 6.6589355 -39.239502 -25.079346 
526965157047081 1379854129507411322 5.279541 -40.25879 -23.638916 
526965220346333 1379854129570582708 3.3599854 -40.79895 -22.198486 
526965294449798 1379854129634547552 0.5996704 -41.159058 -20.939636 
526965358725701 1379854129697749456 -2.519226 -40.919495 -19.979858 
526965424436064 1379854129761714300 -5.5786133 -40.859985 -18.899536 
526965494632919 1379854129824916205 -8.279419 -40.859985 -18.179321 
526965558725701 1379854129888850531 -10.798645 -39.839172 -17.63916 
526965626786132 1379854129952021917 -13.139343 -38.819885 -17.819214 
526965662708610 1379854130015925726 -15.419006 -37.5 -17.878723 
526965725824741 1379854130079066595 -17.219543 -36.419678 -17.878723 
526965789856481 1379854130143061956 -18.659973 -34.91974 -17.999268 
526965866676258 1379854130206263861 -20.098877 -33.599854 -18.418884 
526965978136658 1379854130270228705 -21.77887 -31.858826 -18.719482 
526966001637346 1379854130333644232 -23.2193 -29.99878 -18.959045 
526966056055169 1379854130397334417 -24.41864 -28.559875 -19.73877 
526966120697318 1379854130460475287 -25.318909 -26.399231 -20.458984 
526966227243937 1379854130524440130 -25.738525 -24.179077 -21.1792 
526966242412562 1379854130587611517 -26.45874 -21.299744 -21.839905 
526966298447965 1379854130651606878 -26.998901 -18.598938 -22.558594 
526966361564096 1379854130714747747 -27.2995 -15.299988 -23.039246 
526966433286972 1379854130778743109 -27.23999 -11.819458 -23.699951 
526966509282698 1379854130842280706 -27.119446 -8.21991 -24.598694 
526966578472382 1379854130906611761 -26.759338 -4.6188354 -24.958801 
526966642748287 1379854130969508490 -26.579285 -1.0787964 -25.439453 
526966705284529 1379854131034133430 -26.399231 2.3986816 -25.979614 
526966763975206 1379854131097060676 -25.738525 5.3390503 -26.519775 
526966828586833 1379854131161300178 -24.958801 8.21991 -26.939392 
526966894877082 1379854131224349494 -23.81897 10.499573 -27.719116 
526966957352285 1379854131288283820 -22.558594 12.539673 -28.259277 
526967023001605 1379854131351485725 -21.11969 14.15863 -28.678894 
526967083615065 1379854131415481086 -19.73877 15.7196045 -29.159546 
526967172002064 1379854131478682990 -17.819214 16.799927 -29.519653 
526967188513585 1379854131541945930 -15.7196045 17.69867 -29.87976 
526967251812837 1379854131605117316 -13.859558 18.418884 -29.818726 
526967315600415 1379854131669051643 -11.51886 18.598938 -29.699707 
526967395258587 1379854131732253547 -9.4192505 18.838501 -29.3396 
526967463044334 1379854131796859260 -7.499695 18.838501 -29.09851 
526967526129944 1379854131859939094 -5.819702 18.838501 -28.439331 
526967594312456 1379854131924026008 -4.258728 18.598938 -27.95868 
526967656665576 1379854131986983771 -2.8793335 18.119812 -27.418518 
526967722467499 1379854132051223273 -1.6799927 17.459106 -26.519775 
526967784118652 1379854132114181037 -0.71868896 16.619873 -26.039124 
526967844365866 1379854132178298469 0.059509277 16.139221 -25.498962 
526967907451476 1379854132241347785 0.4196167 15.478516 -25.498962 
526967975908670 1379854132305648322 0.71868896 14.99939 -25.19989 
526968045373038 1379854132368545051 0.53863525 14.579773 -25.2594 
526968107543038 1379854132432540412 -0.119018555 14.4592285 -25.19989 
526968196143677 1379854132495803351 -1.7990112 14.399719 -25.318909 
526968212014272 1379854132559066291 -4.1992188 14.219666 -25.679016 
526968270918590 1379854132622207160 -6.8389893 13.859558 -25.619507 
526968334400964 1379854132686231356 -10.139465 13.079834 -25.619507 
526968399928204 1379854132749433260 -13.439941 12.059021 -24.899292 
526968469392572 1379854132814130526 -16.918945 10.198975 -24.35913 
526968538673817 1379854132877149325 -20.219421 7.9193115 -23.939514 
526968607802459 1379854132941236239 -23.039246 5.039978 -23.278809 
526968650317338 1379854133003675203 -25.138855 2.0385742 -22.37854 
526968714257520 1379854133067640047 -26.278687 -0.8392334 -21.659851 
526968777404169 1379854133130811434 -27.178955 -3.5995483 -21.479797 
526968850347859 1379854133194837313 -27.598572 -5.9387207 -21.1792 
526968925122772 1379854133258558016 -27.83966 -7.978821 -21.299744 
526968989398675 1379854133322461825 -27.659607 -9.599304 -21.598816 
526969056970780 1379854133385724764 -27.2995 -10.919189 -21.659851 
526969120361593 1379854133449720125 -27.119446 -11.999512 -21.958923 
526969208840152 1379854133513868075 -26.879883 -12.779236 -22.31903 
526969240672901 1379854133576978426 -26.939392 -13.439941 -22.619629 
526969285995653 1379854133639356356 -26.939392 -14.039612 -22.979736 
526969350057916 1379854133703382235 -26.638794 -14.6987915 -23.399353 
526969413174045 1379854133766492586 -26.219177 -15.179443 -23.75946 
526969487887917 1379854133830518465 -26.399231 -15.238953 -23.939514 
526969563731042 1379854133894178133 -26.339722 -15.359497 -24.058533 
526969624802306 1379854133958295565 -26.159668 -14.878845 -24.058533 
526969667500308 1379854134020826082 -26.039124 -14.4592285 -24.179077 
526969731409968 1379854134084760409 -25.738525 -14.039612 -24.35913 
526969794617658 1379854134147901278 -25.318909 -13.439941 -24.598694 
526969873512823 1379854134211896639 -25.138855 -12.838745 -24.719238 
526969939406306 1379854134275068026 -25.019836 -12.419128 -24.719238 
526970006490083 1379854134339521151 -24.41864 -11.999512 -24.899292 
526970098478485 1379854134402631502 -24.299622 -11.698914 -25.2594 
526970114532202 1379854134466138582 -23.999023 -11.819458 -25.619507 
526970176030753 1379854134529279452 -23.81897 -12.179565 -25.979614 
526970242656725 1379854134593244295 -23.579407 -12.95929 -26.159668 
526970308336566 1379854134656507235 -23.399353 -14.399719 -25.85907 
526970388269423 1379854134721906405 -23.579407 -15.9591675 -25.559998 
526970449890054 1379854134784009676 -23.878479 -17.338562 -25.559998 
526970517279035 1379854134848127108 -24.238586 -18.959045 -24.958801 
526970581677021 1379854134911176424 -24.35913 -20.458984 -24.35913 
526970655536322 1379854134975202303 -24.598694 -22.31903 -23.339844 
526970695792694 1379854135038068514 -24.479675 -24.299622 -22.259521 
526970760740045 1379854135101850252 -24.539185 -25.559998 -21.359253 
526970823001606 1379854135164991121 -24.958801 -26.278687 -20.819092 
526970901194799 1379854135228986483 -25.079346 -27.059937 -20.039368 
526970960190679 1379854135292127352 -24.778748 -28.199768 -18.959045 
526971002919200 1379854135356122713 -24.179077 -29.519653 -18.119812 
526971066096372 1379854135419263582 -23.579407 -30.899048 -17.279053 
526971130067072 1379854135483228426 -23.2193 -31.498718 -17.158508 
526971222787962 1379854135546735506 -23.039246 -31.619263 -17.219543 
526971257245463 1379854135610395174 -22.738647 -32.218933 -17.219543 
526971320361592 1379854135673536043 -22.019958 -32.87964 -17.338562 
526971384332294 1379854135737500887 -20.819092 -33.718872 -17.63916 
526971458557839 1379854135800702791 -19.979858 -34.13849 -18.179321 
526971529578745 1379854135864698153 -19.799805 -34.259033 -18.899536 
526971599897683 1379854135928655087 -19.499207 -34.13849 -19.558716 
526971661335193 1379854135992650448 -19.018555 -34.379578 -19.799805 
526971723962998 1379854136055730282 -18.359375 -34.91974 -19.799805 
526971786560281 1379854136119878231 -17.759705 -35.4599 -19.619751 
526971848730278 1379854136182897030 -17.459106 -35.81848 -19.259644 
526971915936140 1379854136246922909 -17.57965 -35.81848 -19.018555 
526971978014577 1379854136310033260 -17.939758 -35.81848 -18.539429 
526972042351521 1379854136374089657 -17.69867 -36.11908 -18.119812 
526972103544867 1379854136437138973 -17.459106 -36.65924 -17.63916 
526972147494204 1379854136500798641 -17.098999 -37.379456 -17.158508 
526972215829317 1379854136563817440 -16.97998 -37.799072 -16.738892 
526972274397913 1379854136627812801 -17.03949 -37.799072 -16.679382 
526972345479859 1379854136691014706 -17.03949 -37.919617 -16.619873 
526972419705405 1379854136754979549 -17.158508 -38.15918 -16.319275 
526972482974136 1379854136818639217 -17.03949 -38.459778 -16.018677 
526972549508548 1379854136882848202 -17.03949 -38.519287 -15.59906 
526972619217078 1379854136945897518 -17.338562 -38.459778 -15.299988 
526972680929272 1379854137009831844 -17.878723 -38.15918 -15.179443 
526972741542731 1379854137073003231 -18.778992 -37.678528 -14.639282 
526972805757596 1379854137136968075 -19.859314 -37.379456 -13.798523 
526972867164584 1379854137200200497 -20.579529 -37.078857 -13.319397 
526972928174808 1379854137264226376 -21.11969 -36.71875 -12.838745 
526972996967727 1379854137327153622 -21.71936 -36.299133 -12.719727 
526973037437741 1379854137390782772 -22.499084 -35.81848 -12.719727 
526973100431789 1379854137453801571 -22.979736 -35.398865 -12.779236 
526973164463530 1379854137517796932 -23.399353 -35.21881 -12.599182 
526973243328173 1379854137581058147 -23.339844 -35.099792 -13.018799 
526973320331072 1379854137644992473 -23.399353 -34.979248 -13.439941 
526973379845799 1379854137708621624 -23.699951 -34.858704 -13.798523 
526973442687245 1379854137772739055 -23.75946 -34.799194 -14.039612 
526973507909282 1379854137835879924 -23.878479 -34.55963 -14.4592285 
526973566813600 1379854137899936321 -24.299622 -34.07898 -14.579773 
526973629716086 1379854137962985637 -24.778748 -33.47931 -14.99939 
526973697013507 1379854138026980999 -25.138855 -32.699585 -15.539551 
526973760526402 1379854138090121868 -25.679016 -32.159424 -15.59906 
526973826053642 1379854138154117229 -26.039124 -31.799316 -15.419006 
526973884439115 1379854138217258098 -26.45874 -31.619263 -14.878845 
526973948837099 1379854138281345012 -26.998901 -30.899048 -14.399719 
526974015646196 1379854138344333293 -27.598572 -30.718994 -13.739014 
526974080196782 1379854138408511760 -27.83966 -30.839539 -13.378906 
526974148501377 1379854138471439006 -27.95868 -31.199646 -12.779236 
526974181585460 1379854138534946086 -28.199768 -31.439209 -12.359619 
526974244823671 1379854138598178508 -28.079224 -31.498718 -12.478638 
526974308763851 1379854138662082317 -27.778625 -31.439209 -12.89978 
526974372246225 1379854138725223186 -27.418518 -30.899048 -14.039612 
526974444487947 1379854138789249065 -27.059937 -30.958557 -15.238953 
526974522925304 1379854138852695110 -26.399231 -30.599976 -16.319275 
526974584057611 1379854138917026165 -25.91858 -29.638672 -17.518616 
526974647234781 1379854138980075481 -25.679016 -28.49884 -18.598938 
526974714471160 1379854139044101360 -25.439453 -27.539063 -19.73877 
526974780975053 1379854139107242229 -25.2594 -26.339722 -20.579529 
526974842900887 1379854139171268108 -25.138855 -25.559998 -21.299744 
526974902934460 1379854139234378459 -25.138855 -24.839783 -21.539307 
526974945662981 1379854139298129680 -25.019836 -24.058533 -22.079468 
526975007955061 1379854139360934856 -25.019836 -23.399353 -22.679138 
