#SysTm EventTmStmp Light
74745016062930 1379302194430304827 22.0 
74745217253226 1379302194811921060 23.0 
74745598849440 1379302195193360269 24.0 
74745852962060 1379302195447615850 25.0 
74746107746129 1379302195701918828 26.0 
74746367505018 1379302195956130254 27.0 
74746489006620 1379302196083388555 28.0 
74746615971369 1379302196210494268 31.0 
74746763506849 1379302196337630498 32.0 
74746884367524 1379302196464705694 35.0 
74746999246205 1379302196591841924 39.0 
74747248384005 1379302196820540655 84.0 
74747378828075 1379302196973281133 158.0 
74747532284509 1379302197100629745 190.0 
74747649543778 1379302197227827011 214.0 
74747785603599 1379302197354932724 266.0 
74747893859360 1379302197482038436 313.0 
74748028271079 1379302197609205185 339.0 
74748160851577 1379302197736463485 355.0 
74748372266195 1379302197965298955 378.0 
74748523586201 1379302198117795293 383.0 
74748650642513 1379302198244931523 389.0 
74748831689361 1379302198372189824 383.0 
74748904633050 1379302198499234502 389.0 
74749031841962 1379302198626401250 391.0 
74749158989834 1379302198753476445 388.0 
74749286107185 1379302198880612675 386.0 
74749435595969 1379302199007901494 379.0 
74749540463968 1379302199134854619 374.0 
74749667520277 1379302199261990849 367.0 
74749794942832 1379302199389249150 363.0 
74749921877061 1379302199516501334 359.0 
74750048933371 1379302199643607047 358.0 
74750176050722 1379302199770743277 355.0 
74750303412235 1379302199897879508 347.0 
74750433856307 1379302200025442984 339.0 
74750557646937 1379302200152090933 333.0 
74750709150066 1379302200279288199 326.0 
74750811973200 1379302200406407577 323.0 
74750939578876 1379302200533543808 322.0 
74751067520277 1379302200661076767 326.0 
74751197292901 1379302200788457138 319.0 
74751330514326 1379302200915166122 320.0 
74751576935812 1379302201169652206 322.0 
74751703381715 1379302201297063095 318.0 
74751830346465 1379302201422368271 313.0 
74751957952141 1379302201550664169 311.0 
74752085527296 1379302201677769882 309.0 
74752210630303 1379302201804906113 308.0 
74752339090551 1379302201932103378 302.0 
74752488029967 1379302202059754667 304.0 
74752593020048 1379302202187074003 300.0 
74752846125496 1379302202440797147 302.0 
74752974219499 1379302202567963895 303.0 
74753101947258 1379302202695618925 301.0 
74753231780921 1379302202823072576 298.0 
74753355449471 1379302202949690008 296.0 
74753482139536 1379302203076521063 292.0 
74753609256886 1379302203203626776 287.0 
74753738632745 1379302203331678534 280.0 
74753866207901 1379302203458662176 277.0 
74754004587269 1379302203585371160 275.0 
74754117604208 1379302203712141180 279.0 
74754244874161 1379302203839002752 278.0 
74754373670132 1379302203967176580 271.0 
74754500543320 1379302204094129705 252.0 
74754628698363 1379302204221845770 244.0 
74754753618247 1379302204348188543 242.0 
74754880735599 1379302204475167421 244.0 
74755007791908 1379302204602364687 245.0 
74755138113899 1379302204729806093 251.0 
74755269443061 1379302204857644228 257.0 
74755389449164 1379302204984078554 261.0 
74755541074374 1379302205111275820 268.0 
74755645423527 1379302205238912697 271.0 
74755772418798 1379302205366048927 279.0 
74755897979609 1379302205492422218 281.0 
74756029308770 1379302205619436379 283.0 
74756152183790 1379302205746572609 281.0 
74756279240100 1379302205873708840 280.0 
74756534359892 1379302206128011818 276.0 
74756660470071 1379302206255117531 273.0 
74756787678984 1379302206382253761 274.0 
74757169275199 1379302206763631935 275.0 
74757296392548 1379302206891037981 279.0 
74757423906666 1379302207018174212 286.0 
74757550810373 1379302207145340960 288.0 
74757677958243 1379302207272477190 286.0 
74757809501048 1379302207399552386 283.0 
74757932009823 1379302207526719134 280.0 
74758209501049 1379302207780881890 281.0 
74758567779700 1379302208162351616 285.0 
74758866879349 1379302208416593560 288.0 
74758953770849 1379302208543760308 292.0 
74759099627709 1379302208670896538 291.0 
74759203610616 1379302208798063286 293.0 
74759330758488 1379302208925199517 294.0 
74759461019437 1379302209052366265 296.0 
74759593538893 1379302209179502495 300.0 
74759712293663 1379302209306847583 307.0 
74759839288932 1379302209433953296 321.0 
74759966406284 1379302209561089527 329.0 
74760093676236 1379302209688256275 331.0 
74760220732545 1379302209815361988 336.0 
74760347788855 1379302209942528736 346.0 
74760475119849 1379302210069616190 341.0 
74760602115119 1379302210196752421 338.0 
74760729446112 1379302210323949687 334.0 
74760983558732 1379302210578191630 343.0 
74761238037597 1379302210832464091 349.0 
74761365124427 1379302210959600321 351.0 
74761492302820 1379302211086797587 354.0 
74761619420170 1379302211213872782 361.0 
74761746598561 1379302211341009013 359.0 
74761875272451 1379302211468145243 350.0 
74762001687833 1379302211595861308 345.0 
74762128103215 1379302211722718204 333.0 
74762255251087 1379302211849793400 318.0 
74762382490519 1379302211976929630 292.0 
74762510950766 1379302212104554142 266.0 
74762639533094 1379302212231659855 233.0 
74762763781530 1379302212358368839 182.0 
