#SysTm EventTmStmp Grav:x Grav:y Grav:z
312290468804044 1379576798058093218 3.3004425 7.7044444 5.0910707 
312290481775203 1379576798121325640 3.303573 7.7167134 5.0704174 
312290487268870 1379576798312396197 3.3372865 7.7088704 5.0602593 
312290558900183 1379576798375567584 3.3400915 7.712721 5.0525346 
312290604406059 1379576798439501910 3.336194 7.716219 5.0497684 
312290665996169 1379576798502673296 3.3359911 7.7134686 5.054102 
312290729783748 1379576798566638140 3.3327525 7.7144156 5.054794 
312290793327164 1379576798629840044 3.326231 7.7126985 5.061705 
312290857755669 1379576798693835406 3.329232 7.711755 5.0611696 
312290921817931 1379576798757006793 3.3258665 7.7194815 5.0515943 
312290986826323 1379576798820910601 3.31841 7.712288 5.067461 
312291051682115 1379576798884081988 3.3147478 7.6944027 5.0969605 
312291109426660 1379576798948046832 3.4419248 7.751589 4.9230485 
312291173580482 1379576799011248736 3.6070933 7.845473 4.648421 
312291236452449 1379576799075183062 3.687723 7.9016314 4.487239 
312291299934823 1379576799138384966 3.7072203 7.9319415 4.4171495 
312291365156859 1379576799202734809 3.7180405 7.901472 4.4624324 
312291428272990 1379576799265906196 3.7321808 7.8379836 4.561495 
312291491724843 1379576799329871040 3.7234824 7.7996655 4.6337123 
312291555390340 1379576799393072944 3.7028549 7.7902207 4.666017 
312291619513643 1379576799457007270 3.7256808 7.7662697 4.687723 
312291681836242 1379576799520148139 3.7266989 7.7496357 4.714366 
312291745318618 1379576799584143500 3.7106252 7.749928 4.726548 
312291808617869 1379576799647314887 3.6899557 7.720691 4.79015 
312291872619090 1379576799711279731 3.6706936 7.713273 4.8168263 
312291935735221 1379576799774451118 3.7026305 7.757743 4.7199945 
312291999126034 1379576799838385444 3.7104561 7.7598715 4.7103395 
312292064805876 1379576799901587348 3.7074401 7.747146 4.733603 
312292128013566 1379576799965582709 3.7182279 7.7479625 4.723796 
312292191221257 1379576800028754096 3.725157 7.7464066 4.7208877 
312292254398429 1379576800092688422 3.7365532 7.7415047 4.7199225 
312292317667160 1379576800155859809 3.7369246 7.7356634 4.7291956 
312292383347002 1379576800219824653 3.7418272 7.732761 4.730066 
312292445547520 1379576800282996040 3.7389412 7.7235103 4.7474294 
312292509853944 1379576800346960883 3.7179463 7.718939 4.7712936 
312292574282451 1379576800410132270 3.7132382 7.7280335 4.7602243 
312292637734305 1379576800474127631 3.7109275 7.738423 4.7451262 
312292701186159 1379576800537268500 3.7100706 7.7468605 4.73201 
312292765614664 1379576800601202827 3.736346 7.7342954 4.73189 
312292826655409 1379576800664435249 3.8026783 7.7092814 4.7198524 
312292891053396 1379576800728400092 3.8899612 7.702185 4.659928 
312292953559118 1379576800791571479 3.9693918 7.721673 4.5596147 
312293018018144 1379576800855532530 4.011996 7.7446027 4.4827905 
312293081531039 1379576800918734434 4.0772862 7.753901 4.407169 
312293145898504 1379576800982699278 4.155705 7.75897 4.3242216 
312293213592691 1379576801045840147 4.1573696 7.7538342 4.3318267 
312293272405448 1379576801109866026 4.164773 7.7503285 4.3309875 
312293335735220 1379576801173037412 4.180145 7.73921 4.3360586 
312293399583839 1379576801236971739 4.127317 7.6881533 4.4752593 
312293463493498 1379576801300112608 4.0619206 7.665599 4.5727215 
312293526945354 1379576801364107969 4.066118 7.669074 4.5631547 
312293589756279 1379576801427279356 4.043606 7.6646466 4.5905156 
312293653940622 1379576801491274717 4.0273595 7.6742115 4.5888166 
312293714950846 1379576801554385069 4.0240126 7.6596975 4.6159234 
312293785117184 1379576801618349912 3.981303 7.6165752 4.7230706 
312293856595895 1379576801681582334 4.0086427 7.6508307 4.6439157 
312293910372790 1379576801745608213 4.038722 7.679669 4.56966 
312293971383016 1379576801808718565 4.039907 7.6724906 4.580659 
312294035597880 1379576801872683409 4.052907 7.6906505 4.5385275 
312294098561407 1379576801935854795 4.072838 7.6916585 4.5189347 
312294163111994 1379576801999850157 4.0821524 7.701336 4.4939785 
312294228028826 1379576802062991026 4.108844 7.7230372 4.4319844 
312294292335252 1379576802126894834 4.129934 7.7255335 4.407966 
312294352582467 1379576802190096739 4.1387415 7.7237997 4.40274 
312294417773981 1379576802254092100 4.147027 7.724393 4.393895 
