#SysTm EventTmStmp Gyro:x Gyro:y Gyro:z
184967959411386 1379434631790504669 0.0032 0.00087 -0.00005 
184967974457930 1379434631853676056 0.00534 -0.00447 -0.00005 
184967981447095 1379434632044794161 0.00427 0.00407 -0.00005 
184968057351261 1379434632107965547 0.00427 0.00194 -0.00005 
184968105970213 1379434632171930391 0.00214 0.00194 -0.00005 
184968169177907 1379434632235101778 0.00107 -0.0002 -0.00005 
184968233606412 1379434632299249727 0 -0.00127 -0.00005 
184968296692021 1379434632362268526 -0.0032 -0.0034 -0.00005 
184968363287473 1379434632426233370 -0.00214 -0.00233 -0.00005 
184968423717810 1379434632489404756 -0.00107 -0.00554 -0.00005 
184968487688512 1379434632553339083 -0.0032 -0.00447 -0.00005 
184968551018284 1379434632616571504 0.00214 0.00194 -0.00005 
184968620207967 1379434632680475313 0.00107 -0.00233 -0.00005 
184968677799910 1379434632743646700 -0.00214 0.00407 -0.00005 
184968741770610 1379434632807581026 -0.00214 -0.0034 -0.00005 
184968804978302 1379434632870782930 0 0.00087 0.00102 
184968868857441 1379434632934747774 0.00214 0.00728 -0.00005 
184968932156693 1379434632997919161 0.00214 0.00835 -0.00005 
184968995944272 1379434633061884004 0 0.00514 -0.00005 
184969059243523 1379434633125055391 -0.00214 0.00087 -0.00005 
184969123092143 1379434633189020235 -0.00214 0.00301 -0.00005 
184969203849049 1379434633252191622 -0.00214 0.00941 -0.00005 
184969252010196 1379434633316125948 -0.00214 -0.00874 -0.00005 
184969338871175 1379434633379327852 0.00107 -0.0034 0.00102 
184969377479446 1379434633443292696 0.00534 -0.0034 -0.00005 
184969440900780 1379434633506494600 0.00427 -0.0002 -0.00005 
184969506733222 1379434633570459444 0.00107 0.00087 -0.00005 
184969568170733 1379434633633630831 0.0032 0.00301 -0.00005 
184969659823411 1379434633697808019 0.0032 0.00407 -0.00005 
184969707740396 1379434633760979406 0 0.00194 -0.00005 
184969781263972 1379434633824913732 -0.00534 -0.0034 -0.00005 
184969822161273 1379434633888085119 -0.00748 -0.00554 0.00102 
184969886070931 1379434633952049963 -0.00107 0.00407 0.00102 
184969949248101 1379434634015221349 0.0032 0.00835 0.00102 
184970013127241 1379434634079186193 -0.00427 -0.01195 0.00102 
184970076518054 1379434634142357580 -0.00641 -0.01302 -0.00111 
184970140397194 1379434634206322424 0.00854 0.00835 -0.00111 
184970203788007 1379434634269493810 0.00854 0.01582 -0.00005 
184970267789227 1379434634333458654 0.00534 0.00835 -0.00005 
184970376930080 1379434634396660558 0.00107 0.00514 -0.00005 
184970394753977 1379434634460594885 -0.00427 -0.00127 -0.00005 
184970457839587 1379434634523750398 -0.0032 -0.0034 -0.00005 
184970521718726 1379434634587715242 0.00107 0.00194 -0.00005 
184970584987457 1379434634650886629 0.00427 0.00728 -0.00005 
184970649538045 1379434634714881990 0.00214 0.00301 -0.00005 
184970712532095 1379434634778053377 0.00107 0.00301 -0.00005 
184970776289152 1379434634842018221 0 0.00301 -0.00005 
184970839527364 1379434634905159090 0.0032 0.01155 -0.00005 
184970969116864 1379434634969154451 0.00427 0.00621 -0.00005 
184970978150895 1379434635032295320 0 -0.00233 -0.00005 
184971030584895 1379434635096229646 -0.00107 -0.00127 -0.00005 
184971093639983 1379434635159431551 0.00107 0.00621 0.00102 
184971157458082 1379434635223396394 0.00107 0.00407 -0.00005 
184971224419779 1379434635286598299 0.00107 0.00301 -0.00005 
184971286528736 1379434635350563142 0.00107 0.00407 -0.00005 
184971349248102 1379434635413704012 0 0.00194 -0.00005 
184971411997987 1379434635477699373 0 0.00087 -0.00005 
184971475449842 1379434635540870760 -0.00107 0.00087 -0.00005 
184971543235588 1379434635603187654 -0.00107 -0.00127 -0.00005 
184971602475632 1379434635667945955 -0.00214 0.00087 0.00102 
184971666324250 1379434635731971834 0 0.00301 -0.00005 
184971732309295 1379434635795143221 0.0032 0.00728 -0.00005 
184971795578027 1379434635859077547 0.00107 0.01262 -0.00005 
184971857076577 1379434635922279451 -0.00748 0.00087 -0.00005 
184971920772594 1379434635986244295 -0.01816 -0.02477 -0.00005 
184971993929927 1379434636049385164 -0.01495 -0.02583 -0.00005 
184972047615261 1379434636113590336 -0.0032 -0.01195 -0.00218 
184972174946255 1379434636176792240 0.00427 -0.0034 -0.00005 
184972182454266 1379434636240726566 0.00427 0.00514 0.00102 
184972237909784 1379434636303867435 0.00427 0.00835 -0.00005 
184972301880484 1379434636367832279 0.00641 0.01262 -0.00005 
184972365149215 1379434636431003666 0.0032 0.00621 -0.00005 
